,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024224,2024224,2024,89,8574,3431,3431,0,3993,0.0101,33973,64.6,0.4,1.3,-99,-99,-99,-99,-99,0,0,426,385,111,273,7,70,31,1,40,-99,102,4,15,81,97,86,0.121,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110378,110375,1084,0.0,30.1,32.6,77.0,-99,12.1,13.0,30.8,-99,214.4,84.1,85.8,33.7,98,21.0,11.5,18.3,16.2,420.5,284.6,263.3,-99,-99,2024-08-11
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024229,2024229,2024,89,8856,3302,3302,0,3864,0.0097,33976,64.6,0.373,1.3,-99,-99,-99,-99,-99,0,0,455,386,108,278,17,59,60,1,40,-99,111,2,11,82,106,94,0.097,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110351,110348,1111,0.0,28.3,33.5,82.0,-99,10.5,12.5,30.6,-99,221.4,80.0,82.6,29.8,103,20.4,11.0,17.0,16.1,420.5,313.4,264.2,-99,-99,2024-08-16
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024226,2024226,2024,89,8357,3432,3432,0,3993,0.0101,33975,64.6,0.411,1.3,-99,-99,-99,-99,-99,0,0,436,374,112,262,12,72,45,1,40,-99,89,4,19,72,85,73,0.097,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110480,110477,981,0.0,28.3,33.0,74.6,-99,11.6,13.6,30.6,-99,208.9,93.6,85.8,38.4,100,20.6,11.2,18.4,16.2,420.5,294.8,252.9,-99,-99,2024-08-13
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024230,2024230,2024,89,8842,3385,3385,0,3947,0.01,33977,64.6,0.383,1.3,-99,-99,-99,-99,-99,0,0,527,399,115,284,24,98,73,1,40,-99,107,5,9,79,102,90,0.102,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110388,110385,1074,0.0,22.9,31.9,76.8,-99,8.8,12.2,29.4,-99,221.0,83.0,84.6,31.8,104,19.8,10.6,18.2,16.1,420.5,385.7,277.3,-99,-99,2024-08-17
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024224,2024224,2024,89,6164,3404,3404,0,3966,0.01,33974,64.6,0.552,1.3,-99,-99,-99,-99,-99,0,0,336,341,78,263,1,47,14,1,40,-99,72,1,32,64,68,56,0.094,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110558,110555,903,0.0,31.7,28.1,78.7,-99,17.5,15.5,43.5,-99,154.1,85.8,85.1,47.4,98,21.1,11.5,19.0,16.2,420.5,194.5,219.5,-99,-99,2024-08-11
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024230,2024230,2024,89,8906,3152,3152,0,3714,0.0093,33976,64.6,0.354,1.3,-99,-99,-99,-99,-99,0,0,442,383,108,275,4,47,75,1,40,-99,108,1,15,82,103,91,0.103,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110344,110341,1117,0.0,29.6,34.0,82.2,-99,10.5,12.0,29.1,-99,222.7,82.7,78.8,29.3,104,20.4,10.7,17.0,16.1,420.5,300.4,261.7,-99,-99,2024-08-17
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024224,2024224,2024,89,6567,3431,3431,0,3992,0.0101,33974,64.6,0.522,1.3,-99,-99,-99,-99,-99,0,0,359,352,87,265,1,47,26,1,40,-99,95,1,17,72,91,79,0.094,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110465,110461,996,0.0,30.2,28.5,75.5,-99,15.8,14.9,39.5,-99,164.2,69.1,85.8,36.1,98,21.0,11.3,18.8,16.2,420.5,217.7,230.6,-99,-99,2024-08-11
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024230,2024230,2024,89,6538,3325,3325,0,3886,0.0098,33978,64.6,0.509,1.3,-99,-99,-99,-99,-99,0,0,361,362,90,272,1,47,18,1,40,-99,94,1,18,73,90,78,0.095,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110461,110457,1001,0.0,29.8,27.2,72.3,-99,15.1,13.8,36.8,-99,163.4,69.5,83.1,35.4,104,20.0,10.6,17.3,16.1,420.5,219.7,240.5,-99,-99,2024-08-17
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024228,2024228,2024,89,8786,3242,3242,0,3803,0.0095,33975,64.6,0.369,1.3,-99,-99,-99,-99,-99,0,0,554,393,108,285,26,132,69,1,40,-99,108,12,9,87,103,91,0.097,-99,-99,-99,-99,-99,-99,-99,-99,0,12781,12781,0,0,110304,110301,1158,0.0,21.3,32.3,81.1,-99,7.9,11.9,29.9,-99,219.6,81.5,81.0,30.1,102,20.8,11.1,17.3,16.2,420.5,412.9,271.8,-99,-99,2024-08-15
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024120,2024126,2024182,2024224,2024224,2024,89,8575,3431,3431,0,3993,0.0101,33974,64.6,0.4,1.3,-99,-99,-99,-99,-99,0,0,551,385,110,275,36,99,98,1,40,-99,106,7,11,83,102,90,0.094,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12785,0,0,110355,110352,1107,0.0,20.9,32.6,78.0,-99,8.4,13.0,31.2,-99,214.4,80.6,85.8,32.3,98,20.9,11.5,17.9,16.2,420.5,409.4,263.1,-99,-99,2024-08-11
