,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024215,2024215,2024,89,7611,4069,4069,0,4729,0.0101,40286,99.6,0.535,1.3,-99,-99,-99,-99,-99,0,0,415,371,116,255,7,57,46,1,40,-99,92,1,7,60,88,75,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110719,110717,741,0.0,24.8,26.8,65.6,-99,13.3,14.3,35.1,-99,190.3,82.4,101.7,44.0,111,19.2,9.4,17.7,16.0,419.6,306.7,283.9,-99,-99,1,2024-08-02
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024219,2024219,2024,89,7425,3982,3982,0,4642,0.0099,40290,99.6,0.536,1.3,-99,-99,-99,-99,-99,0,0,421,368,109,259,16,47,57,1,40,-99,90,0,8,57,85,72,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110741,110739,719,0.0,23.7,26.5,68.1,-99,12.7,14.2,36.5,-99,185.6,82.9,99.5,44.5,115,18.9,9.2,16.8,16.0,419.6,313.2,280.5,-99,-99,1,2024-08-06
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024216,2024216,2024,89,7526,4069,4069,0,4729,0.0101,40288,99.6,0.541,1.3,-99,-99,-99,-99,-99,0,0,409,362,115,247,12,59,42,1,40,-99,87,1,7,56,83,69,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110764,110762,696,0.0,25.0,27.4,65.2,-99,13.5,14.8,35.3,-99,188.2,86.2,101.7,46.6,112,18.9,9.2,17.8,16.0,419.6,301.1,275.1,-99,-99,1,2024-08-03
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024218,2024218,2024,89,7768,4064,4064,0,4724,0.0101,40291,99.6,0.523,1.3,-99,-99,-99,-99,-99,0,0,385,379,120,259,1,47,24,1,40,-99,88,0,8,55,84,70,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110763,110761,696,0.0,28.1,26.6,64.5,-99,14.7,13.9,33.8,-99,194.2,87.9,101.6,46.0,114,18.7,8.9,18.3,16.0,419.6,276.9,292.0,-99,-99,1,2024-08-05
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024215,2024215,2024,89,7419,4030,4030,0,4690,0.01,40287,99.6,0.543,1.3,-99,-99,-99,-99,-99,0,0,318,332,96,236,1,47,5,1,40,-99,66,0,19,46,62,48,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110867,110865,592,0.0,35.3,30.3,77.6,-99,19.2,16.5,42.2,-99,185.5,112.1,100.8,60.9,111,19.2,9.3,18.6,16.0,419.6,210.2,244.6,-99,-99,1,2024-08-02
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024219,2024219,2024,89,7668,3858,3858,0,4518,0.0096,40290,99.6,0.503,1.3,-99,-99,-99,-99,-99,0,0,404,369,110,260,3,47,52,1,40,-99,93,0,7,60,89,76,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110707,110706,752,0.0,25.9,27.2,69.9,-99,13.0,13.7,35.2,-99,191.7,82.1,96.4,41.3,115,18.9,9.0,16.7,16.0,419.6,296.2,282.2,-99,-99,1,2024-08-06
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024215,2024215,2024,89,7503,4012,4012,0,4673,0.01,40287,99.6,0.535,1.3,-99,-99,-99,-99,-99,0,0,358,344,99,245,1,47,33,1,40,-99,77,0,15,50,72,59,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110826,110824,633,0.0,30.0,29.2,76.1,-99,16.0,15.6,40.7,-99,187.6,97.8,100.3,52.3,111,19.0,9.2,18.2,16.0,419.6,250.5,256.5,-99,-99,1,2024-08-02
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024218,2024218,2024,89,7395,3927,3927,0,4587,0.0097,40291,99.6,0.531,1.3,-99,-99,-99,-99,-99,0,0,351,348,98,250,1,47,22,1,40,-99,78,0,14,51,73,60,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110807,110805,652,0.0,30.4,28.3,75.6,-99,16.1,15.0,40.1,-99,184.9,94.8,98.2,50.4,114,18.6,9.0,16.9,16.0,419.6,243.6,261.1,-99,-99,1,2024-08-05
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024217,2024217,2024,89,7714,3827,3827,0,4487,0.0095,40288,99.6,0.496,1.3,-99,-99,-99,-99,-99,0,0,476,374,111,264,18,89,61,1,40,-99,94,2,6,61,90,76,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110705,110703,755,0.0,20.9,26.9,69.6,-99,10.4,13.3,34.5,-99,192.8,81.8,95.7,40.6,113,19.1,9.1,17.2,16.0,419.6,368.6,287.1,-99,-99,1,2024-08-04
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024100,2024104,2024170,2024215,2024215,2024,89,7621,4069,4069,0,4729,0.0101,40287,99.6,0.534,1.3,-99,-99,-99,-99,-99,0,0,487,368,115,253,21,78,87,1,40,-99,91,2,6,58,86,73,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110735,110733,724,0.0,20.1,27.1,66.3,-99,10.7,14.5,35.4,-99,190.5,84.1,101.7,44.9,111,19.1,9.4,17.6,16.0,419.6,379.4,280.8,-99,-99,1,2024-08-02
