,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024228,2024228,2024,89,9428,4467,4467,0,5235,0.0101,44227,67.8,0.474,2.5,-99,-99,-99,-99,-99,0,0,426,400,154,246,7,72,13,1,40,-99,99,3,7,69,93,75,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110613,110607,856,0.0,35.8,35.1,61.2,-99,17.0,16.6,29.0,-99,235.7,95.4,111.7,45.2,97,21.8,12.3,18.7,16.2,419.6,263.4,268.5,-99,-99,1,2024-08-15
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024234,2024234,2024,89,9718,4181,4181,0,4968,0.0096,43558,66.8,0.43,2.5,-99,-99,-99,-99,-99,0,0,475,404,152,253,17,58,62,1,40,-99,109,1,6,75,103,85,0.079,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12793,0,0,110539,110532,932,0.0,31.2,35.7,64.1,-99,13.4,15.4,27.6,-99,242.9,88.9,104.5,38.2,103,21.0,11.6,17.3,16.1,419.6,311.8,272.2,-99,-99,1,2024-08-21
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024231,2024231,2024,89,9592,4434,4434,0,5152,0.0101,43905,67.3,0.462,2.5,-99,-99,-99,-99,-99,0,0,438,396,149,247,13,73,22,1,40,-99,95,3,6,64,88,71,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12804,0,0,110672,110665,798,0.0,34.9,36.3,64.4,-99,16.1,16.8,29.8,-99,239.8,101.3,110.9,46.8,100,21.3,11.9,18.7,16.1,419.6,274.9,264.2,-99,-99,1,2024-08-18
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024237,2024237,2024,89,10168,4416,4416,0,5191,0.01,44099,67.6,0.434,2.5,-99,-99,-99,-99,-99,0,0,541,422,161,262,23,100,62,1,40,-99,105,2,6,72,99,81,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12796,0,0,110581,110574,889,0.0,26.9,35.0,63.2,-99,11.7,15.2,27.4,-99,254.2,96.5,110.4,41.9,106,20.2,11.0,18.3,16.1,419.6,378.3,290.5,-99,-99,1,2024-08-24
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024229,2024229,2024,89,7256,3838,3838,0,4610,0.0084,45463,69.7,0.529,2.5,-99,-99,-99,-99,-99,0,0,346,355,103,252,1,45,11,1,40,-99,77,0,19,56,71,53,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110747,110740,723,0.0,39.6,32.5,70.1,-99,20.9,17.2,37.1,-99,181.4,93.7,95.9,49.5,98,21.7,12.2,19.1,16.2,419.6,183.2,223.4,-99,-99,1,2024-08-16
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024236,2024236,2024,89,9987,4014,4014,0,4766,0.0094,42839,65.7,0.402,2.5,-99,-99,-99,-99,-99,0,0,473,403,153,250,4,49,83,1,40,-99,110,0,6,75,103,86,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110535,110529,935,0.0,32.2,36.8,65.2,-99,12.9,14.8,26.2,-99,249.7,91.1,100.3,36.6,105,21.0,11.3,17.1,16.1,419.6,310.4,271.4,-99,-99,1,2024-08-23
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024229,2024229,2024,89,7448,3940,3940,0,4756,0.0087,45530,69.8,0.529,2.5,-99,-99,-99,-99,-99,0,0,366,372,123,250,1,45,14,1,40,-99,92,0,10,61,86,68,0.079,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110688,110681,782,0.0,36.7,31.0,60.8,-99,19.4,16.4,32.1,-99,186.2,81.3,98.5,43.0,98,21.7,12.0,19.1,16.2,419.6,202.9,240.2,-99,-99,1,2024-08-16
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024236,2024236,2024,89,7249,3798,3798,0,4587,0.0086,44291,67.9,0.524,2.5,-99,-99,-99,-99,-99,0,0,395,381,125,256,1,45,34,1,40,-99,92,0,12,64,85,67,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110658,110651,811,0.0,31.2,29.1,58.2,-99,16.4,15.3,30.5,-99,181.2,79.1,95.0,41.4,105,20.5,11.2,17.1,16.1,419.6,232.3,249.0,-99,-99,1,2024-08-23
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024234,2024234,2024,89,9579,4419,4419,0,5158,0.0097,45686,70.0,0.461,2.5,-99,-99,-99,-99,-99,0,0,579,407,154,253,27,147,65,1,40,-99,110,4,6,79,103,86,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110499,110493,971,0.0,23.0,34.9,62.1,-99,10.6,16.1,28.6,-99,239.5,87.3,110.5,40.3,103,21.5,11.7,17.4,16.1,419.6,416.3,274.9,-99,-99,1,2024-08-21
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024125,2024131,2024188,2024229,2024229,2024,89,9363,4476,4476,0,5182,0.0101,44314,67.9,0.478,2.5,-99,-99,-99,-99,-99,0,0,553,407,156,251,36,114,62,1,40,-99,107,3,5,74,101,83,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110551,110544,919,0.0,24.0,34.0,60.2,-99,11.5,16.3,28.8,-99,234.1,87.7,111.9,41.9,98,21.6,12.3,18.2,16.2,419.6,390.0,275.1,-99,-99,1,2024-08-16
