,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024224,2024224,2024,89,7715,3649,3649,0,4343,0.0101,36133,60.2,0.473,1.6,-99,-99,-99,-99,-99,0,0,332,346,97,249,1,46,5,1,40,-99,80,1,23,64,76,63,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110582,110579,879,0.0,40.0,32.3,79.5,-99,18.9,15.3,37.6,-99,192.9,96.3,91.2,45.5,107,19.7,10.1,18.3,16.1,420.5,193.1,238.8,-99,-99,2024-08-11
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0112401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024220,2024220,2024,89,9243,3638,3638,0,4332,0.0101,36130,60.2,0.394,1.6,-99,-99,-99,-99,-99,0,0,435,378,122,256,15,46,62,1,40,-99,101,1,12,73,96,83,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110487,110485,973,0.0,31.2,34.1,75.6,-99,12.3,13.4,29.8,-99,231.1,91.3,91.0,35.9,103,20.2,10.6,18.6,16.1,420.5,296.3,271.0,-99,-99,2024-08-07
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0122401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024220,2024220,2024,89,7159,3649,3649,0,4343,0.0101,36131,60.2,0.51,1.6,-99,-99,-99,-99,-99,0,0,340,344,92,252,1,46,15,1,40,-99,84,1,24,66,79,67,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12802,0,0,110553,110550,907,0.0,35.5,30.2,77.5,-99,18.1,15.4,39.5,-99,179.0,85.4,91.2,43.5,103,20.4,10.8,18.4,16.1,420.5,201.5,236.9,-99,-99,2024-08-07
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0132401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024219,2024219,2024,89,8495,3649,3649,0,4343,0.0101,36130,60.2,0.43,1.6,-99,-99,-99,-99,-99,0,0,438,374,116,259,5,46,79,1,40,-99,107,1,13,79,102,89,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110412,110410,1048,0.0,28.4,31.8,73.4,-99,12.2,13.7,31.5,-99,212.4,79.6,91.2,34.2,102,20.4,10.8,17.4,16.1,420.5,299.6,267.1,-99,-99,2024-08-06
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0142401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024223,2024223,2024,89,7127,3492,3492,0,4186,0.0097,36132,60.2,0.49,1.6,-99,-99,-99,-99,-99,0,0,400,359,101,258,10,46,52,1,40,-99,99,1,14,71,94,81,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110500,110497,961,0.0,27.2,28.3,70.4,-99,13.3,13.9,34.5,-99,178.2,72.3,87.3,35.4,106,20.0,10.3,18.1,16.1,420.5,261.7,251.8,-99,-99,2024-08-10
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024227,2024227,2024,89,8783,3606,3606,0,4300,0.01,36135,60.2,0.411,1.6,-99,-99,-99,-99,-99,0,0,403,383,118,265,1,46,39,1,40,-99,108,1,10,77,103,90,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110438,110436,1022,0.0,33.2,31.8,74.5,-99,13.6,13.1,30.6,-99,219.6,81.4,90.1,33.4,110,19.2,9.7,18.0,16.1,420.5,264.7,275.9,-99,-99,2024-08-14
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024220,2024220,2024,89,7204,3609,3609,0,4303,0.01,36132,60.2,0.501,1.6,-99,-99,-99,-99,-99,0,0,420,358,100,258,14,46,68,1,40,-99,97,1,17,72,92,79,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110480,110478,980,0.0,25.6,28.7,72.0,-99,12.8,14.4,36.1,-99,180.1,74.6,90.2,37.4,103,20.5,10.7,18.1,16.1,420.5,281.7,251.0,-99,-99,2024-08-07
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024218,2024218,2024,89,6881,3649,3649,0,4343,0.0101,36132,60.2,0.53,1.6,-99,-99,-99,-99,-99,0,0,343,352,99,252,1,46,11,1,40,-99,90,1,21,71,86,73,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110495,110493,965,0.0,33.6,28.1,69.2,-99,17.8,14.9,36.7,-99,172.0,76.3,91.2,40.4,101,20.7,10.9,18.5,16.2,420.5,204.7,244.6,-99,-99,2024-08-05
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024221,2024221,2024,89,7008,3649,3649,0,4342,0.0101,36132,60.2,0.521,1.6,-99,-99,-99,-99,-99,0,0,338,350,97,253,1,46,8,1,40,-99,83,1,23,67,79,66,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12801,0,0,110546,110544,914,0.0,35.1,28.9,72.2,-99,18.3,15.1,37.6,-99,175.2,84.3,91.2,43.9,104,20.1,10.4,18.4,16.1,420.5,199.8,242.4,-99,-99,2024-08-08
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024219,2024219,2024,89,8601,3649,3649,0,4343,0.0101,36131,60.2,0.424,1.6,-99,-99,-99,-99,-99,0,0,562,378,118,261,24,157,69,1,40,-99,103,12,7,81,98,85,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110400,110398,1061,0.0,20.3,31.7,73.0,-99,8.6,13.5,31.0,-99,215.0,83.6,91.2,35.5,102,20.4,10.8,17.5,16.1,420.5,423.5,271.0,-99,-99,2024-08-06
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024223,2024223,2024,89,8767,3648,3648,0,4342,0.0101,36133,60.2,0.416,1.6,-99,-99,-99,-99,-99,0,0,488,378,116,262,14,74,88,1,40,-99,108,4,8,79,104,91,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110419,110417,1042,0.0,25.1,32.3,75.3,-99,10.4,13.5,31.3,-99,219.2,80.9,91.2,33.7,106,20.0,10.3,18.2,16.1,420.5,349.4,271.0,-99,-99,2024-08-10
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024223,2024223,2024,89,9106,3649,3649,0,4343,0.0101,36132,60.2,0.401,1.6,-99,-99,-99,-99,-99,0,0,404,378,119,260,4,46,42,1,40,-99,104,1,12,76,99,87,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110448,110446,1013,0.0,34.4,33.6,76.7,-99,13.8,13.5,30.8,-99,227.6,87.4,91.2,35.0,106,19.9,10.3,17.9,16.1,420.5,264.9,271.0,-99,-99,2024-08-10
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024223,2024223,2024,89,8570,3507,3507,0,4201,0.0097,36133,60.2,0.409,1.6,-99,-99,-99,-99,-99,0,0,506,375,117,258,32,115,50,1,40,-99,106,10,8,84,101,88,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110368,110366,1093,0.0,23.3,32.0,73.5,-99,9.6,13.1,30.1,-99,214.2,80.8,87.7,33.1,106,20.3,10.5,16.8,16.1,420.5,367.2,267.7,-99,-99,2024-08-10
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024222,2024222,2024,89,7388,3649,3649,0,4343,0.0101,36131,60.2,0.494,1.6,-99,-99,-99,-99,-99,0,0,416,368,105,263,10,46,58,1,40,-99,107,1,10,75,102,89,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12792,0,0,110451,110449,1009,0.0,26.6,28.3,70.3,-99,13.2,14.0,34.7,-99,184.7,69.1,91.2,34.2,105,20.0,10.4,18.3,16.1,420.5,277.3,261.1,-99,-99,2024-08-09
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024225,2024225,2024,89,7639,3580,3580,0,4274,0.0099,36132,60.2,0.469,1.6,-99,-99,-99,-99,-99,0,0,356,362,105,257,1,46,13,1,40,-99,92,1,18,71,87,74,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110505,110503,955,0.0,35.2,30.0,72.8,-99,16.5,14.1,34.1,-99,191.0,83.2,89.5,39.0,108,19.6,9.9,18.5,16.1,420.5,217.3,254.7,-99,-99,2024-08-12
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0252401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024222,2024222,2024,89,9282,3649,3649,0,4343,0.0101,36133,60.2,0.393,1.6,-99,-99,-99,-99,-99,0,0,446,378,122,257,10,46,78,1,40,-99,110,1,10,78,105,92,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110428,110425,1033,0.0,30.3,34.3,76.3,-99,11.9,13.5,30.0,-99,232.0,84.1,91.2,33.1,105,19.9,10.3,17.6,16.1,420.5,306.8,270.8,-99,-99,2024-08-09
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0262401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024223,2024223,2024,89,9418,3649,3649,0,4343,0.0101,36133,60.2,0.387,1.6,-99,-99,-99,-99,-99,0,0,388,381,125,256,9,46,18,1,40,-99,98,1,14,73,94,81,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110486,110484,974,0.0,37.8,34.5,75.6,-99,14.7,13.4,29.3,-99,235.4,95.6,91.2,37.1,106,19.8,10.2,18.2,16.1,420.5,249.0,273.4,-99,-99,2024-08-10
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0272401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024219,2024219,2024,89,7788,3649,3649,0,4343,0.0101,36133,60.2,0.469,1.6,-99,-99,-99,-99,-99,0,0,386,375,111,264,1,46,29,1,40,-99,104,1,13,76,99,86,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110440,110438,1020,0.0,31.5,29.1,69.9,-99,14.8,13.6,32.8,-99,194.7,75.0,91.2,35.1,102,20.6,10.8,18.7,16.1,420.5,247.0,267.9,-99,-99,2024-08-06
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0282401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024224,2024224,2024,89,7436,3485,3485,0,4179,0.0096,36133,60.2,0.469,1.6,-99,-99,-99,-99,-99,0,0,373,364,105,259,1,46,27,1,40,-99,97,1,16,72,92,79,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110486,110483,975,0.0,31.8,28.9,70.9,-99,14.9,13.6,33.2,-99,185.9,77.1,87.1,36.1,107,19.8,10.0,17.7,16.1,420.5,233.9,256.9,-99,-99,2024-08-11
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0292401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024221,2024221,2024,89,6787,3649,3649,0,4343,0.0101,36133,60.2,0.538,1.6,-99,-99,-99,-99,-99,0,0,361,351,96,255,1,46,30,1,40,-99,89,1,21,69,84,72,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110524,110521,937,0.0,30.5,27.9,70.6,-99,16.4,15.0,38.0,-99,169.7,76.3,91.2,41.0,104,20.2,10.6,17.9,16.1,420.5,222.7,243.6,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0302401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024221,2024221,2024,89,7285,3649,3649,0,4343,0.0101,36132,60.2,0.501,1.6,-99,-99,-99,-99,-99,0,0,466,372,105,267,17,47,96,1,40,-99,103,1,14,76,98,85,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110447,110445,1013,0.0,22.2,27.5,69.1,-99,11.1,13.8,34.6,-99,182.1,70.9,91.2,35.5,104,20.3,10.6,17.9,16.1,420.5,327.7,264.8,-99,-99,2024-08-08
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0312401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024224,2024224,2024,89,9844,3648,3648,0,4342,0.0101,36133,60.2,0.371,1.6,-99,-99,-99,-99,-99,0,0,436,387,125,262,10,46,59,1,40,-99,105,1,11,76,100,87,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110452,110449,1009,0.0,33.2,35.2,78.5,-99,12.3,13.0,29.1,-99,246.1,93.6,91.2,34.7,107,19.6,10.1,18.0,16.1,420.5,296.9,279.8,-99,-99,2024-08-11
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0322401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024222,2024222,2024,89,7779,3649,3649,0,4343,0.0101,36133,60.2,0.469,1.6,-99,-99,-99,-99,-99,0,0,335,348,99,249,1,46,6,1,40,-99,80,1,24,64,75,63,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12803,0,0,110574,110572,886,0.0,39.6,32.3,78.9,-99,18.6,15.2,37.0,-99,194.5,97.3,91.2,45.7,105,20.0,10.3,18.2,16.1,420.5,196.5,240.5,-99,-99,2024-08-09
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0332401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024219,2024219,2024,89,6689,3649,3649,0,4343,0.0101,36131,60.2,0.546,1.6,-99,-99,-99,-99,-99,0,0,371,362,97,264,2,46,28,1,40,-99,97,1,17,73,92,80,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110476,110474,984,0.0,28.8,26.3,68.7,-99,15.7,14.3,37.5,-99,167.2,69.0,91.2,37.7,102,20.8,10.9,18.2,16.1,420.5,232.2,254.4,-99,-99,2024-08-06
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0342401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024223,2024223,2024,89,7554,3649,3649,0,4343,0.0101,36132,60.2,0.483,1.6,-99,-99,-99,-99,-99,0,0,451,360,101,259,17,46,95,1,40,-99,104,1,11,75,100,87,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110457,110455,1003,0.0,24.2,29.9,74.7,-99,11.7,14.5,36.1,-99,188.9,72.4,91.2,35.0,106,20.0,10.5,17.0,16.1,420.5,312.3,252.3,-99,-99,2024-08-10
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0352401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024224,2024224,2024,89,9480,3572,3572,0,4266,0.0099,36132,60.2,0.377,1.6,-99,-99,-99,-99,-99,0,0,459,386,125,262,13,62,63,1,40,-99,112,2,8,80,107,94,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110402,110399,1059,0.0,29.6,34.0,76.1,-99,11.2,12.8,28.7,-99,237.0,84.9,89.3,32.0,107,20.1,10.3,17.8,16.1,420.5,320.1,279.0,-99,-99,2024-08-11
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0362401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024218,2024218,2024,89,6821,3588,3588,0,4282,0.0099,36129,60.2,0.526,1.6,-99,-99,-99,-99,-99,0,0,389,355,95,260,2,46,52,1,40,-99,98,1,15,71,93,80,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110493,110490,968,0.0,27.3,27.5,71.7,-99,14.3,14.5,37.7,-99,170.5,69.6,89.7,36.6,101,20.8,10.9,18.3,16.2,420.5,250.2,247.6,-99,-99,2024-08-05
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0372401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024222,2024222,2024,89,8169,3649,3649,0,4343,0.0101,36132,60.2,0.447,1.6,-99,-99,-99,-99,-99,0,0,510,371,109,261,24,103,78,1,40,-99,110,3,7,79,106,93,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110416,110414,1044,0.0,22.0,31.0,74.6,-99,9.8,13.9,33.3,-99,204.2,74.0,91.2,33.0,105,19.9,10.5,17.1,16.1,420.5,370.8,263.3,-99,-99,2024-08-09
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0382401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024224,2024224,2024,89,6820,3649,3649,0,4343,0.0101,36132,60.2,0.535,1.6,-99,-99,-99,-99,-99,0,0,407,358,95,262,6,48,61,1,40,-99,102,1,10,72,97,84,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110494,110491,967,0.0,25.5,27.2,71.5,-99,13.6,14.6,38.3,-99,170.5,67.1,91.2,35.9,107,19.8,10.2,18.1,16.1,420.5,267.8,250.4,-99,-99,2024-08-11
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0392401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024177,2024223,2024223,2024,89,9533,3649,3649,0,4343,0.0101,36133,60.2,0.383,1.6,-99,-99,-99,-99,-99,0,0,426,388,127,261,7,65,33,1,40,-99,107,3,10,79,102,89,0.099,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110416,110414,1045,0.0,33.2,34.0,75.3,-99,12.7,13.0,28.8,-99,238.3,89.0,91.2,34.1,106,20.0,10.4,18.3,16.1,420.5,287.5,280.3,-99,-99,2024-08-10
