,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024224,2024224,2024,89,7812,3509,3509,0,4205,0.0101,34745,57.9,0.449,1.6,-99,-99,-99,-99,-99,0,0,332,346,97,249,1,46,5,1,40,-99,80,1,24,64,75,62,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110581,110579,879,0.0,40.5,32.7,80.3,-99,18.2,14.7,36.1,-99,195.3,98.2,87.7,44.1,107,19.7,10.1,18.3,16.1,420.5,193.1,238.8,-99,-99,2024-08-11
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0112401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024220,2024220,2024,89,9417,3503,3503,0,4199,0.0101,34741,57.9,0.372,1.6,-99,-99,-99,-99,-99,0,0,435,378,123,256,15,46,62,1,40,-99,101,1,13,72,96,83,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110487,110485,973,0.0,31.8,34.7,76.8,-99,11.8,12.9,28.6,-99,235.4,93.4,87.6,34.7,103,20.2,10.6,18.6,16.1,420.5,296.3,271.1,-99,-99,2024-08-07
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0122401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024220,2024220,2024,89,7199,3509,3509,0,4205,0.0101,34743,57.9,0.487,1.6,-99,-99,-99,-99,-99,0,0,340,344,93,252,1,46,15,1,40,-99,83,1,24,66,79,66,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12802,0,0,110553,110550,908,0.0,35.7,30.4,77.8,-99,17.4,14.8,37.9,-99,180.0,86.3,87.7,42.1,103,20.4,10.8,18.4,16.1,420.5,201.5,236.9,-99,-99,2024-08-07
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0132401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024219,2024219,2024,89,8571,3509,3509,0,4205,0.0101,34741,57.9,0.409,1.6,-99,-99,-99,-99,-99,0,0,438,375,116,258,5,46,79,1,40,-99,106,1,14,78,101,89,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12789,0,0,110412,110410,1048,0.0,28.6,32.1,73.7,-99,11.7,13.1,30.2,-99,214.3,80.7,87.7,33.0,102,20.4,10.8,17.4,16.1,420.5,299.6,267.3,-99,-99,2024-08-06
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0142401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024223,2024223,2024,89,7196,3362,3362,0,4058,0.0097,34743,57.9,0.467,1.6,-99,-99,-99,-99,-99,0,0,400,359,101,258,10,46,52,1,40,-99,98,1,14,71,93,80,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110499,110497,961,0.0,27.5,28.6,70.9,-99,12.8,13.3,33.1,-99,179.9,73.6,84.1,34.4,106,20.0,10.3,18.1,16.1,420.5,261.7,251.9,-99,-99,2024-08-10
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024227,2024227,2024,89,9029,3472,3472,0,4168,0.01,34746,57.9,0.385,1.6,-99,-99,-99,-99,-99,0,0,403,384,119,265,1,46,39,1,40,-99,107,1,10,77,102,90,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12791,0,0,110438,110436,1022,0.0,34.1,32.7,76.1,-99,13.1,12.6,29.3,-99,225.7,84.2,86.8,32.4,110,19.2,9.7,18.0,16.1,420.5,264.7,276.2,-99,-99,2024-08-14
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024220,2024220,2024,89,7257,3475,3475,0,4171,0.01,34743,57.9,0.479,1.6,-99,-99,-99,-99,-99,0,0,420,358,100,258,14,46,68,1,40,-99,96,1,17,72,92,79,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110480,110478,980,0.0,25.8,28.9,72.4,-99,12.3,13.8,34.7,-99,181.4,75.5,86.9,36.2,103,20.5,10.7,18.1,16.1,420.5,281.7,251.1,-99,-99,2024-08-07
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024218,2024218,2024,89,6967,3509,3509,0,4205,0.0101,34744,57.9,0.504,1.6,-99,-99,-99,-99,-99,0,0,343,352,100,252,1,46,10,1,40,-99,90,1,21,71,86,73,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110495,110493,965,0.0,34.0,28.5,69.9,-99,17.1,14.3,35.2,-99,174.2,77.4,87.7,39.0,101,20.7,10.9,18.5,16.2,420.5,204.7,244.7,-99,-99,2024-08-05
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024221,2024221,2024,89,7049,3509,3509,0,4205,0.0101,34743,57.9,0.498,1.6,-99,-99,-99,-99,-99,0,0,338,350,97,252,1,46,8,1,40,-99,83,1,23,67,78,65,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12801,0,0,110546,110544,914,0.0,35.3,29.1,72.4,-99,17.6,14.5,36.1,-99,176.2,85.1,87.7,42.4,104,20.1,10.4,18.4,16.1,420.5,199.8,242.4,-99,-99,2024-08-08
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024219,2024219,2024,89,8738,3509,3509,0,4205,0.0101,34742,57.9,0.402,1.6,-99,-99,-99,-99,-99,0,0,562,379,118,260,24,157,69,1,40,-99,102,12,7,81,97,85,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110399,110397,1061,0.0,20.6,32.2,73.9,-99,8.3,12.9,29.7,-99,218.4,85.5,87.7,34.3,102,20.4,10.8,17.5,16.1,420.5,423.5,271.2,-99,-99,2024-08-06
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024223,2024223,2024,89,9128,3509,3509,0,4205,0.0101,34744,57.9,0.384,1.6,-99,-99,-99,-99,-99,0,0,488,379,117,262,14,74,88,1,40,-99,108,4,8,79,103,90,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110419,110416,1042,0.0,26.1,33.6,77.9,-99,10.0,12.9,29.9,-99,228.2,84.6,87.7,32.5,106,20.0,10.3,18.2,16.1,420.5,349.4,271.4,-99,-99,2024-08-10
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024223,2024223,2024,89,9163,3509,3509,0,4205,0.0101,34743,57.9,0.383,1.6,-99,-99,-99,-99,-99,0,0,404,378,119,259,4,46,42,1,40,-99,104,1,13,76,99,86,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110448,110445,1013,0.0,34.6,33.8,77.1,-99,13.2,12.9,29.5,-99,229.1,88.4,87.7,33.9,106,19.9,10.3,17.9,16.1,420.5,264.9,271.1,-99,-99,2024-08-10
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024223,2024223,2024,89,8713,3377,3377,0,4073,0.0097,34744,57.9,0.388,1.6,-99,-99,-99,-99,-99,0,0,506,375,117,258,32,115,50,1,40,-99,106,11,8,84,101,88,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110368,110365,1093,0.0,23.7,32.5,74.5,-99,9.2,12.6,28.9,-99,217.8,82.5,84.4,32.0,106,20.3,10.5,16.8,16.1,420.5,367.2,267.8,-99,-99,2024-08-10
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024222,2024222,2024,89,7528,3509,3509,0,4205,0.0101,34742,57.9,0.466,1.6,-99,-99,-99,-99,-99,0,0,416,369,106,263,10,46,57,1,40,-99,106,1,9,75,102,89,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110451,110449,1009,0.0,27.1,28.8,70.8,-99,12.7,13.4,33.0,-99,188.2,70.8,87.7,33.0,105,20.0,10.4,18.3,16.1,420.5,277.3,261.7,-99,-99,2024-08-09
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024225,2024225,2024,89,7777,3447,3447,0,4143,0.0099,34743,57.9,0.443,1.6,-99,-99,-99,-99,-99,0,0,356,362,105,257,1,46,13,1,40,-99,91,1,19,70,87,74,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110506,110503,955,0.0,35.8,30.5,73.9,-99,15.9,13.5,32.8,-99,194.4,85.1,86.2,37.7,108,19.6,9.9,18.5,16.1,420.5,217.3,254.8,-99,-99,2024-08-12
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0252401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024222,2024222,2024,89,9612,3509,3509,0,4205,0.0101,34744,57.9,0.365,1.6,-99,-99,-99,-99,-99,0,0,446,379,122,256,10,46,77,1,40,-99,110,1,10,78,105,92,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110427,110425,1033,0.0,31.3,35.4,78.6,-99,11.4,12.9,28.7,-99,240.3,87.6,87.7,32.0,105,19.9,10.3,17.6,16.1,420.5,306.8,271.2,-99,-99,2024-08-09
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0262401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024223,2024223,2024,89,9557,3509,3509,0,4205,0.0101,34744,57.9,0.367,1.6,-99,-99,-99,-99,-99,0,0,388,381,125,256,9,46,18,1,40,-99,98,1,14,73,93,80,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110486,110484,974,0.0,38.4,34.9,76.4,-99,14.1,12.8,28.1,-99,238.9,97.6,87.7,35.8,106,19.8,10.2,18.2,16.1,420.5,249.0,273.5,-99,-99,2024-08-10
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0272401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024219,2024219,2024,89,7923,3509,3509,0,4205,0.0101,34744,57.9,0.443,1.6,-99,-99,-99,-99,-99,0,0,386,375,112,264,1,46,29,1,40,-99,103,1,13,76,99,86,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110440,110438,1020,0.0,32.1,29.6,70.8,-99,14.2,13.1,31.4,-99,198.1,76.6,87.7,33.9,102,20.6,10.8,18.7,16.1,420.5,247.0,268.0,-99,-99,2024-08-06
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0282401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024224,2024224,2024,89,7555,3356,3356,0,4051,0.0097,34744,57.9,0.444,1.6,-99,-99,-99,-99,-99,0,0,373,364,105,259,1,46,27,1,40,-99,96,1,16,72,91,79,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110486,110483,975,0.0,32.3,29.4,71.8,-99,14.3,13.1,31.9,-99,188.9,78.7,83.9,34.9,107,19.8,10.0,17.7,16.1,420.5,233.9,257.1,-99,-99,2024-08-11
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0292401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024221,2024221,2024,89,6874,3509,3509,0,4205,0.0101,34744,57.9,0.511,1.6,-99,-99,-99,-99,-99,0,0,361,351,97,254,1,46,30,1,40,-99,89,1,21,69,84,71,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110524,110522,936,0.0,30.9,28.2,71.1,-99,15.8,14.4,36.3,-99,171.8,77.5,87.7,39.6,104,20.2,10.6,17.9,16.1,420.5,222.7,243.7,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0302401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024221,2024221,2024,89,7367,3509,3509,0,4205,0.0101,34743,57.9,0.476,1.6,-99,-99,-99,-99,-99,0,0,466,372,106,267,17,47,96,1,40,-99,103,1,14,75,98,85,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110447,110445,1013,0.0,22.5,27.8,69.8,-99,10.7,13.2,33.2,-99,184.2,71.7,87.7,34.1,104,20.3,10.6,17.9,16.1,420.5,327.7,264.8,-99,-99,2024-08-08
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0312401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024224,2024224,2024,89,9969,3512,3512,0,4208,0.0101,34745,57.9,0.352,1.6,-99,-99,-99,-99,-99,0,0,436,387,126,262,10,46,59,1,40,-99,105,1,12,76,100,87,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110452,110449,1009,0.0,33.6,35.6,79.3,-99,11.8,12.5,27.9,-99,249.2,95.0,87.8,33.5,107,19.6,10.1,18.0,16.1,420.5,296.9,280.0,-99,-99,2024-08-11
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0322401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024222,2024222,2024,89,7813,3509,3509,0,4205,0.0101,34744,57.9,0.449,1.6,-99,-99,-99,-99,-99,0,0,335,348,99,249,1,46,6,1,40,-99,79,1,24,64,75,62,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110574,110572,886,0.0,39.8,32.5,79.1,-99,17.9,14.6,35.5,-99,195.3,98.7,87.7,44.3,105,20.0,10.3,18.2,16.1,420.5,196.5,240.6,-99,-99,2024-08-09
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0332401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024218,2024218,2024,89,6720,3499,3499,0,4195,0.0101,34742,57.9,0.521,1.6,-99,-99,-99,-99,-99,0,0,371,360,97,263,2,46,29,1,40,-99,94,1,19,71,90,77,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110490,110488,970,0.0,28.9,26.6,69.0,-99,15.1,13.8,35.9,-99,168.0,71.2,87.5,37.1,101,20.6,10.8,18.3,16.2,420.5,232.2,253.0,-99,-99,2024-08-05
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0342401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024223,2024223,2024,89,7655,3509,3509,0,4205,0.0101,34743,57.9,0.458,1.6,-99,-99,-99,-99,-99,0,0,451,360,102,258,17,46,94,1,40,-99,104,1,12,75,100,87,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12793,0,0,110457,110455,1004,0.0,24.5,30.3,75.3,-99,11.2,13.9,34.5,-99,191.4,73.5,87.7,33.7,106,20.0,10.5,17.0,16.1,420.5,312.3,252.5,-99,-99,2024-08-10
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0352401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024224,2024224,2024,89,9729,3439,3439,0,4135,0.0099,34743,57.9,0.353,1.6,-99,-99,-99,-99,-99,0,0,459,386,125,261,13,62,63,1,40,-99,111,2,8,80,106,93,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110402,110399,1059,0.0,30.4,34.9,77.7,-99,10.7,12.3,27.5,-99,243.2,87.4,86.0,30.9,107,20.1,10.3,17.8,16.1,420.5,320.1,279.1,-99,-99,2024-08-11
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0362401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024218,2024218,2024,89,6870,3455,3455,0,4150,0.0099,34741,57.9,0.503,1.6,-99,-99,-99,-99,-99,0,0,389,355,95,260,2,46,52,1,40,-99,98,1,15,71,93,80,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110492,110490,968,0.0,27.5,27.7,71.9,-99,13.8,13.9,36.2,-99,171.7,70.3,86.4,35.4,101,20.8,10.9,18.3,16.2,420.5,250.2,247.8,-99,-99,2024-08-05
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0372401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024222,2024222,2024,89,8409,3509,3509,0,4205,0.0101,34743,57.9,0.417,1.6,-99,-99,-99,-99,-99,0,0,510,371,110,261,24,103,78,1,40,-99,110,3,7,79,105,92,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110416,110414,1045,0.0,22.7,31.9,76.5,-99,9.5,13.3,31.9,-99,210.2,76.5,87.7,31.9,105,19.9,10.5,17.1,16.1,420.5,370.8,263.4,-99,-99,2024-08-09
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0382401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024224,2024224,2024,89,6851,3509,3509,0,4205,0.0101,34743,57.9,0.512,1.6,-99,-99,-99,-99,-99,0,0,407,358,96,262,6,48,61,1,40,-99,101,1,11,72,97,84,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110494,110491,967,0.0,25.6,27.4,71.6,-99,13.1,14.0,36.7,-99,171.3,67.5,87.7,34.6,107,19.8,10.2,18.1,16.1,420.5,267.8,250.5,-99,-99,2024-08-11
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0392401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024112,2024117,2024177,2024223,2024223,2024,89,9747,3509,3509,0,4205,0.0101,34744,57.9,0.36,1.6,-99,-99,-99,-99,-99,0,0,426,388,127,261,7,65,32,1,40,-99,107,3,10,79,102,89,0.1,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110416,110413,1045,0.0,33.9,34.7,76.5,-99,12.2,12.5,27.6,-99,243.7,91.4,87.7,32.9,106,20.0,10.4,18.3,16.1,420.5,287.5,280.9,-99,-99,2024-08-10
