,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024229,2024229,2024,89,8927,3143,3143,0,3683,0.0101,31212,57.2,0.352,1.3,-99,-99,-99,-99,-99,0,0,408,383,104,279,1,47,43,1,40,-99,107,1,11,78,103,92,0.1,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110405,110403,1053,0.0,33.6,33.6,86.0,-99,11.8,11.8,30.3,-99,223.2,83.3,78.6,29.3,107,19.5,10.0,17.9,16.1,420.5,265.9,265.7,-99,-99,2024-08-16
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024221,2024221,2024,89,6600,3121,3121,0,3662,0.01,31209,57.2,0.473,1.3,-99,-99,-99,-99,-99,0,0,420,358,88,270,14,47,68,1,40,-99,95,1,19,73,91,80,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110450,110449,1008,0.0,23.7,27.4,74.8,-99,11.2,13.0,35.4,-99,165.0,69.3,78.0,32.8,99,20.9,11.1,18.1,16.2,420.5,278.8,240.9,-99,-99,2024-08-08
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024219,2024219,2024,89,6514,3152,3152,0,3693,0.0101,31208,57.2,0.484,1.3,-99,-99,-99,-99,-99,0,0,343,350,88,263,1,47,12,1,40,-99,89,1,22,71,85,74,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110472,110470,986,0.0,32.3,27.9,74.1,-99,15.6,13.5,35.9,-99,162.8,73.6,78.8,35.6,97,21.1,11.3,18.7,16.2,420.5,201.8,233.1,-99,-99,2024-08-06
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024223,2024223,2024,89,6320,3152,3152,0,3693,0.0101,31209,57.2,0.499,1.3,-99,-99,-99,-99,-99,0,0,375,350,85,265,4,47,41,1,40,-99,81,1,26,68,78,67,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110514,110513,944,0.0,27.1,27.1,74.1,-99,13.5,13.5,37.0,-99,158.0,77.8,78.8,38.8,101,20.5,10.8,18.5,16.2,420.5,233.5,233.1,-99,-99,2024-08-10
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024220,2024220,2024,89,7652,3152,3152,0,3693,0.0101,31207,57.2,0.412,1.3,-99,-99,-99,-99,-99,0,0,574,376,101,276,24,163,76,1,40,-99,96,18,9,82,92,81,0.094,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110375,110373,1083,0.0,17.7,29.5,76.1,-99,7.3,12.2,31.3,-99,191.3,80.0,78.8,32.9,98,20.8,11.2,17.6,16.2,420.5,431.9,259.1,-99,-99,2024-08-07
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024224,2024224,2024,89,8298,3126,3126,0,3667,0.01,31210,57.2,0.377,1.3,-99,-99,-99,-99,-99,0,0,489,377,102,275,14,81,83,1,40,-99,103,5,13,80,99,88,0.096,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110395,110393,1063,0.0,23.9,31.9,81.6,-99,9.0,12.0,30.7,-99,207.5,80.6,78.2,30.4,102,20.3,10.6,18.3,16.2,420.5,347.2,259.8,-99,-99,2024-08-11
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024224,2024224,2024,89,8311,3152,3152,0,3693,0.0101,31208,57.2,0.379,1.3,-99,-99,-99,-99,-99,0,0,404,376,105,271,4,47,43,1,40,-99,101,1,16,76,97,86,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12791,0,0,110417,110416,1041,0.0,31.7,32.1,78.9,-99,12.0,12.2,29.9,-99,207.8,82.1,78.8,31.1,102,20.2,10.6,18.0,16.2,420.5,262.0,259.0,-99,-99,2024-08-11
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024225,2024225,2024,89,7643,3092,3092,0,3633,0.0099,31209,57.2,0.405,1.3,-99,-99,-99,-99,-99,0,0,515,375,99,276,32,120,54,1,40,-99,101,14,12,85,97,86,0.102,-99,-99,-99,-99,-99,-99,-99,-99,0,12783,12783,0,0,110336,110334,1123,0.0,20.5,29.6,76.8,-99,8.3,12.0,31.1,-99,191.1,75.7,77.3,30.6,103,20.7,10.9,16.8,16.2,420.5,373.1,258.1,-99,-99,2024-08-12
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024223,2024223,2024,89,7143,3152,3152,0,3693,0.0101,31207,57.2,0.441,1.3,-99,-99,-99,-99,-99,0,0,416,370,94,276,10,47,55,1,40,-99,105,1,13,76,101,90,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110422,110421,1036,0.0,26.0,28.2,75.6,-99,11.5,12.5,33.4,-99,178.6,68.1,78.8,30.1,101,20.4,10.7,18.5,16.2,420.5,274.4,253.1,-99,-99,2024-08-10
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024226,2024226,2024,89,7611,3080,3080,0,3621,0.0099,31208,57.2,0.405,1.3,-99,-99,-99,-99,-99,0,0,356,361,93,268,1,47,14,1,40,-99,88,1,22,71,84,73,0.094,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110481,110479,977,0.0,35.5,31.2,81.9,-99,14.4,12.6,33.2,-99,190.3,86.1,77.0,34.9,104,19.9,10.2,18.6,16.1,420.5,214.4,243.6,-99,-99,2024-08-13
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0252401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024224,2024224,2024,89,8616,3152,3152,0,3693,0.0101,31209,57.2,0.366,1.3,-99,-99,-99,-99,-99,0,0,448,376,105,271,10,57,71,1,40,-99,107,1,12,79,103,92,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110390,110388,1069,0.0,28.1,33.3,82.4,-99,10.3,12.2,30.1,-99,215.4,80.3,78.8,29.4,102,20.3,10.7,17.6,16.2,420.5,306.2,258.7,-99,-99,2024-08-11
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0262401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024224,2024224,2024,89,8402,3149,3149,0,3689,0.0101,31209,57.2,0.375,1.3,-99,-99,-99,-99,-99,0,0,388,374,107,266,10,48,23,1,40,-99,93,1,20,73,89,78,0.094,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110465,110464,993,0.0,34.1,32.8,78.2,-99,12.8,12.3,29.3,-99,210.1,90.7,78.7,34.0,102,20.1,10.5,18.4,16.2,420.5,246.1,256.4,-99,-99,2024-08-11
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0272401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024220,2024220,2024,89,7493,3152,3152,0,3693,0.0101,31209,57.2,0.421,1.3,-99,-99,-99,-99,-99,0,0,387,373,98,275,1,47,32,1,40,-99,102,1,16,77,98,87,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110409,110407,1049,0.0,30.6,29.3,76.2,-99,12.9,12.3,32.1,-99,187.3,73.3,78.8,30.9,98,20.9,11.1,18.8,16.2,420.5,245.1,255.8,-99,-99,2024-08-07
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0282401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024225,2024225,2024,89,7139,3002,3002,0,3543,0.0096,31210,57.2,0.421,1.3,-99,-99,-99,-99,-99,0,0,373,364,93,271,1,47,27,1,40,-99,95,1,19,72,91,80,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110458,110456,1000,0.0,30.8,28.9,76.7,-99,13.0,12.1,32.2,-99,178.5,75.2,75.1,31.6,103,20.1,10.4,17.7,16.2,420.5,231.6,247.2,-99,-99,2024-08-12
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0292401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024222,2024222,2024,89,6283,3152,3152,0,3693,0.0101,31209,57.2,0.502,1.3,-99,-99,-99,-99,-99,0,0,361,352,86,267,1,47,28,1,40,-99,88,1,23,70,85,74,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110491,110489,967,0.0,28.6,26.8,73.5,-99,14.3,13.4,36.8,-99,157.1,71.1,78.8,35.6,100,20.5,10.9,18.1,16.2,420.5,219.8,234.8,-99,-99,2024-08-09
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0302401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024222,2024222,2024,89,6977,3152,3152,0,3693,0.0101,31208,57.2,0.452,1.3,-99,-99,-99,-99,-99,0,0,466,372,94,278,17,65,78,1,40,-99,103,2,13,76,99,88,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12791,0,0,110418,110417,1040,0.0,21.5,27.4,74.3,-99,9.7,12.4,33.6,-99,174.4,67.9,78.8,30.7,100,20.6,11.0,18.0,16.2,420.5,324.8,254.7,-99,-99,2024-08-09
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0312401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024226,2024226,2024,89,8790,3152,3152,0,3693,0.0101,31210,57.2,0.359,1.3,-99,-99,-99,-99,-99,0,0,507,386,108,278,36,69,82,1,40,-99,104,3,12,77,99,88,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110414,110413,1044,0.0,24.1,32.7,81.4,-99,8.6,11.7,29.2,-99,219.7,84.8,78.8,30.4,104,19.9,10.5,18.0,16.1,420.5,364.9,268.6,-99,-99,2024-08-13
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0322401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024223,2024223,2024,89,6852,3132,3132,0,3672,0.01,31209,57.2,0.457,1.3,-99,-99,-99,-99,-99,0,0,335,346,86,260,1,47,8,1,40,-99,72,1,31,64,69,58,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110552,110551,906,0.0,35.4,30.0,79.9,-99,16.2,13.7,36.5,-99,171.3,94.6,78.3,43.2,101,20.4,10.6,18.4,16.2,420.5,193.6,228.7,-99,-99,2024-08-10
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0332401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024219,2024219,2024,89,6117,3150,3150,0,3691,0.0101,31206,57.2,0.515,1.3,-99,-99,-99,-99,-99,0,0,371,359,86,273,2,47,30,1,40,-99,95,1,20,73,91,80,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110456,110455,1001,0.0,26.7,25.3,70.8,-99,13.7,13.0,36.5,-99,152.9,64.6,78.8,33.3,97,21.1,11.3,18.4,16.2,420.5,229.3,241.8,-99,-99,2024-08-06
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0342401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024224,2024224,2024,89,7021,3152,3152,0,3692,0.0101,31208,57.2,0.449,1.3,-99,-99,-99,-99,-99,0,0,454,360,90,270,17,50,93,1,40,-99,102,1,14,75,98,87,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110430,110428,1028,0.0,22.5,29.0,77.9,-99,10.1,13.0,35.0,-99,175.5,68.9,78.8,30.9,102,20.4,10.8,17.0,16.2,420.5,312.0,242.5,-99,-99,2024-08-11
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0352401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024225,2024225,2024,89,8873,3051,3051,0,3592,0.0098,31208,57.2,0.344,1.3,-99,-99,-99,-99,-99,0,0,459,383,107,276,13,70,59,1,40,-99,106,3,12,81,102,91,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110379,110377,1080,0.0,28.0,33.4,82.7,-99,9.6,11.5,28.5,-99,221.8,83.3,76.3,28.7,103,20.4,10.6,18.1,16.2,420.5,317.2,266.0,-99,-99,2024-08-12
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0362401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024220,2024220,2024,89,6100,3152,3152,0,3692,0.0101,31206,57.2,0.517,1.3,-99,-99,-99,-99,-99,0,0,389,358,84,275,2,47,49,1,40,-99,97,1,19,73,93,82,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12794,0,0,110441,110439,1017,0.0,24.7,25.3,72.9,-99,12.7,13.1,37.7,-99,152.5,62.6,78.8,32.4,98,21.3,11.3,18.4,16.2,420.5,247.3,240.9,-99,-99,2024-08-07
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0372401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024223,2024223,2024,89,7856,3151,3151,0,3692,0.0101,31208,57.2,0.401,1.3,-99,-99,-99,-99,-99,0,0,513,370,96,274,24,110,75,1,40,-99,105,6,9,80,101,90,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110389,110387,1069,0.0,21.2,31.1,82.0,-99,8.5,12.5,32.9,-99,196.4,74.7,78.8,30.0,101,20.3,10.8,17.2,16.2,420.5,371.4,252.6,-99,-99,2024-08-10
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0382401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024225,2024225,2024,89,6302,3152,3152,0,3693,0.0101,31209,57.2,0.5,1.3,-99,-99,-99,-99,-99,0,0,407,357,85,272,6,51,60,1,40,-99,99,1,14,72,95,84,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110465,110464,993,0.0,23.8,26.3,74.1,-99,11.9,13.2,37.1,-99,157.5,63.8,78.8,31.9,103,20.2,10.5,18.2,16.2,420.5,264.9,239.3,-99,-99,2024-08-12
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0392401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024179,2024224,2024224,2024,89,8730,3152,3152,0,3693,0.0101,31210,57.2,0.361,1.3,-99,-99,-99,-99,-99,0,0,426,383,109,275,7,69,33,1,40,-99,100,4,16,79,96,85,0.116,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110400,110398,1058,0.0,30.7,32.8,80.4,-99,11.1,11.8,29.0,-99,218.2,87.4,78.8,31.6,102,20.4,10.7,18.4,16.2,420.5,284.6,266.1,-99,-99,2024-08-11
