,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024224,2024224,2024,89,8504,3452,3452,0,4021,0.0101,34181,64.4,0.406,1.3,-99,-99,-99,-99,-99,0,0,426,385,111,273,7,71,29,1,40,-99,101,4,16,81,97,85,0.123,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110375,110372,1086,0.0,30.7,32.4,76.3,-99,12.5,13.2,31.0,-99,212.6,84.2,86.3,34.2,97,21.1,11.6,18.4,16.2,420.5,277.2,262.1,-99,-99,2024-08-11
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024229,2024229,2024,89,8780,3270,3270,0,3838,0.0096,34184,64.4,0.372,1.3,-99,-99,-99,-99,-99,0,0,455,385,107,278,17,60,60,1,40,-99,110,2,11,82,105,94,0.097,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110345,110342,1116,0.0,28.7,33.5,81.8,-99,10.7,12.5,30.5,-99,219.5,79.7,81.7,29.7,102,20.5,11.0,17.1,16.1,420.5,306.0,262.2,-99,-99,2024-08-16
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024226,2024226,2024,89,8282,3453,3453,0,4021,0.0101,34183,64.4,0.417,1.3,-99,-99,-99,-99,-99,0,0,436,374,112,263,12,73,43,1,40,-99,88,4,20,72,84,72,0.098,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110477,110474,984,0.0,28.8,32.9,74.0,-99,12.0,13.7,30.9,-99,207.0,93.8,86.3,39.1,99,20.6,11.2,18.5,16.2,420.5,287.4,251.8,-99,-99,2024-08-13
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024231,2024231,2024,89,8786,3416,3416,0,3985,0.01,34185,64.4,0.389,1.3,-99,-99,-99,-99,-99,0,0,528,401,115,285,24,101,70,1,40,-99,108,5,9,80,103,91,0.103,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110374,110371,1087,0.0,23.2,31.6,76.2,-99,9.0,12.3,29.6,-99,219.7,81.7,85.4,31.8,104,19.9,10.6,18.3,16.1,420.5,379.3,277.8,-99,-99,2024-08-18
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024225,2024225,2024,89,6100,3453,3453,0,4022,0.0101,34182,64.4,0.566,1.3,-99,-99,-99,-99,-99,0,0,337,342,78,264,1,47,14,1,40,-99,72,1,32,65,68,57,0.095,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12803,0,0,110544,110541,917,0.0,32.4,27.8,78.2,-99,18.4,15.7,44.2,-99,152.5,84.2,86.3,47.7,98,21.1,11.6,19.2,16.2,420.5,188.0,219.4,-99,-99,2024-08-12
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024231,2024231,2024,89,8865,3251,3251,0,3819,0.0095,34184,64.4,0.367,1.3,-99,-99,-99,-99,-99,0,0,442,385,108,276,4,49,71,1,40,-99,110,1,14,83,106,94,0.104,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12785,0,0,110331,110328,1131,0.0,30.3,33.8,81.8,-99,11.1,12.4,30.0,-99,221.6,80.3,81.3,29.4,104,20.6,10.9,17.0,16.1,420.5,293.0,262.2,-99,-99,2024-08-18
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024225,2024225,2024,89,6520,3452,3452,0,4021,0.0101,34182,64.4,0.529,1.3,-99,-99,-99,-99,-99,0,0,366,354,87,266,1,47,31,1,40,-99,96,1,17,72,91,80,0.095,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110453,110450,1008,0.0,30.1,28.2,74.8,-99,15.9,15.0,39.6,-99,163.0,68.3,86.3,36.1,98,21.0,11.4,18.9,16.2,420.5,216.7,230.9,-99,-99,2024-08-12
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024231,2024231,2024,89,6470,3387,3387,0,3956,0.0099,34185,64.4,0.524,1.3,-99,-99,-99,-99,-99,0,0,363,363,90,273,1,47,18,1,40,-99,95,1,18,73,90,79,0.096,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110449,110446,1012,0.0,30.3,26.9,72.0,-99,15.9,14.1,37.7,-99,161.7,68.4,84.7,35.8,104,20.1,10.7,17.3,16.1,420.5,213.6,240.2,-99,-99,2024-08-18
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024229,2024229,2024,89,8733,3271,3271,0,3839,0.0096,34183,64.4,0.375,1.3,-99,-99,-99,-99,-99,0,0,554,396,108,288,26,133,65,1,40,-99,108,12,9,89,104,92,0.101,-99,-99,-99,-99,-99,-99,-99,-99,0,12780,12779,0,0,110287,110284,1174,0.0,21.5,31.9,80.7,-99,8.1,12.0,30.2,-99,218.3,80.6,81.8,30.2,102,20.8,11.1,17.6,16.1,420.5,405.5,273.4,-99,-99,2024-08-16
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024121,2024127,2024182,2024225,2024225,2024,89,8541,3452,3452,0,4021,0.0101,34182,64.4,0.404,1.3,-99,-99,-99,-99,-99,0,0,551,387,110,277,36,116,79,1,40,-99,108,8,9,84,103,92,0.094,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110340,110337,1121,0.0,21.2,32.3,77.4,-99,8.6,13.0,31.3,-99,213.5,79.2,86.3,32.0,98,20.9,11.6,18.0,16.2,420.5,402.0,264.7,-99,-99,2024-08-12
