,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024219,2024219,2024,89,9334,3540,3540,0,4173,0.0101,35054,64.0,0.379,1.4,-99,-99,-99,-99,-99,0,0,420,379,120,259,7,62,38,1,40,-99,106,2,11,78,101,89,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110429,110427,1031,0.0,33.0,33.8,77.7,-99,12.5,12.8,29.5,-99,233.4,88.3,88.5,33.5,103,20.2,10.5,18.2,16.1,420.5,282.6,276.0,-99,-99,2024-08-06
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024223,2024223,2024,89,9027,3424,3424,0,4056,0.0098,35055,64.0,0.379,1.4,-99,-99,-99,-99,-99,0,0,449,377,113,264,16,53,68,1,40,-99,107,1,10,77,102,90,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110441,110439,1019,0.0,28.9,32.9,79.8,-99,11.0,12.5,30.3,-99,225.7,84.5,85.6,32.0,107,19.8,10.1,17.3,16.1,420.5,312.0,274.6,-99,-99,2024-08-10
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024220,2024220,2024,89,9350,3541,3541,0,4173,0.0101,35055,64.0,0.379,1.4,-99,-99,-99,-99,-99,0,0,409,372,121,251,12,64,27,1,40,-99,97,3,12,71,93,81,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110506,110503,954,0.0,34.4,34.7,77.3,-99,13.0,13.1,29.3,-99,233.7,96.1,88.5,36.4,104,19.9,10.2,18.4,16.1,420.5,272.0,269.5,-99,-99,2024-08-07
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024223,2024223,2024,89,9512,3509,3509,0,4141,0.01,35056,64.0,0.369,1.4,-99,-99,-99,-99,-99,0,0,431,388,122,266,3,47,60,1,40,-99,102,1,14,74,97,85,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110466,110464,994,0.0,32.4,33.4,78.2,-99,11.9,12.3,28.8,-99,237.8,93.6,87.7,34.5,107,19.4,9.8,18.6,16.1,420.5,293.8,285.1,-99,-99,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024219,2024219,2024,89,7035,3501,3501,0,4133,0.01,35054,64.0,0.498,1.4,-99,-99,-99,-99,-99,0,0,326,333,87,246,1,47,12,1,40,-99,69,1,31,61,65,53,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110620,110618,840,0.0,37.1,30.6,80.9,-99,18.5,15.2,40.3,-99,175.9,101.5,87.5,50.5,103,20.2,10.4,19.2,16.1,420.5,189.4,230.1,-99,-99,2024-08-06
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024223,2024223,2024,89,9416,3289,3289,0,3921,0.0094,35055,64.0,0.349,1.4,-99,-99,-99,-99,-99,0,0,405,374,114,260,3,47,48,1,40,-99,108,1,10,79,103,92,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110410,110408,1050,0.0,35.1,34.7,82.5,-99,12.3,12.1,28.8,-99,235.4,86.8,82.2,30.3,107,19.9,9.9,17.2,16.1,420.5,268.0,271.4,-99,-99,2024-08-10
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024219,2024219,2024,89,7388,3533,3533,0,4165,0.0101,35054,64.0,0.478,1.4,-99,-99,-99,-99,-99,0,0,358,348,93,256,1,47,28,1,40,-99,93,1,16,68,89,77,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110530,110528,929,0.0,33.4,30.1,79.7,-99,16.0,14.4,38.1,-99,184.7,79.3,88.3,37.9,103,20.1,10.2,18.9,16.1,420.5,221.4,245.7,-99,-99,2024-08-06
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024223,2024223,2024,89,7065,3432,3432,0,4065,0.0098,35056,64.0,0.486,1.4,-99,-99,-99,-99,-99,0,0,354,352,94,259,1,47,21,1,40,-99,91,1,18,69,87,75,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110522,110520,938,0.0,32.5,28.3,75.5,-99,15.8,13.8,36.7,-99,176.6,77.4,85.8,37.6,107,19.5,9.8,17.4,16.1,420.5,217.2,249.5,-99,-99,2024-08-10
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024222,2024222,2024,89,9292,3372,3372,0,4004,0.0096,35055,64.0,0.363,1.4,-99,-99,-99,-99,-99,0,0,538,383,116,267,26,124,72,1,40,-99,109,6,7,81,104,93,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110392,110390,1068,0.0,23.2,33.1,80.1,-99,8.4,12.0,29.1,-99,232.3,85.1,84.3,30.9,106,20.1,10.1,17.6,16.1,420.5,401.3,280.5,-99,-99,2024-08-09
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024108,2024116,2024175,2024219,2024219,2024,89,9054,3540,3540,0,4173,0.0101,35054,64.0,0.391,1.4,-99,-99,-99,-99,-99,0,0,490,383,120,263,21,90,62,1,40,-99,108,4,7,78,104,92,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110429,110427,1031,0.0,25.6,32.3,75.7,-99,10.0,12.6,29.6,-99,226.3,83.5,88.5,32.7,103,20.1,10.4,18.2,16.1,420.5,353.2,280.2,-99,-99,2024-08-06
