,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024220,2024220,2024,89,6779,2592,2592,0,3097,0.02,12962,21.3,0.382,1.5,-99,-99,-99,-99,-99,0,0,302,337,90,247,0,17,14,1,40,-99,75,0,16,51,71,61,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110798,110794,663,0.0,35.0,29.8,75.6,-99,13.4,11.4,28.9,-99,169.5,90.1,64.8,34.4,102,20.5,9.9,18.0,16.2,419.6,193.6,227.6,-99,-99,1,2024-08-07
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024217,2024217,2024,89,7099,2592,2592,0,3096,0.02,12961,21.3,0.365,1.5,-99,-99,-99,-99,-99,0,0,346,353,99,254,0,17,43,1,40,-99,88,0,11,58,84,73,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110718,110714,743,0.0,29.9,29.1,72.1,-99,10.9,10.6,26.3,-99,177.5,80.9,64.8,29.5,99,21.0,10.6,17.2,16.2,419.6,237.8,243.6,-99,-99,1,2024-08-04
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024219,2024219,2024,89,7007,2592,2592,0,3097,0.02,12962,21.3,0.37,1.5,-99,-99,-99,-99,-99,0,0,353,349,96,253,0,17,54,1,40,-99,84,0,13,56,80,69,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110740,110736,721,0.0,28.6,29.3,73.3,-99,10.6,10.8,27.1,-99,175.2,83.2,64.8,30.8,101,20.6,10.2,17.0,16.2,419.6,245.4,239.4,-99,-99,1,2024-08-06
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024216,2024216,2024,89,6657,2592,2592,0,3096,0.02,12960,21.3,0.389,1.5,-99,-99,-99,-99,-99,0,0,302,330,88,242,0,17,21,1,40,-99,74,0,19,51,70,59,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110797,110792,664,0.0,34.4,30.2,75.8,-99,13.4,11.8,29.5,-99,166.4,89.9,64.8,35.0,98,21.2,10.6,17.3,16.2,419.6,193.7,220.6,-99,-99,1,2024-08-03
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024217,2024217,2024,89,6697,2592,2592,0,3097,0.02,12962,21.3,0.387,1.5,-99,-99,-99,-99,-99,0,0,285,326,88,239,0,17,8,1,40,-99,72,0,17,49,68,57,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110813,110808,648,0.0,37.9,30.8,76.2,-99,14.7,11.9,29.5,-99,167.4,93.1,64.8,36.0,99,21.0,10.4,17.5,16.2,419.6,176.6,217.2,-99,-99,1,2024-08-04
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024216,2024216,2024,89,7107,2592,2592,0,3096,0.02,12961,21.3,0.365,1.5,-99,-99,-99,-99,-99,0,0,358,351,98,253,0,17,56,1,40,-99,90,0,9,59,86,76,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110709,110705,752,0.0,28.5,29.4,72.8,-99,10.4,10.7,26.6,-99,177.7,78.7,64.8,28.7,98,21.1,10.7,17.1,16.2,419.6,249.7,241.8,-99,-99,1,2024-08-03
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024217,2024217,2024,89,7128,2592,2592,0,3096,0.02,12961,21.3,0.364,1.5,-99,-99,-99,-99,-99,0,0,355,350,98,252,5,17,50,1,40,-99,86,0,11,57,82,72,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110732,110728,729,0.0,28.9,29.6,73.0,-99,10.5,10.8,26.5,-99,178.2,82.5,64.8,30.0,99,21.0,10.6,17.2,16.2,419.6,247.0,240.5,-99,-99,1,2024-08-04
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024216,2024216,2024,89,6995,2592,2592,0,3096,0.02,12960,21.3,0.371,1.5,-99,-99,-99,-99,-99,0,0,347,347,96,251,1,17,49,1,40,-99,85,0,13,56,81,70,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110734,110730,727,0.0,29.3,29.5,73.0,-99,10.8,10.9,27.1,-99,174.9,82.2,64.8,30.5,98,21.2,10.7,17.2,16.2,419.6,239.1,237.5,-99,-99,1,2024-08-03
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024221,2024221,2024,89,7791,2494,2494,0,2998,0.0192,12962,21.3,0.32,1.5,-99,-99,-99,-99,-99,0,0,380,352,99,253,3,34,57,1,40,-99,89,1,9,58,84,74,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110716,110712,745,0.0,28.6,32.1,78.6,-99,9.2,10.3,25.2,-99,194.8,87.6,62.4,28.0,103,20.6,10.1,16.7,16.2,419.6,272.5,242.8,-99,-99,1,2024-08-08
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024177,2024217,2024217,2024,89,7007,2592,2592,0,3096,0.02,12961,21.3,0.37,1.5,-99,-99,-99,-99,-99,0,0,329,352,97,255,0,17,27,1,40,-99,85,0,13,57,81,70,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110727,110723,734,0.0,31.6,28.9,72.3,-99,11.7,10.7,26.8,-99,175.2,82.3,64.8,30.5,99,21.1,10.6,17.6,16.2,419.6,221.4,242.9,-99,-99,1,2024-08-04
