,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024227,2024227,2024,89,6261,2440,2440,0,2883,0.02,12198,23.7,0.39,1.4,-99,-99,-99,-99,-99,0,0,339,353,85,268,1,16,35,1,40,-99,79,0,16,54,75,65,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110739,110733,726,0.0,30.3,27.0,73.5,-99,11.8,10.5,28.6,-99,156.5,78.9,61.0,30.8,98,21.3,10.9,18.2,16.2,419.6,206.6,232.2,-99,-99,1,2024-08-14
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024222,2024222,2024,89,7660,2440,2440,0,2883,0.02,12198,23.7,0.319,1.4,-99,-99,-99,-99,-99,0,0,354,365,99,266,0,16,38,1,40,-99,91,0,13,61,86,75,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110655,110648,811,0.0,34.6,31.4,77.6,-99,11.0,10.0,24.7,-99,191.5,84.3,61.0,26.8,93,22.2,11.9,17.5,16.2,419.6,221.4,244.0,-99,-99,1,2024-08-09
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024225,2024225,2024,89,7267,2440,2440,0,2883,0.02,12198,23.7,0.336,1.4,-99,-99,-99,-99,-99,0,0,355,362,94,268,0,16,43,1,40,-99,89,0,11,59,85,74,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110680,110674,785,0.0,32.6,30.2,77.3,-99,10.9,10.1,26.0,-99,181.7,81.5,61.0,27.4,96,21.6,11.3,17.2,16.2,419.6,223.0,240.7,-99,-99,1,2024-08-12
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024221,2024221,2024,89,6053,2440,2440,0,2883,0.02,12198,23.7,0.403,1.4,-99,-99,-99,-99,-99,0,0,302,339,83,256,0,16,12,1,40,-99,73,0,21,53,69,59,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110746,110739,719,0.0,35.8,27.8,73.2,-99,14.4,11.2,29.5,-99,151.3,83.5,61.0,33.6,92,22.6,12.0,17.7,16.3,419.6,169.3,217.9,-99,-99,1,2024-08-08
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024223,2024223,2024,89,6053,2440,2440,0,2883,0.02,12198,23.7,0.403,1.4,-99,-99,-99,-99,-99,0,0,296,331,81,251,0,16,15,1,40,-99,65,0,25,49,62,52,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110795,110788,670,0.0,37.0,28.8,75.2,-99,14.9,11.6,30.3,-99,151.3,92.5,61.0,37.3,94,22.1,11.7,17.6,16.2,419.6,163.8,210.0,-99,-99,1,2024-08-10
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024221,2024221,2024,89,7304,2440,2440,0,2883,0.02,12198,23.7,0.334,1.4,-99,-99,-99,-99,-99,0,0,368,362,95,267,0,16,56,1,40,-99,92,0,13,63,86,75,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110633,110627,832,0.0,30.9,30.3,76.6,-99,10.3,10.1,25.6,-99,182.6,79.4,61.0,26.5,92,22.4,12.1,17.1,16.3,419.6,236.1,240.7,-99,-99,1,2024-08-08
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024222,2024222,2024,89,7276,2440,2440,0,2883,0.02,12198,23.7,0.335,1.4,-99,-99,-99,-99,-99,0,0,355,360,98,262,5,16,40,1,40,-99,87,0,13,59,83,72,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110681,110674,784,0.0,32.7,30.5,74.5,-99,11.0,10.2,25.0,-99,181.9,83.8,61.0,28.1,93,22.4,11.9,17.9,16.2,419.6,222.6,238.4,-99,-99,1,2024-08-09
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024221,2024221,2024,89,7042,2440,2440,0,2883,0.02,12198,23.7,0.346,1.4,-99,-99,-99,-99,-99,0,0,355,361,94,267,1,16,43,1,40,-99,90,0,12,61,86,75,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110656,110649,810,0.0,31.7,29.3,74.6,-99,11.0,10.2,25.9,-99,176.1,77.9,61.0,27.0,92,22.5,12.1,17.6,16.3,419.6,222.4,240.2,-99,-99,1,2024-08-08
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024229,2024229,2024,89,7911,2323,2323,0,2766,0.019,12198,23.7,0.294,1.4,-99,-99,-99,-99,-99,0,0,441,369,99,270,4,55,79,1,40,-99,87,3,14,63,81,70,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12805,0,0,110645,110638,821,0.0,25.6,32.0,80.2,-99,7.5,9.4,23.6,-99,197.8,91.0,58.1,26.7,100,21.5,11.1,16.6,16.2,419.6,309.1,247.3,-99,-99,1,2024-08-16
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024222,2024222,2024,89,7276,2440,2440,0,2883,0.02,12198,23.7,0.335,1.4,-99,-99,-99,-99,-99,0,0,341,363,95,268,0,16,27,1,40,-99,88,0,14,60,84,74,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110669,110662,797,0.0,34.9,30.1,76.7,-99,11.7,10.1,25.7,-99,181.9,82.7,61.0,27.7,93,22.3,11.9,17.8,16.2,419.6,208.4,241.9,-99,-99,1,2024-08-09
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0102401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024222,2024222,2024,89,6139,2440,2440,0,2883,0.02,12198,23.7,0.397,1.4,-99,-99,-99,-99,-99,0,0,348,345,83,262,4,16,49,1,40,-99,78,0,19,55,74,63,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110729,110722,736,0.0,28.4,27.4,73.9,-99,11.3,10.9,29.4,-99,153.5,78.8,61.0,31.3,93,22.2,11.9,17.4,16.2,419.6,215.8,224.2,-99,-99,1,2024-08-09
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0112401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024224,2024224,2024,89,6104,2440,2440,0,2883,0.02,12198,23.7,0.4,1.4,-99,-99,-99,-99,-99,0,0,357,342,82,260,6,16,59,1,40,-99,75,0,19,53,71,61,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110744,110737,721,0.0,27.2,27.7,74.0,-99,10.9,11.1,29.6,-99,152.6,80.9,61.0,32.3,95,21.9,11.5,17.5,16.2,419.6,224.8,220.8,-99,-99,1,2024-08-11
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0122401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024223,2024223,2024,89,7588,2440,2440,0,2883,0.02,12198,23.7,0.322,1.4,-99,-99,-99,-99,-99,0,0,331,361,98,263,0,16,20,1,40,-99,88,0,13,60,83,73,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110669,110663,796,0.0,38.1,31.7,77.4,-99,12.3,10.2,24.9,-99,189.7,86.6,61.0,27.8,94,22.0,11.7,17.5,16.2,419.6,199.0,239.7,-99,-99,1,2024-08-10
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0132401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024223,2024223,2024,89,6433,2440,2440,0,2883,0.02,12198,23.7,0.379,1.4,-99,-99,-99,-99,-99,0,0,316,350,87,263,0,16,16,1,40,-99,77,0,19,55,73,63,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110725,110719,740,0.0,35.0,28.1,73.7,-99,13.3,10.7,28.0,-99,160.8,83.4,61.0,31.6,94,22.0,11.7,17.3,16.2,419.6,183.6,229.0,-99,-99,1,2024-08-10
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0142401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024222,2024222,2024,89,7000,2440,2440,0,2883,0.02,12198,23.7,0.349,1.4,-99,-99,-99,-99,-99,0,0,479,359,92,267,24,68,95,1,40,-99,86,4,10,60,82,72,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110679,110672,786,0.0,20.2,29.5,76.0,-99,7.0,10.3,26.5,-99,175.0,81.1,61.0,28.3,93,22.1,11.8,17.5,16.2,419.6,347.1,237.5,-99,-99,1,2024-08-09
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0152401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024225,2024225,2024,89,7377,2440,2440,0,2883,0.02,12198,23.7,0.331,1.4,-99,-99,-99,-99,-99,0,0,384,362,94,268,11,16,61,1,40,-99,91,0,13,62,85,74,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110648,110642,817,0.0,29.3,30.6,78.2,-99,9.7,10.1,25.9,-99,184.4,81.4,61.0,26.9,96,21.9,11.6,17.0,16.2,419.6,252.1,241.2,-99,-99,1,2024-08-12
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0162401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024222,2024222,2024,89,7145,2440,2440,0,2883,0.02,12198,23.7,0.341,1.4,-99,-99,-99,-99,-99,0,0,364,361,94,267,6,16,47,1,40,-99,89,0,12,60,85,75,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110671,110664,794,0.0,30.8,29.8,76.1,-99,10.5,10.2,26.0,-99,178.6,80.2,61.0,27.4,93,22.3,11.8,17.9,16.2,419.6,231.6,239.4,-99,-99,1,2024-08-09
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0172401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024223,2024223,2024,89,7669,2440,2440,0,2883,0.02,12198,23.7,0.318,1.4,-99,-99,-99,-99,-99,0,0,344,364,100,264,0,16,30,1,40,-99,86,0,15,59,82,72,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110677,110671,788,0.0,36.2,31.6,76.8,-99,11.5,10.1,24.4,-99,191.7,88.7,61.0,28.2,94,22.1,11.6,17.7,16.2,419.6,211.6,242.4,-99,-99,1,2024-08-10
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0182401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024224,2024224,2024,89,7618,2440,2440,0,2883,0.02,12198,23.7,0.32,1.4,-99,-99,-99,-99,-99,0,0,339,361,97,264,3,16,25,1,40,-99,86,0,13,59,82,72,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110683,110676,782,0.0,36.9,31.8,78.2,-99,11.8,10.2,25.1,-99,190.5,88.1,61.0,28.2,95,21.8,11.4,17.8,16.2,419.6,206.2,239.8,-99,-99,1,2024-08-11
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0192401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024222,2024222,2024,89,6666,2440,2440,0,2883,0.02,12198,23.7,0.366,1.4,-99,-99,-99,-99,-99,0,0,318,348,89,259,0,16,20,1,40,-99,75,0,21,55,71,61,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110728,110721,737,0.0,36.0,29.4,75.0,-99,13.2,10.8,27.4,-99,166.6,88.5,61.0,32.4,93,22.2,11.8,17.4,16.2,419.6,185.4,226.9,-99,-99,1,2024-08-09
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0202401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024224,2024224,2024,89,7816,2438,2438,0,2881,0.02,12198,23.7,0.312,1.4,-99,-99,-99,-99,-99,0,0,371,366,99,267,2,16,53,1,40,-99,90,0,13,62,85,73,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110653,110646,812,0.0,32.8,31.9,79.3,-99,10.2,10.0,24.7,-99,195.4,87.0,60.9,27.1,95,21.7,11.4,17.4,16.2,419.6,238.4,244.8,-99,-99,1,2024-08-11
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0212401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024223,2024223,2024,89,6310,2440,2440,0,2883,0.02,12198,23.7,0.387,1.4,-99,-99,-99,-99,-99,0,0,309,347,88,259,0,16,12,1,40,-99,77,0,18,55,73,63,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110722,110715,743,0.0,35.7,28.0,71.8,-99,13.8,10.8,27.8,-99,157.8,81.9,61.0,31.7,94,22.2,11.8,17.2,16.2,419.6,176.9,225.6,-99,-99,1,2024-08-10
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0222401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024122,2024129,2024183,2024223,2024223,2024,89,7177,2440,2440,0,2883,0.02,12198,23.7,0.34,1.4,-99,-99,-99,-99,-99,0,0,340,359,94,265,0,16,31,1,40,-99,88,0,13,59,84,73,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110681,110674,784,0.0,34.5,30.2,76.6,-99,11.7,10.3,26.0,-99,179.4,81.6,61.0,27.7,94,22.1,11.7,17.3,16.2,419.6,207.8,237.5,-99,-99,1,2024-08-10
