,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024221,2024221,2024,89,8794,3438,3438,0,4255,0.02,17192,24.0,0.391,2.3,-99,-99,-99,-99,-99,0,0,348,358,128,230,3,44,9,1,40,-99,82,0,10,52,77,62,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110803,110800,659,0.0,42.3,34.9,68.9,-99,16.5,13.7,27.0,-99,219.9,107.8,86.0,42.2,105,19.6,10.3,17.8,16.1,419.6,207.9,251.8,-99,-99,1,2024-08-08
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,8628,3438,3438,0,4255,0.02,17191,24.0,0.399,2.3,-99,-99,-99,-99,-99,0,0,349,357,124,233,3,44,12,1,40,-99,80,0,12,52,74,60,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110800,110797,661,0.0,41.3,34.4,69.7,-99,16.5,13.7,27.8,-99,215.7,108.5,86.0,43.2,103,19.9,10.5,18.5,16.1,419.6,208.8,250.7,-99,-99,1,2024-08-06
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024222,2024222,2024,89,8216,3439,3439,0,4255,0.02,17193,24.0,0.419,2.3,-99,-99,-99,-99,-99,0,0,403,371,130,240,1,46,51,1,40,-99,97,0,6,63,92,77,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110679,110676,782,0.0,31.3,31.0,63.0,-99,13.1,13.0,26.4,-99,205.4,85.0,86.0,35.6,106,19.4,10.2,17.1,16.1,419.6,262.6,264.6,-99,-99,1,2024-08-09
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024220,2024220,2024,89,7889,3438,3438,0,4255,0.02,17191,24.0,0.436,2.3,-99,-99,-99,-99,-99,0,0,419,356,119,237,16,44,69,1,40,-99,87,0,13,58,82,67,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110728,110725,734,0.0,28.3,31.5,66.1,-99,12.4,13.7,28.8,-99,197.2,91.2,86.0,39.7,104,19.6,10.6,16.3,16.1,419.6,278.4,250.4,-99,-99,1,2024-08-07
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,8618,3438,3438,0,4255,0.02,17192,24.0,0.399,2.3,-99,-99,-99,-99,-99,0,0,403,374,134,240,8,44,43,1,40,-99,95,0,8,62,90,75,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110683,110680,779,0.0,32.8,32.2,64.4,-99,13.1,12.8,25.7,-99,215.5,91.0,86.0,36.3,103,20.0,10.7,17.3,16.1,419.6,262.6,268.0,-99,-99,1,2024-08-06
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024220,2024220,2024,89,8226,3438,3438,0,4255,0.02,17192,24.0,0.418,2.3,-99,-99,-99,-99,-99,0,0,437,374,124,249,9,54,67,1,40,-99,91,1,9,59,86,72,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110718,110715,743,0.0,27.7,30.7,66.2,-99,11.6,12.8,27.7,-99,205.6,90.3,86.0,37.8,104,19.6,10.4,18.2,16.1,419.6,296.5,267.8,-99,-99,1,2024-08-07
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024221,2024221,2024,89,8786,3439,3439,0,4255,0.02,17193,24.0,0.391,2.3,-99,-99,-99,-99,-99,0,0,425,379,133,245,10,53,50,1,40,-99,98,1,6,64,93,78,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110668,110665,794,0.0,30.9,32.2,65.9,-99,12.1,12.6,25.8,-99,219.7,89.9,86.0,35.2,105,19.4,10.4,17.5,16.1,419.6,284.7,272.7,-99,-99,1,2024-08-08
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024222,2024222,2024,89,7933,3439,3439,0,4255,0.02,17194,24.0,0.433,2.3,-99,-99,-99,-99,-99,0,0,404,349,109,240,15,44,62,1,40,-99,79,0,13,50,74,60,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110823,110820,638,0.0,30.1,32.7,73.1,-99,13.1,14.2,31.7,-99,198.3,100.6,86.0,43.6,106,19.5,9.9,18.9,16.1,419.6,263.4,242.9,-99,-99,1,2024-08-09
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024229,2024229,2024,89,9406,3268,3268,0,4084,0.019,17195,24.0,0.347,2.3,-99,-99,-99,-99,-99,0,0,352,366,129,237,0,44,7,1,40,-99,85,0,9,54,80,65,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110777,110774,685,0.0,44.5,36.2,72.8,-99,15.4,12.6,25.3,-99,235.2,110.8,81.7,38.5,113,18.3,9.3,17.4,16.1,419.6,211.6,260.1,-99,-99,1,2024-08-16
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,7852,3438,3438,0,4255,0.02,17192,24.0,0.438,2.3,-99,-99,-99,-99,-99,0,0,401,369,124,245,4,44,51,1,40,-99,94,0,8,62,90,75,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110687,110684,774,0.0,30.1,29.9,63.3,-99,13.2,13.1,27.7,-99,196.3,83.1,86.0,36.4,103,19.8,10.6,17.9,16.1,419.6,260.6,262.8,-99,-99,1,2024-08-06
