,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024216,2024216,2024,89,8894,4403,4403,0,5000,0.02,22017,34.0,0.495,2.7,-99,-99,-99,-99,-99,0,0,347,360,151,209,3,44,7,1,40,-99,85,0,8,53,78,61,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110821,110818,642,0.0,37.7,33.1,58.9,-99,18.7,16.4,29.2,-99,222.4,105.0,110.1,52.0,112,18.5,9.1,17.2,16.0,419.6,236.0,269.0,-99,-99,1,2024-08-03
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024215,2024215,2024,89,8916,4403,4403,0,5000,0.02,22015,34.0,0.494,2.7,-99,-99,-99,-99,-99,0,0,349,359,149,210,3,44,10,1,40,-99,84,0,9,53,78,61,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110824,110821,639,0.0,37.5,33.3,60.0,-99,18.5,16.4,29.6,-99,222.9,105.9,110.1,52.3,111,18.6,9.4,17.7,16.0,419.6,237.7,268.0,-99,-99,1,2024-08-02
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024218,2024218,2024,89,8881,4404,4404,0,5001,0.02,22019,34.0,0.496,2.7,-99,-99,-99,-99,-99,0,0,402,370,148,222,1,44,54,1,40,-99,96,0,5,62,90,73,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110726,110724,737,0.0,30.5,31.8,59.9,-99,15.1,15.8,29.7,-99,222.0,92.3,110.1,45.8,114,18.3,9.3,16.5,16.0,419.6,290.8,279.2,-99,-99,1,2024-08-05
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024216,2024216,2024,89,8857,4403,4403,0,5000,0.02,22016,34.0,0.497,2.7,-99,-99,-99,-99,-99,0,0,341,354,142,212,0,44,9,1,40,-99,85,0,11,56,78,62,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110788,110785,675,0.0,38.6,33.6,62.3,-99,19.2,16.7,30.9,-99,221.4,104.3,110.1,51.8,112,18.5,9.4,16.0,16.0,419.6,229.4,263.6,-99,-99,1,2024-08-03
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024214,2024214,2024,89,8948,4403,4403,0,5000,0.02,22017,34.0,0.492,2.7,-99,-99,-99,-99,-99,0,0,400,373,154,219,8,44,42,1,40,-99,94,0,7,60,87,71,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110745,110742,718,0.0,31.1,31.7,58.2,-99,15.3,15.6,28.7,-99,223.7,95.3,110.1,46.9,110,18.7,9.4,17.0,16.0,419.6,288.0,282.0,-99,-99,1,2024-08-01
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024216,2024216,2024,89,8882,4403,4403,0,5000,0.02,22017,34.0,0.496,2.7,-99,-99,-99,-99,-99,0,0,394,368,144,223,2,44,47,1,40,-99,90,0,8,57,83,67,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110779,110777,684,0.0,31.4,32.1,61.6,-99,15.6,15.9,30.5,-99,222.1,98.9,110.1,49.0,112,18.5,9.3,17.6,16.0,419.6,282.5,276.9,-99,-99,1,2024-08-03
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024216,2024216,2024,89,8901,4404,4404,0,5001,0.02,22020,34.0,0.495,2.7,-99,-99,-99,-99,-99,0,0,417,375,153,222,10,44,55,1,40,-99,97,0,5,61,90,73,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110729,110726,734,0.0,29.2,31.3,58.1,-99,14.4,15.5,28.8,-99,222.5,92.1,110.1,45.6,112,18.4,9.3,17.0,16.0,419.6,305.3,284.1,-99,-99,1,2024-08-03
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024217,2024217,2024,89,8849,4404,4404,0,5001,0.02,22021,34.0,0.498,2.7,-99,-99,-99,-99,-99,0,0,320,341,133,208,0,44,1,1,40,-99,78,0,11,49,71,54,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110865,110862,598,0.0,42.4,35.3,66.5,-99,21.1,17.6,33.1,-99,221.2,113.9,110.1,56.7,113,18.4,9.0,18.1,16.0,419.6,208.9,250.3,-99,-99,1,2024-08-04
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024223,2024223,2024,89,8893,4285,4285,0,4882,0.0195,22024,34.0,0.482,2.7,-99,-99,-99,-99,-99,0,0,349,368,153,216,0,44,2,1,40,-99,88,0,7,55,81,64,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110796,110794,667,0.0,37.5,32.0,58.3,-99,18.1,15.4,28.1,-99,222.3,101.5,107.1,48.9,119,17.6,8.6,16.9,16.0,419.6,237.0,277.6,-99,-99,1,2024-08-10
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024100,2024104,2024175,2024214,2024214,2024,89,8849,4403,4403,0,5000,0.02,22017,34.0,0.498,2.7,-99,-99,-99,-99,-99,0,0,401,364,142,222,4,44,56,1,40,-99,92,0,7,58,86,69,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110762,110759,701,0.0,30.6,32.3,62.3,-99,15.2,16.1,31.0,-99,221.2,96.1,110.1,47.8,110,18.6,9.5,17.2,16.0,419.6,289.5,273.6,-99,-99,1,2024-08-01
