,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024222,2024222,2024,89,8871,3564,3564,0,4343,0.02,17820,23.8,0.402,2.5,-99,-99,-99,-99,-99,0,0,358,360,131,229,3,44,18,1,40,-99,82,0,9,52,77,62,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110799,110795,663,0.0,41.3,35.6,67.7,-99,16.6,14.3,27.2,-99,221.8,107.6,89.1,43.2,105,19.6,10.4,17.8,16.1,419.6,214.8,249.4,-99,-99,1,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024220,2024220,2024,89,8695,3564,3564,0,4343,0.02,17818,23.8,0.41,2.5,-99,-99,-99,-99,-99,0,0,349,358,127,231,3,44,11,1,40,-99,80,0,12,52,75,60,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12815,0,0,110794,110790,668,0.0,42.2,35.1,68.4,-99,17.3,14.4,28.0,-99,217.4,108.3,89.1,44.4,103,19.9,10.6,18.5,16.1,419.6,205.8,248.0,-99,-99,1,2024-08-07
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024223,2024223,2024,89,8437,3564,3564,0,4343,0.02,17821,23.8,0.422,2.5,-99,-99,-99,-99,-99,0,0,403,373,136,237,1,47,49,1,40,-99,98,0,6,64,92,78,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110667,110664,795,0.0,32.5,32.1,61.9,-99,13.7,13.6,26.2,-99,210.9,86.5,89.1,36.5,106,19.4,10.4,17.0,16.1,419.6,259.6,262.6,-99,-99,1,2024-08-10
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024221,2024221,2024,89,7937,3564,3564,0,4343,0.02,17818,23.8,0.449,2.5,-99,-99,-99,-99,-99,0,0,419,361,124,237,16,44,65,1,40,-99,90,0,12,60,85,70,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110708,110705,754,0.0,28.8,31.7,63.9,-99,12.9,14.2,28.7,-99,198.4,88.1,89.1,39.6,104,19.7,10.7,16.3,16.1,419.6,275.4,250.4,-99,-99,1,2024-08-08
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024220,2024220,2024,89,8637,3564,3564,0,4343,0.02,17819,23.8,0.413,2.5,-99,-99,-99,-99,-99,0,0,409,377,139,237,8,44,47,1,40,-99,96,0,8,64,91,76,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110669,110665,793,0.0,32.5,32.4,62.0,-99,13.4,13.4,25.6,-99,215.9,89.8,89.1,37.1,103,20.1,10.8,17.3,16.1,419.6,265.9,266.3,-99,-99,1,2024-08-07
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024221,2024221,2024,89,8403,3564,3564,0,4343,0.02,17819,23.8,0.424,2.5,-99,-99,-99,-99,-99,0,0,445,377,130,247,9,54,72,1,40,-99,94,1,8,61,88,74,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110699,110696,763,0.0,27.8,31.5,64.5,-99,11.8,13.3,27.4,-99,210.1,89.9,89.1,38.1,104,19.7,10.5,18.1,16.1,419.6,301.9,267.0,-99,-99,1,2024-08-08
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024222,2024222,2024,89,8933,3564,3564,0,4344,0.02,17821,23.8,0.399,2.5,-99,-99,-99,-99,-99,0,0,431,383,140,243,10,53,51,1,40,-99,99,1,6,65,94,79,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110654,110651,808,0.0,31.1,32.8,63.9,-99,12.4,13.1,25.5,-99,223.3,90.3,89.1,36.0,105,19.4,10.5,17.5,16.1,419.6,287.6,272.2,-99,-99,1,2024-08-09
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024223,2024223,2024,89,7942,3553,3553,0,4332,0.0199,17822,23.8,0.447,2.5,-99,-99,-99,-99,-99,0,0,404,353,112,241,15,44,58,1,40,-99,82,0,11,51,77,62,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110807,110803,655,0.0,30.5,32.7,70.8,-99,13.6,14.6,31.7,-99,198.5,97.3,88.8,43.5,106,19.5,10.0,18.9,16.1,419.6,260.4,242.6,-99,-99,1,2024-08-10
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024231,2024231,2024,89,9513,3408,3408,0,4187,0.0191,17824,23.8,0.358,2.5,-99,-99,-99,-99,-99,0,0,352,368,133,235,0,44,6,1,40,-99,86,0,9,55,80,65,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110771,110768,691,0.0,45.6,37.0,71.5,-99,16.3,13.2,25.6,-99,237.8,111.2,85.2,39.8,114,18.4,9.4,17.5,16.1,419.6,208.6,257.4,-99,-99,1,2024-08-18
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024183,2024220,2024220,2024,89,7902,3564,3564,0,4343,0.02,17819,23.8,0.451,2.5,-99,-99,-99,-99,-99,0,0,401,372,130,242,4,44,48,1,40,-99,96,0,8,63,91,76,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110674,110671,788,0.0,30.7,30.2,60.9,-99,13.8,13.6,27.4,-99,197.6,82.6,89.1,37.2,103,20.0,10.8,17.9,16.1,419.6,257.6,261.4,-99,-99,1,2024-08-07
