,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5918,3095,3095,0,4051,0.0169,18346,24.1,0.523,2.6,-99,-99,-99,-99,-99,0,0,349,352,109,243,1,44,18,1,40,-99,80,0,14,54,74,59,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110786,110782,677,0.0,28.4,24.0,54.3,-99,14.8,12.6,28.4,-99,147.9,74.3,77.4,38.9,104,20.0,10.6,17.9,16.1,419.6,208.6,246.1,-99,-99,1,2024-08-07
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5906,3092,3092,0,4049,0.0169,18346,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,333,345,104,241,1,44,10,1,40,-99,74,0,17,51,69,53,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12817,0,0,110821,110816,643,0.0,30.6,24.7,56.8,-99,16.0,12.9,29.7,-99,147.7,79.8,77.3,41.8,104,19.9,10.6,18.1,16.1,419.6,193.1,239.0,-99,-99,1,2024-08-07
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5900,3089,3089,0,4046,0.0168,18346,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,342,339,103,237,1,44,24,1,40,-99,72,0,17,49,67,52,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110839,110834,625,0.0,29.3,25.3,57.3,-99,15.3,13.2,30.0,-99,147.5,81.7,77.2,42.8,104,19.9,10.6,18.1,16.1,419.6,201.7,233.4,-99,-99,1,2024-08-07
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024223,2024223,2024,89,5933,3118,3118,0,4075,0.017,18348,24.1,0.526,2.6,-99,-99,-99,-99,-99,0,0,342,353,108,245,1,44,10,1,40,-99,79,0,14,53,74,58,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110795,110791,668,0.0,29.4,24.0,54.9,-99,15.5,12.6,28.8,-99,148.3,75.5,78.0,39.7,107,19.5,10.1,17.9,16.1,419.6,201.6,247.0,-99,-99,1,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5899,3092,3092,0,4048,0.0169,18347,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,323,339,103,236,1,44,5,1,40,-99,73,0,16,50,68,53,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12818,0,0,110833,110829,631,0.0,32.3,25.3,57.2,-99,16.9,13.3,30.0,-99,147.5,80.7,77.3,42.3,105,19.8,10.5,18.3,16.1,419.6,182.6,233.3,-99,-99,1,2024-08-08
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5929,3112,3112,0,4068,0.017,18344,24.1,0.525,2.6,-99,-99,-99,-99,-99,0,0,396,357,108,249,1,44,59,1,40,-99,81,0,15,56,75,59,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110764,110760,700,0.0,23.2,23.6,54.8,-99,12.2,12.4,28.8,-99,148.2,73.6,77.8,38.6,105,19.8,10.6,17.4,16.1,419.6,255.7,251.5,-99,-99,1,2024-08-08
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5941,3120,3120,0,4076,0.017,18345,24.1,0.525,2.6,-99,-99,-99,-99,-99,0,0,348,349,106,243,1,44,20,1,40,-99,77,0,15,53,72,56,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12815,0,0,110798,110794,665,0.0,28.7,24.5,55.9,-99,15.1,12.8,29.4,-99,148.5,76.7,78.0,40.3,104,19.8,10.6,17.9,16.1,419.6,207.2,243.0,-99,-99,1,2024-08-07
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5927,3109,3109,0,4066,0.0169,18345,24.1,0.525,2.6,-99,-99,-99,-99,-99,0,0,342,352,107,245,1,44,12,1,40,-99,77,0,16,53,71,56,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110798,110793,666,0.0,29.3,24.1,55.5,-99,15.4,12.6,29.1,-99,148.2,77.1,77.7,40.4,104,19.8,10.5,18.1,16.1,419.6,202.0,246.1,-99,-99,1,2024-08-07
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5909,3092,3092,0,4049,0.0169,18348,24.1,0.523,2.6,-99,-99,-99,-99,-99,0,0,345,350,104,245,1,44,16,1,40,-99,74,0,17,51,69,53,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110814,110809,650,0.0,28.9,24.2,56.5,-99,15.1,12.7,29.6,-99,147.7,79.8,77.3,41.8,104,19.8,10.4,18.4,16.1,419.6,204.2,243.8,-99,-99,1,2024-08-07
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5923,3110,3110,0,4067,0.017,18348,24.1,0.525,2.6,-99,-99,-99,-99,-99,0,0,346,350,105,245,1,44,17,1,40,-99,75,0,17,52,70,54,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110803,110799,660,0.0,28.8,24.3,56.6,-99,15.1,12.8,29.7,-99,148.1,78.5,77.8,41.2,105,19.6,10.3,17.9,16.1,419.6,205.7,243.6,-99,-99,1,2024-08-08
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0102401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5931,3107,3107,0,4063,0.0169,18346,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,403,353,107,246,10,44,62,1,40,-99,81,0,14,56,76,60,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110764,110760,699,0.0,22.6,24.0,55.2,-99,11.8,12.6,28.9,-99,148.3,72.8,77.7,38.1,104,19.9,10.5,17.5,16.1,419.6,262.5,247.2,-99,-99,1,2024-08-07
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0112401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024219,2024219,2024,89,5937,3112,3112,0,4068,0.017,18345,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,369,350,106,244,5,44,36,1,40,-99,81,0,15,55,75,60,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110768,110764,696,0.0,26.0,24.3,55.8,-99,13.6,12.7,29.2,-99,148.4,73.4,77.8,38.4,103,20.0,10.7,17.7,16.1,419.6,228.2,244.5,-99,-99,1,2024-08-06
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0122401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5941,3119,3119,0,4076,0.017,18348,24.1,0.525,2.6,-99,-99,-99,-99,-99,0,0,391,356,107,248,4,44,53,1,40,-99,81,0,15,56,75,59,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110766,110761,698,0.0,23.7,23.8,55.4,-99,12.5,12.5,29.1,-99,148.5,73.7,78.0,38.7,104,20.0,10.5,17.5,16.1,419.6,250.2,249.8,-99,-99,1,2024-08-07
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0132401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5903,3091,3091,0,4048,0.0168,18348,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,333,343,104,239,1,44,12,1,40,-99,74,0,16,50,69,53,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110829,110825,634,0.0,30.6,24.9,56.6,-99,16.0,13.1,29.6,-99,147.6,79.9,77.3,41.8,105,19.8,10.2,18.0,16.1,419.6,192.7,236.8,-99,-99,1,2024-08-08
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0142401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5905,3094,3094,0,4051,0.0169,18348,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,385,345,103,242,11,44,51,1,40,-99,74,0,17,51,68,53,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110821,110817,643,0.0,24.1,24.7,57.1,-99,12.6,12.9,29.9,-99,147.6,80.2,77.4,42.1,105,19.7,10.4,17.7,16.1,419.6,244.8,239.3,-99,-99,1,2024-08-08
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0152401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5906,3094,3094,0,4050,0.0169,18346,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,337,346,105,241,1,44,12,1,40,-99,75,0,17,51,69,54,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110815,110810,649,0.0,30.0,24.6,56.5,-99,15.7,12.9,29.6,-99,147.7,79.1,77.3,41.4,104,19.9,10.6,17.9,16.1,419.6,196.8,240.0,-99,-99,1,2024-08-07
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0162401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024222,2024222,2024,89,5902,3097,3097,0,4053,0.0169,18348,24.1,0.525,2.6,-99,-99,-99,-99,-99,0,0,323,341,104,237,1,44,4,1,40,-99,73,0,16,49,68,52,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110839,110834,625,0.0,32.2,25.1,56.7,-99,16.9,13.2,29.8,-99,147.6,80.9,77.4,42.4,106,19.5,10.2,18.1,16.1,419.6,183.1,234.9,-99,-99,1,2024-08-09
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0172401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5904,3081,3081,0,4037,0.0168,18347,24.1,0.522,2.6,-99,-99,-99,-99,-99,0,0,329,344,106,239,1,44,7,1,40,-99,75,0,15,51,70,54,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12817,0,0,110822,110817,642,0.0,31.2,24.8,55.9,-99,16.3,12.9,29.2,-99,147.6,78.8,77.0,41.1,104,19.7,10.5,17.9,16.1,419.6,189.1,238.3,-99,-99,1,2024-08-07
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0182401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5907,3093,3093,0,4050,0.0169,18345,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,332,345,105,239,1,44,8,1,40,-99,75,0,16,51,70,54,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110815,110811,649,0.0,30.8,24.7,56.0,-99,16.1,12.9,29.3,-99,147.7,79.1,77.3,41.4,104,19.9,10.6,18.2,16.1,419.6,191.7,238.9,-99,-99,1,2024-08-07
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0192401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024223,2024223,2024,89,5929,3124,3124,0,4081,0.017,18348,24.1,0.527,2.6,-99,-99,-99,-99,-99,0,0,344,351,106,245,1,44,14,1,40,-99,78,0,14,53,73,57,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12815,0,0,110799,110795,664,0.0,29.1,24.2,55.9,-99,15.3,12.7,29.5,-99,148.2,75.5,78.1,39.8,107,19.5,10.2,17.9,16.1,419.6,203.7,245.5,-99,-99,1,2024-08-10
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0202401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5911,3095,3095,0,4052,0.0169,18346,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,346,348,104,244,1,44,19,1,40,-99,75,0,16,51,70,54,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110816,110812,647,0.0,28.7,24.4,56.6,-99,15.0,12.8,29.6,-99,147.8,78.9,77.4,41.3,104,19.9,10.5,18.0,16.1,419.6,205.7,242.5,-99,-99,1,2024-08-07
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0212401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5902,3089,3089,0,4046,0.0168,18347,24.1,0.523,2.6,-99,-99,-99,-99,-99,0,0,325,339,103,236,1,44,7,1,40,-99,72,0,16,49,67,52,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110842,110837,622,0.0,32.0,25.3,57.2,-99,16.8,13.3,29.9,-99,147.5,81.8,77.2,42.8,104,19.8,10.5,17.9,16.1,419.6,184.2,233.0,-99,-99,1,2024-08-07
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0222401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5914,3097,3097,0,4053,0.0169,18347,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,344,350,107,243,1,44,16,1,40,-99,77,0,15,52,72,56,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110801,110797,663,0.0,29.1,24.3,55.3,-99,15.2,12.7,28.9,-99,147.8,76.6,77.4,40.1,105,19.7,10.4,17.7,16.1,419.6,203.5,243.5,-99,-99,1,2024-08-08
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0232401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5952,3131,3131,0,4087,0.0171,18348,24.1,0.526,2.6,-99,-99,-99,-99,-99,0,0,402,356,109,247,10,44,58,1,40,-99,83,0,12,54,77,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110782,110777,682,0.0,22.8,23.8,54.6,-99,12.0,12.5,28.7,-99,148.8,71.9,78.3,37.8,105,19.7,10.4,17.8,16.1,419.6,261.3,250.5,-99,-99,1,2024-08-08
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0242401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024222,2024222,2024,89,5943,3127,3127,0,4084,0.017,18348,24.1,0.526,2.6,-99,-99,-99,-99,-99,0,0,405,363,109,254,3,44,61,1,40,-99,84,0,12,55,78,62,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110771,110767,692,0.0,22.5,23.1,54.6,-99,11.8,12.2,28.7,-99,148.6,71.0,78.2,37.3,106,19.7,10.2,17.8,16.1,419.6,264.5,257.0,-99,-99,1,2024-08-09
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0252401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5929,3119,3119,0,4075,0.017,18348,24.1,0.526,2.6,-99,-99,-99,-99,-99,0,0,367,353,106,247,2,44,35,1,40,-99,77,0,17,54,71,55,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110784,110779,680,0.0,26.1,24.0,56.2,-99,13.7,12.6,29.5,-99,148.2,77.3,78.0,40.7,105,19.8,10.5,17.8,16.1,419.6,227.0,246.7,-99,-99,1,2024-08-08
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0262401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5902,3095,3095,0,4051,0.0169,18347,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,324,340,103,236,1,44,5,1,40,-99,72,0,16,49,67,52,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110841,110837,622,0.0,32.2,25.2,57.1,-99,16.9,13.2,30.0,-99,147.5,81.8,77.4,42.9,105,19.9,10.3,18.3,16.1,419.6,183.3,233.8,-99,-99,1,2024-08-08
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0272401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5902,3090,3090,0,4047,0.0168,18348,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,333,344,103,241,1,44,10,1,40,-99,73,0,17,50,68,52,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12818,0,0,110833,110829,630,0.0,30.7,24.8,57.2,-99,16.1,13.0,29.9,-99,147.6,80.8,77.3,42.3,105,19.6,10.4,17.9,16.1,419.6,192.5,237.9,-99,-99,1,2024-08-08
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0282401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5902,3091,3091,0,4048,0.0168,18348,24.1,0.524,2.6,-99,-99,-99,-99,-99,0,0,322,339,103,236,1,44,4,1,40,-99,72,0,16,49,67,52,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12819,0,0,110844,110840,619,0.0,32.5,25.3,57.2,-99,17.0,13.3,29.9,-99,147.5,81.8,77.3,42.8,105,19.7,10.3,18.3,16.1,419.6,181.6,233.1,-99,-99,1,2024-08-08
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0292401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024221,2024221,2024,89,5908,3087,3087,0,4043,0.0168,18348,24.1,0.523,2.6,-99,-99,-99,-99,-99,0,0,337,351,108,242,1,44,8,1,40,-99,77,0,14,52,72,56,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12816,0,0,110811,110806,653,0.0,30.0,24.1,54.6,-99,15.7,12.6,28.5,-99,147.7,76.8,77.2,40.1,105,19.7,10.3,18.3,16.1,419.6,197.1,244.7,-99,-99,1,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0302401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024110,2024116,2024182,2024220,2024220,2024,89,5940,3117,3117,0,4074,0.017,18346,24.1,0.525,2.6,-99,-99,-99,-99,-99,0,0,378,353,106,246,2,44,45,1,40,-99,81,0,15,55,75,59,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110767,110763,696,0.0,25.0,24.1,55.8,-99,13.1,12.6,29.3,-99,148.5,73.5,77.9,38.6,104,20.0,10.6,17.5,16.1,419.6,237.8,246.6,-99,-99,1,2024-08-07
