,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024219,2024219,2024,89,8477,3152,3152,0,3781,0.02,15762,23.0,0.372,2.0,-99,-99,-99,-99,-99,0,0,341,356,120,236,1,17,34,1,40,-99,83,0,12,54,78,64,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110771,110768,690,0.0,36.2,33.0,70.8,-99,13.5,12.3,26.3,-99,211.9,102.6,78.8,38.2,103,20.5,9.9,17.9,16.1,419.6,234.3,256.8,-99,-99,1,2024-08-06
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024216,2024216,2024,89,8159,3147,3147,0,3775,0.02,15761,23.0,0.386,2.0,-99,-99,-99,-99,-99,0,0,350,349,116,233,1,17,50,1,40,-99,86,0,12,56,81,68,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110746,110743,714,0.0,33.5,32.6,70.4,-99,12.9,12.6,27.2,-99,204.0,94.7,78.7,36.5,100,20.8,10.4,17.1,16.2,419.6,243.5,250.3,-99,-99,1,2024-08-03
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024218,2024218,2024,89,8223,3152,3152,0,3781,0.02,15761,23.0,0.383,2.0,-99,-99,-99,-99,-99,0,0,320,340,112,228,0,17,28,1,40,-99,75,0,16,50,70,56,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110823,110820,637,0.0,38.6,34.0,73.2,-99,14.8,13.1,28.1,-99,205.6,110.0,78.8,42.2,102,20.6,10.1,17.7,16.2,419.6,213.1,241.5,-99,-99,1,2024-08-05
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024217,2024217,2024,89,8676,3152,3152,0,3781,0.02,15761,23.0,0.363,2.0,-99,-99,-99,-99,-99,0,0,320,358,126,232,0,17,10,1,40,-99,83,0,13,56,78,64,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110756,110753,705,0.0,40.7,33.4,68.8,-99,14.8,12.1,25.0,-99,216.9,104.8,78.8,38.1,101,20.8,10.3,17.9,16.2,419.6,213.2,259.5,-99,-99,1,2024-08-04
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024218,2024218,2024,89,8617,3152,3152,0,3781,0.02,15761,23.0,0.366,2.0,-99,-99,-99,-99,-99,0,0,404,373,132,241,2,17,77,1,40,-99,95,0,7,61,90,76,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110696,110694,764,0.0,29.0,31.4,65.1,-99,10.6,11.5,23.8,-99,215.4,91.1,78.8,33.3,102,20.4,10.1,17.3,16.2,419.6,296.9,274.6,-99,-99,1,2024-08-05
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024219,2024219,2024,89,8451,3152,3152,0,3781,0.02,15762,23.0,0.373,2.0,-99,-99,-99,-99,-99,0,0,387,370,127,243,1,17,66,1,40,-99,94,0,8,61,89,75,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110702,110699,758,0.0,30.1,31.2,66.7,-99,11.2,11.6,24.9,-99,211.3,90.2,78.8,33.6,103,20.5,10.1,17.2,16.1,419.6,280.5,270.9,-99,-99,1,2024-08-06
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024216,2024216,2024,89,8500,3152,3152,0,3781,0.02,15761,23.0,0.371,2.0,-99,-99,-99,-99,-99,0,0,332,363,125,237,0,17,18,1,40,-99,86,0,12,57,81,68,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110737,110735,723,0.0,37.7,32.2,67.8,-99,14.0,11.9,25.2,-99,212.5,98.6,78.8,36.6,100,20.8,10.3,17.7,16.2,419.6,225.5,264.0,-99,-99,1,2024-08-03
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024219,2024219,2024,89,8531,3152,3152,0,3781,0.02,15762,23.0,0.37,2.0,-99,-99,-99,-99,-99,0,0,365,366,125,241,2,17,46,1,40,-99,91,0,8,59,87,73,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110722,110720,738,0.0,33.0,31.9,68.0,-99,12.2,11.8,25.1,-99,213.3,93.3,78.8,34.5,103,20.4,10.0,17.0,16.1,419.6,258.4,267.6,-99,-99,1,2024-08-06
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024223,2024223,2024,89,8812,3048,3048,0,3676,0.0193,15762,23.0,0.346,2.0,-99,-99,-99,-99,-99,0,0,352,366,124,241,0,17,35,1,40,-99,89,0,9,57,84,70,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110737,110734,724,0.0,36.0,33.0,70.8,-99,12.4,11.4,24.5,-99,220.3,99.0,76.2,34.2,107,19.9,9.6,17.0,16.1,419.6,244.8,267.0,-99,-99,1,2024-08-10
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024109,2024116,2024176,2024219,2024219,2024,89,8127,3152,3152,0,3781,0.02,15762,23.0,0.388,2.0,-99,-99,-99,-99,-99,0,0,312,344,111,233,0,17,17,1,40,-99,74,0,16,49,69,56,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110830,110827,630,0.0,39.6,33.1,73.2,-99,15.4,12.9,28.4,-99,203.2,109.6,78.8,42.5,103,20.4,9.9,17.5,16.1,419.6,205.2,245.2,-99,-99,1,2024-08-06
