,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024224,2024224,2024,89,7249,2527,2527,0,3157,0.02,12635,25.9,0.349,1.5,-99,-99,-99,-99,-99,0,0,359,365,99,266,1,17,42,1,40,-99,83,0,15,57,79,69,0.082,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110702,110698,759,0.0,29.2,29.4,73.2,-99,10.2,10.2,25.5,-99,181.2,87.0,63.2,30.3,98,21.0,10.8,17.7,16.2,419.6,248.5,246.7,-99,-99,1,2024-08-11
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024221,2024221,2024,89,6897,2527,2527,0,3156,0.02,12634,25.9,0.366,1.5,-99,-99,-99,-99,-99,0,0,382,357,95,262,5,22,64,1,40,-99,89,0,13,61,85,75,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110664,110660,797,0.0,25.4,28.8,72.3,-99,9.3,10.6,26.5,-99,172.4,77.2,63.2,28.3,95,21.6,11.5,16.6,16.2,419.6,271.5,239.3,-99,-99,1,2024-08-08
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024223,2024223,2024,89,6655,2527,2527,0,3156,0.02,12635,25.9,0.38,1.5,-99,-99,-99,-99,-99,0,0,321,345,88,257,0,17,24,1,40,-99,74,0,20,53,70,59,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110749,110744,712,0.0,31.6,29.3,75.2,-99,12.0,11.1,28.6,-99,166.4,90.1,63.2,34.2,97,21.2,11.0,17.5,16.2,419.6,210.7,227.3,-99,-99,1,2024-08-10
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024221,2024221,2024,89,7637,2527,2527,0,3156,0.02,12635,25.9,0.331,1.5,-99,-99,-99,-99,-99,0,0,341,357,100,257,0,17,33,1,40,-99,76,0,20,56,72,62,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110718,110714,743,0.0,33.0,32.0,76.3,-99,10.9,10.6,25.2,-99,190.9,100.3,63.2,33.2,95,21.4,11.2,17.6,16.2,419.6,231.3,238.9,-99,-99,1,2024-08-08
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024223,2024223,2024,89,8387,2527,2527,0,3156,0.02,12635,25.9,0.301,1.5,-99,-99,-99,-99,-99,0,0,426,373,104,269,2,42,74,1,40,-99,93,2,10,64,88,76,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12804,0,0,110633,110629,828,0.0,26.6,32.8,80.6,-99,8.0,9.9,24.3,-99,209.7,90.1,63.2,27.2,97,21.0,11.0,16.8,16.2,419.6,315.5,255.4,-99,-99,1,2024-08-10
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024224,2024224,2024,89,8311,2527,2527,0,3157,0.02,12635,25.9,0.304,1.5,-99,-99,-99,-99,-99,0,0,461,371,103,268,11,39,106,1,40,-99,93,2,10,64,88,77,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12804,0,0,110633,110629,828,0.0,23.7,32.8,80.4,-99,7.2,10.0,24.5,-99,207.8,89.2,63.2,27.1,98,21.0,11.0,16.5,16.2,419.6,350.5,253.3,-99,-99,1,2024-08-11
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024220,2024220,2024,89,7515,2527,2527,0,3156,0.02,12634,25.9,0.336,1.5,-99,-99,-99,-99,-99,0,0,356,369,102,267,1,17,35,1,40,-99,87,0,15,60,83,73,0.079,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110666,110662,795,0.0,30.6,29.9,73.4,-99,10.3,10.1,24.7,-99,187.9,86.1,63.2,28.9,94,21.6,11.4,17.5,16.2,419.6,245.9,250.9,-99,-99,1,2024-08-07
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024224,2024224,2024,89,8338,2527,2527,0,3157,0.02,12635,25.9,0.303,1.5,-99,-99,-99,-99,-99,0,0,381,372,104,267,2,17,57,1,40,-99,93,0,10,62,89,78,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110651,110647,810,0.0,30.7,32.9,79.9,-99,9.3,10.0,24.2,-99,208.4,89.4,63.2,27.1,98,20.9,10.9,16.7,16.2,419.6,271.3,253.7,-99,-99,1,2024-08-11
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024229,2024229,2024,89,8272,2404,2404,0,3034,0.019,12636,25.9,0.291,1.5,-99,-99,-99,-99,-99,0,0,359,372,102,270,0,17,36,1,40,-99,87,0,14,60,83,71,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110670,110666,791,0.0,33.2,32.6,80.8,-99,9.7,9.5,23.5,-99,206.8,94.6,60.1,27.5,103,20.2,10.3,16.6,16.2,419.6,248.9,254.1,-99,-99,1,2024-08-16
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024119,2024126,2024182,2024224,2024224,2024,89,6570,2525,2525,0,3154,0.02,12636,25.9,0.384,1.5,-99,-99,-99,-99,-99,0,0,366,349,89,261,6,17,60,1,40,-99,72,0,22,51,68,57,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12816,0,0,110768,110764,693,0.0,25.7,28.4,74.2,-99,9.9,10.9,28.5,-99,164.3,91.8,63.1,35.3,98,20.9,10.8,17.1,16.2,419.6,255.8,231.2,-99,-99,1,2024-08-11
