,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024213,2024213,2024,89,7794,3117,3117,0,3539,0.02,15587,35.5,0.4,1.2,-99,-99,-99,-99,-99,0,0,322,344,107,237,1,18,26,1,40,-99,80,0,11,50,76,64,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12817,0,0,110822,110818,639,0.0,32.2,30.1,72.9,-99,12.9,12.0,29.1,-99,194.8,97.0,77.9,38.8,107,19.5,9.0,17.3,16.0,419.6,241.7,259.1,-99,-99,1,2024-07-31
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024212,2024212,2024,89,7756,3117,3117,0,3539,0.02,15587,35.5,0.402,1.2,-99,-99,-99,-99,-99,0,0,320,341,104,238,0,18,27,1,40,-99,83,0,12,52,78,66,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12815,0,0,110800,110796,662,0.0,32.3,30.3,74.9,-99,13.0,12.2,30.1,-99,193.9,93.9,77.9,37.7,106,19.7,9.4,16.9,16.0,419.6,239.8,256.1,-99,-99,1,2024-07-30
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024213,2024213,2024,89,7739,3117,3117,0,3540,0.02,15587,35.5,0.403,1.2,-99,-99,-99,-99,-99,0,0,294,333,104,229,0,18,9,1,40,-99,75,0,13,49,71,59,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110843,110839,619,0.0,36.3,31.3,74.7,-99,14.6,12.6,30.1,-99,193.5,102.9,77.9,41.4,107,19.5,9.2,17.1,16.0,419.6,213.2,247.6,-99,-99,1,2024-07-31
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024212,2024212,2024,89,7799,3117,3117,0,3539,0.02,15587,35.5,0.4,1.2,-99,-99,-99,-99,-99,0,0,320,349,110,239,0,18,19,1,40,-99,84,0,11,54,80,67,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110784,110781,677,0.0,32.6,29.5,70.6,-99,13.0,11.8,28.2,-99,195.0,92.8,77.9,37.1,106,19.7,9.3,17.1,16.0,419.6,239.4,264.0,-99,-99,1,2024-07-30
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024213,2024213,2024,89,7771,3117,3117,0,3540,0.02,15587,35.5,0.401,1.2,-99,-99,-99,-99,-99,0,0,356,355,110,246,0,18,48,1,40,-99,89,0,8,56,85,73,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110758,110754,704,0.0,28.2,28.8,71.0,-99,11.3,11.5,28.5,-99,194.3,87.0,77.9,34.9,107,19.4,9.2,16.8,16.0,419.6,275.1,270.2,-99,-99,1,2024-07-31
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024213,2024213,2024,89,7811,3115,3115,0,3537,0.02,15587,35.5,0.399,1.2,-99,-99,-99,-99,-99,0,0,369,349,109,240,1,18,68,1,40,-99,87,0,9,55,82,70,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110771,110768,690,0.0,27.0,29.6,71.4,-99,10.8,11.8,28.5,-99,195.3,90.1,77.9,35.9,107,19.4,9.2,16.6,16.0,419.6,288.8,263.9,-99,-99,1,2024-07-31
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024212,2024212,2024,89,7786,3117,3117,0,3539,0.02,15587,35.5,0.4,1.2,-99,-99,-99,-99,-99,0,0,322,349,109,240,0,18,21,1,40,-99,84,0,11,54,80,67,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110785,110781,677,0.0,32.2,29.5,71.2,-99,12.9,11.8,28.5,-99,194.7,92.7,77.9,37.1,106,19.8,9.4,17.0,16.0,419.6,241.8,264.1,-99,-99,1,2024-07-30
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024214,2024214,2024,89,7772,3117,3117,0,3539,0.02,15587,35.5,0.401,1.2,-99,-99,-99,-99,-99,0,0,354,347,109,238,2,18,53,1,40,-99,86,0,10,54,81,69,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110777,110774,684,0.0,28.4,29.6,71.1,-99,11.4,11.9,28.5,-99,194.3,90.9,77.9,36.5,108,19.4,9.2,16.5,16.0,419.6,273.7,262.2,-99,-99,1,2024-08-01
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024216,2024216,2024,89,7971,2993,2993,0,3415,0.0192,15588,35.5,0.375,1.2,-99,-99,-99,-99,-99,0,0,336,349,110,239,0,18,36,1,40,-99,83,0,10,52,78,66,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110803,110799,658,0.0,31.2,30.2,72.4,-99,11.7,11.4,27.2,-99,199.3,96.2,74.8,36.1,110,19.1,8.8,16.8,16.0,419.6,255.8,263.5,-99,-99,1,2024-08-03
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024103,2024106,2024169,2024214,2024214,2024,89,7743,3118,3118,0,3539,0.02,15588,35.5,0.403,1.2,-99,-99,-99,-99,-99,0,0,298,331,102,229,0,18,15,1,40,-99,74,0,14,48,69,57,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12821,12820,0,0,110855,110851,606,0.0,35.6,31.5,75.6,-99,14.3,12.7,30.5,-99,193.6,105.0,77.9,42.3,108,19.5,9.1,16.9,16.0,419.6,217.4,246.2,-99,-99,1,2024-08-01
