,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024227,2024227,2024,89,7337,2805,2805,0,3430,0.02,14025,23.6,0.382,1.5,-99,-99,-99,-99,-99,0,0,365,375,106,269,1,16,40,1,40,-99,89,0,13,60,84,73,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110676,110666,794,0.0,31.5,29.8,69.1,-99,12.1,11.4,26.4,-99,183.4,82.6,70.1,31.6,96,21.6,11.4,17.9,16.2,419.6,232.7,246.6,-99,-99,1,2024-08-14
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024223,2024223,2024,89,7023,2801,2801,0,3425,0.02,14022,23.6,0.399,1.5,-99,-99,-99,-99,-99,0,0,382,363,102,261,5,21,59,1,40,-99,93,0,11,63,89,77,0.079,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110641,110632,828,0.0,28.2,30.0,68.8,-99,11.2,12.0,27.4,-99,175.6,75.4,70.0,30.1,92,22.3,12.2,16.9,16.3,419.6,249.2,234.0,-99,-99,1,2024-08-10
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024226,2024226,2024,89,6709,2805,2805,0,3429,0.02,14023,23.6,0.418,1.5,-99,-99,-99,-99,-99,0,0,348,356,93,263,1,16,41,1,40,-99,81,0,17,56,76,64,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110723,110713,746,0.0,31.1,29.5,71.8,-99,13.0,12.3,30.0,-99,167.7,83.2,70.1,34.8,95,21.8,11.6,17.8,16.2,419.6,216.0,227.7,-99,-99,1,2024-08-13
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024225,2024225,2024,89,7701,2805,2805,0,3429,0.02,14023,23.6,0.364,1.5,-99,-99,-99,-99,-99,0,0,359,369,105,264,0,16,41,1,40,-99,86,0,16,60,81,70,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110677,110667,793,0.0,33.9,32.0,73.1,-99,12.3,11.7,26.6,-99,192.5,89.7,70.1,32.7,94,22.1,11.9,17.8,16.2,419.6,227.2,240.5,-99,-99,1,2024-08-12
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024227,2024227,2024,89,8746,2805,2805,0,3429,0.02,14023,23.6,0.321,1.5,-99,-99,-99,-99,-99,0,0,431,384,113,271,2,50,62,1,40,-99,99,2,7,68,94,82,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12800,0,0,110591,110582,879,0.0,29.3,34.3,77.2,-99,9.4,11.0,24.8,-99,218.7,88.3,70.1,28.3,96,21.6,11.7,17.0,16.2,419.6,299.0,255.3,-99,-99,1,2024-08-14
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024227,2024227,2024,89,8675,2802,2802,0,3427,0.02,14025,23.6,0.323,1.5,-99,-99,-99,-99,-99,0,0,461,381,112,269,11,70,65,1,40,-99,98,3,7,66,93,81,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12801,0,0,110605,110596,865,0.0,26.4,34.4,77.6,-99,8.5,11.1,25.1,-99,216.9,88.7,70.1,28.6,96,21.5,11.6,16.9,16.2,419.6,328.2,252.3,-99,-99,1,2024-08-14
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024223,2024223,2024,89,7640,2804,2804,0,3429,0.02,14022,23.6,0.367,1.5,-99,-99,-99,-99,-99,0,0,374,378,112,266,1,16,46,1,40,-99,91,0,13,63,87,75,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110638,110629,832,0.0,31.6,30.7,68.4,-99,11.6,11.3,25.1,-99,191.0,83.5,70.1,30.7,92,22.3,12.1,17.9,16.3,419.6,241.5,249.3,-99,-99,1,2024-08-10
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024227,2024227,2024,89,8628,2805,2805,0,3430,0.02,14024,23.6,0.325,1.5,-99,-99,-99,-99,-99,0,0,387,381,112,269,2,16,55,1,40,-99,98,0,8,65,94,82,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110619,110610,851,0.0,33.9,34.3,77.2,-99,11.0,11.1,25.1,-99,215.7,87.7,70.1,28.5,96,21.5,11.5,16.9,16.2,419.6,254.8,251.9,-99,-99,1,2024-08-14
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024233,2024233,2024,89,8771,2635,2635,0,3260,0.0188,14025,23.6,0.3,1.5,-99,-99,-99,-99,-99,0,0,359,380,111,269,0,16,29,1,40,-99,92,0,10,62,87,76,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110650,110640,820,0.0,38.7,34.9,78.7,-99,11.6,10.5,23.6,-99,219.3,94.9,65.9,28.5,102,20.7,10.7,16.8,16.1,419.6,226.6,251.7,-99,-99,1,2024-08-20
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024228,2024228,2024,89,6613,2806,2806,0,3430,0.02,14025,23.6,0.424,1.5,-99,-99,-99,-99,-99,0,0,424,360,93,267,11,20,99,1,40,-99,81,0,15,55,76,64,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110737,110727,733,0.0,22.7,28.6,70.9,-99,9.6,12.1,30.1,-99,165.3,82.1,70.1,34.8,97,21.4,11.4,17.2,16.2,419.6,291.5,231.3,-99,-99,1,2024-08-15
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0102401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024222,2024222,2024,89,6777,2804,2804,0,3429,0.02,14021,23.6,0.414,1.5,-99,-99,-99,-99,-99,0,0,301,342,93,249,0,16,9,1,40,-99,69,0,23,53,65,53,0.082,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110757,110746,713,0.0,40.1,31.7,72.5,-99,16.6,13.1,30.0,-99,169.4,97.6,70.1,40.4,91,22.7,12.4,17.9,16.3,419.6,168.9,213.5,-99,-99,1,2024-08-09
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0112401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024226,2024226,2024,89,8955,2805,2805,0,3430,0.02,14024,23.6,0.313,1.5,-99,-99,-99,-99,-99,0,0,412,384,116,268,5,28,62,1,40,-99,98,1,8,66,93,81,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12802,0,0,110617,110607,853,0.0,32.0,35.1,77.4,-99,10.0,11.0,24.2,-99,223.9,91.7,70.1,28.7,95,21.7,11.7,17.7,16.2,419.6,279.8,255.3,-99,-99,1,2024-08-13
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0122401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024222,2024222,2024,89,8334,2804,2804,0,3429,0.02,14021,23.6,0.337,1.5,-99,-99,-99,-99,-99,0,0,423,377,113,265,8,30,73,1,40,-99,95,1,10,65,90,79,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110621,110611,849,0.0,28.7,33.5,73.8,-99,9.7,11.3,24.8,-99,208.3,87.7,70.1,29.5,91,22.6,12.4,17.7,16.3,419.6,290.2,248.7,-99,-99,1,2024-08-09
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0132401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024124,2024131,2024186,2024223,2024223,2024,89,8267,2804,2804,0,3429,0.02,14022,23.6,0.339,1.5,-99,-99,-99,-99,-99,0,0,388,374,111,263,6,22,52,1,40,-99,97,1,10,67,92,80,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12801,0,0,110604,110595,866,0.0,32.3,33.8,74.6,-99,11.0,11.4,25.3,-99,206.7,85.3,70.1,28.9,92,22.5,12.3,17.4,16.3,419.6,255.7,244.9,-99,-99,1,2024-08-10
