,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024212,2024212,2024,89,8270,3423,3423,0,3881,0.02,17116,35.7,0.414,1.4,-99,-99,-99,-99,-99,0,0,348,347,115,232,5,17,45,1,40,-99,90,0,7,56,85,72,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110758,110755,702,0.0,30.9,31.2,72.0,-99,12.8,12.9,29.8,-99,206.7,92.1,85.6,38.1,109,19.5,9.0,16.9,16.0,419.6,267.3,265.4,-99,-99,1,2024-07-30
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024211,2024211,2024,89,8220,3423,3423,0,3881,0.02,17116,35.7,0.416,1.4,-99,-99,-99,-99,-99,0,0,358,351,117,233,4,17,53,1,40,-99,88,0,7,55,84,70,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110768,110766,691,0.0,29.6,30.6,70.0,-99,12.3,12.7,29.1,-99,205.5,93.0,85.6,38.7,108,19.6,9.1,17.1,16.0,419.6,277.9,268.9,-99,-99,1,2024-07-29
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024211,2024211,2024,89,8663,3359,3359,0,3818,0.0196,17116,35.7,0.388,1.4,-99,-99,-99,-99,-99,0,0,310,345,119,226,1,17,13,1,40,-99,84,0,9,53,79,66,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110791,110789,669,0.0,37.7,32.9,73.0,-99,14.6,12.8,28.3,-99,216.6,103.0,84.0,40.0,108,19.7,9.1,17.2,16.0,419.6,229.6,263.3,-99,-99,1,2024-07-29
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024210,2024210,2024,89,8033,3423,3423,0,3881,0.02,17116,35.7,0.426,1.4,-99,-99,-99,-99,-99,0,0,333,337,108,229,3,17,43,1,40,-99,81,0,12,51,76,63,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12816,0,0,110807,110805,653,0.0,31.8,31.4,74.2,-99,13.5,13.4,31.6,-99,200.8,99.3,85.6,42.3,107,19.7,9.2,17.1,16.0,419.6,252.8,255.6,-99,-99,1,2024-07-28
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024211,2024211,2024,89,8228,3423,3423,0,3881,0.02,17116,35.7,0.416,1.4,-99,-99,-99,-99,-99,0,0,301,333,111,222,1,17,17,1,40,-99,75,0,12,47,70,57,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12821,12820,0,0,110853,110851,606,0.0,37.3,32.8,74.3,-99,15.5,13.6,30.9,-99,205.7,109.9,85.6,45.7,108,19.6,9.0,17.4,16.0,419.6,220.4,250.9,-99,-99,1,2024-07-29
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024209,2024209,2024,89,8026,3423,3423,0,3881,0.02,17116,35.7,0.426,1.4,-99,-99,-99,-99,-99,0,0,286,325,105,220,1,17,9,1,40,-99,72,0,14,46,68,54,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110863,110861,597,0.0,39.1,33.0,76.7,-99,16.7,14.1,32.7,-99,200.7,111.1,85.6,47.4,106,20.0,9.4,17.5,16.0,419.6,205.5,243.3,-99,-99,1,2024-07-27
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024214,2024214,2024,89,8831,3351,3351,0,3809,0.0196,17116,35.7,0.379,1.4,-99,-99,-99,-99,-99,0,0,363,351,122,229,6,34,38,1,40,-99,87,1,7,55,83,69,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110768,110765,692,0.0,31.2,32.8,72.3,-99,11.8,12.4,27.4,-99,220.8,101.0,83.8,38.3,111,19.4,8.9,17.1,16.0,419.6,282.8,269.4,-99,-99,1,2024-08-01
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024211,2024211,2024,89,8131,3423,3423,0,3881,0.02,17116,35.7,0.421,1.4,-99,-99,-99,-99,-99,0,0,431,350,118,232,23,75,49,1,40,-99,88,2,6,56,83,70,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110761,110759,698,0.0,23.2,30.3,68.8,-99,9.8,12.7,28.9,-99,203.3,92.5,85.6,39.0,108,19.6,9.1,17.0,16.0,419.6,350.7,268.7,-99,-99,1,2024-07-29
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024212,2024212,2024,89,8235,3423,3423,0,3881,0.02,17116,35.7,0.416,1.4,-99,-99,-99,-99,-99,0,0,356,354,117,237,4,17,48,1,40,-99,89,0,9,56,84,70,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110756,110754,703,0.0,29.9,30.2,70.3,-99,12.4,12.6,29.2,-99,205.9,93.0,85.6,38.6,109,19.4,9.0,16.9,16.0,419.6,275.4,272.3,-99,-99,1,2024-07-30
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024097,2024103,2024168,2024211,2024211,2024,89,8134,3423,3423,0,3881,0.02,17116,35.7,0.421,1.4,-99,-99,-99,-99,-99,0,0,328,349,118,231,1,17,27,1,40,-99,89,0,8,57,85,71,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110745,110743,714,0.0,32.9,30.4,69.0,-99,13.8,12.8,29.0,-99,203.4,91.0,85.6,38.3,108,19.6,9.2,16.9,16.0,419.6,247.5,267.5,-99,-99,1,2024-07-29
