,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024220,2024220,2024,89,8692,2906,2906,0,3554,0.02,14528,23.9,0.334,1.5,-99,-99,-99,-99,-99,0,0,376,372,116,256,6,17,48,1,40,-99,95,0,8,62,91,79,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110664,110660,798,0.0,32.5,33.1,75.1,-99,10.9,11.1,25.1,-99,217.3,91.2,72.6,30.5,102,20.4,10.3,17.3,16.2,419.6,267.8,262.5,-99,-99,1,2024-08-07
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024218,2024218,2024,89,8408,2905,2905,0,3554,0.02,14527,23.9,0.346,1.5,-99,-99,-99,-99,-99,0,0,403,366,115,250,8,17,79,1,40,-99,94,0,8,61,90,78,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110677,110673,784,0.0,28.5,32.8,72.9,-99,9.8,11.3,25.2,-99,210.2,89.3,72.6,30.9,100,20.7,10.5,17.3,16.2,419.6,295.3,256.5,-99,-99,1,2024-08-05
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024218,2024218,2024,89,8204,2888,2888,0,3537,0.0199,14525,23.9,0.352,1.5,-99,-99,-99,-99,-99,0,0,312,347,108,239,1,17,13,1,40,-99,77,0,17,54,72,61,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110759,110755,702,0.0,40.2,34.5,75.8,-99,14.2,12.1,26.7,-99,205.1,106.8,72.2,37.6,100,21.0,10.6,17.6,16.2,419.6,204.0,238.1,-99,-99,1,2024-08-05
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024217,2024217,2024,89,6949,2905,2905,0,3554,0.02,14526,23.9,0.418,1.5,-99,-99,-99,-99,-99,0,0,350,356,102,254,3,17,41,1,40,-99,88,0,12,58,84,72,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110702,110698,759,0.0,28.8,28.2,68.4,-99,12.0,11.8,28.6,-99,173.7,78.6,72.6,32.8,99,21.0,10.7,17.3,16.2,419.6,241.6,246.8,-99,-99,1,2024-08-04
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024218,2024218,2024,89,7394,2905,2905,0,3554,0.02,14527,23.9,0.393,1.5,-99,-99,-99,-99,-99,0,0,322,350,100,250,1,17,21,1,40,-99,78,0,16,53,74,62,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110765,110760,697,0.0,34.5,30.7,73.8,-99,13.6,12.1,29.0,-99,184.8,94.9,72.6,37.3,100,20.7,10.3,17.8,16.2,419.6,214.2,240.5,-99,-99,1,2024-08-05
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024215,2024215,2024,89,6642,2905,2905,0,3553,0.02,14526,23.9,0.437,1.5,-99,-99,-99,-99,-99,0,0,292,329,92,237,1,17,12,1,40,-99,64,0,23,48,60,48,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110823,110818,639,0.0,36.0,30.2,72.1,-99,15.8,13.2,31.5,-99,166.0,103.8,72.6,45.4,97,21.3,10.8,18.0,16.2,419.6,184.4,219.8,-99,-99,1,2024-08-02
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024222,2024222,2024,89,8820,2873,2873,0,3522,0.0198,14527,23.9,0.326,1.5,-99,-99,-99,-99,-99,0,0,364,362,119,243,6,44,18,1,40,-99,80,3,13,56,75,63,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110738,110734,724,0.0,34.4,34.9,74.2,-99,11.2,11.4,24.2,-99,220.5,110.9,71.8,36.1,104,20.4,10.1,17.6,16.1,419.6,256.4,252.8,-99,-99,1,2024-08-09
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024218,2024218,2024,89,8047,2905,2905,0,3554,0.02,14527,23.9,0.361,1.5,-99,-99,-99,-99,-99,0,0,431,362,116,245,23,86,27,1,40,-99,81,7,10,58,77,65,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110715,110711,746,0.0,24.9,31.9,69.1,-99,9.0,11.5,24.9,-99,201.2,98.9,72.6,35.7,100,20.7,10.4,17.7,16.2,419.6,323.3,252.3,-99,-99,1,2024-08-05
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024220,2024220,2024,89,8318,2906,2906,0,3554,0.02,14528,23.9,0.349,1.5,-99,-99,-99,-99,-99,0,0,365,370,115,254,4,17,42,1,40,-99,95,0,8,63,90,79,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12805,0,0,110658,110655,803,0.0,32.3,31.9,72.1,-99,11.3,11.2,25.2,-99,208.0,87.7,72.6,30.6,102,20.4,10.3,17.2,16.2,419.6,257.6,260.4,-99,-99,1,2024-08-07
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024116,2024118,2024178,2024218,2024218,2024,89,8415,2905,2905,0,3554,0.02,14527,23.9,0.345,1.5,-99,-99,-99,-99,-99,0,0,356,366,114,253,1,17,39,1,40,-99,94,0,9,62,89,77,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110662,110658,800,0.0,33.9,32.8,74.1,-99,11.7,11.3,25.6,-99,210.4,89.8,72.6,31.0,100,20.7,10.5,17.1,16.2,419.6,248.5,256.9,-99,-99,1,2024-08-05
