,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024213,2024213,2024,89,8219,3310,3310,0,3761,0.0198,16691,37.3,0.403,1.4,-99,-99,-99,-99,-99,0,0,355,349,115,234,5,18,50,1,40,-99,90,0,7,57,85,72,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110751,110748,710,0.0,29.9,30.9,71.7,-99,12.0,12.5,28.9,-99,205.5,91.3,82.7,36.8,109,19.5,9.1,16.9,16.0,419.6,274.8,265.7,-99,-99,1,2024-07-31
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024212,2024212,2024,89,8210,3338,3338,0,3789,0.02,16691,37.3,0.407,1.4,-99,-99,-99,-99,-99,0,0,358,355,118,237,4,18,48,1,40,-99,89,0,8,56,84,71,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110758,110755,703,0.0,29.5,30.2,69.6,-99,12.0,12.3,28.3,-99,205.2,92.0,83.5,37.4,108,19.7,9.2,17.1,16.0,419.6,277.9,271.9,-99,-99,1,2024-07-30
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024212,2024212,2024,89,8769,3313,3313,0,3764,0.0199,16690,37.3,0.378,1.4,-99,-99,-99,-99,-99,0,0,310,346,118,228,1,18,12,1,40,-99,84,0,9,53,79,65,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110791,110788,670,0.0,38.2,33.4,74.2,-99,14.4,12.6,28.0,-99,219.2,104.6,82.8,39.5,108,19.9,9.3,17.1,16.0,419.6,229.6,262.7,-99,-99,1,2024-07-30
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024211,2024211,2024,89,7973,3338,3338,0,3789,0.02,16690,37.3,0.419,1.4,-99,-99,-99,-99,-99,0,0,333,340,107,233,3,18,40,1,40,-99,81,0,12,52,76,63,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110799,110796,662,0.0,31.5,31.0,74.2,-99,13.2,13.0,31.1,-99,199.3,98.3,83.5,41.2,107,19.8,9.4,17.0,16.0,419.6,252.8,257.0,-99,-99,1,2024-07-29
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024212,2024212,2024,89,8212,3338,3338,0,3789,0.02,16691,37.3,0.406,1.4,-99,-99,-99,-99,-99,0,0,302,335,109,226,1,18,14,1,40,-99,75,0,14,48,70,57,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110849,110846,612,0.0,37.1,32.6,75.1,-99,15.1,13.2,30.5,-99,205.3,109.2,83.5,44.4,108,19.6,9.1,17.4,16.0,419.6,221.2,252.0,-99,-99,1,2024-07-30
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024210,2024210,2024,89,7933,3338,3338,0,3789,0.02,16690,37.3,0.421,1.4,-99,-99,-99,-99,-99,0,0,292,326,103,222,1,18,15,1,40,-99,71,0,15,46,66,53,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110864,110861,597,0.0,37.5,32.7,76.9,-99,15.8,13.8,32.4,-99,198.3,111.5,83.5,46.9,106,20.1,9.5,17.4,16.0,419.6,211.8,242.5,-99,-99,1,2024-07-28
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024215,2024215,2024,89,9126,3236,3236,0,3687,0.0194,16690,37.3,0.355,1.4,-99,-99,-99,-99,-99,0,0,364,353,123,230,6,35,36,1,40,-99,87,1,7,56,82,69,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110766,110763,695,0.0,32.2,33.7,74.2,-99,11.4,12.0,26.3,-99,228.2,104.5,80.9,37.1,111,19.4,8.9,17.1,16.0,419.6,283.8,270.4,-99,-99,1,2024-08-02
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024212,2024212,2024,89,8242,3338,3338,0,3789,0.02,16691,37.3,0.405,1.4,-99,-99,-99,-99,-99,0,0,431,353,119,233,23,76,46,1,40,-99,88,3,6,57,83,70,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110755,110752,706,0.0,23.5,30.6,69.2,-99,9.5,12.4,28.0,-99,206.1,93.4,83.5,37.8,108,19.6,9.2,17.0,16.0,419.6,350.7,269.6,-99,-99,1,2024-07-30
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024213,2024213,2024,89,8289,3338,3338,0,3789,0.02,16691,37.3,0.403,1.4,-99,-99,-99,-99,-99,0,0,356,358,117,241,4,18,43,1,40,-99,90,0,9,57,85,71,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110747,110744,714,0.0,30.1,30.2,70.7,-99,12.1,12.1,28.5,-99,207.2,92.5,83.5,37.2,109,19.5,9.1,16.9,16.0,419.6,275.4,274.8,-99,-99,1,2024-07-31
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024101,2024104,2024169,2024212,2024212,2024,89,8268,3338,3338,0,3789,0.02,16691,37.3,0.404,1.4,-99,-99,-99,-99,-99,0,0,334,351,119,233,1,18,30,1,40,-99,89,0,8,58,85,71,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110741,110738,720,0.0,32.7,30.8,69.8,-99,13.2,12.4,28.2,-99,206.7,92.4,83.5,37.3,108,19.7,9.3,16.8,16.0,419.6,253.2,268.3,-99,-99,1,2024-07-30
