,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024213,2024213,2024,89,8241,3351,3351,0,3806,0.0199,16842,37.1,0.407,1.4,-99,-99,-99,-99,-99,0,0,355,349,116,234,5,17,50,1,40,-99,90,0,7,57,85,72,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110752,110749,709,0.0,30.0,31.0,71.3,-99,12.2,12.6,29.0,-99,206.0,91.6,83.8,37.3,109,19.5,9.1,16.9,16.0,419.6,274.8,266.0,-99,-99,1,2024-07-31
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024212,2024212,2024,89,8226,3368,3368,0,3823,0.02,16842,37.1,0.41,1.4,-99,-99,-99,-99,-99,0,0,358,355,118,237,4,17,48,1,40,-99,89,0,8,56,84,71,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110758,110755,703,0.0,29.6,30.2,69.6,-99,12.1,12.4,28.5,-99,205.6,92.2,84.2,37.8,108,19.7,9.2,17.1,16.0,419.6,277.9,272.0,-99,-99,1,2024-07-30
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024212,2024212,2024,89,8758,3354,3354,0,3809,0.0199,16842,37.1,0.383,1.4,-99,-99,-99,-99,-99,0,0,310,346,119,227,1,17,12,1,40,-99,84,0,9,53,79,65,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110791,110788,670,0.0,38.1,33.3,73.6,-99,14.6,12.8,28.2,-99,219.0,104.6,83.9,40.0,108,19.9,9.3,17.1,16.0,419.6,229.6,263.0,-99,-99,1,2024-07-30
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024211,2024211,2024,89,8000,3368,3368,0,3823,0.02,16842,37.1,0.421,1.4,-99,-99,-99,-99,-99,0,0,333,340,108,232,3,17,40,1,40,-99,81,0,12,52,76,63,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110799,110796,662,0.0,31.6,31.1,74.1,-99,13.3,13.1,31.2,-99,200.0,98.4,84.2,41.4,107,19.8,9.4,17.0,16.0,419.6,252.8,257.3,-99,-99,1,2024-07-29
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024212,2024212,2024,89,8239,3368,3368,0,3823,0.02,16842,37.1,0.409,1.4,-99,-99,-99,-99,-99,0,0,302,335,110,225,1,17,14,1,40,-99,75,0,13,48,71,57,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110850,110846,611,0.0,37.2,32.7,74.9,-99,15.2,13.4,30.6,-99,206.0,109.3,84.2,44.7,108,19.6,9.1,17.4,16.0,419.6,221.2,252.2,-99,-99,1,2024-07-30
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024209,2024209,2024,89,7962,3368,3368,0,3823,0.02,16842,37.1,0.423,1.4,-99,-99,-99,-99,-99,0,0,286,325,104,221,1,17,9,1,40,-99,71,0,15,46,66,53,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110865,110862,596,0.0,38.7,33.0,76.8,-99,16.4,13.9,32.5,-99,199.1,111.7,84.2,47.2,105,20.0,9.4,17.4,16.0,419.6,205.5,241.5,-99,-99,1,2024-07-27
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024215,2024215,2024,89,9038,3277,3277,0,3731,0.0195,16842,37.1,0.363,1.4,-99,-99,-99,-99,-99,0,0,364,353,123,230,6,34,37,1,40,-99,87,1,7,56,82,69,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110765,110762,696,0.0,31.8,33.5,73.7,-99,11.5,12.1,26.7,-99,225.9,103.4,81.9,37.5,111,19.4,8.9,17.1,16.0,419.6,283.8,269.7,-99,-99,1,2024-08-02
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024212,2024212,2024,89,8223,3368,3368,0,3823,0.02,16842,37.1,0.41,1.4,-99,-99,-99,-99,-99,0,0,431,353,120,233,23,76,46,1,40,-99,88,3,6,57,83,70,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110755,110752,706,0.0,23.4,30.5,68.6,-99,9.6,12.5,28.1,-99,205.6,93.3,84.2,38.2,108,19.6,9.2,17.0,16.0,419.6,350.7,269.9,-99,-99,1,2024-07-30
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024213,2024213,2024,89,8300,3368,3368,0,3823,0.02,16842,37.1,0.406,1.4,-99,-99,-99,-99,-99,0,0,356,358,118,240,4,17,43,1,40,-99,90,0,8,57,85,71,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110748,110745,713,0.0,30.1,30.2,70.4,-99,12.2,12.2,28.6,-99,207.5,92.6,84.2,37.6,109,19.5,9.1,16.9,16.0,419.6,275.4,275.1,-99,-99,1,2024-07-31
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024100,2024104,2024169,2024211,2024211,2024,89,8222,3369,3369,0,3824,0.02,16842,37.1,0.41,1.4,-99,-99,-99,-99,-99,0,0,328,350,119,231,1,17,26,1,40,-99,89,0,8,57,84,71,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110748,110745,713,0.0,33.2,30.8,69.2,-99,13.6,12.6,28.4,-99,205.5,92.3,84.2,37.8,107,19.6,9.2,16.9,16.0,419.6,247.5,266.9,-99,-99,1,2024-07-29
