,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024226,2024226,2024,89,8032,4007,4007,0,4708,0.0186,21562,29.8,0.499,2.2,-99,-99,-99,-99,-99,0,0,359,376,126,250,1,30,19,1,40,-99,105,0,11,76,100,85,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12792,0,0,110452,110448,1012,0.0,35.0,30.7,63.8,-99,17.4,15.3,31.8,-99,200.8,76.8,100.2,38.3,108,19.6,9.9,18.3,16.1,420.5,229.8,261.5,-99,-99,2024-08-13
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0112401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024221,2024221,2024,89,6383,3609,3609,0,4310,0.0167,21559,29.8,0.565,2.2,-99,-99,-99,-99,-99,0,0,342,353,98,255,0,30,25,1,40,-99,93,0,18,71,88,73,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110493,110489,970,0.0,30.0,26.8,65.1,-99,16.9,15.1,36.8,-99,159.6,68.5,90.2,38.7,103,20.5,10.7,18.2,16.1,420.5,213.0,238.5,-99,-99,2024-08-08
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0122401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024221,2024221,2024,89,7014,4010,4010,0,4711,0.0186,21558,29.8,0.572,2.2,-99,-99,-99,-99,-99,0,0,312,342,103,239,0,30,7,1,40,-99,86,0,21,67,81,66,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12801,0,0,110549,110545,914,0.0,38.2,30.9,68.3,-99,21.9,17.6,39.1,-99,175.4,81.9,100.2,46.8,103,20.4,10.8,17.9,16.1,420.5,183.4,227.2,-99,-99,2024-08-08
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0132401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024220,2024220,2024,89,6266,3492,3492,0,4194,0.0162,21557,29.8,0.557,2.2,-99,-99,-99,-99,-99,0,0,296,327,88,238,0,30,5,1,40,-99,69,0,31,60,64,49,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110618,110613,846,0.0,37.6,29.5,71.0,-99,21.0,16.4,39.6,-99,156.6,91.2,87.3,50.8,102,20.6,10.8,18.5,16.2,420.5,166.7,212.4,-99,-99,2024-08-07
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0142401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024222,2024222,2024,89,6184,3423,3423,0,4124,0.0159,21559,29.8,0.553,2.2,-99,-99,-99,-99,-99,0,0,301,324,84,239,0,30,13,1,40,-99,61,0,36,57,56,42,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110661,110656,803,0.0,36.0,29.6,73.2,-99,19.9,16.4,40.5,-99,154.6,101.4,85.6,56.1,104,20.5,10.6,18.1,16.1,420.5,172.0,209.3,-99,-99,2024-08-09
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024219,2024219,2024,89,6788,3994,3994,0,4695,0.0185,21556,29.8,0.588,2.2,-99,-99,-99,-99,-99,0,0,332,340,96,244,0,30,28,1,40,-99,88,0,20,67,83,69,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12801,0,0,110541,110536,923,0.0,33.5,30.1,70.9,-99,19.7,17.7,41.7,-99,169.7,76.9,99.8,45.2,101,20.7,11.1,17.3,16.2,420.5,202.8,225.5,-99,-99,2024-08-06
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024222,2024222,2024,89,6171,3407,3407,0,4108,0.0158,21561,29.8,0.552,2.2,-99,-99,-99,-99,-99,0,0,301,323,85,239,0,30,14,1,40,-99,61,0,36,57,56,42,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110660,110655,803,0.0,35.9,29.5,73.0,-99,19.8,16.3,40.3,-99,154.3,100.8,85.2,55.7,104,20.4,10.5,18.1,16.1,420.5,172.0,209.1,-99,-99,2024-08-09
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024228,2024228,2024,89,9377,3770,3770,0,4471,0.0175,21561,29.8,0.402,2.2,-99,-99,-99,-99,-99,0,0,423,382,130,253,6,46,55,1,40,-99,114,2,7,82,109,94,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110385,110381,1079,0.0,31.8,35.0,72.3,-99,12.8,14.1,29.1,-99,234.4,82.3,94.2,33.1,110,19.7,10.1,17.1,16.1,420.5,294.5,268.1,-99,-99,2024-08-15
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024225,2024225,2024,89,6310,3545,3545,0,4246,0.0164,21562,29.8,0.562,2.2,-99,-99,-99,-99,-99,0,0,299,330,89,241,0,30,5,1,40,-99,69,0,30,60,64,49,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110628,110623,836,0.0,37.2,29.3,71.0,-99,20.9,16.4,39.9,-99,157.7,91.8,88.6,51.6,107,19.9,10.1,18.5,16.1,420.5,169.7,215.6,-99,-99,2024-08-12
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024226,2024226,2024,89,9109,4003,4003,0,4704,0.0186,21561,29.8,0.439,2.2,-99,-99,-99,-99,-99,0,0,462,386,134,252,9,72,61,1,40,-99,114,5,6,84,109,94,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110366,110362,1098,0.0,27.3,33.5,68.1,-99,12.0,14.7,29.9,-99,227.7,80.1,100.1,35.2,108,19.5,10.2,17.1,16.1,420.5,333.3,271.5,-99,-99,2024-08-13
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024226,2024226,2024,89,8773,4010,4010,0,4711,0.0186,21561,29.8,0.457,2.2,-99,-99,-99,-99,-99,0,0,348,368,122,246,3,30,13,1,40,-99,91,0,17,69,86,72,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110532,110527,932,0.0,40.1,34.6,71.8,-99,18.3,15.8,32.8,-99,219.3,96.1,100.3,43.9,108,19.7,10.1,18.2,16.1,420.5,218.7,253.7,-99,-99,2024-08-13
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024219,2024219,2024,89,7462,4010,4010,0,4711,0.0186,21558,29.8,0.537,2.2,-99,-99,-99,-99,-99,0,0,349,357,117,240,1,30,28,1,40,-99,99,0,13,73,94,80,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110485,110481,979,0.0,33.9,30.8,63.9,-99,18.2,16.5,34.3,-99,186.5,75.3,100.2,40.4,101,20.8,11.1,17.4,16.2,420.5,220.1,242.5,-99,-99,2024-08-06
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024222,2024222,2024,89,6589,3812,3812,0,4513,0.0177,21560,29.8,0.578,2.2,-99,-99,-99,-99,-99,0,0,358,351,100,251,1,30,43,1,40,-99,91,0,19,70,86,71,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110509,110505,954,0.0,28.7,27.9,66.0,-99,16.6,16.1,38.2,-99,164.7,72.5,95.3,42.0,104,20.3,10.6,18.0,16.1,420.5,229.2,236.6,-99,-99,2024-08-09
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024223,2024223,2024,89,6624,3854,3854,0,4555,0.0179,21562,29.8,0.582,2.2,-99,-99,-99,-99,-99,0,0,355,336,94,242,3,30,52,1,40,-99,83,0,21,64,78,63,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110578,110574,885,0.0,29.3,29.9,70.7,-99,17.1,17.4,41.1,-99,165.6,79.8,96.4,46.4,105,20.2,10.5,17.6,16.1,420.5,225.8,221.6,-99,-99,2024-08-10
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024225,2024225,2024,89,9676,4010,4010,0,4711,0.0186,21560,29.8,0.414,2.2,-99,-99,-99,-99,-99,0,0,385,393,139,254,1,30,28,1,40,-99,111,0,9,79,105,91,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110411,110407,1053,0.0,37.8,34.8,69.5,-99,15.7,14.4,28.8,-99,241.9,87.5,100.3,36.3,107,19.8,10.2,18.0,16.1,420.5,255.8,278.4,-99,-99,2024-08-12
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0252401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024219,2024219,2024,89,8855,4009,4009,0,4710,0.0186,21556,29.8,0.453,2.2,-99,-99,-99,-99,-99,0,0,385,376,129,247,6,30,39,1,40,-99,101,0,15,75,96,82,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110460,110455,1004,0.0,34.6,33.9,68.6,-99,15.7,15.3,31.1,-99,221.4,87.3,100.2,39.5,101,21.0,11.1,18.7,16.2,420.5,255.7,261.4,-99,-99,2024-08-06
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0262401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024220,2024220,2024,89,6466,3691,3691,0,4392,0.0171,21557,29.8,0.571,2.2,-99,-99,-99,-99,-99,0,0,338,350,101,249,0,30,24,1,40,-99,90,0,20,70,85,70,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110506,110501,958,0.0,30.9,27.4,64.1,-99,17.7,15.7,36.6,-99,161.7,72.0,92.3,41.1,102,20.8,11.0,18.3,16.2,420.5,209.1,235.8,-99,-99,2024-08-07
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0272401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024224,2024224,2024,89,7212,4010,4010,0,4711,0.0186,21561,29.8,0.556,2.2,-99,-99,-99,-99,-99,0,0,340,358,110,248,0,30,18,1,40,-99,92,0,20,71,88,73,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110500,110495,964,0.0,34.2,29.6,65.5,-99,19.0,16.4,36.4,-99,180.3,78.1,100.3,43.4,106,20.0,10.5,17.6,16.1,420.5,211.1,243.9,-99,-99,2024-08-11
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0282401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024224,2024224,2024,89,8647,4010,4010,0,4711,0.0186,21561,29.8,0.464,2.2,-99,-99,-99,-99,-99,0,0,380,382,131,251,2,30,33,1,40,-99,111,0,9,80,106,91,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110400,110396,1064,0.0,34.4,32.3,66.2,-99,16.0,15.0,30.7,-99,216.2,77.8,100.3,36.1,106,20.0,10.4,17.2,16.1,420.5,251.3,267.8,-99,-99,2024-08-11
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0292401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024221,2024221,2024,89,7961,4010,4010,0,4711,0.0186,21559,29.8,0.504,2.2,-99,-99,-99,-99,-99,0,0,336,363,121,242,0,30,8,1,40,-99,97,0,16,73,92,77,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110485,110480,979,0.0,38.6,32.0,65.9,-99,19.4,16.1,33.2,-99,199.0,82.4,100.3,41.5,103,20.5,10.8,18.2,16.1,420.5,206.5,248.9,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0302401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024222,2024222,2024,89,8901,3997,3997,0,4698,0.0185,21559,29.8,0.449,2.2,-99,-99,-99,-99,-99,0,0,472,377,127,250,6,69,87,1,40,-99,116,3,6,84,111,96,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12784,0,0,110369,110365,1095,0.0,26.0,34.0,70.3,-99,11.7,15.2,31.6,-99,222.5,77.0,99.9,34.6,104,20.2,10.9,16.9,16.1,420.5,342.8,262.1,-99,-99,2024-08-09
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0312401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024218,2024218,2024,89,6988,4010,4010,0,4711,0.0186,21557,29.8,0.574,2.2,-99,-99,-99,-99,-99,0,0,305,333,95,238,0,30,8,1,40,-99,76,0,26,63,72,57,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110592,110587,872,0.0,39.7,32.0,73.6,-99,22.8,18.4,42.2,-99,174.7,91.6,100.2,52.6,100,21.0,11.1,18.3,16.2,420.5,176.0,218.3,-99,-99,2024-08-05
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0322401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024224,2024224,2024,89,7833,3911,3911,0,4612,0.0181,21560,29.8,0.499,2.2,-99,-99,-99,-99,-99,0,0,372,375,118,257,1,30,33,1,40,-99,109,0,10,78,104,89,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110417,110413,1047,0.0,32.2,30.1,66.4,-99,16.1,15.0,33.1,-99,195.8,72.1,97.8,36.0,106,20.3,10.6,17.7,16.1,420.5,243.3,260.1,-99,-99,2024-08-11
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0332401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024220,2024220,2024,89,7105,4010,4010,0,4711,0.0186,21557,29.8,0.564,2.2,-99,-99,-99,-99,-99,0,0,350,349,103,246,1,30,36,1,40,-99,95,0,17,70,91,76,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110515,110510,949,0.0,32.2,30.3,68.9,-99,18.2,17.1,38.9,-99,177.6,74.5,100.2,42.0,102,20.7,10.8,17.7,16.2,420.5,220.9,234.6,-99,-99,2024-08-07
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0342401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024223,2024223,2024,89,7255,4002,4002,0,4703,0.0186,21561,29.8,0.552,2.2,-99,-99,-99,-99,-99,0,0,337,356,109,247,0,30,17,1,40,-99,89,0,20,69,84,69,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110522,110517,942,0.0,34.8,30.0,66.5,-99,19.2,16.5,36.7,-99,181.4,81.7,100.1,45.1,105,20.1,10.4,18.1,16.1,420.5,208.2,241.9,-99,-99,2024-08-10
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0352401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024220,2024220,2024,89,6866,4010,4010,0,4711,0.0186,21558,29.8,0.584,2.2,-99,-99,-99,-99,-99,0,0,403,368,115,253,2,30,69,1,40,-99,110,0,9,78,105,91,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110420,110416,1044,0.0,25.1,27.0,59.6,-99,14.6,15.8,34.8,-99,171.7,62.5,100.2,36.5,102,20.6,10.8,17.7,16.2,420.5,273.8,253.9,-99,-99,2024-08-07
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0362401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024224,2024224,2024,89,6320,3553,3553,0,4254,0.0165,21560,29.8,0.562,2.2,-99,-99,-99,-99,-99,0,0,299,329,89,240,0,30,6,1,40,-99,69,0,30,60,64,49,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110628,110623,836,0.0,37.2,29.4,71.2,-99,20.9,16.5,40.0,-99,158.0,92.0,88.8,51.7,106,20.1,10.3,18.5,16.1,420.5,169.7,214.8,-99,-99,2024-08-11
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0372401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024223,2024223,2024,89,6860,4010,4010,0,4711,0.0186,21560,29.8,0.585,2.2,-99,-99,-99,-99,-99,0,0,347,360,108,252,0,30,22,1,40,-99,101,0,13,73,96,81,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110475,110471,989,0.0,31.5,27.9,63.3,-99,18.4,16.3,37.0,-99,171.5,68.1,100.3,39.8,105,20.2,10.5,17.8,16.1,420.5,217.6,245.9,-99,-99,2024-08-10
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0382401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024221,2024221,2024,89,7930,4010,4010,0,4711,0.0186,21557,29.8,0.506,2.2,-99,-99,-99,-99,-99,0,0,369,374,121,253,2,30,30,1,40,-99,109,0,10,78,104,89,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110426,110422,1037,0.0,33.0,30.6,65.6,-99,16.7,15.5,33.2,-99,198.2,72.8,100.2,36.8,103,20.3,10.8,17.5,16.1,420.5,240.2,259.4,-99,-99,2024-08-08
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0392401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024116,2024118,2024180,2024222,2024222,2024,89,8944,4010,4010,0,4711,0.0186,21558,29.8,0.448,2.2,-99,-99,-99,-99,-99,0,0,395,380,131,248,8,30,44,1,40,-99,116,0,8,84,111,97,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12784,0,0,110367,110363,1097,0.0,33.6,33.7,68.2,-99,15.1,15.1,30.6,-99,223.6,76.9,100.2,34.5,104,20.4,10.9,17.1,16.1,420.5,266.0,265.3,-99,-99,2024-08-09
