,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024227,2024227,2024,89,7799,3617,3617,0,4306,0.0186,19448,32.0,0.464,1.6,-99,-99,-99,-99,-99,0,0,359,376,110,265,0,30,19,1,40,-99,103,0,12,75,98,86,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110447,110443,1016,0.0,34.3,30.4,70.6,-99,15.9,14.1,32.7,-99,195.0,76.0,90.4,35.2,105,20.0,10.2,18.5,16.1,420.5,227.2,256.7,-99,-99,2024-08-14
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0112401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024221,2024221,2024,89,5829,3330,3330,0,4019,0.0171,19448,32.0,0.571,1.6,-99,-99,-99,-99,-99,0,0,342,351,85,266,0,30,26,1,40,-99,92,0,19,70,87,75,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12797,0,0,110490,110486,973,0.0,27.7,25.1,68.2,-99,15.8,14.3,39.0,-99,145.7,63.6,83.3,36.3,99,20.9,11.0,18.4,16.2,420.5,210.4,232.2,-99,-99,2024-08-08
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0122401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024222,2024222,2024,89,6518,3617,3617,0,4306,0.0186,19448,32.0,0.555,1.6,-99,-99,-99,-99,-99,0,0,312,341,89,252,0,30,7,1,40,-99,83,0,22,66,79,66,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12802,0,0,110546,110541,917,0.0,36.1,29.4,72.9,-99,20.0,16.3,40.5,-99,163.0,78.3,90.4,43.5,100,20.8,11.1,18.1,16.2,420.5,180.8,221.9,-99,-99,2024-08-09
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0132401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024221,2024221,2024,89,5648,3165,3165,0,3854,0.0163,19448,32.0,0.56,1.6,-99,-99,-99,-99,-99,0,0,296,326,77,250,0,30,5,1,40,-99,62,0,38,60,57,45,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110617,110612,846,0.0,34.4,27.3,73.7,-99,19.3,15.3,41.3,-99,141.2,91.8,79.1,51.4,99,21.0,11.1,18.8,16.2,420.5,164.1,206.9,-99,-99,2024-08-08
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0142401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024222,2024222,2024,89,5574,3089,3089,0,3777,0.0159,19448,32.0,0.554,1.6,-99,-99,-99,-99,-99,0,0,301,322,73,249,0,30,15,1,40,-99,53,0,44,57,48,36,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110660,110655,803,0.0,32.9,27.5,75.9,-99,18.2,15.2,42.1,-99,139.3,105.6,77.2,58.5,100,20.8,10.9,18.3,16.2,420.5,169.4,203.0,-99,-99,2024-08-09
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024220,2024220,2024,89,6138,3617,3617,0,4306,0.0186,19447,32.0,0.589,1.6,-99,-99,-99,-99,-99,0,0,373,341,83,259,7,30,60,1,40,-99,86,0,22,67,82,69,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12801,0,0,110525,110520,938,0.0,25.5,27.6,74.1,-99,15.0,16.3,43.7,-99,153.4,71.3,90.4,42.0,98,21.1,11.5,17.5,16.2,420.5,240.9,222.2,-99,-99,2024-08-07
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024223,2024223,2024,89,5559,3082,3082,0,3771,0.0158,19448,32.0,0.554,1.6,-99,-99,-99,-99,-99,0,0,302,324,73,251,0,30,14,1,40,-99,53,0,44,57,49,36,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110653,110648,810,0.0,32.5,27.2,75.8,-99,18.0,15.1,42.0,-99,139.0,104.5,77.1,57.9,101,20.8,10.9,18.2,16.2,420.5,170.8,204.7,-99,-99,2024-08-10
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024228,2024228,2024,89,8913,3348,3348,0,4037,0.0172,19448,32.0,0.376,1.6,-99,-99,-99,-99,-99,0,0,423,381,112,269,6,48,55,1,40,-99,109,2,9,80,105,92,0.092,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110387,110383,1076,0.0,30.5,34.1,79.9,-99,11.5,12.8,30.0,-99,222.8,81.5,83.7,30.6,106,20.0,10.3,17.3,16.1,420.5,291.9,261.5,-99,-99,2024-08-15
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024226,2024226,2024,89,5688,3211,3211,0,3900,0.0165,19448,32.0,0.565,1.6,-99,-99,-99,-99,-99,0,0,299,329,77,252,0,30,5,1,40,-99,61,0,37,59,57,45,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110628,110623,836,0.0,34.0,27.1,73.8,-99,19.2,15.3,41.6,-99,142.2,92.5,80.3,52.2,104,20.2,10.4,18.7,16.1,420.5,167.1,210.1,-99,-99,2024-08-13
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024227,2024227,2024,89,8440,3617,3617,0,4306,0.0186,19448,32.0,0.429,1.6,-99,-99,-99,-99,-99,0,0,462,386,115,271,9,74,60,1,40,-99,110,6,8,84,106,93,0.096,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110357,110352,1107,0.0,25.5,31.6,73.3,-99,10.9,13.5,31.4,-99,211.0,76.6,90.4,32.9,105,19.8,10.4,17.3,16.1,420.5,330.7,267.1,-99,-99,2024-08-14
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024226,2024226,2024,89,8327,3617,3617,0,4306,0.0186,19448,32.0,0.434,1.6,-99,-99,-99,-99,-99,0,0,348,367,108,259,3,30,14,1,40,-99,87,0,21,68,82,70,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110529,110524,934,0.0,38.5,33.7,77.3,-99,16.7,14.6,33.6,-99,208.2,95.9,90.4,41.7,104,20.0,10.3,18.4,16.1,420.5,216.1,247.3,-99,-99,2024-08-13
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024220,2024220,2024,89,7166,3617,3617,0,4306,0.0186,19448,32.0,0.505,1.6,-99,-99,-99,-99,-99,0,0,351,357,102,255,1,30,30,1,40,-99,98,0,16,73,94,82,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110470,110465,993,0.0,32.6,30.2,70.1,-99,16.5,15.2,35.4,-99,179.1,72.8,90.4,36.7,98,21.2,11.5,17.5,16.2,420.5,219.6,237.6,-99,-99,2024-08-07
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024222,2024222,2024,89,5997,3497,3497,0,4186,0.018,19448,32.0,0.583,1.6,-99,-99,-99,-99,-99,0,0,358,349,87,262,1,30,44,1,40,-99,89,0,20,69,85,72,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110505,110500,958,0.0,26.5,26.1,69.0,-99,15.4,15.2,40.2,-99,149.9,67.3,87.4,39.2,100,20.7,10.9,18.2,16.2,420.5,226.6,230.0,-99,-99,2024-08-09
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024223,2024223,2024,89,6034,3547,3547,0,4235,0.0182,19448,32.0,0.588,1.6,-99,-99,-99,-99,-99,0,0,355,335,81,253,3,30,53,1,40,-99,81,0,22,63,77,64,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110576,110571,887,0.0,27.0,28.0,74.3,-99,15.9,16.5,43.6,-99,150.9,74.3,88.7,43.6,101,20.5,10.8,17.8,16.2,420.5,223.2,215.4,-99,-99,2024-08-10
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024226,2024226,2024,89,9193,3617,3617,0,4306,0.0186,19448,32.0,0.393,1.6,-99,-99,-99,-99,-99,0,0,385,391,120,270,1,30,30,1,40,-99,108,0,11,79,104,91,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110397,110392,1067,0.0,36.3,33.9,76.4,-99,14.3,13.3,30.1,-99,229.8,84.8,90.4,33.4,104,20.2,10.5,18.2,16.1,420.5,253.2,271.4,-99,-99,2024-08-13
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0252401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024219,2024219,2024,89,8135,3617,3617,0,4306,0.0186,19447,32.0,0.445,1.6,-99,-99,-99,-99,-99,0,0,385,373,114,259,6,30,42,1,40,-99,98,0,18,75,93,81,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12793,0,0,110453,110449,1010,0.0,32.1,32.1,71.1,-99,14.3,14.3,31.6,-99,203.4,83.2,90.4,37.0,97,21.4,11.4,18.9,16.2,420.5,253.1,253.8,-99,-99,2024-08-06
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0262401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024220,2024220,2024,89,5872,3375,3375,0,4063,0.0174,19447,32.0,0.575,1.6,-99,-99,-99,-99,-99,0,0,338,349,88,261,0,30,25,1,40,-99,87,0,23,69,82,70,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12798,0,0,110501,110497,962,0.0,28.4,25.6,66.8,-99,16.3,14.7,38.4,-99,146.8,67.7,84.4,38.9,98,21.1,11.3,18.5,16.2,420.5,206.5,229.3,-99,-99,2024-08-07
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0272401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024224,2024224,2024,89,6769,3617,3617,0,4306,0.0186,19448,32.0,0.534,1.6,-99,-99,-99,-99,-99,0,0,340,357,96,261,0,30,19,1,40,-99,90,0,21,70,86,73,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110496,110491,968,0.0,32.5,28.5,70.6,-99,17.3,15.2,37.7,-99,169.2,75.1,90.4,40.1,102,20.3,10.7,17.8,16.2,420.5,208.5,237.8,-99,-99,2024-08-11
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0282401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024225,2024225,2024,89,8196,3617,3617,0,4306,0.0186,19448,32.0,0.441,1.6,-99,-99,-99,-99,-99,0,0,380,382,115,267,2,30,33,1,40,-99,110,0,10,80,106,93,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110390,110385,1074,0.0,33.0,31.2,71.4,-99,14.5,13.8,31.5,-99,204.9,74.4,90.4,32.8,103,20.3,10.7,17.5,16.2,420.5,248.7,262.7,-99,-99,2024-08-12
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0292401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024221,2024221,2024,89,7813,3617,3617,0,4306,0.0186,19448,32.0,0.463,1.6,-99,-99,-99,-99,-99,0,0,336,362,106,256,0,30,9,1,40,-99,94,0,17,72,89,77,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110480,110475,983,0.0,38.3,32.2,73.7,-99,17.7,14.9,34.1,-99,195.3,83.3,90.4,38.6,99,20.9,11.1,18.4,16.2,420.5,203.9,242.7,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0302401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024223,2024223,2024,89,8315,3617,3617,0,4306,0.0186,19448,32.0,0.435,1.6,-99,-99,-99,-99,-99,0,0,472,380,109,270,6,80,73,1,40,-99,112,4,8,83,108,95,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12784,0,0,110357,110353,1107,0.0,24.4,31.9,76.2,-99,10.6,13.9,33.1,-99,207.9,73.9,90.4,32.2,101,20.6,11.2,17.1,16.2,420.5,340.2,260.3,-99,-99,2024-08-10
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0312401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024219,2024219,2024,89,6349,3617,3617,0,4306,0.0186,19448,32.0,0.57,1.6,-99,-99,-99,-99,-99,0,0,307,332,83,249,0,30,11,1,40,-99,70,0,32,62,66,53,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110586,110582,877,0.0,36.2,29.8,76.5,-99,20.6,17.0,43.6,-99,158.7,91.0,90.4,51.9,97,21.4,11.5,18.6,16.2,420.5,175.5,212.9,-99,-99,2024-08-06
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0322401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024224,2024224,2024,89,7601,3476,3476,0,4165,0.0179,19448,32.0,0.457,1.6,-99,-99,-99,-99,-99,0,0,372,372,104,268,1,30,36,1,40,-99,106,0,12,77,102,89,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110416,110411,1048,0.0,31.6,30.1,73.1,-99,14.4,13.8,33.4,-99,190.0,71.6,86.9,32.8,102,20.6,10.8,17.9,16.2,420.5,240.7,252.3,-99,-99,2024-08-11
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0332401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024221,2024221,2024,89,6482,3617,3617,0,4306,0.0186,19448,32.0,0.558,1.6,-99,-99,-99,-99,-99,0,0,350,349,90,259,1,30,36,1,40,-99,95,0,17,70,91,78,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110498,110493,966,0.0,29.7,28.2,71.9,-99,16.6,15.7,40.1,-99,162.0,68.3,90.4,38.1,99,21.1,11.2,18.0,16.2,420.5,218.3,230.1,-99,-99,2024-08-08
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0342401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024224,2024224,2024,89,7054,3617,3617,0,4306,0.0186,19448,32.0,0.513,1.6,-99,-99,-99,-99,-99,0,0,350,358,95,262,0,30,28,1,40,-99,88,0,22,69,84,71,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110512,110508,951,0.0,32.4,29.6,73.9,-99,16.6,15.2,37.9,-99,176.3,80.1,90.4,41.1,102,20.4,10.7,18.3,16.2,420.5,217.9,238.4,-99,-99,2024-08-11
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0352401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024221,2024221,2024,89,6822,3617,3617,0,4306,0.0186,19448,32.0,0.53,1.6,-99,-99,-99,-99,-99,0,0,404,369,102,266,2,30,69,1,40,-99,109,0,10,79,105,92,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12789,0,0,110405,110400,1058,0.0,25.1,27.3,66.6,-99,13.3,14.5,35.3,-99,170.5,62.4,90.4,33.1,99,21.0,11.1,17.8,16.2,420.5,272.3,249.6,-99,-99,2024-08-08
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0362401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024225,2024225,2024,89,5696,3218,3218,0,3907,0.0165,19448,32.0,0.565,1.6,-99,-99,-99,-99,-99,0,0,299,329,77,252,0,30,6,1,40,-99,61,0,37,59,57,45,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110628,110622,836,0.0,34.1,27.2,73.9,-99,19.3,15.4,41.8,-99,142.4,92.7,80.5,52.4,103,20.4,10.6,18.7,16.2,420.5,167.1,209.4,-99,-99,2024-08-12
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0372401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024223,2024223,2024,89,6353,3579,3579,0,4267,0.0184,19448,32.0,0.563,1.6,-99,-99,-99,-99,-99,0,0,347,358,94,264,0,30,24,1,40,-99,98,0,15,72,94,81,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110474,110470,989,0.0,29.5,26.6,67.9,-99,16.6,15.0,38.2,-99,158.8,64.9,89.5,36.6,101,20.6,10.7,18.0,16.2,420.5,215.0,238.8,-99,-99,2024-08-10
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0382401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024222,2024222,2024,89,7433,3617,3617,0,4306,0.0186,19447,32.0,0.487,1.6,-99,-99,-99,-99,-99,0,0,369,375,107,268,2,30,29,1,40,-99,107,0,11,78,103,91,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12790,0,0,110413,110409,1050,0.0,31.3,29.1,69.4,-99,15.2,14.2,33.8,-99,185.8,69.2,90.4,33.7,100,20.8,11.2,17.6,16.2,420.5,237.6,255.5,-99,-99,2024-08-09
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0392401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024118,2024122,2024180,2024222,2024222,2024,89,8581,3617,3617,0,4306,0.0186,19447,32.0,0.422,1.6,-99,-99,-99,-99,-99,0,0,395,377,113,263,8,30,47,1,40,-99,113,0,10,82,109,96,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110365,110361,1098,0.0,32.6,33.3,75.8,-99,13.7,14.1,31.9,-99,214.5,75.7,90.4,31.9,100,20.7,11.1,17.3,16.2,420.5,263.4,257.4,-99,-99,2024-08-09
