,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024218,2024218,2024,89,8178,4149,4149,0,4986,0.0186,22306,28.8,0.507,2.5,-99,-99,-99,-99,-99,0,0,374,375,138,237,7,30,29,1,40,-99,109,0,9,77,104,87,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110446,110441,1020,0.0,33.3,30.6,59.2,-99,16.9,15.5,30.0,-99,204.4,75.1,103.7,38.1,102,20.8,10.9,18.0,16.1,420.5,245.9,267.2,-99,-99,2024-08-05
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024219,2024219,2024,89,7982,4149,4149,0,4986,0.0186,22305,28.8,0.52,2.5,-99,-99,-99,-99,-99,0,0,379,368,132,236,4,30,45,1,40,-99,111,0,8,78,106,90,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110438,110433,1028,0.0,31.8,30.7,60.5,-99,16.5,16.0,31.5,-99,199.6,71.8,103.7,37.3,103,20.7,10.9,17.6,16.1,420.5,251.2,259.8,-99,-99,2024-08-06
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024222,2024222,2024,89,9516,4149,4149,0,4986,0.0186,22305,28.8,0.436,2.5,-99,-99,-99,-99,-99,0,0,353,372,138,234,2,30,16,1,40,-99,97,0,12,69,92,76,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110535,110530,931,0.0,42.4,36.0,69.0,-99,18.5,15.7,30.1,-99,237.9,97.6,103.7,42.6,106,20.4,10.5,18.2,16.1,420.5,224.7,264.0,-99,-99,2024-08-09
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024222,2024222,2024,89,9612,4123,4123,0,4960,0.0185,22307,28.8,0.429,2.5,-99,-99,-99,-99,-99,0,0,455,386,147,239,16,62,57,1,40,-99,114,2,6,81,108,92,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110404,110399,1062,0.0,29.4,34.6,65.5,-99,12.6,14.8,28.1,-99,240.3,84.5,103.1,36.2,106,20.1,10.3,18.0,16.1,420.5,327.0,277.9,-99,-99,2024-08-09
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024221,2024221,2024,89,6729,3720,3720,0,4557,0.0167,22308,28.8,0.553,2.5,-99,-99,-99,-99,-99,0,0,301,321,94,228,0,30,16,1,40,-99,68,0,29,57,63,46,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110671,110665,795,0.0,38.9,31.5,71.9,-99,21.5,17.4,39.8,-99,168.2,99.1,93.0,54.8,105,20.4,10.4,18.2,16.1,420.5,173.1,213.4,-99,-99,2024-08-08
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024223,2024223,2024,89,7443,4149,4149,0,4986,0.0186,22308,28.8,0.557,2.5,-99,-99,-99,-99,-99,0,0,357,365,119,246,1,30,28,1,40,-99,106,0,9,75,101,85,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110468,110463,998,0.0,32.5,28.9,62.6,-99,18.1,16.1,34.9,-99,186.1,70.1,103.7,39.1,107,20.0,10.2,18.0,16.1,420.5,228.7,257.5,-99,-99,2024-08-10
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024226,2024226,2024,89,9701,3950,3950,0,4787,0.0177,22309,28.8,0.407,2.5,-99,-99,-99,-99,-99,0,0,459,382,141,241,17,61,65,1,40,-99,115,1,5,82,110,93,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12786,0,0,110398,110393,1068,0.0,29.3,35.4,68.8,-99,11.9,14.4,28.0,-99,242.5,84.2,98.8,34.3,110,19.9,10.2,17.3,16.1,420.5,331.4,274.2,-99,-99,2024-08-13
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024220,2024220,2024,89,7984,4101,4101,0,4938,0.0184,22305,28.8,0.514,2.5,-99,-99,-99,-99,-99,0,0,340,362,129,233,0,30,14,1,40,-99,101,0,12,74,96,80,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12794,0,0,110485,110480,981,0.0,37.7,31.4,62.1,-99,19.4,16.1,31.9,-99,199.6,79.0,102.5,40.6,104,20.5,10.7,17.9,16.1,420.5,211.7,254.3,-99,-99,2024-08-07
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024222,2024222,2024,89,9459,4149,4149,0,4986,0.0186,22306,28.8,0.439,2.5,-99,-99,-99,-99,-99,0,0,489,386,144,242,23,81,65,1,40,-99,114,2,6,81,108,92,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12787,0,0,110410,110405,1056,0.0,26.2,34.0,65.9,-99,11.5,14.9,28.9,-99,236.5,83.1,103.7,36.4,106,20.3,10.5,17.6,16.1,420.5,361.0,278.2,-99,-99,2024-08-09
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024109,2024116,2024178,2024223,2024223,2024,89,8003,4149,4149,0,4986,0.0186,22307,28.8,0.518,2.5,-99,-99,-99,-99,-99,0,0,370,365,121,243,3,30,40,1,40,-99,102,0,15,75,97,80,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110467,110462,999,0.0,33.0,31.2,66.0,-99,17.1,16.2,34.2,-99,200.1,78.5,103.7,40.7,107,20.2,10.4,17.8,16.1,420.5,242.3,256.7,-99,-99,2024-08-10
