,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024226,2024226,2024,89,8314,4279,4279,0,5024,0.0186,23049,29.3,0.515,2.5,-99,-99,-99,-99,-99,0,0,359,378,136,242,1,30,17,1,40,-99,106,0,10,76,100,84,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110455,110450,1010,0.0,36.2,31.3,61.0,-99,18.6,16.1,31.4,-99,207.8,78.6,107.0,40.5,109,19.7,9.9,18.3,16.1,420.5,229.8,265.2,-99,-99,2024-08-13
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0112401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024221,2024221,2024,89,6732,3738,3738,0,4483,0.0162,23046,29.3,0.555,2.5,-99,-99,-99,-99,-99,0,0,342,354,107,247,0,30,24,1,40,-99,93,0,18,72,88,71,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110497,110492,968,0.0,31.6,27.9,63.0,-99,17.6,15.5,35.0,-99,168.3,72.1,93.5,40.0,104,20.6,10.7,18.3,16.1,420.5,213.0,241.2,-99,-99,2024-08-08
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0122401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024221,2024221,2024,89,7323,4286,4286,0,5031,0.0186,23045,29.3,0.585,2.5,-99,-99,-99,-99,-99,0,0,312,343,112,231,0,30,6,1,40,-99,87,0,20,68,82,66,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12800,0,0,110552,110547,913,0.0,39.9,31.9,65.6,-99,23.4,18.7,38.4,-99,183.1,83.9,107.2,49.1,104,20.5,10.7,17.9,16.1,420.5,183.4,229.6,-99,-99,2024-08-08
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0132401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024220,2024220,2024,89,6657,3664,3664,0,4409,0.0159,23044,29.3,0.55,2.5,-99,-99,-99,-99,-99,0,0,296,328,96,232,0,30,4,1,40,-99,73,0,28,61,68,51,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110619,110614,845,0.0,39.9,31.0,69.3,-99,22.0,17.0,38.1,-99,166.4,91.6,91.6,50.4,103,20.7,10.8,18.6,16.1,420.5,166.7,214.9,-99,-99,2024-08-07
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0142401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024222,2024222,2024,89,6570,3591,3591,0,4335,0.0156,23046,29.3,0.546,2.5,-99,-99,-99,-99,-99,0,0,301,325,92,233,0,30,12,1,40,-99,66,0,32,58,60,44,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110662,110657,803,0.0,38.2,31.0,71.5,-99,20.9,16.9,39.1,-99,164.3,100.0,89.8,54.7,105,20.5,10.6,18.2,16.1,420.5,172.0,211.9,-99,-99,2024-08-09
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024219,2024219,2024,89,7193,4177,4177,0,4921,0.0181,23043,29.3,0.581,2.5,-99,-99,-99,-99,-99,0,0,332,341,104,236,0,30,27,1,40,-99,90,0,19,68,84,68,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110542,110537,923,0.0,35.5,31.6,68.9,-99,20.6,18.3,40.0,-99,179.8,80.3,104.4,46.6,102,20.7,11.1,17.4,16.1,420.5,202.8,227.9,-99,-99,2024-08-06
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024222,2024222,2024,89,6556,3573,3573,0,4317,0.0155,23048,29.3,0.545,2.5,-99,-99,-99,-99,-99,0,0,301,325,92,233,0,30,13,1,40,-99,66,0,32,58,61,44,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110662,110657,803,0.0,38.1,31.0,71.3,-99,20.8,16.9,38.8,-99,163.9,99.5,89.3,54.2,105,20.4,10.5,18.2,16.1,420.5,172.0,211.7,-99,-99,2024-08-09
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024228,2024228,2024,89,9737,4026,4026,0,4770,0.0175,23048,29.3,0.413,2.5,-99,-99,-99,-99,-99,0,0,423,384,141,242,6,45,54,1,40,-99,116,1,6,83,110,94,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12785,0,0,110385,110381,1080,0.0,33.1,35.9,68.8,-99,13.7,14.9,28.5,-99,243.4,84.1,100.6,34.8,111,19.7,10.1,17.2,16.1,420.5,294.5,270.9,-99,-99,2024-08-15
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024225,2024225,2024,89,6702,3719,3719,0,4464,0.0161,23048,29.3,0.555,2.5,-99,-99,-99,-99,-99,0,0,299,331,97,234,0,30,4,1,40,-99,73,0,27,60,67,51,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110629,110624,836,0.0,39.5,30.7,69.3,-99,21.9,17.1,38.5,-99,167.6,92.3,93.0,51.2,108,19.9,10.1,18.6,16.1,420.5,169.7,218.1,-99,-99,2024-08-12
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024226,2024226,2024,89,9393,4275,4275,0,5020,0.0185,23048,29.3,0.455,2.5,-99,-99,-99,-99,-99,0,0,462,389,146,243,9,71,60,1,40,-99,116,4,6,85,110,94,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12783,0,0,110366,110362,1099,0.0,28.2,34.1,64.4,-99,12.8,15.5,29.3,-99,234.8,81.0,106.9,36.9,109,19.6,10.1,17.1,16.1,420.5,333.3,275.7,-99,-99,2024-08-13
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024226,2024226,2024,89,9095,4287,4287,0,5031,0.0186,23047,29.3,0.471,2.5,-99,-99,-99,-99,-99,0,0,348,369,132,238,3,30,12,1,40,-99,94,0,15,70,88,72,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12798,0,0,110532,110527,933,0.0,41.6,35.5,69.1,-99,19.6,16.7,32.6,-99,227.4,96.8,107.2,45.6,109,19.8,10.0,18.3,16.1,420.5,218.7,256.4,-99,-99,2024-08-13
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024219,2024219,2024,89,7493,4286,4286,0,5031,0.0186,23044,29.3,0.572,2.5,-99,-99,-99,-99,-99,0,0,349,358,126,232,1,30,27,1,40,-99,101,0,12,73,96,80,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110486,110482,979,0.0,34.0,30.6,59.5,-99,19.5,17.5,34.0,-99,187.3,74.2,107.2,42.5,102,20.9,11.1,17.5,16.1,420.5,220.1,245.1,-99,-99,2024-08-06
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024222,2024222,2024,89,6958,3963,3963,0,4708,0.0172,23046,29.3,0.57,2.5,-99,-99,-99,-99,-99,0,0,358,352,109,244,1,30,41,1,40,-99,92,0,19,71,86,70,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12797,0,0,110513,110509,952,0.0,30.4,29.1,64.1,-99,17.3,16.6,36.5,-99,174.0,75.8,99.1,43.2,105,20.4,10.6,18.1,16.1,420.5,229.2,239.4,-99,-99,2024-08-09
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024223,2024223,2024,89,6995,4006,4006,0,4751,0.0174,23048,29.3,0.573,2.5,-99,-99,-99,-99,-99,0,0,355,337,102,235,3,30,52,1,40,-99,83,0,22,65,78,61,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110580,110575,885,0.0,31.0,31.2,68.6,-99,17.7,17.9,39.3,-99,174.9,84.1,100.2,48.2,106,20.2,10.5,17.7,16.1,420.5,225.8,223.9,-99,-99,2024-08-10
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024225,2024225,2024,89,9739,4287,4287,0,5031,0.0186,23047,29.3,0.44,2.5,-99,-99,-99,-99,-99,0,0,385,395,150,244,1,30,26,1,40,-99,112,0,8,80,106,90,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110414,110410,1051,0.0,38.1,34.6,64.7,-99,16.8,15.2,28.5,-99,243.5,87.1,107.2,38.3,108,19.9,10.2,18.0,16.1,420.5,255.8,281.6,-99,-99,2024-08-12
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0252401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024219,2024219,2024,89,9224,4286,4286,0,5030,0.0186,23042,29.3,0.465,2.5,-99,-99,-99,-99,-99,0,0,385,378,139,239,6,30,37,1,40,-99,104,0,13,76,98,82,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12792,0,0,110465,110460,1000,0.0,36.1,34.8,66.5,-99,16.8,16.2,30.9,-99,230.6,88.9,107.1,41.3,102,21.0,11.1,18.7,16.1,420.5,255.7,264.8,-99,-99,2024-08-06
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0262401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024220,2024220,2024,89,6833,3839,3839,0,4583,0.0167,23043,29.3,0.562,2.5,-99,-99,-99,-99,-99,0,0,338,351,110,241,0,30,23,1,40,-99,91,0,19,71,86,70,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110510,110506,955,0.0,32.7,28.7,62.3,-99,18.4,16.1,35.0,-99,170.8,74.7,96.0,42.0,103,20.8,11.0,18.4,16.1,420.5,209.1,238.0,-99,-99,2024-08-07
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0272401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024224,2024224,2024,89,7540,4287,4287,0,5031,0.0186,23047,29.3,0.569,2.5,-99,-99,-99,-99,-99,0,0,340,359,120,240,0,30,17,1,40,-99,94,0,19,72,89,72,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110503,110498,962,0.0,35.7,30.6,63.0,-99,20.3,17.4,35.8,-99,188.5,80.4,107.2,45.7,107,20.1,10.5,17.6,16.1,420.5,211.1,246.3,-99,-99,2024-08-11
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0282401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024224,2024224,2024,89,9009,4287,4287,0,5031,0.0186,23048,29.3,0.476,2.5,-99,-99,-99,-99,-99,0,0,380,384,142,242,2,30,31,1,40,-99,112,0,9,81,107,91,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110401,110397,1064,0.0,35.8,33.2,63.6,-99,17.1,15.8,30.3,-99,225.2,80.1,107.2,38.1,107,20.0,10.4,17.3,16.1,420.5,251.3,271.0,-99,-99,2024-08-11
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0292401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024221,2024221,2024,89,8035,4287,4287,0,5031,0.0186,23046,29.3,0.533,2.5,-99,-99,-99,-99,-99,0,0,336,364,130,234,0,30,7,1,40,-99,98,0,15,73,93,77,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110488,110484,977,0.0,38.9,32.0,61.6,-99,20.8,17.0,32.9,-99,200.9,81.8,107.2,43.7,104,20.6,10.8,18.2,16.1,420.5,206.5,251.5,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0302401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024222,2024222,2024,89,9054,4268,4268,0,5013,0.0185,23045,29.3,0.471,2.5,-99,-99,-99,-99,-99,0,0,472,377,138,240,6,68,87,1,40,-99,117,2,6,84,112,96,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110370,110366,1095,0.0,26.4,34.3,65.8,-99,12.5,16.2,31.0,-99,226.3,77.2,106.7,36.4,105,20.3,10.8,17.0,16.1,420.5,342.8,264.3,-99,-99,2024-08-09
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0312401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024218,2024218,2024,89,7387,4286,4286,0,5031,0.0186,23044,29.3,0.58,2.5,-99,-99,-99,-99,-99,0,0,305,334,103,231,0,30,7,1,40,-99,80,0,24,64,74,58,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110594,110590,871,0.0,42.0,33.4,71.6,-99,24.4,19.4,41.5,-99,184.7,92.7,107.2,53.8,101,21.1,11.1,18.4,16.2,420.5,176.0,221.0,-99,-99,2024-08-05
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0322401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024224,2024224,2024,89,8185,4177,4177,0,4922,0.0181,23047,29.3,0.51,2.5,-99,-99,-99,-99,-99,0,0,372,376,128,248,1,30,32,1,40,-99,110,0,9,79,105,89,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110419,110414,1047,0.0,33.6,31.2,64.0,-99,17.2,15.9,32.7,-99,204.6,74.3,104.4,37.9,107,20.3,10.5,17.7,16.1,420.5,243.3,262.7,-99,-99,2024-08-11
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0332401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024220,2024220,2024,89,7463,4286,4286,0,5031,0.0186,23044,29.3,0.574,2.5,-99,-99,-99,-99,-99,0,0,350,350,112,238,1,30,35,1,40,-99,97,0,15,71,92,76,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12797,0,0,110517,110513,948,0.0,33.8,31.5,66.4,-99,19.4,18.1,38.2,-99,186.6,76.7,107.2,44.0,103,20.7,10.8,17.8,16.1,420.5,220.9,237.2,-99,-99,2024-08-07
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0342401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024223,2024223,2024,89,7580,4274,4274,0,5019,0.0185,23047,29.3,0.564,2.5,-99,-99,-99,-99,-99,0,0,337,357,119,239,0,30,16,1,40,-99,90,0,20,70,85,69,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110524,110520,941,0.0,36.4,31.0,63.9,-99,20.5,17.5,36.0,-99,189.5,84.1,106.9,47.4,106,20.1,10.3,18.2,16.1,420.5,208.2,244.3,-99,-99,2024-08-10
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0352401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024221,2024221,2024,89,7116,4098,4098,0,4843,0.0178,23045,29.3,0.576,2.5,-99,-99,-99,-99,-99,0,0,404,372,125,247,2,30,67,1,40,-99,111,0,9,80,105,89,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110409,110405,1056,0.0,25.9,27.5,56.9,-99,14.9,15.8,32.8,-99,177.9,64.2,102.5,37.0,104,20.7,10.8,17.7,16.1,420.5,274.9,258.8,-99,-99,2024-08-08
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0362401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024224,2024224,2024,89,6712,3727,3727,0,4472,0.0162,23046,29.3,0.555,2.5,-99,-99,-99,-99,-99,0,0,299,330,97,234,0,30,5,1,40,-99,73,0,27,60,67,51,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110629,110625,835,0.0,39.6,30.9,69.5,-99,22.0,17.1,38.6,-99,167.8,92.4,93.2,51.3,107,20.1,10.3,18.5,16.1,420.5,169.7,217.3,-99,-99,2024-08-11
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0372401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024223,2024223,2024,89,7151,4132,4132,0,4877,0.0179,23047,29.3,0.578,2.5,-99,-99,-99,-99,-99,0,0,347,362,119,244,0,30,21,1,40,-99,102,0,12,74,97,81,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110477,110472,988,0.0,32.9,28.7,60.2,-99,19.0,16.6,34.8,-99,178.8,69.9,103.3,40.4,106,20.3,10.5,17.9,16.1,420.5,217.6,249.4,-99,-99,2024-08-10
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0382401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024221,2024221,2024,89,8268,4286,4286,0,5031,0.0186,23043,29.3,0.518,2.5,-99,-99,-99,-99,-99,0,0,369,375,132,243,2,30,29,1,40,-99,110,0,9,79,105,89,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12789,0,0,110426,110421,1039,0.0,34.4,31.5,62.8,-99,17.8,16.4,32.5,-99,206.7,74.8,107.2,38.8,104,20.4,10.8,17.5,16.1,420.5,240.2,262.1,-99,-99,2024-08-08
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0392401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024180,2024222,2024222,2024,89,9223,4286,4286,0,5031,0.0186,23044,29.3,0.465,2.5,-99,-99,-99,-99,-99,0,0,395,382,143,239,8,30,42,1,40,-99,118,0,7,84,112,96,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110368,110363,1098,0.0,34.7,34.3,64.7,-99,16.1,15.9,30.1,-99,230.6,78.2,107.2,36.4,105,20.4,10.9,17.2,16.1,420.5,266.0,268.8,-99,-99,2024-08-09
