,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0142401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024221,2024221,2024,89,6830,3807,3807,0,4568,0.0163,23334,29.0,0.557,2.7,-99,-99,-99,-99,-99,0,0,301,321,96,225,0,30,16,1,40,-99,69,0,29,58,63,47,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110670,110664,797,0.0,39.5,32.0,71.2,-99,22.0,17.8,39.7,-99,170.8,99.5,95.2,55.5,105,20.5,10.5,18.2,16.1,420.5,173.1,213.6,-99,-99,2024-08-08
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024219,2024219,2024,89,7456,4340,4340,0,5100,0.0186,23331,28.9,0.582,2.7,-99,-99,-99,-99,-99,0,0,332,342,109,233,0,30,27,1,40,-99,91,0,18,69,86,69,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12799,0,0,110543,110537,925,0.0,36.6,31.9,68.4,-99,21.3,18.5,39.8,-99,186.4,81.5,108.5,47.5,103,20.8,11.0,17.5,16.1,420.5,203.9,234.0,-99,-99,2024-08-06
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024222,2024222,2024,89,6816,3806,3806,0,4567,0.0163,23337,29.0,0.558,2.7,-99,-99,-99,-99,-99,0,0,301,326,96,229,0,30,12,1,40,-99,69,0,29,58,64,47,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110664,110658,803,0.0,39.4,31.3,71.0,-99,22.0,17.5,39.6,-99,170.4,98.6,95.2,55.1,106,20.5,10.5,18.2,16.1,420.5,173.1,217.8,-99,-99,2024-08-09
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024227,2024227,2024,89,9826,4065,4065,0,4825,0.0174,23336,29.0,0.414,2.7,-99,-99,-99,-99,-99,0,0,423,383,147,236,6,45,56,1,40,-99,116,1,6,82,110,94,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110395,110390,1072,0.0,33.2,35.7,66.9,-99,13.8,14.8,27.7,-99,245.6,84.7,101.6,35.1,111,19.8,10.0,17.2,16.1,420.5,295.6,274.9,-99,-99,2024-08-14
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024225,2024225,2024,89,6961,3951,3951,0,4711,0.0169,23337,29.0,0.568,2.7,-99,-99,-99,-99,-99,0,0,299,332,101,231,0,30,3,1,40,-99,75,0,25,61,70,53,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110630,110624,837,0.0,40.8,31.1,68.9,-99,23.1,17.6,39.1,-99,174.0,92.7,98.8,52.6,109,20.0,10.1,18.6,16.1,420.5,170.8,224.2,-99,-99,2024-08-12
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024226,2024226,2024,89,9565,4341,4341,0,5101,0.0186,23336,29.0,0.454,2.7,-99,-99,-99,-99,-99,0,0,462,389,151,238,9,70,60,1,40,-99,117,3,6,85,111,95,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12783,12783,0,0,110368,110363,1099,0.0,28.6,34.0,63.3,-99,13.0,15.4,28.7,-99,239.1,81.7,108.5,37.1,110,19.6,10.1,17.2,16.1,420.5,334.4,281.7,-99,-99,2024-08-13
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024225,2024225,2024,89,9326,4340,4340,0,5101,0.0186,23336,29.0,0.465,2.7,-99,-99,-99,-99,-99,0,0,346,369,137,232,3,30,11,1,40,-99,96,0,14,70,90,73,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110534,110528,934,0.0,42.8,35.7,68.1,-99,19.9,16.6,31.7,-99,233.1,97.3,108.5,45.3,109,19.8,10.0,18.4,16.1,420.5,218.1,261.3,-99,-99,2024-08-12
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024219,2024219,2024,89,7618,4340,4340,0,5100,0.0186,23333,29.0,0.57,2.7,-99,-99,-99,-99,-99,0,0,349,359,131,228,1,30,26,1,40,-99,102,0,12,74,96,80,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12794,0,0,110488,110482,979,0.0,34.4,30.3,58.1,-99,19.6,17.3,33.1,-99,190.5,75.0,108.5,42.7,103,20.9,11.1,17.5,16.1,420.5,221.2,251.2,-99,-99,2024-08-06
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024221,2024221,2024,89,7161,4118,4118,0,4879,0.0176,23335,29.0,0.575,2.7,-99,-99,-99,-99,-99,0,0,338,351,114,238,1,30,23,1,40,-99,92,0,18,70,87,70,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110528,110523,939,0.0,34.1,29.4,63.0,-99,19.6,16.9,36.2,-99,179.0,77.6,103.0,44.6,105,20.4,10.5,18.2,16.1,420.5,209.8,243.4,-99,-99,2024-08-08
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024222,2024222,2024,89,7213,4190,4190,0,4950,0.018,23337,29.0,0.581,2.7,-99,-99,-99,-99,-99,0,0,351,335,106,229,3,30,49,1,40,-99,85,0,20,64,79,62,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110593,110587,874,0.0,32.4,31.7,67.8,-99,18.8,18.4,39.4,-99,180.3,85.2,104.7,49.5,106,20.3,10.4,17.8,16.1,420.5,222.7,227.4,-99,-99,2024-08-09
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024225,2024225,2024,89,9685,4340,4340,0,5101,0.0186,23335,29.0,0.448,2.7,-99,-99,-99,-99,-99,0,0,385,395,156,240,1,30,25,1,40,-99,112,0,8,80,107,90,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110416,110411,1051,0.0,37.7,33.7,62.3,-99,16.9,15.1,27.9,-99,242.1,86.2,108.5,38.6,109,19.9,10.1,18.1,16.1,420.5,256.9,287.7,-99,-99,2024-08-12
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0252401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024218,2024218,2024,89,9483,4340,4340,0,5100,0.0186,23331,28.9,0.458,2.7,-99,-99,-99,-99,-99,0,0,375,376,144,232,6,30,29,1,40,-99,104,0,12,74,98,81,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110485,110479,982,0.0,38.5,35.4,66.0,-99,17.6,16.2,30.2,-99,237.1,91.5,108.5,41.9,102,21.0,11.0,18.8,16.1,420.5,246.6,268.2,-99,-99,2024-08-05
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0262401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024219,2024219,2024,89,7085,4042,4042,0,4803,0.0173,23332,29.0,0.571,2.7,-99,-99,-99,-99,-99,0,0,331,350,115,236,0,30,17,1,40,-99,92,0,18,70,87,70,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110525,110520,942,0.0,34.9,29.2,61.8,-99,19.9,16.7,35.3,-99,177.1,76.9,101.1,43.9,103,20.8,10.8,18.5,16.1,420.5,203.0,242.4,-99,-99,2024-08-06
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0272401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024223,2024223,2024,89,7714,4340,4340,0,5101,0.0186,23336,29.0,0.563,2.7,-99,-99,-99,-99,-99,0,0,339,358,124,233,0,30,17,1,40,-99,93,0,18,71,87,71,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110513,110507,955,0.0,36.6,30.9,62.1,-99,20.6,17.4,34.9,-99,192.8,82.9,108.5,46.6,107,20.1,10.4,17.7,16.1,420.5,210.8,249.9,-99,-99,2024-08-10
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0282401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024224,2024224,2024,89,9296,4340,4340,0,5101,0.0186,23336,29.0,0.467,2.7,-99,-99,-99,-99,-99,0,0,380,385,148,237,2,30,30,1,40,-99,113,0,8,81,107,91,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110402,110397,1066,0.0,36.8,33.5,62.8,-99,17.2,15.7,29.3,-99,232.4,82.1,108.5,38.3,108,20.0,10.4,17.4,16.1,420.5,252.4,277.2,-99,-99,2024-08-11
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0292401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024221,2024221,2024,89,8126,4340,4340,0,5101,0.0186,23334,29.0,0.534,2.7,-99,-99,-99,-99,-99,0,0,336,365,136,229,0,30,7,1,40,-99,99,0,14,73,93,77,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110492,110486,976,0.0,39.1,31.6,59.8,-99,20.9,16.9,32.0,-99,203.1,82.2,108.5,43.9,105,20.6,10.7,18.3,16.1,420.5,207.6,257.5,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0302401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024222,2024222,2024,89,9208,4340,4340,0,5100,0.0186,23334,29.0,0.471,2.7,-99,-99,-99,-99,-99,0,0,472,378,143,235,6,67,87,1,40,-99,118,2,5,84,112,96,0.082,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110372,110367,1095,0.0,26.8,34.1,64.4,-99,12.6,16.1,30.3,-99,230.2,78.0,108.5,36.8,106,20.3,10.8,17.1,16.1,420.5,343.9,270.3,-99,-99,2024-08-09
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0312401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024218,2024218,2024,89,7625,4340,4340,0,5100,0.0186,23332,29.0,0.569,2.7,-99,-99,-99,-99,-99,0,0,305,335,108,227,0,30,7,1,40,-99,81,0,22,64,76,59,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110597,110591,870,0.0,43.1,33.6,70.7,-99,24.5,19.1,40.2,-99,190.6,93.8,108.5,53.4,102,21.1,11.0,18.5,16.1,420.5,177.1,227.1,-99,-99,2024-08-05
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0322401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024224,2024224,2024,89,8420,4281,4281,0,5041,0.0183,23335,29.0,0.508,2.7,-99,-99,-99,-99,-99,0,0,372,376,133,244,1,30,32,1,40,-99,111,0,9,79,105,88,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110421,110415,1047,0.0,34.5,31.3,63.3,-99,17.5,15.9,32.2,-99,210.5,76.0,107.0,38.7,108,20.3,10.5,17.8,16.1,420.5,244.4,268.7,-99,-99,2024-08-11
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0332401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024220,2024220,2024,89,7695,4340,4340,0,5100,0.0186,23332,29.0,0.564,2.7,-99,-99,-99,-99,-99,0,0,350,351,117,233,1,30,34,1,40,-99,98,0,15,71,93,76,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110519,110513,948,0.0,34.7,31.6,65.5,-99,19.5,17.8,36.9,-99,192.4,78.2,108.5,44.1,104,20.7,10.8,17.9,16.1,420.5,222.0,243.1,-99,-99,2024-08-07
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0342401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024223,2024223,2024,89,7782,4340,4340,0,5101,0.0186,23336,29.0,0.558,2.7,-99,-99,-99,-99,-99,0,0,337,358,124,234,0,30,16,1,40,-99,91,0,19,70,85,69,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110526,110520,941,0.0,37.2,31.1,62.7,-99,20.7,17.3,35.0,-99,194.5,85.5,108.5,47.7,107,20.2,10.3,18.3,16.1,420.5,209.3,250.3,-99,-99,2024-08-10
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0352401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024220,2024220,2024,89,7325,4254,4254,0,5014,0.0182,23333,29.0,0.581,2.7,-99,-99,-99,-99,-99,0,0,403,371,131,240,2,30,67,1,40,-99,111,0,9,79,105,88,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110425,110420,1042,0.0,26.6,27.9,56.1,-99,15.5,16.2,32.6,-99,183.1,66.3,106.4,38.5,104,20.6,10.7,17.8,16.1,420.5,274.9,262.9,-99,-99,2024-08-07
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0362401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024224,2024224,2024,89,6971,3959,3959,0,4719,0.017,23335,29.0,0.568,2.7,-99,-99,-99,-99,-99,0,0,299,331,101,230,0,30,4,1,40,-99,75,0,25,61,70,53,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110631,110625,837,0.0,40.8,31.2,69.0,-99,23.2,17.7,39.2,-99,174.3,92.8,99.0,52.7,108,20.1,10.2,18.6,16.1,420.5,170.8,223.4,-99,-99,2024-08-11
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0372401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024223,2024223,2024,89,7340,4291,4291,0,5051,0.0184,23335,29.0,0.585,2.7,-99,-99,-99,-99,-99,0,0,347,363,124,239,0,30,20,1,40,-99,103,0,11,74,98,81,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110478,110473,989,0.0,33.6,28.7,59.2,-99,19.6,16.8,34.6,-99,183.5,71.1,107.3,41.6,107,20.3,10.4,18.0,16.1,420.5,218.7,255.5,-99,-99,2024-08-10
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0382401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024221,2024221,2024,89,8499,4340,4340,0,5100,0.0186,23332,28.9,0.511,2.7,-99,-99,-99,-99,-99,0,0,369,376,138,238,2,30,28,1,40,-99,111,0,9,79,106,89,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110427,110421,1040,0.0,35.2,31.7,61.6,-99,18.0,16.2,31.4,-99,212.5,76.4,108.5,39.0,105,20.4,10.7,17.6,16.1,420.5,241.3,268.2,-99,-99,2024-08-08
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0392401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024110,2024116,2024179,2024221,2024221,2024,89,9404,4340,4340,0,5100,0.0186,23333,29.0,0.462,2.7,-99,-99,-99,-99,-99,0,0,395,381,148,233,8,30,43,1,40,-99,117,0,7,83,112,95,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12785,0,0,110382,110377,1085,0.0,35.2,34.4,63.4,-99,16.2,15.9,29.3,-99,235.1,80.1,108.5,36.9,105,20.4,10.7,17.2,16.1,420.5,267.1,273.2,-99,-99,2024-08-08
