,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024222,2024222,2024,89,8370,3964,3964,0,4739,0.0186,21310,31.6,0.474,1.9,-99,-99,-99,-99,-99,0,0,374,379,125,254,6,30,25,1,40,-99,109,0,11,80,104,90,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110397,110388,1075,0.0,34.5,32.6,67.0,-99,16.3,15.4,31.7,-99,209.2,76.4,99.1,36.2,97,21.4,11.8,18.0,16.2,420.5,242.8,256.6,-99,-99,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024222,2024222,2024,89,7912,3965,3965,0,4740,0.0186,21309,31.6,0.501,1.9,-99,-99,-99,-99,-99,0,0,379,372,118,254,4,30,40,1,40,-99,111,0,11,81,106,91,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12787,0,0,110392,110383,1079,0.0,32.0,31.7,67.1,-99,16.0,15.9,33.6,-99,197.8,71.3,99.1,35.7,97,21.3,11.8,17.7,16.2,420.5,247.5,249.2,-99,-99,2024-08-09
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024225,2024225,2024,89,8589,3928,3928,0,4703,0.0184,21309,31.6,0.457,1.9,-99,-99,-99,-99,-99,0,0,353,372,122,250,2,30,15,1,40,-99,90,0,19,70,85,71,0.097,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110511,110502,961,0.0,38.9,34.4,70.3,-99,17.8,15.7,32.1,-99,214.7,95.0,98.2,43.4,100,21.0,11.3,18.1,16.2,420.5,221.0,249.7,-99,-99,2024-08-12
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024226,2024226,2024,89,9239,3925,3925,0,4700,0.0184,21311,31.6,0.425,1.9,-99,-99,-99,-99,-99,0,0,460,391,133,258,16,67,52,1,40,-99,112,4,8,83,107,92,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12785,0,0,110362,110353,1110,0.0,28.1,34.4,69.6,-99,12.0,14.6,29.6,-99,231.0,82.5,98.1,35.1,101,20.6,11.1,17.9,16.2,420.5,328.2,268.2,-99,-99,2024-08-13
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024225,2024225,2024,89,5637,2828,2828,0,3603,0.0133,21312,31.6,0.502,1.9,-99,-99,-99,-99,-99,0,0,308,327,79,248,0,30,17,1,40,-99,56,0,43,59,51,36,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12809,0,0,110638,110628,833,0.0,31.9,27.5,71.3,-99,16.0,13.8,35.8,-99,140.9,100.8,70.7,50.5,100,21.0,11.2,18.1,16.2,420.5,176.6,204.8,-99,-99,2024-08-12
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024227,2024227,2024,89,6832,3964,3964,0,4739,0.0186,21312,31.6,0.58,1.9,-99,-99,-99,-99,-99,0,0,357,369,107,261,0,30,24,1,40,-99,106,0,10,77,101,87,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12791,0,0,110432,110423,1039,0.0,30.4,27.8,63.6,-99,17.6,16.1,36.9,-99,170.8,64.4,99.1,37.4,102,20.5,10.9,18.0,16.2,420.5,225.0,246.2,-99,-99,2024-08-14
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024231,2024231,2024,89,9511,3719,3719,0,4494,0.0174,21313,31.6,0.391,1.9,-99,-99,-99,-99,-99,0,0,547,391,128,263,40,98,84,1,40,-99,116,3,5,84,111,97,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12784,12784,0,0,110347,110338,1126,0.0,22.9,35.4,74.4,-99,9.0,13.8,29.1,-99,237.8,81.7,93.0,32.0,106,20.3,10.8,17.2,16.1,420.5,415.0,268.7,-99,-99,2024-08-18
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024224,2024224,2024,89,8071,3962,3962,0,4737,0.0186,21309,31.6,0.491,1.9,-99,-99,-99,-99,-99,0,0,340,364,113,251,0,30,12,1,40,-99,98,0,15,73,92,78,0.091,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110470,110461,1002,0.0,38.8,33.5,71.5,-99,19.0,16.4,35.1,-99,201.8,82.6,99.0,40.6,99,21.2,11.6,17.9,16.2,420.5,208.0,241.2,-99,-99,2024-08-11
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024226,2024226,2024,89,8631,3964,3964,0,4739,0.0186,21310,31.6,0.459,1.9,-99,-99,-99,-99,-99,0,0,489,389,129,259,23,87,57,1,40,-99,113,4,7,84,108,94,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12785,12784,0,0,110357,110348,1115,0.0,24.2,32.4,66.9,-99,11.1,14.9,30.7,-99,215.8,76.2,99.1,35.0,101,20.9,11.4,17.6,16.2,420.5,357.3,266.1,-99,-99,2024-08-13
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024119,2024125,2024183,2024227,2024227,2024,89,7272,3964,3964,0,4739,0.0186,21311,31.6,0.545,1.9,-99,-99,-99,-99,-99,0,0,452,372,108,264,19,30,98,1,40,-99,107,0,13,78,102,87,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110412,110403,1060,0.0,22.7,29.1,67.4,-99,12.4,15.9,36.7,-99,181.8,68.2,99.1,37.2,102,20.7,11.2,17.6,16.2,420.5,320.8,249.5,-99,-99,2024-08-14
