,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024212,2024212,2024,89,6951,3925,3925,0,4493,0.016,24603,48.8,0.565,1.5,-99,-99,-99,-99,-99,0,0,352,350,108,242,6,27,35,1,40,-99,87,0,9,56,82,67,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110764,110760,699,0.0,27.6,26.9,64.6,-99,15.6,15.2,36.5,-99,173.8,79.6,98.1,45.0,109,19.5,9.6,17.5,16.0,419.6,251.8,258.4,-99,-99,1,2024-07-30
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024213,2024213,2024,89,6950,3932,3932,0,4500,0.016,24603,48.8,0.566,1.5,-99,-99,-99,-99,-99,0,0,370,346,105,241,4,27,59,1,40,-99,87,0,8,55,81,67,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110778,110775,684,0.0,25.8,27.2,66.1,-99,14.6,15.4,37.4,-99,173.8,80.3,98.3,45.4,110,19.5,9.6,17.5,16.0,419.6,269.7,255.4,-99,-99,1,2024-07-31
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024215,2024215,2024,89,7027,4002,4002,0,4570,0.0163,24603,48.8,0.57,1.5,-99,-99,-99,-99,-99,0,0,339,350,112,237,2,27,27,1,40,-99,84,0,8,52,79,65,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110808,110804,655,0.0,29.4,27.2,62.5,-99,16.8,15.5,35.6,-99,175.7,83.4,100.1,47.5,112,19.2,9.3,17.6,16.0,419.6,238.8,258.5,-99,-99,1,2024-08-02
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024216,2024216,2024,89,7005,3988,3988,0,4556,0.0162,24604,48.8,0.569,1.5,-99,-99,-99,-99,-99,0,0,452,369,113,256,16,59,75,1,40,-99,90,1,7,58,84,70,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110744,110741,718,0.0,19.9,25.2,62.1,-99,11.3,14.4,35.4,-99,175.1,78.0,99.7,44.4,113,19.1,9.3,17.4,16.0,419.6,351.8,277.4,-99,-99,1,2024-08-03
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024214,2024214,2024,89,6884,3883,3883,0,4450,0.0158,24604,48.8,0.564,1.5,-99,-99,-99,-99,-99,0,0,285,318,91,227,0,27,5,1,40,-99,63,0,19,41,58,43,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12827,12827,0,0,110925,110921,538,0.0,37.4,30.3,75.4,-99,21.1,17.1,42.5,-99,172.1,110.1,97.1,62.1,111,19.3,9.3,17.8,16.0,419.6,184.1,227.4,-99,-99,1,2024-08-01
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024216,2024216,2024,89,6946,3938,3938,0,4505,0.016,24604,48.8,0.567,1.5,-99,-99,-99,-99,-99,0,0,348,353,99,254,0,27,33,1,40,-99,77,0,14,52,72,57,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110806,110802,656,0.0,28.1,26.5,70.4,-99,15.9,15.0,39.9,-99,173.7,89.8,98.4,50.9,113,18.9,9.2,17.3,16.0,419.6,247.0,261.9,-99,-99,1,2024-08-03
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024217,2024217,2024,89,7020,3997,3997,0,4564,0.0162,24604,48.8,0.569,1.5,-99,-99,-99,-99,-99,0,0,366,361,108,253,2,27,43,1,40,-99,91,0,7,58,86,71,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110741,110738,721,0.0,26.4,26.0,65.0,-99,15.1,14.8,37.0,-99,175.5,76.9,99.9,43.8,114,18.9,9.2,17.1,16.0,419.6,265.5,269.7,-99,-99,1,2024-08-04
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024214,2024214,2024,89,6944,3927,3927,0,4494,0.016,24603,48.8,0.565,1.5,-99,-99,-99,-99,-99,0,0,335,350,104,245,0,27,24,1,40,-99,85,0,10,55,80,65,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110775,110771,687,0.0,29.6,26.9,66.6,-99,16.7,15.2,37.6,-99,173.6,81.6,98.2,46.1,111,19.4,9.5,17.5,16.0,419.6,234.8,258.5,-99,-99,1,2024-08-01
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024215,2024215,2024,89,7002,3982,3982,0,4550,0.0162,24603,48.8,0.569,1.5,-99,-99,-99,-99,-99,0,0,435,363,112,250,22,49,68,1,40,-99,88,1,8,56,82,68,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110758,110754,705,0.0,21.0,25.8,62.3,-99,11.9,14.7,35.4,-99,175.1,79.7,99.6,45.3,112,19.1,9.3,17.3,16.0,419.6,334.0,271.8,-99,-99,1,2024-08-02
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024216,2024216,2024,89,6940,3924,3924,0,4492,0.0159,24603,48.8,0.565,1.5,-99,-99,-99,-99,-99,0,0,331,350,105,245,0,27,19,1,40,-99,78,0,15,53,73,58,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110798,110794,665,0.0,30.1,26.8,65.9,-99,17.0,15.1,37.3,-99,173.5,89.1,98.1,50.4,113,19.1,9.2,17.4,16.0,419.6,230.3,259.2,-99,-99,1,2024-08-03
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024217,2024217,2024,89,6984,3966,3966,0,4533,0.0161,24604,48.8,0.568,1.5,-99,-99,-99,-99,-99,0,0,355,362,107,255,0,27,31,1,40,-99,86,0,9,55,80,66,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110776,110772,686,0.0,27.4,25.7,65.2,-99,15.6,14.6,37.0,-99,174.6,81.5,99.1,46.3,114,18.8,8.9,17.8,16.0,419.6,254.7,271.4,-99,-99,1,2024-08-04
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0112401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024213,2024213,2024,89,6904,3890,3890,0,4458,0.0158,24603,48.8,0.563,1.5,-99,-99,-99,-99,-99,0,0,322,338,97,242,0,27,23,1,40,-99,71,0,17,48,66,52,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110847,110843,615,0.0,31.1,27.9,71.4,-99,17.5,15.7,40.2,-99,172.6,96.9,97.3,54.6,110,19.4,9.4,18.0,16.0,419.6,221.8,247.2,-99,-99,1,2024-07-31
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0122401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024214,2024214,2024,89,6945,3926,3926,0,4494,0.016,24603,48.8,0.565,1.5,-99,-99,-99,-99,-99,0,0,310,343,104,239,0,27,6,1,40,-99,75,0,15,51,70,56,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12817,0,0,110822,110818,640,0.0,33.2,27.6,66.9,-99,18.8,15.6,37.8,-99,173.6,92.1,98.2,52.1,111,19.3,9.4,17.3,16.0,419.6,208.9,251.7,-99,-99,1,2024-08-01
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0132401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024213,2024213,2024,89,6897,3887,3887,0,4454,0.0158,24603,48.8,0.564,1.5,-99,-99,-99,-99,-99,0,0,296,327,93,233,0,27,8,1,40,-99,66,0,18,44,61,46,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12824,12824,0,0,110891,110888,571,0.0,35.4,29.3,73.8,-99,19.9,16.5,41.6,-99,172.4,105.1,97.2,59.2,110,19.4,9.4,17.9,16.0,419.6,195.1,235.6,-99,-99,1,2024-07-31
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0142401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024214,2024214,2024,89,6884,3879,3879,0,4447,0.0158,24603,48.8,0.563,1.5,-99,-99,-99,-99,-99,0,0,285,319,91,227,0,27,5,1,40,-99,63,0,18,41,58,43,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12827,12827,0,0,110926,110922,537,0.0,37.4,30.3,75.4,-99,21.1,17.1,42.5,-99,172.1,110.1,97.0,62.1,111,19.3,9.3,17.8,16.0,419.6,184.1,227.4,-99,-99,1,2024-08-01
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0152401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024212,2024212,2024,89,6931,3921,3921,0,4489,0.0159,24603,48.8,0.566,1.5,-99,-99,-99,-99,-99,0,0,305,334,97,237,0,27,9,1,40,-99,69,0,18,47,64,49,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12821,12821,0,0,110858,110854,605,0.0,34.0,28.5,71.2,-99,19.2,16.1,40.3,-99,173.3,100.5,98.0,56.9,109,19.5,9.6,17.4,16.0,419.6,203.9,243.2,-99,-99,1,2024-07-30
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0162401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024214,2024214,2024,89,6884,3883,3883,0,4450,0.0158,24604,48.8,0.564,1.5,-99,-99,-99,-99,-99,0,0,285,318,91,227,0,27,5,1,40,-99,63,0,19,41,58,43,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12827,12827,0,0,110925,110921,538,0.0,37.4,30.3,75.4,-99,21.1,17.1,42.5,-99,172.1,110.1,97.1,62.1,111,19.3,9.3,17.8,16.0,419.6,184.1,227.4,-99,-99,1,2024-08-01
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0172401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024219,2024219,2024,89,7009,3994,3994,0,4562,0.0162,24604,48.8,0.57,1.5,-99,-99,-99,-99,-99,0,0,399,361,107,254,6,40,59,1,40,-99,90,1,7,58,85,70,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110746,110742,717,0.0,23.5,26.0,65.4,-99,13.4,14.8,37.3,-99,175.2,77.5,99.9,44.2,116,18.9,9.0,16.8,16.0,419.6,298.5,270.0,-99,-99,1,2024-08-06
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0182401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024216,2024216,2024,89,6900,3892,3892,0,4460,0.0158,24604,48.8,0.564,1.5,-99,-99,-99,-99,-99,0,0,296,330,94,236,0,27,5,1,40,-99,66,0,18,44,61,46,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12824,12824,0,0,110893,110890,569,0.0,35.4,28.9,73.4,-99,20.0,16.3,41.4,-99,172.5,105.1,97.3,59.3,113,19.0,9.1,18.0,16.0,419.6,195.1,238.6,-99,-99,1,2024-08-03
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0192401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024218,2024218,2024,89,6981,3963,3963,0,4531,0.0161,24604,48.8,0.568,1.5,-99,-99,-99,-99,-99,0,0,449,371,111,260,9,65,69,1,40,-99,91,1,7,59,86,71,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110729,110725,734,0.0,20.1,24.9,62.6,-99,11.4,14.1,35.5,-99,174.5,76.6,99.1,43.5,115,18.7,9.1,16.8,16.0,419.6,348.0,280.2,-99,-99,1,2024-08-05
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0202401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024217,2024217,2024,89,7040,4018,4018,0,4585,0.0163,24604,48.8,0.571,1.5,-99,-99,-99,-99,-99,0,0,340,360,117,243,3,27,15,1,40,-99,84,0,9,53,79,64,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110800,110796,663,0.0,29.5,26.1,60.2,-99,16.8,14.9,34.3,-99,176.0,84.0,100.4,47.9,114,18.8,8.9,17.9,16.0,419.6,238.9,269.3,-99,-99,1,2024-08-04
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0212401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024212,2024212,2024,89,6936,3911,3911,0,4479,0.0159,24603,48.8,0.564,1.5,-99,-99,-99,-99,-99,0,0,332,344,104,240,1,27,26,1,40,-99,85,0,10,55,80,65,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110775,110771,688,0.0,30.0,27.4,66.6,-99,16.9,15.4,37.5,-99,173.4,81.2,97.8,45.8,109,19.6,9.7,17.3,16.0,419.6,230.9,253.2,-99,-99,1,2024-07-30
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0222401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024214,2024214,2024,89,6908,3894,3894,0,4461,0.0158,24603,48.8,0.564,1.5,-99,-99,-99,-99,-99,0,0,325,341,99,242,1,27,22,1,40,-99,70,0,18,48,65,51,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110849,110845,614,0.0,30.9,27.7,70.0,-99,17.4,15.6,39.5,-99,172.7,98.2,97.3,55.3,111,19.2,9.3,17.7,16.0,419.6,223.9,249.8,-99,-99,1,2024-08-01
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0232401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024214,2024214,2024,89,6911,3903,3903,0,4471,0.0159,24604,48.8,0.565,1.5,-99,-99,-99,-99,-99,0,0,291,328,98,230,0,27,2,1,40,-99,69,0,16,45,64,49,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12823,12823,0,0,110880,110876,582,0.0,36.4,29.2,70.8,-99,20.5,16.5,40.0,-99,172.8,100.8,97.6,56.9,111,19.3,9.3,17.6,16.0,419.6,190.1,236.9,-99,-99,1,2024-08-01
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0242401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024097,2024103,2024170,2024217,2024217,2024,89,7016,3997,3997,0,4564,0.0162,24604,48.8,0.57,1.5,-99,-99,-99,-99,-99,0,0,359,364,115,249,1,27,32,1,40,-99,89,0,8,57,83,69,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110754,110750,709,0.0,27.2,25.7,60.9,-99,15.5,14.6,34.7,-99,175.4,79.2,99.9,45.1,114,18.9,9.0,17.6,16.0,419.6,257.9,273.2,-99,-99,1,2024-08-04
