,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024219,2024219,2024,89,8247,4322,4322,0,5179,0.0186,23235,28.9,0.524,2.7,-99,-99,-99,-99,-99,0,0,374,378,143,235,7,30,26,1,40,-99,110,0,9,79,105,88,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12789,0,0,110435,110428,1035,0.0,33.5,30.6,57.8,-99,17.6,16.0,30.3,-99,206.2,74.7,108.0,39.2,103,20.8,10.9,18.0,16.1,420.5,245.9,270.0,-99,-99,2024-08-06
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024220,2024220,2024,89,7996,4322,4322,0,5179,0.0186,23234,28.9,0.54,2.7,-99,-99,-99,-99,-99,0,0,379,372,137,236,4,30,40,1,40,-99,113,0,7,80,107,90,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12788,0,0,110424,110417,1045,0.0,31.8,30.2,58.6,-99,17.2,16.3,31.6,-99,199.9,70.7,108.0,38.2,104,20.7,11.0,17.6,16.1,420.5,251.2,264.5,-99,-99,2024-08-07
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024222,2024222,2024,89,9616,4246,4246,0,5103,0.0183,23235,28.9,0.442,2.7,-99,-99,-99,-99,-99,0,0,353,372,141,231,2,30,16,1,40,-99,99,0,11,70,93,76,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110535,110528,935,0.0,42.8,36.4,68.2,-99,18.9,16.1,30.1,-99,240.4,97.3,106.1,43.0,106,20.4,10.5,18.2,16.1,420.5,224.7,264.4,-99,-99,2024-08-09
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024223,2024223,2024,89,9633,4302,4302,0,5160,0.0185,23238,28.9,0.447,2.7,-99,-99,-99,-99,-99,0,0,460,388,151,237,16,62,60,1,40,-99,115,2,6,82,109,92,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110394,110388,1075,0.0,29.0,34.4,63.9,-99,13.0,15.4,28.5,-99,240.8,83.8,107.6,37.4,107,20.1,10.4,17.9,16.1,420.5,331.9,280.1,-99,-99,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024222,2024222,2024,89,6793,3644,3644,0,4502,0.0157,23239,28.9,0.536,2.7,-99,-99,-99,-99,-99,0,0,301,325,96,230,0,30,12,1,40,-99,69,0,29,58,64,46,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110666,110658,803,0.0,39.2,31.2,71.1,-99,21.1,16.7,38.1,-99,169.8,98.1,91.1,52.6,106,20.5,10.5,18.2,16.1,420.5,173.1,217.7,-99,-99,2024-08-09
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024224,2024224,2024,89,7531,4322,4322,0,5180,0.0186,23238,28.9,0.574,2.7,-99,-99,-99,-99,-99,0,0,357,367,123,244,1,30,25,1,40,-99,107,0,9,76,102,85,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110461,110454,1009,0.0,32.9,29.0,61.1,-99,18.9,16.7,35.1,-99,188.3,70.1,108.1,40.3,108,20.0,10.2,18.0,16.1,420.5,228.7,259.6,-99,-99,2024-08-11
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024226,2024226,2024,89,9649,4028,4028,0,4886,0.0173,23240,28.9,0.418,2.7,-99,-99,-99,-99,-99,0,0,459,382,145,237,17,61,65,1,40,-99,116,1,5,82,110,93,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12786,12786,0,0,110399,110392,1071,0.0,29.1,35.2,66.6,-99,12.2,14.7,27.8,-99,241.2,83.2,100.7,34.7,110,19.9,10.2,17.3,16.1,420.5,331.4,274.3,-99,-99,2024-08-13
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024221,2024221,2024,89,8080,4296,4296,0,5154,0.0185,23235,28.9,0.532,2.7,-99,-99,-99,-99,-99,0,0,340,364,132,232,0,30,12,1,40,-99,102,0,12,74,96,79,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110484,110477,986,0.0,38.2,31.6,61.1,-99,20.3,16.8,32.5,-99,202.0,79.4,107.4,42.2,105,20.6,10.7,18.0,16.1,420.5,211.7,256.1,-99,-99,2024-08-08
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024222,2024222,2024,89,9539,4322,4322,0,5179,0.0186,23236,28.9,0.453,2.7,-99,-99,-99,-99,-99,0,0,489,386,148,238,23,81,65,1,40,-99,114,2,6,81,108,91,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12787,12787,0,0,110410,110403,1060,0.0,26.4,34.3,64.6,-99,12.0,15.5,29.2,-99,238.5,83.6,108.0,37.9,106,20.3,10.5,17.6,16.1,420.5,361.0,278.3,-99,-99,2024-08-09
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024111,2024116,2024179,2024223,2024223,2024,89,8082,4286,4286,0,5143,0.0184,23237,28.9,0.53,2.7,-99,-99,-99,-99,-99,0,0,370,365,125,240,3,30,39,1,40,-99,103,0,15,75,97,80,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110469,110462,1001,0.0,33.4,31.4,64.8,-99,17.7,16.7,34.3,-99,202.1,78.6,107.1,41.7,107,20.2,10.4,17.8,16.1,420.5,242.3,257.1,-99,-99,2024-08-10
