,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024224,2024224,2024,89,6437,2757,2757,0,3183,0.02,13787,20.3,0.428,1.9,-99,-99,-99,-99,-99,0,0,346,350,97,253,0,44,18,1,40,-99,80,0,14,53,75,64,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110775,110766,694,0.0,32.3,28.2,66.6,-99,13.8,12.1,28.5,-99,160.9,80.8,68.9,34.6,101,20.4,10.7,18.7,16.2,419.6,199.3,228.2,-99,-99,1,2024-08-11
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024231,2024231,2024,89,6903,2720,2720,0,3145,0.0197,13789,20.3,0.394,1.9,-99,-99,-99,-99,-99,0,0,413,361,98,263,12,44,62,1,40,-99,79,0,15,53,74,63,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110776,110766,694,0.0,25.9,28.8,70.2,-99,10.2,11.4,27.7,-99,172.6,87.6,68.0,34.5,108,19.2,10.0,17.7,16.1,419.6,266.3,239.6,-99,-99,1,2024-08-18
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024227,2024227,2024,89,6164,2758,2758,0,3183,0.02,13789,20.3,0.447,1.9,-99,-99,-99,-99,-99,0,0,312,331,84,247,0,44,3,1,40,-99,65,0,21,47,60,49,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110851,110841,618,0.0,37.2,29.4,73.1,-99,16.6,13.1,32.7,-99,154.1,95.1,68.9,42.5,104,19.7,10.5,18.3,16.1,419.6,165.8,209.7,-99,-99,1,2024-08-14
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024223,2024223,2024,89,6077,2757,2757,0,3182,0.02,13786,20.3,0.454,1.9,-99,-99,-99,-99,-99,0,0,324,335,86,250,0,44,11,1,40,-99,69,0,20,48,64,53,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110832,110822,638,0.0,34.2,28.4,70.9,-99,15.5,12.9,32.2,-99,151.9,88.6,68.9,40.2,100,20.3,11.1,17.7,16.2,419.6,177.9,213.9,-99,-99,1,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024232,2024232,2024,89,8316,2661,2661,0,3087,0.0193,13790,20.3,0.32,1.9,-99,-99,-99,-99,-99,0,0,572,372,110,263,65,102,99,1,40,-99,89,3,6,56,84,73,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110742,110733,727,0.0,19.5,33.1,75.9,-99,6.3,10.6,24.3,-99,207.9,93.9,66.5,30.0,109,19.0,9.9,17.1,16.1,419.6,425.5,251.1,-99,-99,1,2024-08-19
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024223,2024223,2024,89,7592,2757,2757,0,3183,0.02,13787,20.3,0.363,1.9,-99,-99,-99,-99,-99,0,0,457,367,108,259,12,80,64,1,40,-99,93,2,8,62,88,77,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110685,110676,784,0.0,24.4,30.9,70.2,-99,8.9,11.2,25.5,-99,189.8,81.4,68.9,29.6,100,20.4,11.1,17.2,16.2,419.6,310.9,245.5,-99,-99,1,2024-08-10
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024228,2024228,2024,89,6564,2740,2740,0,3165,0.0199,13789,20.3,0.417,1.9,-99,-99,-99,-99,-99,0,0,410,359,96,264,3,45,70,1,40,-99,88,0,9,56,83,72,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110746,110736,724,0.0,24.9,27.6,68.7,-99,10.4,11.5,28.7,-99,164.1,74.4,68.5,31.1,105,19.8,10.4,17.7,16.1,419.6,264.1,238.1,-99,-99,1,2024-08-15
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024232,2024232,2024,89,8357,2649,2649,0,3074,0.0192,13789,20.3,0.317,1.9,-99,-99,-99,-99,-99,0,0,471,372,109,263,10,88,67,1,40,-99,92,2,6,59,88,77,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110710,110701,759,0.0,25.7,33.4,76.8,-99,8.2,10.6,24.4,-99,208.9,90.4,66.2,28.7,109,19.0,10.1,16.6,16.1,419.6,324.8,250.5,-99,-99,1,2024-08-19
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024224,2024224,2024,89,6392,2758,2758,0,3183,0.02,13788,20.3,0.431,1.9,-99,-99,-99,-99,-99,0,0,343,350,96,254,2,44,14,1,40,-99,79,0,15,53,74,63,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110775,110765,695,0.0,32.5,28.0,66.8,-99,14.0,12.1,28.8,-99,159.8,81.2,68.9,35.0,101,20.3,10.8,18.4,16.2,419.6,196.5,228.2,-99,-99,1,2024-08-11
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024119,2024123,2024185,2024225,2024225,2024,89,8081,2758,2758,0,3183,0.02,13789,20.3,0.341,1.9,-99,-99,-99,-99,-99,0,0,377,367,112,255,3,44,30,1,40,-99,82,0,13,55,77,66,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110763,110753,707,0.0,35.0,32.9,72.4,-99,11.9,11.2,24.7,-99,202.0,98.9,68.9,33.7,102,20.4,10.5,18.3,16.2,419.6,231.0,245.7,-99,-99,1,2024-08-12
