,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024218,2024218,2024,89,5488,3041,3041,0,3603,0.02,15204,25.8,0.554,1.5,-99,-99,-99,-99,-99,0,0,341,337,86,251,1,45,25,1,40,-99,77,0,13,50,73,62,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110821,110818,638,0.0,26.5,23.6,63.7,-99,14.7,13.1,35.3,-99,137.2,71.4,76.0,39.5,103,19.5,9.8,18.3,16.1,419.6,207.3,232.9,-99,-99,1,2024-08-05
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024222,2024222,2024,89,5490,2992,2992,0,3554,0.0197,15204,25.8,0.545,1.5,-99,-99,-99,-99,-99,0,0,336,347,90,257,0,45,10,1,40,-99,76,0,14,51,72,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110808,110805,651,0.0,27.1,22.6,61.0,-99,14.8,12.3,33.3,-99,137.3,71.9,74.8,39.2,107,18.7,9.4,17.7,16.1,419.6,202.3,242.9,-99,-99,1,2024-08-09
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024219,2024219,2024,89,5490,3041,3041,0,3603,0.02,15204,25.8,0.554,1.5,-99,-99,-99,-99,-99,0,0,312,328,85,243,0,45,5,1,40,-99,69,0,17,46,65,54,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110857,110854,603,0.0,30.7,24.5,64.7,-99,17.0,13.6,35.9,-99,137.3,79.8,76.0,44.2,104,19.2,9.8,17.9,16.1,419.6,178.6,224.0,-99,-99,1,2024-08-06
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024217,2024217,2024,89,5477,3041,3041,0,3603,0.02,15205,25.8,0.555,1.5,-99,-99,-99,-99,-99,0,0,317,326,84,241,0,45,13,1,40,-99,69,0,18,46,65,54,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110856,110853,603,0.0,29.9,24.8,64.9,-99,16.6,13.7,36.0,-99,136.9,79.9,76.0,44.4,102,19.6,10.2,17.5,16.1,419.6,183.1,221.3,-99,-99,1,2024-08-04
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024223,2024223,2024,89,5541,2975,2975,0,3537,0.0196,15203,25.8,0.537,1.5,-99,-99,-99,-99,-99,0,0,400,348,91,257,16,47,56,1,40,-99,84,0,8,52,80,69,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110798,110795,662,0.0,20.8,22.7,61.1,-99,11.2,12.2,32.8,-99,138.5,66.2,74.4,35.6,108,18.7,9.4,17.6,16.1,419.6,266.6,243.6,-99,-99,1,2024-08-10
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024217,2024217,2024,89,5473,3041,3041,0,3603,0.02,15204,25.8,0.556,1.5,-99,-99,-99,-99,-99,0,0,449,351,90,261,13,60,92,1,40,-99,86,1,8,55,82,71,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110766,110764,693,0.0,17.4,22.2,61.0,-99,9.7,12.3,33.9,-99,136.8,63.5,76.0,35.3,102,19.6,10.2,17.1,16.1,419.6,315.1,246.6,-99,-99,1,2024-08-04
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024219,2024219,2024,89,5495,3020,3020,0,3582,0.0199,15204,25.8,0.55,1.5,-99,-99,-99,-99,-99,0,0,369,340,86,254,2,45,48,1,40,-99,79,0,12,50,75,64,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110820,110817,639,0.0,23.3,23.3,63.9,-99,12.8,12.8,35.1,-99,137.4,69.4,75.5,38.1,104,19.2,9.7,17.9,16.1,419.6,235.9,236.0,-99,-99,1,2024-08-06
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024223,2024223,2024,89,5511,2979,2979,0,3542,0.0196,15204,25.8,0.541,1.5,-99,-99,-99,-99,-99,0,0,378,353,90,263,0,45,46,1,40,-99,86,0,9,54,82,71,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110773,110770,686,0.0,22.5,22.1,61.0,-99,12.2,12.0,33.0,-99,137.8,64.4,74.5,34.8,108,18.6,9.5,16.9,16.1,419.6,244.4,249.2,-99,-99,1,2024-08-10
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024217,2024217,2024,89,5483,3041,3041,0,3603,0.02,15204,25.8,0.555,1.5,-99,-99,-99,-99,-99,0,0,342,339,86,252,2,45,23,1,40,-99,76,0,14,50,72,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110818,110815,642,0.0,26.3,23.4,63.4,-99,14.6,13.0,35.2,-99,137.1,72.0,76.0,39.9,102,19.5,10.0,18.0,16.1,419.6,208.6,234.3,-99,-99,1,2024-08-04
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024106,2024115,2024177,2024218,2024218,2024,89,5501,3041,3041,0,3603,0.02,15204,25.8,0.553,1.5,-99,-99,-99,-99,-99,0,0,358,350,94,256,3,45,27,1,40,-99,83,0,10,53,79,68,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110784,110781,675,0.0,24.6,22.4,58.5,-99,13.6,12.4,32.3,-99,137.5,65.9,76.0,36.4,103,19.5,9.7,18.1,16.1,419.6,224.0,245.3,-99,-99,1,2024-08-05
