,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024222,2024222,2024,89,8910,3717,3717,0,4390,0.0186,19984,26.5,0.417,2.4,-99,-99,-99,-99,-99,0,0,461,376,143,233,18,95,39,1,40,-99,95,4,7,66,90,76,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12802,0,0,110646,110638,824,0.0,26.9,33.9,62.5,-99,11.2,14.1,26.1,-99,222.7,93.8,92.9,39.1,105,20.4,10.8,17.2,16.1,419.6,331.8,262.8,-99,-99,1,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024223,2024223,2024,89,8634,3717,3717,0,4390,0.0186,19986,26.5,0.431,2.4,-99,-99,-99,-99,-99,0,0,394,379,133,246,9,30,43,1,40,-99,96,0,8,64,91,77,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110662,110654,807,0.0,32.6,32.5,65.0,-99,14.0,14.0,28.0,-99,215.9,89.5,92.9,38.5,106,20.2,10.6,17.4,16.1,419.6,265.2,265.9,-99,-99,1,2024-08-10
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024220,2024220,2024,89,8684,3717,3717,0,4389,0.0186,19983,26.5,0.428,2.4,-99,-99,-99,-99,-99,0,0,445,379,147,231,24,89,20,1,40,-99,89,4,9,62,84,70,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110692,110684,777,0.0,27.5,32.7,58.9,-99,11.8,14.0,25.2,-99,217.1,97.7,92.9,41.8,103,20.8,11.0,17.8,16.1,419.6,316.3,265.7,-99,-99,1,2024-08-07
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024222,2024222,2024,89,8512,3717,3717,0,4390,0.0186,19985,26.5,0.437,2.4,-99,-99,-99,-99,-99,0,0,445,373,130,243,9,55,75,1,40,-99,98,1,7,65,92,78,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12803,0,0,110656,110648,813,0.0,27.0,32.8,65.5,-99,11.8,14.3,28.6,-99,212.8,87.3,92.9,38.1,105,20.4,10.9,16.9,16.1,419.6,315.6,259.6,-99,-99,1,2024-08-09
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024220,2024220,2024,89,8628,3717,3717,0,4389,0.0186,19983,26.5,0.431,2.4,-99,-99,-99,-99,-99,0,0,372,376,136,240,3,30,30,1,40,-99,96,0,10,65,91,76,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110648,110641,821,0.0,35.5,32.8,63.6,-99,15.3,14.1,27.4,-99,215.7,90.1,92.9,38.8,103,20.8,11.0,17.3,16.1,419.6,242.9,262.8,-99,-99,1,2024-08-07
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024222,2024222,2024,89,8626,3718,3718,0,4390,0.0186,19987,26.5,0.431,2.4,-99,-99,-99,-99,-99,0,0,383,378,141,238,3,30,38,1,40,-99,101,0,8,67,96,81,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12801,0,0,110632,110624,837,0.0,34.0,32.5,61.3,-99,14.6,14.0,26.4,-99,215.7,85.7,92.9,36.9,105,20.2,10.7,17.1,16.1,419.6,254.0,265.4,-99,-99,1,2024-08-09
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024222,2024222,2024,89,8212,3717,3717,0,4390,0.0186,19986,26.5,0.453,2.4,-99,-99,-99,-99,-99,0,0,365,370,127,242,3,30,29,1,40,-99,93,0,11,63,88,74,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110668,110660,801,0.0,34.8,32.0,64.4,-99,15.8,14.5,29.2,-99,205.3,88.2,92.9,39.9,105,20.4,10.7,17.3,16.1,419.6,235.8,256.8,-99,-99,1,2024-08-09
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024221,2024221,2024,89,8411,3717,3717,0,4390,0.0186,19984,26.5,0.442,2.4,-99,-99,-99,-99,-99,0,0,338,356,122,235,3,30,15,1,40,-99,81,0,14,55,76,61,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110767,110759,702,0.0,40.3,34.6,69.1,-99,17.8,15.3,30.6,-99,210.3,104.3,92.9,46.1,104,20.6,10.7,17.8,16.1,419.6,208.5,243.3,-99,-99,1,2024-08-08
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024220,2024220,2024,89,8294,3717,3717,0,4390,0.0186,19985,26.5,0.448,2.4,-99,-99,-99,-99,-99,0,0,442,378,136,242,15,52,63,1,40,-99,101,1,7,67,96,81,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12801,0,0,110626,110619,843,0.0,26.5,31.3,60.9,-99,11.9,14.0,27.3,-99,207.3,82.4,92.9,36.9,103,20.6,10.9,17.1,16.1,419.6,313.0,265.1,-99,-99,1,2024-08-07
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024219,2024219,2024,89,8693,3717,3717,0,4389,0.0186,19983,26.5,0.428,2.4,-99,-99,-99,-99,-99,0,0,371,376,145,231,7,30,25,1,40,-99,95,0,8,63,90,76,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110674,110666,795,0.0,36.0,33.1,59.9,-99,15.4,14.1,25.6,-99,217.3,91.6,92.9,39.2,102,20.8,10.9,17.7,16.1,419.6,241.7,262.7,-99,-99,1,2024-08-06
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0102401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024223,2024223,2024,89,8931,3717,3717,0,4390,0.0186,19986,26.5,0.416,2.4,-99,-99,-99,-99,-99,0,0,422,382,144,238,8,49,49,1,40,-99,101,1,6,68,96,81,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12800,0,0,110623,110615,846,0.0,30.5,33.3,62.0,-99,12.7,13.8,25.8,-99,223.3,88.6,92.9,36.9,106,20.1,10.6,17.2,16.1,419.6,292.5,268.5,-99,-99,1,2024-08-10
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0112401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024229,2024229,2024,89,9629,3537,3537,0,4209,0.0177,19989,26.5,0.367,2.4,-99,-99,-99,-99,-99,0,0,471,389,146,243,12,77,61,1,40,-99,101,2,5,68,96,82,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110614,110606,855,0.0,28.1,34.9,66.2,-99,10.3,12.8,24.3,-99,240.7,94.9,88.4,34.9,112,19.3,9.9,16.7,16.1,419.6,342.2,275.6,-99,-99,1,2024-08-16
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0122401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024222,2024222,2024,89,8260,3717,3717,0,4390,0.0186,19985,26.5,0.45,2.4,-99,-99,-99,-99,-99,0,0,406,368,126,242,6,30,68,1,40,-99,92,0,11,62,87,73,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110689,110681,780,0.0,29.8,32.4,65.4,-99,13.4,14.6,29.4,-99,206.5,90.1,92.9,40.5,105,20.4,10.7,17.5,16.1,419.6,277.0,255.3,-99,-99,1,2024-08-09
