,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024229,2024229,2024,89,8211,4126,4126,0,4755,0.0186,22182,35.0,0.503,2.1,-99,-99,-99,-99,-99,0,0,534,391,136,254,30,104,76,1,40,-99,96,8,6,69,91,76,0.099,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110593,110583,879,0.0,21.4,32.0,60.2,-99,10.8,16.1,30.2,-99,205.3,85.6,103.1,43.0,98,21.7,12.3,17.4,16.2,419.6,383.7,256.6,-99,-99,1,2024-08-16
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024230,2024230,2024,89,8142,4126,4126,0,4755,0.0186,22184,35.0,0.507,2.1,-99,-99,-99,-99,-99,0,0,465,392,129,263,15,33,92,1,40,-99,103,0,8,70,98,83,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110579,110570,892,0.0,25.9,31.5,62.9,-99,13.1,16.0,31.9,-99,203.6,79.1,103.2,40.1,99,21.4,12.1,17.5,16.2,419.6,314.7,258.3,-99,-99,1,2024-08-17
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024226,2024226,2024,89,8065,4126,4126,0,4754,0.0186,22181,35.0,0.512,2.1,-99,-99,-99,-99,-99,0,0,507,391,136,255,34,99,49,1,40,-99,90,8,8,65,85,70,0.095,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110641,110632,831,0.0,22.6,31.4,59.4,-99,11.6,16.1,30.4,-99,201.6,89.5,103.1,45.8,95,22.2,12.7,18.1,16.2,419.6,356.1,256.7,-99,-99,1,2024-08-13
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024229,2024229,2024,89,7960,4126,4126,0,4755,0.0186,22183,35.0,0.518,2.1,-99,-99,-99,-99,-99,0,0,448,386,127,258,9,65,55,1,40,-99,103,2,6,71,98,83,0.082,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110569,110560,903,0.0,26.8,31.6,62.5,-99,13.9,16.4,32.4,-99,199.0,77.2,103.1,40.0,98,21.8,12.4,17.2,16.2,419.6,297.2,251.6,-99,-99,1,2024-08-16
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024227,2024227,2024,89,8138,4125,4125,0,4754,0.0186,22180,35.0,0.507,2.1,-99,-99,-99,-99,-99,0,0,379,386,130,256,3,33,24,1,40,-99,100,0,12,71,95,80,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110564,110556,908,0.0,35.7,32.4,62.7,-99,18.1,16.4,31.8,-99,203.4,81.2,103.1,41.1,96,22.2,12.8,17.5,16.2,419.6,227.9,251.5,-99,-99,1,2024-08-14
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024231,2024231,2024,89,8448,4127,4127,0,4755,0.0186,22186,35.0,0.488,2.1,-99,-99,-99,-99,-99,0,0,443,396,135,260,8,33,73,1,40,-99,107,0,7,73,102,87,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110542,110533,930,0.0,28.9,32.3,62.4,-99,14.1,15.8,30.5,-99,211.2,78.7,103.2,38.4,100,21.3,12.1,17.1,16.1,419.6,292.6,261.6,-99,-99,1,2024-08-18
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024230,2024230,2024,89,7600,4126,4126,0,4755,0.0186,22184,35.0,0.543,2.1,-99,-99,-99,-99,-99,0,0,374,384,126,259,3,33,20,1,40,-99,96,0,12,68,91,76,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110595,110586,877,0.0,34.1,30.4,60.5,-99,18.5,16.5,32.9,-99,190.0,78.9,103.2,42.8,99,21.6,12.2,17.4,16.2,419.6,223.0,250.2,-99,-99,1,2024-08-17
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024228,2024228,2024,89,7442,4126,4126,0,4755,0.0186,22182,35.0,0.554,2.1,-99,-99,-99,-99,-99,0,0,338,360,110,250,3,33,8,1,40,-99,75,0,21,56,70,55,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110734,110724,738,0.0,39.8,32.9,67.8,-99,22.1,18.2,37.6,-99,186.1,99.4,103.1,55.1,97,22.0,12.3,18.2,16.2,419.6,186.9,226.2,-99,-99,1,2024-08-15
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024228,2024228,2024,89,7860,4126,4126,0,4755,0.0186,22183,35.0,0.525,2.1,-99,-99,-99,-99,-99,0,0,495,392,135,258,25,69,75,1,40,-99,106,2,7,73,101,86,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110552,110543,920,0.0,22.8,30.4,58.3,-99,12.0,16.0,30.6,-99,196.5,73.9,103.1,38.8,97,22.0,12.5,17.3,16.2,419.6,344.5,258.4,-99,-99,1,2024-08-15
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024189,2024226,2024226,2024,89,8778,4126,4126,0,4754,0.0186,22180,35.0,0.47,2.1,-99,-99,-99,-99,-99,0,0,379,387,140,248,7,35,16,1,40,-99,93,0,10,64,88,73,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110647,110637,825,0.0,38.5,34.7,62.9,-99,18.1,16.3,29.6,-99,219.4,94.0,103.1,44.2,95,22.3,12.7,18.1,16.2,419.6,228.0,253.2,-99,-99,1,2024-08-13
