,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024214,2024214,2024,89,7639,3357,3357,0,3784,0.0101,33233,86.7,0.439,1.2,-99,-99,-99,-99,-99,0,0,333,337,99,237,1,48,13,1,40,-99,75,0,15,50,70,59,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12817,0,0,110822,110819,638,0.0,34.0,31.2,77.0,-99,14.9,13.7,33.8,-99,191.0,102.5,83.9,45.0,106,19.2,9.6,17.5,16.1,419.6,225.0,245.2,-99,-99,1,2024-08-01
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024218,2024218,2024,89,7533,3356,3356,0,3784,0.0101,33229,86.6,0.446,1.2,-99,-99,-99,-99,-99,0,0,336,343,98,245,1,48,10,1,40,-99,74,0,16,50,70,59,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110823,110820,638,0.0,33.0,30.0,77.3,-99,14.7,13.4,34.4,-99,188.3,101.8,83.9,45.3,110,18.9,9.3,17.1,16.0,419.6,228.3,251.2,-99,-99,1,2024-08-05
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024215,2024215,2024,89,7723,3357,3357,0,3784,0.0101,33233,86.7,0.435,1.2,-99,-99,-99,-99,-99,0,0,371,359,107,252,2,48,29,1,40,-99,88,0,10,58,84,73,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110738,110735,722,0.0,29.3,28.9,72.0,-99,12.7,12.6,31.3,-99,193.1,87.6,83.9,38.1,107,19.2,9.6,17.3,16.1,419.6,263.5,267.3,-99,-99,1,2024-08-02
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024217,2024217,2024,89,7732,3356,3356,0,3784,0.0101,33229,86.6,0.434,1.2,-99,-99,-99,-99,-99,0,0,410,368,109,259,7,48,54,1,40,-99,93,0,7,60,88,77,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110715,110712,745,0.0,25.6,28.0,70.7,-99,11.1,12.1,30.7,-99,193.3,83.5,83.9,36.2,109,18.8,9.3,17.1,16.0,419.6,302.4,276.6,-99,-99,1,2024-08-04
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024217,2024217,2024,89,7778,3356,3356,0,3784,0.0101,33230,86.6,0.431,1.2,-99,-99,-99,-99,-99,0,0,380,368,110,258,1,48,28,1,40,-99,89,0,10,58,85,74,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12809,0,0,110731,110728,729,0.0,28.6,28.1,70.8,-99,12.3,12.1,30.5,-99,194.5,87.4,83.9,37.7,109,18.8,9.3,17.4,16.0,419.6,272.0,276.8,-99,-99,1,2024-08-04
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024220,2024220,2024,89,7688,3356,3356,0,3784,0.0101,33229,86.6,0.437,1.2,-99,-99,-99,-99,-99,0,0,383,364,105,259,2,48,35,1,40,-99,88,0,10,58,84,73,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110741,110738,719,0.0,27.9,28.2,73.1,-99,12.2,12.3,31.9,-99,192.2,87.2,83.9,38.1,112,18.5,9.1,16.9,16.0,419.6,275.4,272.3,-99,-99,1,2024-08-07
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024216,2024216,2024,89,7442,3357,3357,0,3784,0.0101,33233,86.7,0.451,1.2,-99,-99,-99,-99,-99,0,0,429,352,103,250,8,66,69,1,40,-99,94,1,7,61,90,79,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110704,110701,756,0.0,23.2,28.5,72.6,-99,10.5,12.9,32.7,-99,186.1,79.2,83.9,35.7,108,19.1,9.7,15.8,16.0,419.6,321.1,260.9,-99,-99,1,2024-08-03
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024216,2024216,2024,89,7564,3356,3356,0,3784,0.0101,33232,86.7,0.444,1.2,-99,-99,-99,-99,-99,0,0,377,355,105,250,3,48,38,1,40,-99,88,0,10,58,84,73,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110741,110738,720,0.0,28.1,28.7,72.2,-99,12.5,12.7,32.0,-99,189.1,85.7,83.9,38.0,108,19.0,9.5,16.6,16.0,419.6,269.2,263.5,-99,-99,1,2024-08-03
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024218,2024218,2024,89,7494,3356,3356,0,3784,0.0101,33231,86.6,0.448,1.2,-99,-99,-99,-99,-99,0,0,342,344,98,246,1,48,15,1,40,-99,76,0,15,51,72,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110810,110807,650,0.0,31.9,29.7,76.3,-99,14.3,13.3,34.2,-99,187.4,98.6,83.9,44.2,110,18.7,9.3,16.8,16.0,419.6,234.6,252.4,-99,-99,1,2024-08-05
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024217,2024217,2024,89,7674,3297,3297,0,3724,0.0099,33230,86.6,0.43,1.2,-99,-99,-99,-99,-99,0,0,348,354,106,248,1,48,11,1,40,-99,82,0,13,56,78,67,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110764,110761,697,0.0,31.9,29.3,72.4,-99,13.7,12.6,31.1,-99,191.9,93.3,82.4,40.1,109,18.9,9.3,17.1,16.0,419.6,240.7,262.3,-99,-99,1,2024-08-04
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024104,2024108,2024170,2024217,2024217,2024,89,7618,3356,3356,0,3784,0.0101,33231,86.6,0.441,1.2,-99,-99,-99,-99,-99,0,0,383,358,105,254,4,48,39,1,40,-99,87,0,10,57,83,72,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110750,110747,710,0.0,27.7,28.6,72.9,-99,12.2,12.6,32.1,-99,190.5,87.5,83.9,38.6,109,18.9,9.4,17.3,16.0,419.6,275.1,266.6,-99,-99,1,2024-08-04
