,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024219,2024219,2024,89,7443,3052,3052,0,3677,0.0101,30220,50.7,0.41,1.6,-99,-99,-99,-99,-99,0,0,349,345,97,247,2,46,23,1,40,-99,72,0,20,51,68,56,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110790,110787,670,0.0,35.4,31.4,76.4,-99,14.5,12.9,31.3,-99,186.1,103.8,76.3,42.6,102,20.5,10.8,18.0,16.1,419.6,210.5,237.2,-99,-99,1,2024-08-06
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024223,2024223,2024,89,7402,3052,3052,0,3677,0.0101,30220,50.7,0.412,1.6,-99,-99,-99,-99,-99,0,0,336,347,97,250,2,46,8,1,40,-99,70,0,20,50,66,55,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110799,110797,660,0.0,37.5,30.9,76.1,-99,15.5,12.7,31.4,-99,185.1,105.6,76.3,43.5,106,19.9,10.2,17.8,16.1,419.6,197.4,239.4,-99,-99,1,2024-08-10
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024219,2024219,2024,89,8009,3052,3052,0,3677,0.0101,30220,50.7,0.381,1.6,-99,-99,-99,-99,-99,0,0,386,373,116,257,2,46,31,1,40,-99,90,0,12,60,86,74,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110691,110688,769,0.0,32.4,30.2,68.9,-99,12.4,11.5,26.2,-99,200.2,89.3,76.3,34.0,102,20.4,10.6,18.0,16.1,419.6,247.1,265.6,-99,-99,1,2024-08-06
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024223,2024223,2024,89,9275,3052,3052,0,3677,0.0101,30220,50.7,0.329,1.6,-99,-99,-99,-99,-99,0,0,413,380,122,258,7,49,44,1,40,-99,94,1,8,62,90,79,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110672,110670,787,0.0,33.8,34.0,76.0,-99,11.1,11.2,25.0,-99,231.9,98.3,76.3,32.4,106,19.9,10.2,17.9,16.1,419.6,274.8,272.8,-99,-99,1,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024223,2024223,2024,89,8744,3052,3052,0,3677,0.0101,30220,50.7,0.349,1.6,-99,-99,-99,-99,-99,0,0,380,382,121,260,2,46,18,1,40,-99,91,0,10,61,86,75,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110678,110676,781,0.0,36.2,31.9,72.0,-99,12.6,11.1,25.1,-99,218.6,96.4,76.3,33.6,106,19.8,10.2,18.1,16.1,419.6,241.8,274.2,-99,-99,1,2024-08-10
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024226,2024226,2024,89,8417,3050,3050,0,3674,0.0101,30220,50.7,0.362,1.6,-99,-99,-99,-99,-99,0,0,387,373,112,261,2,46,32,1,40,-99,91,0,10,61,87,76,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110683,110681,776,0.0,33.9,31.7,75.3,-99,12.3,11.5,27.3,-99,210.4,92.1,76.2,33.4,109,19.4,9.9,17.7,16.1,419.6,248.4,265.7,-99,-99,1,2024-08-13
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024220,2024220,2024,89,7961,3054,3054,0,3678,0.0101,30220,50.7,0.384,1.6,-99,-99,-99,-99,-99,0,0,431,364,109,254,8,67,59,1,40,-99,97,1,7,65,93,81,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110642,110640,817,0.0,27.3,31.1,72.9,-99,10.5,11.9,28.0,-99,199.0,82.2,76.3,31.5,103,20.3,10.7,16.5,16.1,419.6,292.1,256.2,-99,-99,1,2024-08-07
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024221,2024221,2024,89,7939,3052,3052,0,3677,0.0101,30220,50.7,0.384,1.6,-99,-99,-99,-99,-99,0,0,402,365,110,255,3,46,55,1,40,-99,93,0,9,61,89,77,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110679,110677,780,0.0,30.1,30.8,72.4,-99,11.6,11.9,27.8,-99,198.5,85.4,76.3,32.8,104,20.2,10.6,16.9,16.1,419.6,263.5,257.6,-99,-99,1,2024-08-08
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024223,2024223,2024,89,7380,3052,3052,0,3677,0.0101,30220,50.7,0.414,1.6,-99,-99,-99,-99,-99,0,0,342,351,99,252,2,46,10,1,40,-99,72,0,19,52,68,57,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110785,110782,675,0.0,36.2,30.3,74.3,-99,15.0,12.5,30.7,-99,184.5,102.2,76.3,42.3,106,19.8,10.2,17.7,16.1,419.6,203.7,243.5,-99,-99,1,2024-08-10
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024115,2024117,2024178,2024223,2024223,2024,89,8290,2982,2982,0,3606,0.0099,30220,50.7,0.36,1.6,-99,-99,-99,-99,-99,0,0,398,369,109,260,2,46,47,1,40,-99,87,0,14,60,83,71,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110696,110693,764,0.0,32.0,31.7,76.0,-99,11.5,11.4,27.3,-99,207.3,95.0,74.5,34.2,106,20.0,10.3,17.6,16.1,419.6,259.2,261.6,-99,-99,1,2024-08-10
