,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024219,2024219,2024,89,6649,2720,2720,0,3231,0.0101,26934,47.3,0.409,1.3,-99,-99,-99,-99,-99,0,0,349,342,86,256,2,47,26,1,40,-99,68,0,25,51,64,55,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12816,0,0,110775,110772,684,0.0,31.6,29.2,77.7,-99,12.9,11.9,31.8,-99,166.2,98.2,68.0,40.2,100,20.5,10.8,18.0,16.2,419.6,210.5,227.9,-99,-99,1,2024-08-06
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024224,2024224,2024,89,6631,2721,2721,0,3232,0.0101,26936,47.3,0.41,1.3,-99,-99,-99,-99,-99,0,0,336,345,86,259,2,47,10,1,40,-99,66,0,24,50,62,53,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12817,0,0,110787,110783,673,0.0,33.6,28.7,76.9,-99,13.8,11.8,31.5,-99,165.8,101.0,68.0,41.5,105,19.9,10.3,17.8,16.1,419.6,197.4,231.3,-99,-99,1,2024-08-11
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024220,2024220,2024,89,7780,2720,2720,0,3231,0.0101,26934,47.3,0.35,1.3,-99,-99,-99,-99,-99,0,0,386,373,103,270,2,47,31,1,40,-99,90,0,12,61,86,77,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110669,110666,790,0.0,31.5,30.0,75.9,-99,11.0,10.5,26.5,-99,194.5,86.6,68.0,30.3,101,20.5,10.8,18.1,16.2,419.6,247.1,258.9,-99,-99,1,2024-08-07
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024223,2024223,2024,89,8511,2721,2721,0,3232,0.0101,26936,47.3,0.32,1.3,-99,-99,-99,-99,-99,0,0,413,373,104,270,7,54,46,1,40,-99,90,1,11,61,86,77,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110667,110664,793,0.0,31.0,32.8,82.0,-99,9.9,10.5,26.2,-99,212.8,94.4,68.0,30.2,104,19.9,10.3,18.0,16.1,419.6,274.8,259.8,-99,-99,1,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024224,2024224,2024,89,8683,2720,2720,0,3232,0.0101,26935,47.3,0.313,1.3,-99,-99,-99,-99,-99,0,0,402,379,106,273,2,47,41,1,40,-99,89,0,12,62,85,76,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110661,110658,798,0.0,33.0,32.7,82.0,-99,10.3,10.2,25.7,-99,217.1,97.3,68.0,30.5,105,19.8,10.3,18.1,16.1,419.6,263.3,265.5,-99,-99,1,2024-08-11
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024226,2024226,2024,89,7948,2700,2700,0,3211,0.01,26936,47.3,0.34,1.3,-99,-99,-99,-99,-99,0,0,387,370,99,271,2,47,34,1,40,-99,89,0,11,60,86,76,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110675,110671,785,0.0,32.0,30.9,80.2,-99,10.9,10.5,27.2,-99,198.7,88.9,67.5,30.2,107,19.4,9.9,17.7,16.1,419.6,248.4,256.8,-99,-99,1,2024-08-13
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024221,2024221,2024,89,7333,2720,2720,0,3231,0.0101,26934,47.3,0.371,1.3,-99,-99,-99,-99,-99,0,0,441,361,93,268,8,72,66,1,40,-99,93,2,10,65,90,80,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110627,110624,832,0.0,24.3,29.7,78.5,-99,9.0,11.0,29.1,-99,183.3,78.5,68.0,29.1,102,20.3,10.9,16.4,16.2,419.6,302.0,247.3,-99,-99,1,2024-08-08
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024221,2024221,2024,89,7410,2720,2720,0,3231,0.0101,26934,47.3,0.367,1.3,-99,-99,-99,-99,-99,0,0,402,361,96,264,3,47,59,1,40,-99,91,0,11,61,87,77,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110672,110669,787,0.0,28.1,30.0,76.8,-99,10.3,11.0,28.2,-99,185.3,81.7,68.0,30.0,102,20.2,10.6,16.9,16.2,419.6,263.5,247.3,-99,-99,1,2024-08-08
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024223,2024223,2024,89,6688,2720,2720,0,3231,0.0101,26935,47.3,0.407,1.3,-99,-99,-99,-99,-99,0,0,342,348,88,260,2,47,13,1,40,-99,69,0,22,52,66,56,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110770,110767,689,0.0,32.8,28.6,76.0,-99,13.4,11.6,30.9,-99,167.2,96.8,68.0,39.4,104,19.8,10.3,17.7,16.1,419.6,203.7,234.2,-99,-99,1,2024-08-10
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024117,2024119,2024178,2024223,2024223,2024,89,7588,2639,2639,0,3150,0.0098,26935,47.3,0.348,1.3,-99,-99,-99,-99,-99,0,0,398,366,96,270,2,47,50,1,40,-99,84,0,16,59,80,71,0.081,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110683,110680,776,0.0,29.3,30.1,79.0,-99,10.2,10.5,27.5,-99,189.7,90.1,66.0,31.3,104,20.0,10.4,17.6,16.1,419.6,259.2,252.0,-99,-99,1,2024-08-10
