,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0102401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024219,2024219,2024,89,6819,3580,3580,0,4418,0.0173,20705,27.3,0.525,2.3,-99,-99,-99,-99,-99,0,0,310,327,94,233,1,44,5,1,40,-99,66,0,30,57,60,44,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110681,110673,789,0.0,41.0,31.5,72.8,-99,21.5,16.5,38.2,-99,170.5,102.8,89.5,53.9,102,20.2,10.6,19.3,16.2,420.5,166.3,216.7,-99,-99,2024-08-06
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0112401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024221,2024221,2024,89,9008,4141,4141,0,4980,0.02,20705,27.3,0.46,2.3,-99,-99,-99,-99,-99,0,0,369,371,132,239,1,44,20,1,40,-99,103,0,11,73,97,80,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110506,110498,964,0.0,39.9,34.5,68.1,-99,18.3,15.9,31.3,-99,225.2,87.4,103.5,40.2,104,19.8,10.7,18.2,16.1,420.5,225.8,261.0,-99,-99,2024-08-08
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0122401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024227,2024227,2024,89,7077,3850,3850,0,4688,0.0186,20707,27.3,0.544,2.3,-99,-99,-99,-99,-99,0,0,322,333,96,238,1,44,10,1,40,-99,66,0,29,56,60,44,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110699,110690,772,0.0,39.7,31.7,74.1,-99,21.6,17.3,40.3,-99,176.9,106.7,96.2,58.1,110,18.9,9.8,18.0,16.1,420.5,178.2,223.0,-99,-99,2024-08-14
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0132401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024226,2024226,2024,89,9476,4137,4137,0,4976,0.02,20706,27.3,0.437,2.3,-99,-99,-99,-99,-99,0,0,431,385,140,245,6,50,56,1,40,-99,112,1,6,78,106,89,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110445,110438,1025,0.0,33.0,34.5,67.7,-99,14.4,15.0,29.5,-99,236.9,84.4,103.4,36.9,109,19.0,9.9,17.7,16.1,420.5,287.2,275.0,-99,-99,2024-08-13
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0142401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024222,2024222,2024,89,7653,4109,4109,0,4948,0.0198,20707,27.3,0.537,2.3,-99,-99,-99,-99,-99,0,0,369,371,126,245,1,44,19,1,40,-99,105,0,10,74,99,82,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110490,110483,980,0.0,34.0,29.3,60.6,-99,18.3,15.7,32.5,-99,191.3,73.0,102.7,39.2,105,19.4,10.4,18.0,16.1,420.5,225.1,261.0,-99,-99,2024-08-09
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0152401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024223,2024223,2024,89,11042,4141,4141,0,4980,0.02,20707,27.3,0.375,2.3,-99,-99,-99,-99,-99,0,0,465,405,157,248,16,44,67,1,40,-99,110,0,8,77,104,87,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110459,110451,1012,0.0,34.3,37.5,70.5,-99,12.9,14.1,26.4,-99,276.0,100.2,103.5,37.6,106,19.6,10.2,19.2,16.1,420.5,322.0,294.7,-99,-99,2024-08-10
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0162401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024225,2024225,2024,89,9772,4097,4097,0,4936,0.0198,20705,27.3,0.419,2.3,-99,-99,-99,-99,-99,0,0,442,381,140,241,11,67,50,1,40,-99,112,2,7,80,105,89,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12788,0,0,110436,110428,1035,0.0,32.7,36.1,69.7,-99,13.7,15.1,29.2,-99,244.3,87.6,102.4,36.7,108,19.1,10.2,17.5,16.1,420.5,298.8,270.6,-99,-99,2024-08-12
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0172401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024222,2024222,2024,89,9807,4141,4141,0,4980,0.02,20706,27.3,0.422,2.3,-99,-99,-99,-99,-99,0,0,412,389,145,244,5,44,41,1,40,-99,111,0,8,79,105,88,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12789,0,0,110443,110435,1028,0.0,36.6,35.2,67.4,-99,15.4,14.9,28.5,-99,245.2,88.0,103.5,37.2,105,19.5,10.4,18.0,16.1,420.5,268.3,278.7,-99,-99,2024-08-09
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0182401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024220,2024220,2024,89,7144,3907,3907,0,4745,0.0189,20707,27.3,0.547,2.3,-99,-99,-99,-99,-99,0,0,310,327,98,229,1,44,4,1,40,-99,73,0,26,59,67,50,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110664,110656,806,0.0,43.0,32.9,73.0,-99,23.5,18.0,39.9,-99,178.6,98.1,97.7,53.6,103,19.8,10.6,18.5,16.1,420.5,166.2,216.9,-99,-99,2024-08-07
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0192401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024220,2024220,2024,89,7360,4090,4090,0,4928,0.0198,20705,27.3,0.556,2.3,-99,-99,-99,-99,-99,0,0,352,355,119,236,5,44,15,1,40,-99,95,0,12,68,89,73,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12800,0,0,110567,110559,903,0.0,35.2,30.1,61.8,-99,19.6,16.7,34.4,-99,184.0,77.1,102.2,42.8,103,20.0,10.5,18.8,16.1,420.5,209.0,244.7,-99,-99,2024-08-07
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0202401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024228,2024228,2024,89,8401,4142,4142,0,4980,0.02,20708,27.3,0.493,2.3,-99,-99,-99,-99,-99,0,0,411,373,136,237,10,66,29,1,40,-99,103,2,7,72,97,81,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110519,110512,951,0.0,31.4,32.0,61.8,-99,15.5,15.8,30.5,-99,210.0,81.2,103.5,40.0,111,18.8,9.9,17.9,16.1,420.5,267.6,262.2,-99,-99,2024-08-15
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0212401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024220,2024220,2024,89,8140,4141,4141,0,4980,0.02,20706,27.3,0.509,2.3,-99,-99,-99,-99,-99,0,0,354,363,121,242,1,44,12,1,40,-99,94,0,17,71,88,72,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110523,110515,948,0.0,38.7,32.2,67.1,-99,19.7,16.4,34.1,-99,203.5,86.3,103.5,43.9,103,19.9,10.5,18.3,16.1,420.5,210.2,253.1,-99,-99,2024-08-07
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0222401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024226,2024226,2024,89,9505,4010,4010,0,4848,0.0194,20709,27.4,0.422,2.3,-99,-99,-99,-99,-99,0,0,440,388,135,253,9,44,66,1,40,-99,108,0,8,76,101,85,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12792,0,0,110472,110465,998,0.0,32.0,34.2,70.2,-99,13.5,14.4,29.6,-99,237.6,88.2,100.2,37.2,109,19.0,9.7,18.3,16.1,420.5,296.6,277.7,-99,-99,2024-08-13
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0232401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024224,2024224,2024,89,9342,4141,4141,0,4980,0.02,20707,27.3,0.443,2.3,-99,-99,-99,-99,-99,0,0,409,388,144,245,1,44,42,1,40,-99,113,0,7,80,107,90,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110422,110415,1048,0.0,35.2,33.6,65.0,-99,15.6,14.9,28.8,-99,233.6,82.4,103.5,36.5,107,19.4,10.4,17.8,16.1,420.5,265.2,278.0,-99,-99,2024-08-11
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0242401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024229,2024229,2024,89,7999,4004,4004,0,4843,0.0193,20709,27.4,0.501,2.3,-99,-99,-99,-99,-99,0,0,407,376,128,248,4,44,50,1,40,-99,103,0,9,72,97,81,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110511,110504,959,0.0,30.4,30.2,62.5,-99,15.2,15.1,31.3,-99,200.0,77.4,100.1,38.7,112,18.6,9.5,17.5,16.1,420.5,263.4,265.2,-99,-99,2024-08-16
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0252401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024224,2024224,2024,89,8720,4106,4106,0,4945,0.0198,20707,27.3,0.471,2.3,-99,-99,-99,-99,-99,0,0,393,377,132,244,1,44,38,1,40,-99,105,0,12,75,99,82,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110475,110467,995,0.0,34.9,32.7,65.8,-99,16.5,15.4,31.0,-99,218.0,83.0,102.7,39.1,107,19.2,10.2,17.8,16.1,420.5,249.6,266.5,-99,-99,2024-08-11
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0262401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024221,2024221,2024,89,6848,3618,3618,0,4456,0.0175,20705,27.3,0.528,2.3,-99,-99,-99,-99,-99,0,0,318,332,97,235,1,44,8,1,40,-99,71,0,27,58,65,49,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110669,110660,801,0.0,39.3,30.9,70.9,-99,20.7,16.3,37.5,-99,171.2,96.1,90.4,50.8,104,19.8,10.5,19.6,16.1,420.5,174.4,221.7,-99,-99,2024-08-08
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0272401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024224,2024224,2024,89,9516,4141,4141,0,4980,0.02,20706,27.3,0.435,2.3,-99,-99,-99,-99,-99,0,0,392,381,142,239,2,44,32,1,40,-99,106,0,7,74,100,83,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12794,0,0,110499,110491,972,0.0,38.3,35.2,67.0,-99,16.7,15.3,29.2,-99,237.9,89.5,103.5,38.9,107,19.2,10.4,17.5,16.1,420.5,248.4,270.4,-99,-99,2024-08-11
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0282401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024225,2024225,2024,89,9023,4141,4141,0,4980,0.02,20707,27.3,0.459,2.3,-99,-99,-99,-99,-99,0,0,432,384,134,250,9,45,60,1,40,-99,114,0,6,79,107,91,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110436,110429,1034,0.0,31.3,33.0,67.3,-99,14.4,15.1,30.9,-99,225.6,79.4,103.5,36.4,108,19.1,10.2,17.9,16.1,420.5,288.1,273.7,-99,-99,2024-08-12
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0292401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024221,2024221,2024,89,6998,3769,3769,0,4608,0.0182,20705,27.3,0.539,2.3,-99,-99,-99,-99,-99,0,0,332,329,95,234,1,44,25,1,40,-99,70,0,29,59,64,47,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12809,0,0,110661,110653,809,0.0,37.1,31.9,73.4,-99,20.0,17.2,39.5,-99,174.9,100.3,94.2,54.0,104,19.7,10.7,17.8,16.1,420.5,188.7,219.1,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0302401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024225,2024225,2024,89,7435,4141,4141,0,4980,0.02,20707,27.3,0.557,2.3,-99,-99,-99,-99,-99,0,0,348,338,100,238,1,44,32,1,40,-99,74,0,26,59,68,52,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12809,0,0,110668,110659,803,0.0,36.4,32.7,74.6,-99,20.3,18.2,41.6,-99,185.9,100.1,103.5,55.7,108,19.3,10.3,18.0,16.1,420.5,204.5,227.6,-99,-99,2024-08-12
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0312401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024220,2024220,2024,89,8502,4141,4141,0,4980,0.02,20706,27.3,0.487,2.3,-99,-99,-99,-99,-99,0,0,374,375,135,240,1,44,20,1,40,-99,107,0,10,77,101,84,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110451,110444,1019,0.0,36.9,32.1,62.8,-99,18.0,15.6,30.6,-99,212.6,79.5,103.5,38.7,103,19.7,10.7,17.9,16.1,420.5,230.5,265.1,-99,-99,2024-08-07
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0322401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024228,2024228,2024,89,10060,4106,4106,0,4944,0.0198,20709,27.4,0.408,2.3,-99,-99,-99,-99,-99,0,0,395,392,145,247,9,45,16,1,40,-99,105,0,8,74,99,82,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12794,0,0,110502,110495,968,0.0,40.1,35.7,69.4,-99,16.4,14.6,28.3,-99,251.5,95.5,102.6,39.0,111,18.8,9.6,18.6,16.1,420.5,251.1,281.4,-99,-99,2024-08-15
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0332401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024220,2024220,2024,89,8035,4141,4141,0,4979,0.02,20704,27.3,0.515,2.3,-99,-99,-99,-99,-99,0,0,441,375,132,243,9,55,69,1,40,-99,109,1,7,76,103,87,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110474,110466,996,0.0,27.0,30.3,60.9,-99,13.9,15.6,31.4,-99,200.9,73.5,103.5,37.9,103,19.9,10.5,18.0,16.1,420.5,297.8,264.8,-99,-99,2024-08-07
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0342401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024224,2024224,2024,89,8986,4141,4141,0,4980,0.02,20707,27.3,0.461,2.3,-99,-99,-99,-99,-99,0,0,384,385,134,251,1,44,21,1,40,-99,108,0,10,78,102,85,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12790,0,0,110451,110444,1019,0.0,37.4,32.8,67.2,-99,17.2,15.1,31.0,-99,224.6,83.0,103.5,38.3,107,19.2,10.3,18.3,16.1,420.5,240.2,274.3,-99,-99,2024-08-11
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0352401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024221,2024221,2024,89,7842,4141,4141,0,4980,0.02,20707,27.3,0.528,2.3,-99,-99,-99,-99,-99,0,0,366,367,124,243,2,44,20,1,40,-99,100,0,13,71,94,77,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12797,0,0,110526,110518,944,0.0,35.3,30.6,63.2,-99,18.6,16.2,33.4,-99,196.1,78.6,103.5,41.5,104,19.8,10.4,18.8,16.1,420.5,222.3,256.3,-99,-99,2024-08-08
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0362401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024219,2024219,2024,89,7182,3946,3946,0,4785,0.0191,20705,27.3,0.55,2.3,-99,-99,-99,-99,-99,0,0,302,322,97,225,1,44,2,1,40,-99,67,0,28,56,62,45,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110697,110689,773,0.0,45.4,33.9,74.0,-99,25.0,18.7,40.6,-99,179.5,106.4,98.7,58.5,102,20.3,10.7,19.1,16.2,420.5,158.1,211.6,-99,-99,2024-08-06
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0372401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024226,2024226,2024,89,9040,4120,4120,0,4959,0.0199,20708,27.3,0.456,2.3,-99,-99,-99,-99,-99,0,0,359,367,130,238,1,44,13,1,40,-99,95,0,13,68,88,72,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110555,110548,915,0.0,42.0,35.2,69.8,-99,19.1,16.0,31.8,-99,226.0,95.5,103.0,43.5,109,18.9,10.0,18.1,16.1,420.5,215.2,256.7,-99,-99,2024-08-13
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0382401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024225,2024225,2024,89,7994,4142,4142,0,4980,0.02,20708,27.4,0.518,2.3,-99,-99,-99,-99,-99,0,0,368,354,109,245,4,44,33,1,40,-99,92,0,13,64,86,69,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12804,0,0,110607,110599,864,0.0,35.6,32.8,73.4,-99,18.5,17.0,38.0,-99,199.8,86.9,103.5,45.0,108,19.2,10.0,18.8,16.1,420.5,224.4,243.9,-99,-99,2024-08-12
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0392401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024111,2024117,2024182,2024228,2024228,2024,89,9255,4108,4108,0,4947,0.0198,20709,27.4,0.444,2.3,-99,-99,-99,-99,-99,0,0,376,376,134,242,1,44,21,1,40,-99,102,0,10,71,96,79,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110526,110518,945,0.0,39.9,34.8,69.1,-99,17.7,15.5,30.7,-99,231.4,90.9,102.7,40.4,111,18.7,9.9,17.9,16.1,420.5,232.1,265.8,-99,-99,2024-08-15
