,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024227,2024227,2024,89,6429,3172,3172,0,3806,0.0145,21816,36.5,0.493,2.1,-99,-99,-99,-99,-99,0,0,310,330,86,244,1,43,3,1,40,-99,61,0,25,46,56,39,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110849,110844,615,0.0,45.3,33.0,74.6,-99,22.4,16.3,36.8,-99,160.7,104.8,79.3,51.7,96,20.8,12.0,18.4,16.2,419.6,141.9,194.9,-99,-99,1,2024-08-14
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024227,2024227,2024,89,7496,3980,3980,0,4768,0.0176,22597,37.8,0.531,2.1,-99,-99,-99,-99,-99,0,0,397,369,117,252,1,43,50,1,40,-99,90,0,13,63,84,66,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110660,110656,804,0.0,32.7,32.0,63.8,-99,17.4,17.0,33.9,-99,187.4,83.2,99.5,44.2,96,21.0,12.2,17.3,16.2,419.6,229.1,234.5,-99,-99,1,2024-08-14
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024234,2024234,2024,89,6819,3394,3394,0,4144,0.0147,23061,38.5,0.498,2.1,-99,-99,-99,-99,-99,0,0,309,334,90,244,1,43,0,1,40,-99,63,0,22,46,57,40,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12823,12822,0,0,110861,110857,603,0.0,48.1,34.3,76.0,-99,23.9,17.1,37.8,-99,170.5,108.6,84.8,54.0,103,19.8,11.0,18.5,16.1,419.6,141.7,199.0,-99,-99,1,2024-08-21
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024228,2024228,2024,89,9222,4377,4377,0,5058,0.02,21883,36.6,0.475,2.1,-99,-99,-99,-99,-99,0,0,444,405,146,259,7,54,44,1,40,-99,103,1,6,69,97,80,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12799,0,0,110598,110595,865,0.0,33.4,34.1,63.3,-99,15.8,16.2,30.1,-99,230.6,89.4,109.4,42.4,97,21.2,11.8,18.5,16.2,419.6,276.4,270.1,-99,-99,1,2024-08-15
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024231,2024231,2024,89,7613,4187,4187,0,4912,0.019,22043,36.8,0.55,2.1,-99,-99,-99,-99,-99,0,0,437,379,113,266,11,53,61,1,40,-99,96,1,6,62,90,73,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110673,110669,791,0.0,28.3,31.2,67.6,-99,15.5,17.2,37.2,-99,190.3,79.6,104.7,43.8,100,20.5,11.2,18.6,16.2,419.6,269.4,243.8,-99,-99,1,2024-08-18
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024229,2024229,2024,89,8594,4285,4285,0,4924,0.02,21424,35.8,0.499,2.1,-99,-99,-99,-99,-99,0,0,409,383,131,252,7,67,17,1,40,-99,87,2,9,58,81,64,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110727,110723,736,0.0,35.6,34.6,65.7,-99,17.8,17.3,32.8,-99,214.8,99.1,107.1,49.4,98,20.7,11.5,18.7,16.2,419.6,241.1,248.3,-99,-99,1,2024-08-16
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024190,2024231,2024231,2024,89,8727,4540,4540,0,5270,0.02,22702,37.9,0.52,2.1,-99,-99,-99,-99,-99,0,0,433,396,136,260,5,45,53,1,40,-99,106,0,5,72,100,83,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110564,110561,899,0.0,32.8,33.4,64.3,-99,17.1,17.4,33.5,-99,218.2,82.0,113.5,42.7,100,20.3,11.5,17.4,16.2,419.6,265.8,261.1,-99,-99,1,2024-08-18
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024228,2024228,2024,89,8295,4297,4297,0,4901,0.02,21484,35.9,0.518,2.1,-99,-99,-99,-99,-99,0,0,402,384,124,260,2,43,40,1,40,-99,91,0,11,61,85,69,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110684,110680,780,0.0,35.4,33.3,66.9,-99,18.3,17.3,34.7,-99,207.4,90.8,107.4,47.1,97,20.8,12.0,18.5,16.2,419.6,234.6,249.0,-99,-99,1,2024-08-15
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024189,2024226,2024226,2024,89,9138,4355,4355,0,4972,0.02,21777,36.4,0.477,2.1,-99,-99,-99,-99,-99,0,0,480,409,151,258,16,43,78,1,40,-99,100,0,7,66,94,77,0.08,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12802,0,0,110629,110626,834,0.0,29.3,33.4,60.6,-99,14.0,15.9,28.9,-99,228.4,91.7,108.9,43.7,95,21.3,12.1,19.6,16.2,419.6,312.1,273.9,-99,-99,1,2024-08-13
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024123,2024131,2024190,2024230,2024230,2024,89,8184,4405,4405,0,5051,0.02,22023,36.8,0.538,2.1,-99,-99,-99,-99,-99,0,0,384,383,132,252,2,43,22,1,40,-99,95,0,8,62,89,72,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110676,110672,788,0.0,37.8,32.9,62.2,-99,20.4,17.7,33.5,-99,204.6,86.3,110.1,46.5,99,20.5,11.8,17.8,16.2,419.6,216.4,248.4,-99,-99,1,2024-08-17
