,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024222,2024222,2024,89,6648,3600,3600,0,4402,0.0177,20331,28.9,0.542,2.1,-99,-99,-99,-99,-99,0,0,308,325,89,236,1,44,5,1,40,-99,65,0,31,56,59,44,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110689,110682,778,0.0,40.4,31.6,74.3,-99,21.9,17.1,40.2,-99,166.2,102.9,90.0,55.7,104,19.5,10.6,18.2,16.1,420.5,164.6,210.4,-99,-99,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024221,2024221,2024,89,7578,4059,4059,0,4861,0.02,20331,28.9,0.536,2.1,-99,-99,-99,-99,-99,0,0,344,357,117,240,1,44,9,1,40,-99,94,0,16,71,89,73,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110521,110515,946,0.0,37.7,31.3,64.9,-99,20.2,16.8,34.7,-99,189.5,80.5,101.5,43.1,103,19.7,10.7,17.5,16.2,420.5,200.9,242.1,-99,-99,2024-08-08
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024227,2024227,2024,89,6914,3871,3871,0,4673,0.019,20334,28.9,0.56,2.1,-99,-99,-99,-99,-99,0,0,309,329,93,236,1,44,2,1,40,-99,68,0,28,56,63,47,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110690,110683,777,0.0,41.7,32.3,74.7,-99,23.3,18.1,41.8,-99,172.8,101.5,96.8,56.8,109,18.7,9.8,18.2,16.1,420.5,165.9,214.0,-99,-99,2024-08-14
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024223,2024223,2024,89,9135,4066,4066,0,4868,0.02,20331,28.9,0.445,2.1,-99,-99,-99,-99,-99,0,0,431,390,140,250,7,51,49,1,40,-99,111,1,7,79,106,90,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110423,110417,1044,0.0,31.7,33.2,65.2,-99,14.1,14.8,29.0,-99,228.4,82.0,101.7,36.5,105,19.8,10.4,18.3,16.1,420.5,287.8,275.4,-99,-99,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024225,2024225,2024,89,7523,3966,3966,0,4768,0.0195,20333,28.9,0.527,2.1,-99,-99,-99,-99,-99,0,0,396,362,107,255,2,44,54,1,40,-99,99,0,11,70,94,78,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12798,0,0,110532,110526,935,0.0,29.8,30.4,70.4,-99,15.7,16.0,37.1,-99,188.1,75.6,99.1,39.9,107,19.2,9.9,18.3,16.1,420.5,252.7,247.2,-99,-99,2024-08-12
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024224,2024224,2024,89,9084,4067,4067,0,4869,0.02,20333,28.9,0.448,2.1,-99,-99,-99,-99,-99,0,0,397,374,135,239,7,62,20,1,40,-99,94,2,12,68,88,73,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110558,110552,909,0.0,35.8,35.1,67.1,-99,16.0,15.7,30.1,-99,227.1,96.7,101.7,43.3,106,19.4,10.2,18.3,16.1,420.5,253.7,259.1,-99,-99,2024-08-11
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024225,2024225,2024,89,9431,4048,4048,0,4850,0.0199,20331,28.9,0.429,2.1,-99,-99,-99,-99,-99,0,0,421,387,134,253,5,44,52,1,40,-99,114,0,8,80,108,92,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110415,110409,1052,0.0,33.9,34.7,70.5,-99,14.6,14.9,30.3,-99,235.8,82.9,101.2,35.6,107,19.1,10.2,17.3,16.1,420.5,278.0,271.9,-99,-99,2024-08-12
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024222,2024222,2024,89,8490,4066,4066,0,4869,0.02,20332,28.9,0.479,2.1,-99,-99,-99,-99,-99,0,0,369,367,123,244,2,44,23,1,40,-99,92,0,17,68,87,71,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110547,110541,920,0.0,37.6,33.7,69.2,-99,18.0,16.1,33.1,-99,212.3,92.0,101.7,44.1,104,19.5,10.5,18.3,16.1,420.5,225.8,252.1,-99,-99,2024-08-09
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024220,2024220,2024,89,9506,4066,4066,0,4868,0.02,20331,28.9,0.428,2.1,-99,-99,-99,-99,-99,0,0,453,392,145,247,16,44,67,1,40,-99,104,0,12,75,98,82,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110474,110468,994,0.0,30.7,34.3,65.4,-99,13.1,14.7,28.0,-99,237.7,91.7,101.7,39.2,102,20.0,10.6,19.5,16.2,420.5,309.3,277.0,-99,-99,2024-08-07
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024225,2024225,2024,89,7854,4066,4066,0,4868,0.02,20331,28.9,0.518,2.1,-99,-99,-99,-99,-99,0,0,370,370,124,245,2,44,20,1,40,-99,104,0,9,73,98,82,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110495,110489,972,0.0,34.7,30.8,63.1,-99,18.0,16.0,32.7,-99,196.3,75.8,101.7,39.2,107,19.2,10.4,17.6,16.1,420.5,226.1,254.9,-99,-99,2024-08-12
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0102401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024219,2024219,2024,89,6496,3436,3436,0,4239,0.0169,20330,28.9,0.529,2.1,-99,-99,-99,-99,-99,0,0,310,326,88,238,1,44,6,1,40,-99,64,0,33,57,58,43,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110678,110671,789,0.0,39.1,30.8,73.5,-99,20.7,16.3,38.9,-99,162.4,101.9,85.9,53.9,101,20.1,10.6,19.2,16.2,420.5,166.3,211.0,-99,-99,2024-08-06
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0112401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024221,2024221,2024,89,8756,4066,4066,0,4868,0.02,20330,28.9,0.464,2.1,-99,-99,-99,-99,-99,0,0,369,370,125,245,1,44,21,1,40,-99,102,0,12,73,96,80,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110504,110498,963,0.0,38.8,34.3,69.8,-99,18.0,15.9,32.4,-99,218.9,86.2,101.6,40.0,103,19.8,10.7,18.2,16.2,420.5,225.8,255.3,-99,-99,2024-08-08
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0122401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024227,2024227,2024,89,6737,3690,3690,0,4492,0.0181,20332,28.9,0.548,2.1,-99,-99,-99,-99,-99,0,0,322,332,90,242,1,44,11,1,40,-99,64,0,32,56,58,43,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110696,110689,772,0.0,37.8,31.0,74.8,-99,20.7,17.0,41.0,-99,168.4,105.9,92.3,58.0,109,18.9,9.8,17.9,16.1,420.5,178.2,217.3,-99,-99,2024-08-14
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0132401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024226,2024226,2024,89,9106,4035,4035,0,4837,0.0198,20331,28.9,0.443,2.1,-99,-99,-99,-99,-99,0,0,431,384,132,252,6,51,56,1,40,-99,111,1,7,78,105,89,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110443,110437,1024,0.0,31.7,33.9,68.9,-99,14.0,15.0,30.5,-99,227.6,82.1,100.9,36.4,108,19.0,10.0,17.6,16.1,420.5,287.2,268.9,-99,-99,2024-08-13
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0142401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024116,2024118,2024182,2024223,2024223,2024,89,7426,4066,4066,0,4869,0.02,20331,28.9,0.548,2.1,-99,-99,-99,-99,-99,0,0,369,372,120,252,1,44,19,1,40,-99,105,0,10,75,100,84,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110476,110470,991,0.0,33.0,28.9,62.0,-99,18.1,15.8,33.9,-99,185.7,70.7,101.7,38.7,105,19.5,10.5,18.0,16.1,420.5,225.1,257.0,-99,-99,2024-08-10
