,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024219,2024219,2024,89,7026,3907,3907,0,4607,0.02,19537,30.9,0.556,2.1,-99,-99,-99,-99,-99,0,0,308,324,92,232,1,44,6,1,40,-99,66,0,29,55,61,46,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110700,110697,762,0.0,41.9,32.3,76.4,-99,23.3,17.9,42.5,-99,175.7,106.3,97.7,59.1,103,19.4,10.3,18.1,16.1,420.5,167.6,217.7,-99,-99,2024-08-06
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024219,2024219,2024,89,7681,3907,3907,0,4607,0.02,19537,30.9,0.509,2.1,-99,-99,-99,-99,-99,0,0,344,355,117,239,1,44,11,1,40,-99,93,0,17,70,88,73,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110527,110524,935,0.0,37.7,30.8,65.9,-99,19.2,15.7,33.5,-99,192.0,82.3,97.7,41.9,103,19.6,10.5,17.6,16.1,420.5,203.9,249.3,-99,-99,2024-08-06
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024224,2024224,2024,89,7185,3908,3908,0,4607,0.02,19539,30.9,0.544,2.1,-99,-99,-99,-99,-99,0,0,309,327,95,233,1,44,4,1,40,-99,69,0,26,56,64,50,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110694,110691,768,0.0,42.5,32.4,75.8,-99,23.1,17.6,41.2,-99,179.6,103.5,97.7,56.3,108,18.7,9.6,18.2,16.1,420.5,168.9,221.5,-99,-99,2024-08-11
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024220,2024220,2024,89,8849,3907,3907,0,4607,0.02,19537,30.9,0.442,2.1,-99,-99,-99,-99,-99,0,0,430,384,136,248,7,49,57,1,40,-99,110,1,7,77,104,90,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110454,110451,1008,0.0,30.6,31.9,65.2,-99,13.5,14.1,28.8,-99,221.2,80.6,97.7,35.6,104,19.5,10.1,18.3,16.1,420.5,289.6,277.6,-99,-99,2024-08-07
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024222,2024222,2024,89,7783,3777,3777,0,4476,0.0193,19538,30.9,0.485,2.1,-99,-99,-99,-99,-99,0,0,380,355,107,249,2,44,44,1,40,-99,94,0,14,66,89,74,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12801,0,0,110570,110567,892,0.0,32.5,31.2,73.0,-99,15.8,15.1,35.4,-99,194.6,82.5,94.4,40.0,106,19.1,9.7,18.5,16.1,420.5,239.3,249.4,-99,-99,2024-08-09
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024220,2024220,2024,89,9383,3870,3870,0,4570,0.0198,19538,30.9,0.412,2.1,-99,-99,-99,-99,-99,0,0,387,372,136,236,7,58,16,1,40,-99,96,2,10,68,90,76,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110558,110555,903,0.0,38.1,35.3,68.9,-99,15.7,14.6,28.4,-99,234.6,97.9,96.8,40.4,104,19.3,10.0,18.3,16.1,420.5,246.2,265.8,-99,-99,2024-08-07
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024222,2024222,2024,89,9765,3821,3821,0,4521,0.0196,19537,30.9,0.391,2.1,-99,-99,-99,-99,-99,0,0,418,380,133,247,5,44,55,1,40,-99,109,0,8,76,103,88,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110467,110464,995,0.0,35.2,35.6,73.3,-99,13.8,13.9,28.7,-99,244.1,89.8,95.5,35.1,106,18.9,10.0,17.4,16.1,420.5,277.4,273.9,-99,-99,2024-08-09
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024219,2024219,2024,89,8688,3907,3907,0,4607,0.02,19537,30.9,0.45,2.1,-99,-99,-99,-99,-99,0,0,352,363,123,239,2,44,10,1,40,-99,91,0,16,67,85,71,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12800,0,0,110561,110558,900,0.0,41.1,33.8,70.5,-99,18.5,15.2,31.7,-99,217.2,95.8,97.7,43.1,103,19.5,10.3,18.5,16.1,420.5,211.5,256.7,-99,-99,2024-08-06
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024218,2024218,2024,89,9729,3907,3907,0,4607,0.02,19536,30.9,0.402,2.1,-99,-99,-99,-99,-99,0,0,401,387,142,245,7,44,29,1,40,-99,103,0,11,74,98,83,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110492,110489,970,0.0,37.4,34.6,68.5,-99,15.0,13.9,27.5,-99,243.2,94.4,97.7,37.9,102,19.9,10.4,19.6,16.2,420.5,260.1,280.8,-99,-99,2024-08-05
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024107,2024116,2024179,2024222,2024222,2024,89,7804,3907,3907,0,4607,0.02,19536,30.9,0.501,2.1,-99,-99,-99,-99,-99,0,0,370,363,120,244,2,44,26,1,40,-99,102,0,10,72,97,82,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110512,110509,950,0.0,34.1,30.3,65.3,-99,17.1,15.2,32.7,-99,195.1,76.5,97.7,38.3,106,19.0,10.1,17.5,16.1,420.5,229.1,257.2,-99,-99,2024-08-09
