,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024222,2024222,2024,89,6667,3609,3609,0,4413,0.0177,20429,28.8,0.541,2.1,-99,-99,-99,-99,-99,0,0,308,326,90,236,1,44,5,1,40,-99,65,0,31,56,59,44,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110689,110682,778,0.0,40.5,31.7,74.3,-99,21.9,17.1,40.2,-99,166.7,103.0,90.2,55.7,104,19.5,10.6,18.2,16.1,420.5,164.6,210.5,-99,-99,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024221,2024221,2024,89,7577,4081,4081,0,4886,0.02,20429,28.8,0.539,2.1,-99,-99,-99,-99,-99,0,0,344,357,117,240,1,44,9,1,40,-99,94,0,16,71,88,73,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110521,110515,946,0.0,37.7,31.3,64.7,-99,20.3,16.9,34.8,-99,189.4,80.5,102.0,43.4,103,19.7,10.7,17.5,16.2,420.5,200.9,242.2,-99,-99,2024-08-08
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024227,2024227,2024,89,6929,3876,3876,0,4680,0.019,20431,28.8,0.559,2.1,-99,-99,-99,-99,-99,0,0,309,329,93,236,1,44,2,1,40,-99,68,0,27,56,63,47,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110690,110683,777,0.0,41.8,32.4,74.6,-99,23.4,18.1,41.7,-99,173.2,101.6,96.9,56.8,109,18.7,9.8,18.2,16.1,420.5,165.9,214.1,-99,-99,2024-08-14
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024223,2024223,2024,89,9142,4086,4086,0,4890,0.02,20429,28.8,0.447,2.1,-99,-99,-99,-99,-99,0,0,431,390,140,250,7,51,49,1,40,-99,112,1,7,80,106,90,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12788,0,0,110423,110417,1045,0.0,31.8,33.2,65.3,-99,14.2,14.8,29.2,-99,228.5,81.7,102.1,36.5,105,19.8,10.4,18.3,16.1,420.5,287.8,275.5,-99,-99,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024225,2024225,2024,89,7529,3988,3988,0,4792,0.0195,20431,28.8,0.53,2.1,-99,-99,-99,-99,-99,0,0,396,363,107,256,2,44,54,1,40,-99,100,0,11,70,94,78,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12798,0,0,110532,110525,936,0.0,29.8,30.4,70.3,-99,15.8,16.1,37.3,-99,188.2,75.6,99.7,40.0,107,19.2,9.9,18.3,16.1,420.5,252.7,247.6,-99,-99,2024-08-12
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024223,2024223,2024,89,9105,4072,4072,0,4876,0.0199,20430,28.8,0.447,2.1,-99,-99,-99,-99,-99,0,0,387,373,135,238,7,62,11,1,40,-99,94,2,12,68,88,73,0.09,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110559,110552,909,0.0,37.4,35.3,67.2,-99,16.7,15.8,30.1,-99,227.6,96.8,101.8,43.3,105,19.4,10.2,18.4,16.1,420.5,243.2,258.1,-99,-99,2024-08-10
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024225,2024225,2024,89,9463,4070,4070,0,4874,0.0199,20429,28.8,0.43,2.1,-99,-99,-99,-99,-99,0,0,421,387,134,253,5,44,52,1,40,-99,114,0,8,80,108,92,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110415,110409,1053,0.0,34.0,34.8,70.5,-99,14.6,15.0,30.3,-99,236.6,83.1,101.8,35.8,107,19.1,10.2,17.3,16.1,420.5,278.0,272.1,-99,-99,2024-08-12
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024222,2024222,2024,89,8502,4086,4086,0,4890,0.02,20429,28.8,0.481,2.1,-99,-99,-99,-99,-99,0,0,369,367,123,244,2,44,23,1,40,-99,92,0,17,68,87,71,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12799,0,0,110547,110541,920,0.0,37.7,33.7,69.1,-99,18.1,16.2,33.2,-99,212.6,92.0,102.1,44.2,104,19.5,10.5,18.3,16.1,420.5,225.8,252.2,-99,-99,2024-08-09
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024220,2024220,2024,89,9523,4086,4086,0,4890,0.02,20429,28.8,0.429,2.1,-99,-99,-99,-99,-99,0,0,453,392,146,246,16,44,67,1,40,-99,104,0,11,75,98,82,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110474,110468,994,0.0,30.8,34.4,65.3,-99,13.2,14.7,28.0,-99,238.1,91.7,102.1,39.4,102,20.0,10.6,19.5,16.2,420.5,309.3,277.2,-99,-99,2024-08-07
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024224,2024224,2024,89,7855,4047,4047,0,4851,0.0198,20429,28.8,0.515,2.1,-99,-99,-99,-99,-99,0,0,370,369,124,244,2,44,21,1,40,-99,103,0,10,73,98,82,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110500,110494,967,0.0,34.7,31.0,63.3,-99,17.9,16.0,32.6,-99,196.4,76.1,101.2,39.2,106,19.1,10.3,17.5,16.1,420.5,226.1,253.6,-99,-99,2024-08-11
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0102401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024219,2024219,2024,89,6513,3444,3444,0,4248,0.0169,20428,28.8,0.529,2.1,-99,-99,-99,-99,-99,0,0,310,326,89,238,1,44,6,1,40,-99,64,0,32,57,58,43,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110678,110671,789,0.0,39.2,30.8,73.5,-99,20.7,16.3,38.9,-99,162.8,102.1,86.1,54.0,101,20.1,10.6,19.2,16.2,420.5,166.3,211.2,-99,-99,2024-08-06
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0112401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024115,2024118,2024182,2024221,2024221,2024,89,8760,4086,4086,0,4890,0.02,20428,28.8,0.466,2.1,-99,-99,-99,-99,-99,0,0,369,370,126,245,1,44,21,1,40,-99,102,0,12,73,96,80,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12795,0,0,110504,110498,963,0.0,38.8,34.3,69.7,-99,18.1,16.0,32.5,-99,219.0,86.1,102.1,40.2,103,19.8,10.7,18.2,16.2,420.5,225.8,255.3,-99,-99,2024-08-08
