,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0002401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024222,2024222,2024,89,6365,3468,3468,0,4158,0.018,19233,28.9,0.545,2.0,-99,-99,-99,-99,-99,0,0,308,325,85,239,1,44,5,1,40,-99,62,0,34,56,57,42,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110685,110679,781,0.0,38.7,30.6,74.6,-99,21.1,16.7,40.7,-99,159.1,102.7,86.7,55.9,103,19.5,10.6,18.3,16.2,420.5,164.6,208.2,-99,-99,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0012401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024222,2024222,2024,89,7434,3847,3847,0,4537,0.02,19233,28.9,0.517,2.0,-99,-99,-99,-99,-99,0,0,364,358,112,246,1,44,28,1,40,-99,94,0,17,71,88,74,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110514,110508,952,0.0,33.7,30.8,66.3,-99,17.5,15.9,34.3,-99,185.9,79.4,96.2,41.1,103,19.8,10.8,17.5,16.2,420.5,220.3,241.5,-99,-99,2024-08-09
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0022401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024228,2024228,2024,89,6670,3785,3785,0,4475,0.0197,19235,28.9,0.567,2.0,-99,-99,-99,-99,-99,0,0,309,329,88,240,1,44,3,1,40,-99,66,0,30,56,61,46,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110685,110678,781,0.0,40.2,31.4,75.4,-99,22.8,17.8,42.8,-99,166.7,101.3,94.6,57.5,109,18.8,9.9,18.2,16.1,420.5,165.9,212.3,-99,-99,2024-08-15
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0032401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024223,2024223,2024,89,9322,3847,3847,0,4537,0.02,19233,28.9,0.413,2.0,-99,-99,-99,-99,-99,0,0,431,389,135,255,7,52,49,1,40,-99,111,1,8,79,105,91,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110420,110414,1047,0.0,32.4,34.1,69.2,-99,13.4,14.1,28.5,-99,233.1,84.1,96.2,34.7,104,19.8,10.4,18.3,16.1,420.5,287.8,273.1,-99,-99,2024-08-10
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0042401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024225,2024225,2024,89,7303,3734,3734,0,4424,0.0194,19235,28.9,0.511,2.0,-99,-99,-99,-99,-99,0,0,396,361,103,259,2,44,55,1,40,-99,99,0,12,69,94,79,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12798,0,0,110526,110520,940,0.0,28.9,29.8,71.2,-99,14.8,15.2,36.4,-99,182.6,73.8,93.4,37.8,106,19.3,10.0,18.4,16.1,420.5,252.7,245.0,-99,-99,2024-08-12
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0052401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024224,2024224,2024,89,8870,3847,3847,0,4537,0.02,19234,28.9,0.434,2.0,-99,-99,-99,-99,-99,0,0,397,372,129,243,7,63,21,1,40,-99,91,3,14,68,86,71,0.093,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110556,110550,910,0.0,35.0,34.7,68.6,-99,15.2,15.0,29.7,-99,221.8,97.0,96.2,42.1,105,19.5,10.3,18.4,16.1,420.5,253.7,255.8,-99,-99,2024-08-11
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0062401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024225,2024225,2024,89,9154,3811,3811,0,4501,0.0198,19233,28.9,0.416,2.0,-99,-99,-99,-99,-99,0,0,421,385,128,257,5,44,53,1,40,-99,112,0,8,80,107,92,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110412,110406,1054,0.0,32.9,34.0,71.4,-99,13.7,14.2,29.7,-99,228.9,81.5,95.3,33.9,106,19.1,10.2,17.4,16.1,420.5,278.0,269.0,-99,-99,2024-08-12
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0072401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024222,2024222,2024,89,8239,3847,3847,0,4537,0.02,19234,28.9,0.467,2.0,-99,-99,-99,-99,-99,0,0,369,366,117,249,2,44,24,1,40,-99,91,0,18,68,85,71,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110542,110536,924,0.0,36.5,33.0,70.1,-99,17.0,15.4,32.7,-99,206.0,90.7,96.2,42.4,103,19.6,10.5,18.4,16.2,420.5,225.8,249.7,-99,-99,2024-08-09
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0082401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024220,2024220,2024,89,9208,3847,3847,0,4537,0.02,19233,28.9,0.418,2.0,-99,-99,-99,-99,-99,0,0,453,390,139,251,16,44,69,1,40,-99,103,0,12,75,97,83,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110469,110463,998,0.0,29.8,33.7,66.4,-99,12.4,14.1,27.7,-99,230.2,89.6,96.2,37.4,101,20.1,10.6,19.6,16.2,420.5,309.3,273.3,-99,-99,2024-08-07
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0092401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024117,2024119,2024183,2024225,2024225,2024,89,7665,3847,3847,0,4537,0.02,19233,28.9,0.502,2.0,-99,-99,-99,-99,-99,0,0,370,368,119,249,2,44,21,1,40,-99,103,0,10,73,98,83,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110491,110485,976,0.0,33.9,30.4,64.3,-99,17.0,15.3,32.3,-99,191.6,74.1,96.2,37.2,106,19.2,10.4,17.7,16.1,420.5,226.1,252.1,-99,-99,2024-08-12
