,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0102401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024218,2024218,2024,89,6876,3789,3789,0,4603,0.0183,20700,28.5,0.551,2.3,-99,-99,-99,-99,-99,0,0,310,326,93,233,1,44,5,1,40,-99,66,0,30,57,60,44,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110681,110678,781,0.0,40.6,31.3,73.9,-99,22.4,17.2,40.7,-99,171.9,104.3,94.7,57.5,102,20.0,10.4,19.3,16.2,420.5,169.3,219.8,-99,-99,2024-08-05
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0112401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,8896,4139,4139,0,4952,0.02,20699,28.5,0.465,2.3,-99,-99,-99,-99,-99,0,0,369,366,129,236,1,44,25,1,40,-99,99,0,12,71,94,77,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110529,110526,934,0.0,38.9,34.3,68.8,-99,18.1,15.9,32.0,-99,222.4,89.6,103.5,41.7,103,19.6,10.5,18.3,16.1,420.5,228.8,259.7,-99,-99,2024-08-06
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0122401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024226,2024226,2024,89,7128,4065,4065,0,4879,0.0196,20702,28.5,0.57,2.3,-99,-99,-99,-99,-99,0,0,315,332,95,237,1,44,5,1,40,-99,66,0,28,55,61,45,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110699,110695,764,0.0,40.7,31.6,75.4,-99,23.2,18.0,43.0,-99,178.2,107.5,101.6,61.3,110,18.9,9.7,18.1,16.1,420.5,175.0,225.6,-99,-99,2024-08-13
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0132401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024225,2024225,2024,89,9429,4140,4140,0,4954,0.02,20701,28.5,0.439,2.3,-99,-99,-99,-99,-99,0,0,431,382,135,247,6,50,59,1,40,-99,111,1,7,77,105,89,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110453,110450,1010,0.0,32.5,34.1,69.7,-99,14.3,15.0,30.6,-99,235.7,84.9,103.5,37.3,109,18.9,9.8,17.7,16.1,420.5,290.2,276.5,-99,-99,2024-08-12
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0142401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024221,2024221,2024,89,7419,4136,4136,0,4949,0.02,20701,28.5,0.557,2.3,-99,-99,-99,-99,-99,0,0,369,368,122,246,1,44,22,1,40,-99,103,0,11,73,98,82,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110500,110497,963,0.0,32.5,28.3,60.8,-99,18.1,15.8,33.9,-99,185.5,71.9,103.4,40.1,105,19.4,10.3,18.0,16.1,420.5,228.1,262.1,-99,-99,2024-08-08
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0152401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024221,2024221,2024,89,10964,4092,4092,0,4905,0.0198,20702,28.5,0.373,2.3,-99,-99,-99,-99,-99,0,0,446,399,152,247,16,44,53,1,40,-99,107,0,8,74,101,85,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12793,0,0,110483,110480,980,0.0,35.9,37.4,72.0,-99,13.4,14.0,26.9,-99,274.1,102.2,102.3,38.1,105,19.5,10.0,19.4,16.1,420.5,305.7,292.9,-99,-99,2024-08-08
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0162401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024224,2024224,2024,89,9565,4142,4142,0,4955,0.02,20700,28.5,0.433,2.3,-99,-99,-99,-99,-99,0,0,442,379,137,242,11,66,53,1,40,-99,111,2,7,78,105,89,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12789,0,0,110443,110440,1020,0.0,31.7,35.1,70.1,-99,13.7,15.2,30.3,-99,239.1,86.4,103.5,37.4,108,19.0,10.1,17.5,16.1,420.5,301.8,272.7,-99,-99,2024-08-11
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0172401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024221,2024221,2024,89,9693,4140,4140,0,4953,0.02,20701,28.5,0.427,2.3,-99,-99,-99,-99,-99,0,0,412,387,141,247,5,44,42,1,40,-99,110,0,8,78,104,88,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110450,110447,1013,0.0,35.7,34.5,68.9,-99,15.3,14.7,29.4,-99,242.3,88.2,103.5,37.7,105,19.5,10.3,18.0,16.1,420.5,271.3,281.2,-99,-99,2024-08-08
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0182401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,7150,4069,4069,0,4883,0.0197,20702,28.5,0.569,2.3,-99,-99,-99,-99,-99,0,0,310,326,97,229,1,44,5,1,40,-99,72,0,26,58,66,50,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110666,110662,797,0.0,42.3,32.5,73.8,-99,24.0,18.5,42.0,-99,178.7,99.5,101.7,56.6,103,19.7,10.5,18.5,16.1,420.5,169.2,220.1,-99,-99,2024-08-06
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0192401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,7346,4140,4140,0,4953,0.02,20700,28.5,0.564,2.3,-99,-99,-99,-99,-99,0,0,352,351,115,236,5,44,18,1,40,-99,95,0,12,67,89,73,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12801,0,0,110565,110562,897,0.0,34.6,29.9,63.6,-99,19.5,16.9,35.9,-99,183.6,77.3,103.5,43.6,103,19.9,10.4,18.8,16.1,420.5,212.0,245.4,-99,-99,2024-08-06
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0202401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024226,2024226,2024,89,7989,4117,4117,0,4931,0.0199,20703,28.5,0.515,2.3,-99,-99,-99,-99,-99,0,0,411,366,129,237,10,66,35,1,40,-99,103,2,7,72,97,81,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110520,110517,943,0.0,29.5,30.7,61.9,-99,15.2,15.8,31.9,-99,199.7,77.5,102.9,40.0,110,18.7,9.8,17.8,16.1,420.5,270.6,260.1,-99,-99,2024-08-13
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0212401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,7983,4140,4140,0,4953,0.02,20701,28.5,0.519,2.3,-99,-99,-99,-99,-99,0,0,354,362,119,243,1,44,13,1,40,-99,93,0,18,70,87,71,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110528,110525,935,0.0,37.4,31.2,67.2,-99,19.4,16.2,34.9,-99,199.6,85.9,103.5,44.6,103,19.8,10.4,18.4,16.1,420.5,213.2,255.7,-99,-99,2024-08-06
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0222401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024225,2024225,2024,89,9390,4032,4032,0,4845,0.0195,20704,28.5,0.429,2.3,-99,-99,-99,-99,-99,0,0,440,386,132,254,9,44,68,1,40,-99,106,0,9,75,100,84,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110480,110477,983,0.0,31.3,33.6,71.3,-99,13.5,14.4,30.6,-99,234.8,88.5,100.8,38.0,109,18.9,9.6,18.5,16.1,420.5,299.6,279.5,-99,-99,2024-08-12
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0232401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024222,2024222,2024,89,9171,4138,4138,0,4951,0.02,20702,28.5,0.451,2.3,-99,-99,-99,-99,-99,0,0,409,381,138,243,1,44,49,1,40,-99,110,0,9,78,104,88,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110446,110443,1017,0.0,34.2,33.4,66.6,-99,15.4,15.1,30.0,-99,229.3,83.3,103.4,37.6,106,19.3,10.2,17.7,16.1,420.5,268.2,274.8,-99,-99,2024-08-09
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0242401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024228,2024228,2024,89,7732,4043,4043,0,4856,0.0195,20704,28.5,0.523,2.3,-99,-99,-99,-99,-99,0,0,372,372,122,250,2,44,21,1,40,-99,102,0,9,72,97,81,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110514,110511,949,0.0,33.3,29.1,63.5,-99,17.4,15.2,33.2,-99,193.3,75.5,101.1,39.5,112,18.6,9.4,17.6,16.1,420.5,232.0,265.5,-99,-99,2024-08-15
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0252401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024223,2024223,2024,89,8719,4102,4102,0,4915,0.0198,20703,28.5,0.47,2.3,-99,-99,-99,-99,-99,0,0,393,371,129,242,1,44,43,1,40,-99,102,0,12,74,96,80,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12794,0,0,110483,110480,980,0.0,34.5,32.9,67.5,-99,16.2,15.5,31.7,-99,218.0,85.7,102.6,40.3,107,19.2,10.0,17.8,16.1,420.5,252.6,265.4,-99,-99,2024-08-10
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0262401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024220,2024220,2024,89,6905,3827,3827,0,4640,0.0185,20700,28.5,0.554,2.3,-99,-99,-99,-99,-99,0,0,317,330,96,235,1,44,8,1,40,-99,70,0,27,58,65,49,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110671,110668,791,0.0,39.1,30.8,72.1,-99,21.7,17.0,39.9,-99,172.6,98.1,95.7,54.4,104,19.8,10.3,19.7,16.1,420.5,176.4,224.5,-99,-99,2024-08-07
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0272401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024223,2024223,2024,89,9444,4140,4140,0,4954,0.02,20701,28.5,0.438,2.3,-99,-99,-99,-99,-99,0,0,385,378,139,239,2,44,28,1,40,-99,105,0,7,73,100,83,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110505,110502,957,0.0,38.7,34.8,68.2,-99,17.0,15.2,29.9,-99,236.1,89.6,103.5,39.3,107,19.1,10.3,17.6,16.1,420.5,244.2,271.6,-99,-99,2024-08-10
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0282401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024223,2024223,2024,89,8636,4069,4069,0,4882,0.0197,20702,28.5,0.471,2.3,-99,-99,-99,-99,-99,0,0,425,380,129,251,10,44,57,1,40,-99,110,0,7,77,105,89,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110458,110455,1005,0.0,30.4,31.5,67.2,-99,14.3,14.9,31.6,-99,215.9,78.2,101.7,36.9,107,19.0,10.0,18.1,16.1,420.5,284.2,273.8,-99,-99,2024-08-10
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0292401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024220,2024220,2024,89,7025,3951,3951,0,4764,0.0191,20700,28.5,0.562,2.3,-99,-99,-99,-99,-99,0,0,332,327,94,232,1,44,27,1,40,-99,68,0,29,57,62,46,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110675,110671,788,0.0,36.6,31.8,74.5,-99,20.6,17.9,41.9,-99,175.6,103.2,98.8,58.0,104,19.7,10.6,17.9,16.1,420.5,191.7,220.7,-99,-99,2024-08-07
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0302401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024223,2024223,2024,89,7444,4128,4128,0,4942,0.0199,20702,28.5,0.555,2.3,-99,-99,-99,-99,-99,0,0,321,332,98,234,1,44,10,1,40,-99,72,0,26,58,66,50,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110675,110671,788,0.0,41.3,32.9,75.8,-99,22.9,18.2,42.0,-99,186.1,103.9,103.2,57.6,107,19.2,10.1,18.1,16.1,420.5,180.2,226.4,-99,-99,2024-08-10
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0312401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,8357,4140,4140,0,4954,0.02,20701,28.5,0.495,2.3,-99,-99,-99,-99,-99,0,0,374,373,131,242,1,44,22,1,40,-99,106,0,11,76,100,84,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110458,110456,1004,0.0,35.8,31.3,63.7,-99,17.7,15.5,31.6,-99,208.9,79.0,103.5,39.2,103,19.6,10.6,18.1,16.1,420.5,233.5,267.0,-99,-99,2024-08-06
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0322401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024227,2024227,2024,89,9776,4138,4138,0,4951,0.02,20704,28.5,0.423,2.3,-99,-99,-99,-99,-99,0,0,395,388,140,248,9,44,20,1,40,-99,105,0,8,73,99,83,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110502,110499,961,0.0,38.5,34.6,69.8,-99,16.3,14.7,29.5,-99,244.4,92.9,103.4,39.3,111,18.8,9.5,18.6,16.1,420.5,254.1,282.3,-99,-99,2024-08-14
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0332401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024219,2024219,2024,89,7729,4140,4140,0,4953,0.02,20699,28.5,0.536,2.3,-99,-99,-99,-99,-99,0,0,420,370,126,244,8,55,53,1,40,-99,107,1,7,75,101,85,0.083,-99,-99,-99,-99,-99,-99,-99,-99,0,12794,12793,0,0,110486,110483,977,0.0,27.7,29.2,61.2,-99,14.8,15.7,32.8,-99,193.2,72.2,103.5,38.7,103,19.8,10.4,18.2,16.1,420.5,279.2,264.3,-99,-99,2024-08-06
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0342401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024222,2024222,2024,89,8592,4115,4115,0,4928,0.0199,20702,28.5,0.479,2.3,-99,-99,-99,-99,-99,0,0,384,381,129,252,1,44,24,1,40,-99,106,0,11,76,100,84,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12792,0,0,110469,110466,994,0.0,35.3,31.3,66.5,-99,16.9,15.0,31.9,-99,214.8,81.3,102.9,38.9,106,19.2,10.1,18.3,16.1,420.5,243.2,274.8,-99,-99,2024-08-09
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0352401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024220,2024220,2024,89,7837,4140,4140,0,4954,0.02,20702,28.5,0.528,2.3,-99,-99,-99,-99,-99,0,0,366,360,120,240,2,44,26,1,40,-99,97,0,12,70,92,76,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12798,0,0,110531,110528,932,0.0,34.8,30.9,65.4,-99,18.4,16.3,34.5,-99,195.9,80.4,103.5,42.5,104,19.7,10.4,18.7,16.1,420.5,225.3,253.8,-99,-99,2024-08-07
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0362401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024218,2024218,2024,89,7260,4140,4140,0,4953,0.02,20700,28.5,0.57,2.3,-99,-99,-99,-99,-99,0,0,302,321,97,224,1,44,2,1,40,-99,68,0,27,56,63,47,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110695,110691,768,0.0,45.1,33.8,75.2,-99,25.7,19.3,42.9,-99,181.5,106.1,103.5,60.5,102,20.2,10.5,19.2,16.2,420.5,161.1,215.0,-99,-99,2024-08-05
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0372401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024225,2024225,2024,89,9010,4141,4141,0,4954,0.02,20703,28.5,0.46,2.3,-99,-99,-99,-99,-99,0,0,359,365,127,238,1,44,15,1,40,-99,95,0,13,68,89,73,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110556,110553,907,0.0,41.3,34.8,70.8,-99,19.0,16.0,32.5,-99,225.3,95.3,103.5,43.8,109,18.9,9.9,18.2,16.1,420.5,218.2,259.0,-99,-99,2024-08-12
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0382401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024223,2024223,2024,89,8030,4107,4107,0,4920,0.0198,20704,28.5,0.511,2.3,-99,-99,-99,-99,-99,0,0,367,351,107,244,4,44,34,1,40,-99,88,0,16,62,82,66,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110624,110620,839,0.0,35.4,32.8,75.0,-99,18.1,16.8,38.4,-99,200.8,91.3,102.7,46.7,107,19.1,9.9,18.9,16.1,420.5,226.7,245.1,-99,-99,2024-08-10
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0392401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024108,2024116,2024181,2024226,2024226,2024,89,9006,4055,4055,0,4868,0.0196,20704,28.5,0.45,2.3,-99,-99,-99,-99,-99,0,0,374,371,131,240,1,44,24,1,40,-99,98,0,12,70,93,77,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12799,12798,0,0,110538,110535,925,0.0,38.6,33.9,68.6,-99,17.4,15.3,30.9,-99,225.1,91.4,101.4,41.2,110,18.7,9.8,18.1,16.1,420.5,233.6,265.3,-99,-99,2024-08-13
