,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0002401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024228,2024228,2024,89,8482,2585,2585,0,3117,0.02,12924,22.8,0.305,1.4,-99,-99,-99,-99,-99,0,0,409,362,105,257,12,35,66,1,40,-99,95,1,9,64,90,78,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110623,110615,844,0.0,29.3,33.8,80.7,-99,8.9,10.3,24.6,-99,212.0,89.4,64.6,27.2,98,21.2,11.7,16.8,16.2,419.6,289.2,251.2,-99,-99,1,2024-08-15
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0012401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024225,2024225,2024,89,7881,2567,2567,0,3099,0.0199,12923,22.8,0.326,1.4,-99,-99,-99,-99,-99,0,0,468,354,102,252,17,88,75,1,40,-99,91,5,8,63,86,75,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110637,110629,830,0.0,22.6,32.4,77.4,-99,7.4,10.6,25.2,-99,197.0,86.9,64.2,28.3,95,21.4,12.2,16.6,16.2,419.6,348.1,243.3,-99,-99,1,2024-08-12
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0022401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024225,2024225,2024,89,7173,2584,2584,0,3117,0.02,12922,22.8,0.36,1.4,-99,-99,-99,-99,-99,0,0,393,346,96,251,15,13,85,1,40,-99,87,0,12,58,83,72,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110694,110686,772,0.0,26.2,30.4,74.9,-99,9.4,11.0,27.0,-99,179.3,82.5,64.6,29.7,95,21.4,12.2,17.4,16.2,419.6,273.8,235.6,-99,-99,1,2024-08-12
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0032401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024226,2024226,2024,89,7111,2585,2585,0,3117,0.02,12923,22.8,0.363,1.4,-99,-99,-99,-99,-99,0,0,297,336,92,245,0,11,16,1,40,-99,74,0,19,53,70,59,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110748,110740,718,0.0,40.1,31.6,77.5,-99,14.6,11.5,28.2,-99,177.8,96.1,64.6,34.9,96,21.2,11.9,17.9,16.2,419.6,177.5,225.3,-99,-99,1,2024-08-13
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0042401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024230,2024230,2024,89,7788,2565,2565,0,3097,0.0198,12924,22.8,0.329,1.4,-99,-99,-99,-99,-99,0,0,389,359,100,259,6,29,61,1,40,-99,91,1,9,60,87,76,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110676,110668,791,0.0,28.9,31.4,77.8,-99,9.5,10.3,25.6,-99,194.7,85.6,64.1,28.2,100,20.5,11.4,17.1,16.2,419.6,269.8,248.4,-99,-99,1,2024-08-17
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0052401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024223,2024223,2024,89,7842,2584,2584,0,3117,0.02,12922,22.8,0.33,1.4,-99,-99,-99,-99,-99,0,0,314,346,105,241,0,11,23,1,40,-99,79,0,17,56,75,64,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110718,110710,748,0.0,40.4,33.4,74.5,-99,13.3,11.0,24.6,-99,196.1,99.6,64.6,32.8,93,21.9,12.4,17.6,16.3,419.6,194.2,235.0,-99,-99,1,2024-08-10
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0062401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024224,2024224,2024,89,8417,2585,2585,0,3117,0.02,12923,22.8,0.307,1.4,-99,-99,-99,-99,-99,0,0,350,361,107,254,1,11,43,1,40,-99,91,0,12,62,87,76,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110650,110643,816,0.0,36.5,33.7,78.6,-99,11.2,10.3,24.2,-99,210.4,92.0,64.6,28.3,94,21.6,12.2,17.7,16.2,419.6,230.8,249.9,-99,-99,1,2024-08-11
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0072401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024222,2024222,2024,89,7427,2584,2584,0,3117,0.02,12922,22.8,0.348,1.4,-99,-99,-99,-99,-99,0,0,457,350,100,251,23,64,86,1,40,-99,93,3,9,65,89,78,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12803,0,0,110617,110610,849,0.0,22.0,31.0,74.5,-99,7.7,10.8,25.9,-99,185.7,79.5,64.6,27.6,92,22.0,12.8,16.7,16.3,419.6,337.4,239.5,-99,-99,1,2024-08-09
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0082401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024223,2024223,2024,89,7475,2584,2584,0,3117,0.02,12922,22.8,0.346,1.4,-99,-99,-99,-99,-99,0,0,340,347,99,248,7,11,41,1,40,-99,88,0,12,59,84,73,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110675,110667,792,0.0,33.9,31.6,75.5,-99,11.7,10.9,26.1,-99,186.9,85.0,64.6,29.4,93,21.9,12.3,17.8,16.3,419.6,220.8,236.3,-99,-99,1,2024-08-10
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0092401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024124,2024130,2024184,2024226,2024226,2024,89,8450,2585,2585,0,3117,0.02,12924,22.8,0.306,1.4,-99,-99,-99,-99,-99,0,0,325,356,108,248,2,11,22,1,40,-99,85,0,13,58,81,70,0.079,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110699,110691,767,0.0,41.0,34.5,78.0,-99,12.6,10.5,23.8,-99,211.2,99.6,64.6,30.5,96,21.3,11.9,17.6,16.2,419.6,205.9,245.2,-99,-99,1,2024-08-13
