,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0002401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024218,2024218,2024,89,8045,2750,2750,0,3175,0.02,13749,21.1,0.342,1.6,-99,-99,-99,-99,-99,0,0,376,345,113,233,12,12,74,1,40,-99,90,0,7,57,86,74,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110737,110731,728,0.0,28.8,31.1,71.4,-99,9.8,10.6,24.4,-99,201.1,89.4,68.7,30.6,102,20.1,10.4,17.3,16.2,419.6,279.7,259.0,-99,-99,1,2024-08-05
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0012401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024217,2024217,2024,89,8130,2725,2725,0,3150,0.0198,13747,21.1,0.335,1.6,-99,-99,-99,-99,-99,0,0,379,341,112,229,7,12,85,1,40,-99,90,0,8,57,86,74,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110737,110731,728,0.0,28.8,31.9,72.7,-99,9.7,10.7,24.4,-99,203.2,90.3,68.1,30.3,101,20.2,10.5,17.0,16.2,419.6,282.0,255.1,-99,-99,1,2024-08-04
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0022401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024218,2024218,2024,89,7935,2749,2749,0,3175,0.02,13747,21.1,0.346,1.6,-99,-99,-99,-99,-99,0,0,314,334,105,230,1,12,33,1,40,-99,81,0,12,52,77,65,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12816,0,0,110792,110785,673,0.0,36.6,32.0,75.7,-99,12.7,11.1,26.2,-99,198.4,98.0,68.7,33.9,102,20.1,10.5,17.6,16.2,419.6,217.0,248.2,-99,-99,1,2024-08-05
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0032401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024218,2024218,2024,89,7913,2749,2749,0,3175,0.02,13747,21.1,0.347,1.6,-99,-99,-99,-99,-99,0,0,285,329,105,224,0,12,10,1,40,-99,76,0,14,50,72,60,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110812,110805,653,0.0,42.0,32.6,75.4,-99,14.6,11.3,26.2,-99,197.8,103.9,68.7,36.1,102,20.0,10.4,17.8,16.2,419.6,188.3,242.8,-99,-99,1,2024-08-05
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0042401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024220,2024220,2024,89,7954,2750,2750,0,3175,0.02,13749,21.1,0.346,1.6,-99,-99,-99,-99,-99,0,0,354,336,106,230,4,12,69,1,40,-99,85,0,9,53,81,69,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110775,110769,690,0.0,30.9,31.8,75.2,-99,10.7,11.0,26.0,-99,198.8,93.6,68.7,32.4,104,19.7,10.3,16.9,16.1,419.6,257.8,249.9,-99,-99,1,2024-08-07
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0052401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024216,2024216,2024,89,8068,2749,2749,0,3175,0.02,13747,21.1,0.341,1.6,-99,-99,-99,-99,-99,0,0,308,336,114,222,0,12,26,1,40,-99,85,0,9,54,80,69,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110768,110761,697,0.0,38.2,32.3,70.9,-99,13.0,11.0,24.2,-99,201.7,95.3,68.7,32.5,100,20.5,10.7,17.5,16.2,419.6,211.1,249.8,-99,-99,1,2024-08-03
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0062401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024217,2024217,2024,89,8172,2749,2749,0,3175,0.02,13747,21.1,0.336,1.6,-99,-99,-99,-99,-99,0,0,312,348,115,233,0,12,18,1,40,-99,85,0,11,56,81,70,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110745,110739,720,0.0,37.9,31.2,70.8,-99,12.8,10.5,23.8,-99,204.3,95.6,68.7,32.2,101,20.3,10.6,17.7,16.2,419.6,215.5,261.6,-99,-99,1,2024-08-04
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0072401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024215,2024215,2024,89,7890,2749,2749,0,3175,0.02,13747,21.1,0.348,1.6,-99,-99,-99,-99,-99,0,0,360,339,110,230,4,12,71,1,40,-99,91,0,8,57,86,75,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110727,110721,737,0.0,30.0,31.2,72.0,-99,10.4,10.9,25.1,-99,197.2,87.0,68.7,30.3,99,20.6,10.9,16.9,16.2,419.6,263.1,253.0,-99,-99,1,2024-08-02
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0082401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024216,2024216,2024,89,8020,2749,2749,0,3175,0.02,13747,21.1,0.343,1.6,-99,-99,-99,-99,-99,0,0,339,336,108,228,7,12,50,1,40,-99,82,0,14,53,77,66,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110776,110770,689,0.0,33.0,32.1,74.0,-99,11.3,11.0,25.4,-99,200.5,98.1,68.7,33.6,100,20.4,10.6,17.7,16.2,419.6,242.7,249.9,-99,-99,1,2024-08-03
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0092401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024108,2024116,2024176,2024217,2024217,2024,89,8403,2750,2750,0,3175,0.02,13748,21.1,0.327,1.6,-99,-99,-99,-99,-99,0,0,325,345,116,229,2,12,33,1,40,-99,88,0,8,55,84,72,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110758,110752,707,0.0,36.7,32.5,72.7,-99,12.0,10.6,23.8,-99,210.1,95.6,68.7,31.3,101,20.1,10.5,17.7,16.2,419.6,228.8,258.5,-99,-99,1,2024-08-04
