,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0002401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024213,2024213,2024,89,6724,3341,3341,0,3799,0.02,16703,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,318,330,104,226,1,14,40,1,40,-99,86,0,8,52,81,68,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110798,110795,663,0.0,26.6,26.0,64.9,-99,13.2,12.9,32.3,-99,168.1,78.4,83.5,38.9,109,19.1,9.4,16.7,16.0,419.6,252.9,258.6,-99,-99,1,2024-07-31
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0012401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024212,2024212,2024,89,6726,3335,3335,0,3793,0.02,16702,38.9,0.496,1.3,-99,-99,-99,-99,-99,0,0,340,331,104,227,4,14,57,1,40,-99,84,0,9,52,79,66,0.063,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12816,0,0,110806,110802,656,0.0,24.5,25.9,64.5,-99,12.2,12.8,32.0,-99,168.1,80.2,83.4,39.8,108,19.2,9.5,16.8,16.0,419.6,274.1,259.9,-99,-99,1,2024-07-30
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0022401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024212,2024212,2024,89,6726,3340,3340,0,3799,0.02,16702,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,278,321,104,217,0,14,9,1,40,-99,76,0,12,48,71,58,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110848,110844,614,0.0,31.7,27.0,65.0,-99,15.7,13.4,32.3,-99,168.1,88.7,83.5,44.0,108,19.1,9.4,17.1,16.0,419.6,212.4,249.3,-99,-99,1,2024-07-30
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0032401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024213,2024213,2024,89,6724,3340,3340,0,3799,0.02,16702,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,282,325,104,221,0,14,10,1,40,-99,78,0,11,49,73,60,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110836,110833,625,0.0,31.0,26.5,64.7,-99,15.4,13.2,32.1,-99,168.1,86.4,83.5,42.9,109,19.0,9.4,17.1,16.0,419.6,217.0,253.5,-99,-99,1,2024-07-31
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0042401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024213,2024213,2024,89,6726,3325,3325,0,3783,0.0199,16703,38.9,0.494,1.3,-99,-99,-99,-99,-99,0,0,282,322,104,219,0,14,12,1,40,-99,77,0,11,48,73,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110842,110839,619,0.0,31.1,26.8,64.9,-99,15.4,13.3,32.1,-99,168.1,87.3,83.1,43.2,109,18.9,9.3,16.9,16.0,419.6,216.3,250.9,-99,-99,1,2024-07-31
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0052401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024211,2024211,2024,89,6723,3340,3340,0,3799,0.02,16702,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,304,323,104,220,0,14,33,1,40,-99,84,0,8,51,79,66,0.063,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110812,110809,649,0.0,28.2,26.7,64.9,-99,14.0,13.3,32.3,-99,168.1,80.5,83.5,40.0,107,19.2,9.6,16.9,16.0,419.6,238.1,251.9,-99,-99,1,2024-07-29
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0062401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024211,2024211,2024,89,6726,3340,3340,0,3799,0.02,16702,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,301,335,105,230,0,14,18,1,40,-99,82,0,10,51,77,64,0.063,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110814,110810,647,0.0,28.5,25.5,63.9,-99,14.2,12.7,31.7,-99,168.1,82.1,83.5,40.8,107,19.3,9.5,17.3,16.0,419.6,235.6,263.8,-99,-99,1,2024-07-29
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0072401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024211,2024211,2024,89,6722,3340,3340,0,3799,0.02,16701,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,320,328,103,225,0,14,45,1,40,-99,85,0,9,52,81,68,0.062,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110797,110794,665,0.0,26.4,26.2,65.2,-99,13.1,13.0,32.4,-99,168.1,78.7,83.5,39.1,107,19.5,9.7,16.6,16.0,419.6,254.9,256.8,-99,-99,1,2024-07-29
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0082401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024211,2024211,2024,89,6724,3340,3340,0,3799,0.02,16702,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,287,330,105,225,0,14,9,1,40,-99,79,0,11,50,75,62,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110823,110819,639,0.0,30.4,26.0,64.1,-99,15.1,12.9,31.8,-99,168.1,84.8,83.5,42.1,107,19.4,9.5,17.3,16.0,419.6,221.2,258.8,-99,-99,1,2024-07-29
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0092401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024100,2024104,2024169,2024212,2024212,2024,89,6727,3341,3341,0,3799,0.02,16703,38.9,0.497,1.3,-99,-99,-99,-99,-99,0,0,317,334,105,228,2,14,34,1,40,-99,85,0,7,52,81,67,0.064,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110803,110800,658,0.0,26.7,25.6,63.8,-99,13.3,12.7,31.7,-99,168.2,79.1,83.5,39.3,108,19.2,9.5,17.2,16.0,419.6,251.6,262.3,-99,-99,1,2024-07-30
