,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024227,2024227,2024,89,6983,4037,4037,0,4611,0.0186,21705,34.2,0.578,2.0,-99,-99,-99,-99,-99,0,0,368,383,121,263,1,34,17,1,40,-99,88,0,16,64,83,69,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12804,0,0,110658,110647,816,0.0,32.1,28.0,57.9,-99,18.6,16.2,33.5,-99,174.6,79.1,100.9,45.7,96,22.2,12.4,18.2,16.2,419.6,217.3,249.0,-99,-99,1,2024-08-14
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024229,2024229,2024,89,7030,4037,4037,0,4611,0.0186,21706,34.2,0.574,2.0,-99,-99,-99,-99,-99,0,0,436,394,128,266,8,45,56,1,40,-99,99,1,8,67,94,80,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12801,0,0,110631,110620,843,0.0,24.6,27.0,54.7,-99,14.1,15.5,31.4,-99,175.7,70.9,100.9,40.7,98,21.7,12.0,17.6,16.2,419.6,285.6,260.0,-99,-99,1,2024-08-16
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024230,2024230,2024,89,7007,4003,4003,0,4577,0.0184,21706,34.2,0.571,2.0,-99,-99,-99,-99,-99,0,0,489,395,126,269,16,81,62,1,40,-99,99,3,6,67,94,79,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12801,0,0,110624,110613,850,0.0,20.7,26.8,55.6,-99,11.8,15.3,31.8,-99,175.2,70.8,100.1,40.5,99,21.6,12.0,17.7,16.2,419.6,338.0,261.4,-99,-99,1,2024-08-17
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024230,2024230,2024,89,6993,4037,4037,0,4611,0.0186,21706,34.2,0.577,2.0,-99,-99,-99,-99,-99,0,0,484,394,125,270,32,59,65,1,40,-99,98,2,8,66,93,78,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12802,12802,0,0,110633,110622,842,0.0,21.0,26.9,56.1,-99,12.1,15.5,32.4,-99,174.8,71.5,100.9,41.3,99,21.7,12.0,17.7,16.2,419.6,333.2,260.4,-99,-99,1,2024-08-17
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024229,2024229,2024,89,7029,4037,4037,0,4611,0.0186,21706,34.2,0.574,2.0,-99,-99,-99,-99,-99,0,0,375,389,129,260,1,34,18,1,40,-99,93,0,11,65,88,74,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12803,0,0,110651,110640,823,0.0,31.4,27.6,54.6,-99,18.0,15.8,31.4,-99,175.7,75.4,100.9,43.3,98,22.0,12.2,17.7,16.2,419.6,224.0,254.8,-99,-99,1,2024-08-16
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024228,2024228,2024,89,7047,4037,4037,0,4611,0.0186,21706,34.2,0.573,2.0,-99,-99,-99,-99,-99,0,0,437,389,127,262,11,48,56,1,40,-99,100,1,8,68,95,81,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110612,110602,862,0.0,24.6,27.6,55.4,-99,14.1,15.8,31.7,-99,176.2,70.3,100.9,40.3,97,22.2,12.4,17.5,16.2,419.6,286.5,255.1,-99,-99,1,2024-08-15
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024226,2024226,2024,89,6960,4037,4037,0,4611,0.0186,21705,34.2,0.58,2.0,-99,-99,-99,-99,-99,0,0,389,372,113,260,13,34,37,1,40,-99,90,0,13,62,84,70,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110681,110670,793,0.0,29.1,29.2,61.7,-99,16.9,16.9,35.8,-99,174.0,77.7,100.9,45.1,95,22.6,12.7,17.8,16.2,419.6,238.8,238.3,-99,-99,1,2024-08-13
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024229,2024229,2024,89,7027,4037,4037,0,4611,0.0186,21706,34.2,0.575,2.0,-99,-99,-99,-99,-99,0,0,445,397,128,268,11,34,69,1,40,-99,101,0,8,68,96,81,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110613,110602,861,0.0,23.9,26.8,54.8,-99,13.7,15.4,31.5,-99,175.7,69.8,100.9,40.1,98,21.8,12.2,17.6,16.2,419.6,293.9,262.5,-99,-99,1,2024-08-16
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024227,2024227,2024,89,7003,4037,4037,0,4611,0.0186,21706,34.2,0.577,2.0,-99,-99,-99,-99,-99,0,0,376,387,122,265,1,34,21,1,40,-99,88,0,17,64,82,68,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110657,110647,817,0.0,31.1,27.7,57.2,-99,17.9,16.0,33.0,-99,175.1,80.0,100.9,46.1,96,22.0,12.3,17.8,16.2,419.6,225.4,253.0,-99,-99,1,2024-08-14
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024125,2024131,2024187,2024229,2024229,2024,89,7015,4037,4037,0,4611,0.0186,21706,34.2,0.576,2.0,-99,-99,-99,-99,-99,0,0,369,389,127,262,1,34,12,1,40,-99,88,0,16,64,83,69,0.076,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110657,110646,817,0.0,32.1,27.5,55.2,-99,18.5,15.8,31.8,-99,175.4,79.4,100.9,45.7,98,21.7,12.0,17.8,16.2,419.6,218.6,255.4,-99,-99,1,2024-08-16
