,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024222,2024222,2024,89,6816,3586,3586,0,4376,0.0186,19281,29.6,0.526,2.0,-99,-99,-99,-99,-99,0,0,368,372,115,257,1,32,30,1,40,-99,84,0,17,60,80,66,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110698,110690,769,0.0,28.8,27.3,59.3,-99,15.2,14.4,31.2,-99,170.4,81.2,89.7,42.7,97,21.4,11.6,17.7,16.2,419.6,236.3,249.4,-99,-99,1,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024224,2024224,2024,89,6836,3586,3586,0,4377,0.0186,19282,29.6,0.525,2.0,-99,-99,-99,-99,-99,0,0,429,383,121,262,8,44,61,1,40,-99,94,1,9,63,90,77,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110665,110658,802,0.0,23.0,26.3,56.6,-99,12.0,13.8,29.7,-99,170.9,72.6,89.7,38.1,99,21.1,11.3,17.4,16.2,419.6,297.8,260.4,-99,-99,1,2024-08-11
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024225,2024225,2024,89,6825,3586,3586,0,4377,0.0186,19282,29.6,0.525,2.0,-99,-99,-99,-99,-99,0,0,476,384,119,265,16,77,65,1,40,-99,94,3,7,63,90,76,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110665,110657,803,0.0,19.8,26.1,57.4,-99,10.4,13.7,30.2,-99,170.6,72.7,89.7,38.2,100,21.0,11.3,17.5,16.2,419.6,344.0,261.9,-99,-99,1,2024-08-12
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024225,2024225,2024,89,6823,3586,3586,0,4377,0.0186,19282,29.6,0.526,2.0,-99,-99,-99,-99,-99,0,0,409,381,119,263,9,32,53,1,40,-99,92,0,11,63,88,75,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110669,110662,798,0.0,24.6,26.3,57.4,-99,12.9,13.8,30.2,-99,170.6,74.0,89.7,38.9,100,21.1,11.3,17.5,16.2,419.6,277.6,259.0,-99,-99,1,2024-08-12
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024224,2024224,2024,89,6862,3586,3586,0,4377,0.0186,19282,29.6,0.523,2.0,-99,-99,-99,-99,-99,0,0,369,378,121,257,1,32,25,1,40,-99,92,0,11,63,88,75,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110670,110662,798,0.0,28.9,26.8,56.6,-99,15.1,14.0,29.6,-99,171.5,74.4,89.7,38.9,99,21.2,11.4,17.7,16.2,419.6,237.5,255.9,-99,-99,1,2024-08-11
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024223,2024223,2024,89,6853,3586,3586,0,4376,0.0186,19282,29.6,0.523,2.0,-99,-99,-99,-99,-99,0,0,434,380,120,260,11,47,63,1,40,-99,96,1,9,64,91,78,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12804,12804,0,0,110654,110647,814,0.0,22.7,26.6,57.3,-99,11.9,13.9,30.0,-99,171.3,71.6,89.7,37.5,98,21.4,11.6,17.4,16.2,419.6,302.1,257.3,-99,-99,1,2024-08-10
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024222,2024222,2024,89,6804,3586,3586,0,4376,0.0186,19281,29.6,0.527,2.0,-99,-99,-99,-99,-99,0,0,389,364,111,253,13,32,47,1,40,-99,82,0,19,58,78,64,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110723,110715,745,0.0,26.4,28.2,61.4,-99,13.9,14.8,32.4,-99,170.1,83.1,89.7,43.8,97,21.7,11.8,17.5,16.2,419.6,257.8,241.5,-99,-99,1,2024-08-09
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024223,2024223,2024,89,6835,3586,3586,0,4377,0.0186,19282,29.6,0.525,2.0,-99,-99,-99,-99,-99,0,0,415,384,121,263,11,32,54,1,40,-99,94,0,10,63,90,77,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110667,110660,800,0.0,24.1,26.1,56.5,-99,12.7,13.7,29.6,-99,170.9,72.6,89.7,38.1,98,21.2,11.4,17.7,16.2,419.6,283.2,261.8,-99,-99,1,2024-08-10
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024223,2024223,2024,89,6826,3586,3586,0,4377,0.0186,19282,29.6,0.525,2.0,-99,-99,-99,-99,-99,0,0,357,377,118,259,1,32,13,1,40,-99,85,0,17,61,80,67,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110687,110680,780,0.0,30.3,26.8,57.8,-99,15.9,14.1,30.4,-99,170.7,80.8,89.7,42.4,98,21.4,11.6,17.6,16.2,419.6,225.2,254.8,-99,-99,1,2024-08-10
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024119,2024125,2024183,2024224,2024224,2024,89,6830,3586,3586,0,4377,0.0186,19282,29.6,0.525,2.0,-99,-99,-99,-99,-99,0,0,365,382,121,261,1,32,17,1,40,-99,88,0,15,63,84,70,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12805,0,0,110672,110664,796,0.0,29.2,26.3,56.6,-99,15.3,13.8,29.7,-99,170.7,77.7,89.7,40.8,99,21.1,11.3,17.6,16.2,419.6,233.7,259.3,-99,-99,1,2024-08-11
