,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0002401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024216,2024216,2024,89,8169,3216,3216,0,3977,0.02,16079,23.1,0.394,2.0,-99,-99,-99,-99,-99,0,0,383,341,128,213,13,12,83,1,40,-99,94,0,7,61,89,75,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110695,110688,772,0.0,28.5,32.1,64.0,-99,11.2,12.6,25.2,-99,204.2,86.7,80.4,34.1,100,20.8,11.2,16.5,16.2,419.6,286.9,254.8,-99,-99,1,2024-08-03
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0012401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024218,2024218,2024,89,7868,3216,3216,0,3977,0.02,16079,23.1,0.409,2.0,-99,-99,-99,-99,-99,0,0,272,317,109,208,1,12,9,1,40,-99,70,0,17,46,65,50,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110856,110849,611,0.0,44.9,34.2,72.4,-99,18.3,14.0,29.6,-99,196.7,112.7,80.4,46.1,102,20.3,10.6,18.2,16.2,419.6,175.3,230.4,-99,-99,1,2024-08-05
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0022401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024227,2024227,2024,89,10107,3017,3017,0,3778,0.0188,16083,23.1,0.298,2.0,-99,-99,-99,-99,-99,0,0,383,363,142,221,12,18,56,1,40,-99,93,0,5,58,87,73,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110734,110727,733,0.0,35.3,36.6,71.3,-99,10.5,10.9,21.3,-99,252.7,109.2,75.4,32.6,111,18.9,9.5,16.8,16.1,419.6,286.2,276.5,-99,-99,1,2024-08-14
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0032401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024218,2024218,2024,89,7933,3216,3216,0,3977,0.02,16078,23.1,0.405,2.0,-99,-99,-99,-99,-99,0,0,273,315,111,204,1,12,11,1,40,-99,69,0,16,45,64,49,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12823,12823,0,0,110875,110867,592,0.0,45.0,34.7,71.4,-99,18.2,14.1,28.9,-99,198.3,114.9,80.4,46.6,102,20.4,10.6,17.9,16.2,419.6,176.4,228.6,-99,-99,1,2024-08-05
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0042401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024221,2024221,2024,89,9479,3192,3192,0,3953,0.0198,16080,23.1,0.337,2.0,-99,-99,-99,-99,-99,0,0,364,358,139,219,5,12,56,1,40,-99,95,0,6,61,89,75,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110703,110696,764,0.0,35.4,34.9,68.4,-99,11.9,11.8,23.0,-99,237.0,100.1,79.8,33.7,105,19.6,10.3,17.3,16.1,419.6,267.8,271.6,-99,-99,1,2024-08-08
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0052401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024222,2024222,2024,89,9616,3216,3216,0,3977,0.02,16080,23.1,0.334,2.0,-99,-99,-99,-99,-99,0,0,348,361,140,221,1,12,40,1,40,-99,95,0,7,61,90,75,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110694,110687,774,0.0,38.3,35.0,68.8,-99,12.8,11.7,23.0,-99,240.4,100.8,80.4,33.7,106,19.7,10.3,17.3,16.1,419.6,251.1,274.4,-99,-99,1,2024-08-09
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0062401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024219,2024219,2024,89,8545,3199,3199,0,3960,0.0199,16080,23.1,0.374,2.0,-99,-99,-99,-99,-99,0,0,335,350,134,217,2,12,37,1,40,-99,89,0,8,57,84,70,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110736,110729,731,0.0,35.8,32.4,63.9,-99,13.4,12.1,23.9,-99,213.6,95.5,80.0,35.8,103,20.1,10.5,17.7,16.2,419.6,238.6,264.0,-99,-99,1,2024-08-06
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0072401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024218,2024218,2024,89,9672,3216,3216,0,3977,0.02,16079,23.1,0.332,2.0,-99,-99,-99,-99,-99,0,0,350,362,142,220,2,12,41,1,40,-99,95,0,6,60,90,75,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110701,110695,765,0.0,38.1,35.1,68.3,-99,12.7,11.7,22.7,-99,241.8,101.7,80.4,33.8,102,20.3,10.6,17.8,16.2,419.6,253.9,275.4,-99,-99,1,2024-08-05
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0082401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024223,2024223,2024,89,10065,3216,3216,0,3977,0.02,16081,23.1,0.32,2.0,-99,-99,-99,-99,-99,0,0,533,381,149,232,38,113,68,1,40,-99,94,4,5,62,88,74,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12806,0,0,110692,110685,775,0.0,23.0,34.2,67.8,-99,7.4,10.9,21.7,-99,251.6,107.3,80.4,34.3,107,19.7,9.9,18.2,16.1,419.6,437.0,294.3,-99,-99,1,2024-08-10
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0092401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024221,2024221,2024,89,8417,3104,3104,0,3866,0.0193,16080,23.1,0.369,2.0,-99,-99,-99,-99,-99,0,0,327,340,124,216,2,12,39,1,40,-99,84,0,11,54,79,64,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12814,0,0,110777,110770,690,0.0,36.6,33.2,68.1,-99,13.5,12.2,25.1,-99,210.4,100.1,77.6,36.9,105,19.8,10.3,16.8,16.1,419.6,230.2,253.5,-99,-99,1,2024-08-08
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0102401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024221,2024221,2024,89,8225,3216,3216,0,3978,0.02,16081,23.1,0.391,2.0,-99,-99,-99,-99,-99,0,0,329,343,122,221,1,12,39,1,40,-99,87,0,8,54,82,68,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110769,110762,697,0.0,35.4,32.1,67.4,-99,13.9,12.5,26.4,-99,205.6,94.3,80.4,36.9,105,19.8,10.2,17.8,16.1,419.6,232.2,256.6,-99,-99,1,2024-08-08
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0112401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024224,2024224,2024,89,9396,3155,3155,0,3916,0.0196,16083,23.1,0.336,2.0,-99,-99,-99,-99,-99,0,0,319,359,138,221,1,12,14,1,40,-99,85,0,11,57,80,66,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110743,110737,724,0.0,42.2,34.5,68.3,-99,14.2,11.6,22.9,-99,234.9,110.0,78.9,36.9,108,19.4,9.8,17.7,16.1,419.6,222.4,272.5,-99,-99,1,2024-08-11
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0122401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024221,2024221,2024,89,9382,3216,3216,0,3978,0.02,16082,23.1,0.343,2.0,-99,-99,-99,-99,-99,0,0,353,351,134,217,1,12,54,1,40,-99,94,0,7,60,89,74,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110707,110701,760,0.0,36.6,35.4,70.0,-99,12.6,12.1,24.0,-99,234.5,99.6,80.4,34.2,105,19.5,10.6,16.9,16.1,419.6,256.1,265.1,-99,-99,1,2024-08-08
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0132401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024222,2024222,2024,89,9044,3216,3216,0,3978,0.02,16081,23.1,0.356,2.0,-99,-99,-99,-99,-99,0,0,347,357,136,221,4,12,42,1,40,-99,94,0,5,58,89,74,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110726,110719,741,0.0,36.0,33.4,66.5,-99,12.8,11.9,23.7,-99,226.1,96.4,80.4,34.3,106,19.6,10.2,17.4,16.1,419.6,251.0,270.5,-99,-99,1,2024-08-09
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0142401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024223,2024223,2024,89,9698,3161,3161,0,3922,0.0197,16082,23.1,0.326,2.0,-99,-99,-99,-99,-99,0,0,446,360,138,222,18,80,55,1,40,-99,95,2,5,62,89,75,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110688,110681,779,0.0,27.7,35.4,70.0,-99,9.0,11.5,22.8,-99,242.4,102.5,79.0,33.4,107,19.4,10.0,17.2,16.1,419.6,349.7,274.0,-99,-99,1,2024-08-10
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0152401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024216,2024216,2024,89,7662,3216,3216,0,3977,0.02,16078,23.1,0.42,2.0,-99,-99,-99,-99,-99,0,0,266,311,107,204,1,12,8,1,40,-99,65,0,19,44,60,46,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12824,12824,0,0,110881,110874,586,0.0,45.3,34.1,71.6,-99,19.0,14.3,30.0,-99,191.6,117.4,80.4,49.3,100,20.6,11.1,17.7,16.2,419.6,169.1,224.4,-99,-99,1,2024-08-03
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0162401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024220,2024220,2024,89,9086,3142,3142,0,3904,0.0195,16080,23.1,0.346,2.0,-99,-99,-99,-99,-99,0,0,441,352,134,217,15,84,57,1,40,-99,93,4,6,63,88,73,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110677,110671,790,0.0,26.4,34.2,67.7,-99,9.1,11.8,23.4,-99,227.1,97.3,78.6,33.7,104,20.0,10.6,16.9,16.1,419.6,344.5,265.3,-99,-99,1,2024-08-07
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0172401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024219,2024219,2024,89,8123,3216,3216,0,3977,0.02,16078,23.1,0.396,2.0,-99,-99,-99,-99,-99,0,0,329,332,117,215,11,12,40,1,40,-99,86,0,9,54,81,66,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110774,110767,692,0.0,35.0,33.0,69.5,-99,13.8,13.1,27.5,-99,203.1,94.8,80.4,37.5,103,20.3,10.5,17.8,16.2,419.6,232.3,246.1,-99,-99,1,2024-08-06
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0182401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024224,2024224,2024,89,8195,3167,3167,0,3928,0.0197,16083,23.1,0.386,2.0,-99,-99,-99,-99,-99,0,0,292,334,114,220,1,12,12,1,40,-99,75,0,14,48,69,55,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12820,12820,0,0,110832,110825,635,0.0,41.8,33.1,72.2,-99,16.2,12.8,27.9,-99,204.9,109.9,79.2,42.5,108,19.4,9.8,17.6,16.1,419.6,195.9,247.4,-99,-99,1,2024-08-11
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0192401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024222,2024222,2024,89,9215,3153,3153,0,3915,0.0196,16079,23.1,0.342,2.0,-99,-99,-99,-99,-99,0,0,352,363,139,224,1,12,42,1,40,-99,93,0,7,59,88,73,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110713,110706,754,0.0,36.1,33.3,66.2,-99,12.3,11.4,22.7,-99,230.4,99.1,78.8,33.9,106,19.6,10.2,17.3,16.1,419.6,255.6,276.7,-99,-99,1,2024-08-09
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0202401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024223,2024223,2024,89,8279,3201,3201,0,3962,0.0199,16082,23.1,0.387,2.0,-99,-99,-99,-99,-99,0,0,398,353,125,227,4,17,90,1,40,-99,90,0,7,57,85,71,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110735,110729,732,0.0,27.5,31.0,66.0,-99,10.6,12.0,25.5,-99,207.0,91.6,80.0,35.4,107,19.7,9.7,17.5,16.1,419.6,301.6,266.7,-99,-99,1,2024-08-10
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0212401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024217,2024217,2024,89,9477,3216,3216,0,3977,0.02,16078,23.1,0.339,2.0,-99,-99,-99,-99,-99,0,0,384,360,141,219,12,29,50,1,40,-99,96,1,7,63,91,77,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12805,0,0,110679,110673,788,0.0,32.9,34.6,67.4,-99,11.2,11.7,22.9,-99,236.9,98.2,80.4,33.3,101,20.7,10.9,17.8,16.2,419.6,287.8,273.7,-99,-99,1,2024-08-04
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0222401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024228,2024228,2024,89,9234,3119,3119,0,3880,0.0194,16083,23.1,0.338,2.0,-99,-99,-99,-99,-99,0,0,500,352,131,221,21,98,96,1,40,-99,95,4,5,64,90,75,0.066,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12804,0,0,110669,110662,798,0.0,22.9,34.7,70.4,-99,7.7,11.7,23.8,-99,230.9,97.4,78.0,32.9,112,18.7,9.7,15.6,16.1,419.6,403.2,265.8,-99,-99,1,2024-08-15
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0232401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024224,2024224,2024,89,9352,3152,3152,0,3913,0.0196,16080,23.1,0.337,2.0,-99,-99,-99,-99,-99,0,0,374,363,139,224,2,25,51,1,40,-99,93,0,6,60,88,73,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110711,110704,756,0.0,33.6,33.8,67.2,-99,11.3,11.4,22.7,-99,233.8,100.3,78.8,33.8,108,19.4,10.0,17.5,16.1,419.6,278.0,276.3,-99,-99,1,2024-08-11
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0242401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024220,2024220,2024,89,8991,3216,3216,0,3977,0.02,16080,23.1,0.358,2.0,-99,-99,-99,-99,-99,0,0,310,343,126,217,1,12,20,1,40,-99,83,0,10,52,78,64,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110792,110785,675,0.0,42.2,35.0,71.4,-99,15.1,12.5,25.5,-99,224.8,107.8,80.4,38.6,104,20.1,10.5,17.7,16.1,419.6,213.3,257.0,-99,-99,1,2024-08-07
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0252401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024111,2024116,2024178,2024221,2024221,2024,89,9151,3191,3191,0,3952,0.0198,16082,23.1,0.349,2.0,-99,-99,-99,-99,-99,0,0,424,363,141,223,18,48,61,1,40,-99,91,2,6,58,86,71,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12810,0,0,110735,110728,732,0.0,28.0,33.0,65.1,-99,9.7,11.5,22.7,-99,228.8,100.8,79.8,35.1,105,19.9,10.1,17.6,16.1,419.6,327.3,277.1,-99,-99,1,2024-08-08
