,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0002401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6287,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,283,331,98,233,0,12,7,1,40,-99,76,0,13,49,72,62,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110808,110804,653,0.0,33.7,25.7,64.0,-99,14.3,10.9,27.2,-99,157.2,82.8,66.7,35.1,99,20.3,10.6,17.9,16.2,419.6,186.6,244.7,-99,-99,1,2024-08-02
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0012401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024216,2024216,2024,89,6288,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,281,332,98,234,0,12,4,1,40,-99,75,0,14,49,71,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110814,110810,647,0.0,34.1,25.6,64.3,-99,14.5,10.9,27.3,-99,157.2,84.2,66.7,35.7,100,20.1,10.4,18.2,16.2,419.6,184.6,245.4,-99,-99,1,2024-08-03
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0022401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024216,2024216,2024,89,6285,2668,2668,0,3023,0.02,13341,23.1,0.425,1.3,-99,-99,-99,-99,-99,0,0,301,337,98,239,0,12,19,1,40,-99,79,0,13,51,75,65,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110791,110787,669,0.0,30.7,25.1,64.0,-99,13.0,10.7,27.2,-99,157.1,79.7,66.7,33.8,100,20.2,10.4,17.7,16.2,419.6,204.8,250.5,-99,-99,1,2024-08-03
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0032401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6287,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,282,331,98,233,0,12,5,1,40,-99,75,0,14,49,71,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110814,110810,647,0.0,33.9,25.7,64.4,-99,14.4,10.9,27.3,-99,157.2,84.4,66.7,35.8,99,20.4,10.4,18.1,16.2,419.6,185.4,244.9,-99,-99,1,2024-08-02
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0042401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6286,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,304,335,98,237,0,12,24,1,40,-99,77,0,14,50,73,63,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110801,110797,660,0.0,30.2,25.3,64.2,-99,12.8,10.7,27.3,-99,157.1,81.4,66.7,34.6,99,20.3,10.7,17.6,16.2,419.6,207.8,248.4,-99,-99,1,2024-08-02
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0052401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024217,2024217,2024,89,6286,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,292,335,98,236,0,12,11,1,40,-99,78,0,13,50,74,64,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110795,110791,666,0.0,32.2,25.3,63.9,-99,13.7,10.7,27.1,-99,157.2,81.0,66.7,34.4,101,20.1,10.3,17.6,16.2,419.6,195.1,248.6,-99,-99,1,2024-08-04
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0062401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6288,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,299,342,99,243,0,12,12,1,40,-99,78,0,12,50,74,64,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110797,110793,664,0.0,31.0,24.6,63.6,-99,13.2,10.4,27.0,-99,157.2,80.4,66.7,34.1,99,20.3,10.6,18.0,16.2,419.6,202.6,255.6,-99,-99,1,2024-08-02
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0072401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6288,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,302,340,99,241,0,12,17,1,40,-99,79,0,12,50,75,65,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110795,110791,666,0.0,30.6,24.8,63.5,-99,13.0,10.5,27.0,-99,157.2,79.7,66.7,33.8,99,20.5,10.5,18.0,16.2,419.6,205.7,253.5,-99,-99,1,2024-08-02
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0082401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024216,2024216,2024,89,6288,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,285,333,98,234,0,12,7,1,40,-99,76,0,13,50,73,62,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110804,110800,657,0.0,33.3,25.5,64.0,-99,14.1,10.8,27.2,-99,157.2,82.4,66.7,35.0,100,20.2,10.5,17.9,16.2,419.6,188.6,246.3,-99,-99,1,2024-08-03
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0092401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6287,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,290,336,99,237,0,12,9,1,40,-99,77,0,13,50,73,63,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110804,110800,657,0.0,32.5,25.2,63.7,-99,13.8,10.7,27.0,-99,157.2,81.9,66.7,34.7,99,20.4,10.5,17.9,16.2,419.6,193.4,249.5,-99,-99,1,2024-08-02
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0102401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024214,2024214,2024,89,6282,2668,2668,0,3023,0.02,13340,23.1,0.425,1.3,-99,-99,-99,-99,-99,0,0,282,330,97,233,0,12,6,1,40,-99,75,0,14,49,71,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110814,110810,647,0.0,33.8,25.8,64.5,-99,14.4,10.9,27.4,-99,157.1,84.3,66.7,35.8,98,20.5,10.7,17.9,16.2,419.6,185.6,243.9,-99,-99,1,2024-08-01
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0112401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6284,2668,2668,0,3023,0.02,13341,23.1,0.425,1.3,-99,-99,-99,-99,-99,0,0,288,331,97,234,0,12,12,1,40,-99,78,0,14,50,74,64,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110799,110795,662,0.0,32.8,25.7,64.6,-99,13.9,10.9,27.4,-99,157.1,81.0,66.7,34.4,99,20.2,10.6,17.5,16.2,419.6,191.7,244.7,-99,-99,1,2024-08-02
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0122401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024214,2024214,2024,89,6285,2668,2668,0,3023,0.02,13341,23.1,0.425,1.3,-99,-99,-99,-99,-99,0,0,281,330,97,232,0,12,6,1,40,-99,74,0,14,49,71,60,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110815,110811,646,0.0,34.0,25.8,64.5,-99,14.5,11.0,27.4,-99,157.1,84.4,66.7,35.8,98,20.6,10.7,17.8,16.2,419.6,184.6,243.4,-99,-99,1,2024-08-01
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0132401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024216,2024216,2024,89,6285,2668,2668,0,3023,0.02,13341,23.1,0.425,1.3,-99,-99,-99,-99,-99,0,0,317,336,98,238,0,12,35,1,40,-99,79,0,13,51,75,65,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110789,110786,671,0.0,28.5,25.2,64.2,-99,12.1,10.7,27.3,-99,157.1,79.4,66.7,33.7,100,20.2,10.5,17.5,16.2,419.6,220.3,249.6,-99,-99,1,2024-08-03
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0142401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024216,2024216,2024,89,6288,2668,2668,0,3023,0.02,13341,23.1,0.424,1.3,-99,-99,-99,-99,-99,0,0,292,335,98,237,0,12,11,1,40,-99,76,0,13,50,73,62,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12818,0,0,110804,110801,656,0.0,32.1,25.3,63.9,-99,13.6,10.7,27.1,-99,157.2,82.3,66.7,34.9,100,20.2,10.5,17.8,16.2,419.6,195.6,248.9,-99,-99,1,2024-08-03
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0152401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024216,2024216,2024,89,6292,2647,2647,0,3002,0.0198,13341,23.1,0.421,1.3,-99,-99,-99,-99,-99,0,0,284,332,98,234,0,12,7,1,40,-99,75,0,14,49,72,61,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12819,0,0,110811,110807,650,0.0,33.6,25.6,64.2,-99,14.1,10.8,27.0,-99,157.3,83.5,66.2,35.1,100,20.1,10.4,17.8,16.2,419.6,187.5,245.6,-99,-99,1,2024-08-03
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0162401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024106,2024116,2024174,2024215,2024215,2024,89,6284,2668,2668,0,3023,0.02,13341,23.1,0.425,1.3,-99,-99,-99,-99,-99,0,0,308,337,98,240,0,12,25,1,40,-99,80,0,13,51,76,66,0.068,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12816,0,0,110784,110780,677,0.0,29.8,25.0,64.3,-99,12.6,10.6,27.3,-99,157.1,78.8,66.7,33.5,99,20.6,10.7,17.5,16.2,419.6,211.1,250.9,-99,-99,1,2024-08-02
