,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0002401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16071,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,283,328,98,230,0,14,7,1,40,-99,76,0,12,46,72,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110856,110853,605,0.0,30.8,26.5,68.5,-99,14.8,12.7,32.8,-99,167.8,88.2,80.4,42.2,103,19.2,9.7,17.1,16.1,419.6,217.7,253.4,-99,-99,1,2024-07-29
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0012401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16071,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,281,328,98,229,0,14,6,1,40,-99,75,0,11,46,71,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110858,110854,604,0.0,31.1,26.6,68.3,-99,14.9,12.7,32.7,-99,167.8,89.0,80.4,42.6,103,19.1,9.7,17.3,16.1,419.6,215.7,252.8,-99,-99,1,2024-07-29
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0022401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16071,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,283,326,98,228,0,14,9,1,40,-99,76,0,12,46,72,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110856,110853,605,0.0,30.9,26.7,68.5,-99,14.8,12.8,32.8,-99,167.8,88.3,80.4,42.3,103,19.2,9.7,17.1,16.1,419.6,217.3,251.5,-99,-99,1,2024-07-29
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0032401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16071,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,281,328,98,230,0,14,6,1,40,-99,76,0,11,46,71,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110857,110854,604,0.0,31.1,26.5,68.2,-99,14.9,12.7,32.7,-99,167.8,88.9,80.4,42.6,103,19.2,9.7,17.3,16.1,419.6,215.7,253.1,-99,-99,1,2024-07-29
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0042401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16070,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,285,329,98,230,0,14,8,1,40,-99,75,0,11,46,71,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110858,110854,604,0.0,30.6,26.4,68.2,-99,14.7,12.7,32.7,-99,167.8,89.0,80.4,42.6,103,19.3,9.8,17.3,16.1,419.6,219.2,254.1,-99,-99,1,2024-07-29
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0052401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16071,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,287,328,98,230,0,14,12,1,40,-99,76,0,12,47,72,60,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110855,110852,606,0.0,30.2,26.5,68.5,-99,14.5,12.7,32.8,-99,167.8,87.9,80.4,42.1,103,19.2,9.7,17.1,16.1,419.6,222.0,252.9,-99,-99,1,2024-07-29
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0062401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16070,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,290,330,98,232,0,14,12,1,40,-99,75,0,11,46,71,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110858,110854,603,0.0,29.9,26.3,68.2,-99,14.3,12.6,32.7,-99,167.8,89.1,80.4,42.6,103,19.2,9.7,17.3,16.1,419.6,224.2,255.6,-99,-99,1,2024-07-29
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0072401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16070,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,285,329,98,231,0,14,8,1,40,-99,76,0,12,46,72,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12821,0,0,110856,110853,605,0.0,30.6,26.4,68.4,-99,14.7,12.6,32.7,-99,167.8,88.3,80.4,42.3,103,19.2,9.7,17.1,16.1,419.6,219.1,254.3,-99,-99,1,2024-07-29
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0082401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3215,3215,0,3652,0.02,16071,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,282,326,98,228,0,14,8,1,40,-99,76,0,11,46,71,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110857,110854,604,0.0,31.0,26.7,68.6,-99,14.8,12.8,32.8,-99,167.8,88.7,80.4,42.5,103,19.2,9.7,17.0,16.1,419.6,216.7,251.5,-99,-99,1,2024-07-29
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,N0092401,2024,JP_NRNP06A,44.064,144.092,55,2024001,2024101,2024108,2024169,2024211,2024211,2024,89,6713,3214,3214,0,3651,0.02,16071,46.1,0.479,1.2,-99,-99,-99,-99,-99,0,0,283,327,98,229,0,14,9,1,40,-99,76,0,11,46,71,59,0.065,-99,-99,-99,-99,-99,-99,-99,-99,0,12822,12822,0,0,110857,110854,604,0.0,30.8,26.6,68.4,-99,14.7,12.8,32.7,-99,167.8,88.7,80.4,42.5,103,19.2,9.7,17.2,16.1,419.6,218.0,252.0,-99,-99,1,2024-07-29
