,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024221,2024221,2024,89,5790,3280,3280,0,4003,0.0168,19476,25.8,0.566,2.4,-99,-99,-99,-99,-99,0,0,337,351,106,246,0,30,22,1,40,-99,83,0,15,58,78,64,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110726,110718,742,0.0,27.9,24.3,54.8,-99,15.8,13.8,31.0,-99,144.8,69.8,82.0,39.5,104,20.6,10.7,17.4,16.1,419.6,207.9,238.4,-99,-99,1,2024-08-08
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024221,2024221,2024,89,5797,3295,3295,0,4018,0.0169,19475,25.8,0.568,2.4,-99,-99,-99,-99,-99,0,0,383,344,104,240,9,30,67,1,40,-99,78,0,16,54,74,60,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110768,110759,701,0.0,22.8,25.1,55.5,-99,13.0,14.2,31.5,-99,144.9,74.0,82.4,42.1,104,20.5,10.6,17.2,16.1,419.6,254.3,231.3,-99,-99,1,2024-08-08
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024220,2024220,2024,89,5778,3266,3266,0,3989,0.0168,19473,25.8,0.565,2.4,-99,-99,-99,-99,-99,0,0,334,344,105,239,0,30,26,1,40,-99,79,0,17,56,74,60,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12812,0,0,110753,110745,716,0.0,28.2,25.0,55.0,-99,15.9,14.1,31.1,-99,144.4,73.2,81.6,41.4,103,20.7,10.9,17.1,16.1,419.6,204.8,230.9,-99,-99,1,2024-08-07
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024219,2024219,2024,89,5772,3269,3269,0,3992,0.0168,19473,25.8,0.566,2.4,-99,-99,-99,-99,-99,0,0,314,342,103,239,0,30,8,1,40,-99,78,0,16,55,74,60,0.072,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110760,110752,709,0.0,31.1,25.2,56.1,-99,17.6,14.3,31.8,-99,144.3,73.6,81.7,41.7,102,21.0,11.0,17.5,16.1,419.6,185.4,229.4,-99,-99,1,2024-08-06
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024220,2024220,2024,89,5828,3299,3299,0,4022,0.0169,19474,25.8,0.566,2.4,-99,-99,-99,-99,-99,0,0,357,365,116,250,1,30,28,1,40,-99,92,0,10,61,87,73,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110692,110685,776,0.0,25.5,23.1,50.4,-99,14.5,13.1,28.5,-99,145.7,63.7,82.5,36.1,103,20.7,10.8,17.3,16.1,419.6,228.2,252.1,-99,-99,1,2024-08-07
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024223,2024223,2024,89,5833,3318,3318,0,4042,0.017,19476,25.8,0.569,2.4,-99,-99,-99,-99,-99,0,0,419,372,117,255,6,30,78,1,40,-99,94,0,9,62,89,75,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110680,110672,789,0.0,20.1,22.5,50.0,-99,11.4,12.8,28.4,-99,145.8,62.2,83.0,35.4,106,20.3,10.5,17.4,16.1,419.6,290.1,258.7,-99,-99,1,2024-08-10
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024220,2024220,2024,89,5823,3302,3302,0,4026,0.017,19474,25.8,0.567,2.4,-99,-99,-99,-99,-99,0,0,371,360,109,250,0,30,48,1,40,-99,86,0,15,60,81,67,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110701,110693,768,0.0,24.1,23.6,53.2,-99,13.7,13.4,30.2,-99,145.6,68.1,82.6,38.6,103,20.7,10.9,17.2,16.1,419.6,241.8,246.5,-99,-99,1,2024-08-07
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024225,2024225,2024,89,5797,3302,3302,0,4025,0.017,19475,25.8,0.57,2.4,-99,-99,-99,-99,-99,0,0,316,348,108,241,0,30,4,1,40,-99,79,0,15,54,74,60,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110770,110762,698,0.0,31.0,24.6,53.9,-99,17.7,14.0,30.7,-99,144.9,73.7,82.6,42.0,108,20.0,10.1,17.5,16.1,419.6,186.7,235.3,-99,-99,1,2024-08-12
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024222,2024222,2024,89,5813,3295,3295,0,4018,0.0169,19475,25.8,0.567,2.4,-99,-99,-99,-99,-99,0,0,392,360,111,249,5,30,64,1,40,-99,87,0,14,61,82,68,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12807,0,0,110696,110688,772,0.0,22.1,23.5,52.4,-99,12.5,13.3,29.7,-99,145.3,67.0,82.4,38.0,105,20.5,10.7,16.8,16.1,419.6,263.1,247.1,-99,-99,1,2024-08-09
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024112,2024117,2024180,2024223,2024223,2024,89,5831,3319,3319,0,4042,0.017,19476,25.8,0.569,2.4,-99,-99,-99,-99,-99,0,0,370,364,111,253,1,30,42,1,40,-99,93,0,9,61,88,74,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110695,110687,773,0.0,24.2,23.2,52.5,-99,13.8,13.2,29.9,-99,145.8,63.0,83.0,35.9,106,20.2,10.3,17.2,16.1,419.6,241.4,251.4,-99,-99,1,2024-08-10
