,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0002401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024216,2024216,2024,89,5261,3222,3222,0,3561,0.0181,17808,31.9,0.612,1.4,-99,-99,-99,-99,-99,0,0,326,340,88,253,0,29,23,1,40,-99,78,0,15,53,74,64,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110772,110770,686,0.0,26.0,22.0,60.0,-99,15.9,13.5,36.7,-99,131.5,67.5,80.5,41.4,103,20.1,10.1,17.5,16.1,419.6,202.5,238.8,-99,-99,1,2024-08-03
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0012401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024216,2024216,2024,89,5262,3219,3219,0,3558,0.0181,17808,31.9,0.612,1.4,-99,-99,-99,-99,-99,0,0,307,338,89,249,0,29,7,1,40,-99,75,0,16,51,71,61,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110794,110792,664,0.0,28.6,22.3,59.2,-99,17.5,13.6,36.2,-99,131.6,70.3,80.5,43.0,103,20.1,10.0,17.5,16.1,419.6,183.9,236.2,-99,-99,1,2024-08-03
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0022401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024215,2024215,2024,89,5260,3210,3210,0,3549,0.018,17809,31.9,0.61,1.4,-99,-99,-99,-99,-99,0,0,311,338,89,248,0,29,10,1,40,-99,77,0,16,54,74,63,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110765,110762,694,0.0,28.1,22.3,59.0,-99,17.1,13.6,36.0,-99,131.5,68.2,80.2,41.6,102,20.2,10.3,17.2,16.1,419.6,187.5,236.0,-99,-99,1,2024-08-02
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0032401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024215,2024215,2024,89,5262,3223,3223,0,3562,0.0181,17810,31.9,0.613,1.4,-99,-99,-99,-99,-99,0,0,314,339,88,252,0,29,13,1,40,-99,75,0,17,52,71,61,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110781,110778,678,0.0,27.5,22.1,60.1,-99,16.8,13.6,36.8,-99,131.5,70.3,80.6,43.1,102,20.5,10.4,17.3,16.1,419.6,191.4,237.7,-99,-99,1,2024-08-02
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0042401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024215,2024215,2024,89,5261,3211,3211,0,3550,0.018,17809,31.9,0.61,1.4,-99,-99,-99,-99,-99,0,0,342,349,90,259,1,29,30,1,40,-99,85,0,10,55,81,71,0.069,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110748,110746,710,0.0,24.0,21.3,58.3,-99,14.7,13.0,35.6,-99,131.5,61.8,80.3,37.7,102,20.2,10.2,17.2,16.1,419.6,218.9,247.2,-99,-99,1,2024-08-02
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0052401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024217,2024217,2024,89,5262,3216,3216,0,3555,0.0181,17808,31.9,0.611,1.4,-99,-99,-99,-99,-99,0,0,378,355,91,264,1,29,60,1,40,-99,86,0,10,56,82,72,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110741,110738,718,0.0,20.6,20.8,57.9,-99,12.6,12.7,35.4,-99,131.6,61.3,80.4,37.5,104,19.9,10.0,17.3,16.1,419.6,255.1,253.4,-99,-99,1,2024-08-04
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0062401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024215,2024215,2024,89,5264,3215,3215,0,3554,0.0181,17809,31.9,0.611,1.4,-99,-99,-99,-99,-99,0,0,337,346,90,256,0,29,29,1,40,-99,79,0,15,54,76,65,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110756,110753,703,0.0,24.6,21.6,58.4,-99,15.0,13.2,35.7,-99,131.6,66.3,80.4,40.5,102,20.2,10.3,17.1,16.1,419.6,214.1,244.3,-99,-99,1,2024-08-02
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0072401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024219,2024219,2024,89,5263,3223,3223,0,3562,0.0181,17808,31.9,0.612,1.4,-99,-99,-99,-99,-99,0,0,315,345,91,254,0,29,8,1,40,-99,77,0,16,53,73,63,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110775,110772,684,0.0,27.4,21.7,58.0,-99,16.8,13.3,35.5,-99,131.6,68.6,80.6,42.0,106,19.8,9.7,17.3,16.1,419.6,191.9,243.1,-99,-99,1,2024-08-06
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0082401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024217,2024217,2024,89,5261,3217,3217,0,3556,0.0181,17808,31.9,0.611,1.4,-99,-99,-99,-99,-99,0,0,353,346,90,257,1,29,43,1,40,-99,80,0,16,56,76,66,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110743,110741,715,0.0,22.9,21.5,58.8,-99,14.0,13.1,35.9,-99,131.5,65.8,80.4,40.2,104,20.0,10.2,16.8,16.1,419.6,230.0,244.8,-99,-99,1,2024-08-04
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0092401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024218,2024218,2024,89,5265,3224,3224,0,3563,0.0181,17808,31.9,0.612,1.4,-99,-99,-99,-99,-99,0,0,358,353,90,263,1,29,42,1,40,-99,85,0,10,56,82,71,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110745,110742,714,0.0,22.4,20.9,58.3,-99,13.7,12.8,35.7,-99,131.6,61.7,80.6,37.8,105,19.9,9.9,17.1,16.1,419.6,234.9,252.0,-99,-99,1,2024-08-05
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0102401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024217,2024217,2024,89,5262,3222,3222,0,3561,0.0181,17809,31.9,0.612,1.4,-99,-99,-99,-99,-99,0,0,331,345,89,256,0,29,23,1,40,-99,77,0,16,53,73,63,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110770,110767,689,0.0,25.3,21.6,59.4,-99,15.5,13.2,36.4,-99,131.5,68.2,80.6,41.8,104,20.1,10.2,16.9,16.1,419.6,207.9,243.5,-99,-99,1,2024-08-04
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0112401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024215,2024215,2024,89,5262,3220,3220,0,3559,0.0181,17810,31.9,0.612,1.4,-99,-99,-99,-99,-99,0,0,326,345,90,256,1,29,17,1,40,-99,80,0,14,54,77,66,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12813,0,0,110757,110755,702,0.0,25.9,21.6,58.7,-99,15.9,13.2,35.9,-99,131.6,65.6,80.5,40.1,102,20.4,10.3,17.6,16.1,419.6,202.8,243.8,-99,-99,1,2024-08-02
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0122401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024216,2024216,2024,89,5262,3216,3216,0,3555,0.0181,17808,31.9,0.611,1.4,-99,-99,-99,-99,-99,0,0,311,340,90,250,0,29,8,1,40,-99,76,0,16,53,73,63,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110773,110770,686,0.0,28.0,22.1,58.5,-99,17.1,13.5,35.8,-99,131.6,68.8,80.4,42.0,103,20.1,10.2,17.3,16.1,419.6,188.1,238.6,-99,-99,1,2024-08-03
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0132401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024215,2024215,2024,89,5262,3220,3220,0,3559,0.0181,17809,31.9,0.612,1.4,-99,-99,-99,-99,-99,0,0,309,337,88,250,0,29,9,1,40,-99,74,0,17,51,70,60,0.071,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110794,110791,665,0.0,28.3,22.3,60.0,-99,17.3,13.7,36.7,-99,131.5,71.5,80.5,43.8,102,20.4,10.3,17.6,16.1,419.6,186.1,235.7,-99,-99,1,2024-08-02
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,S0142401,2024,JP_NRNP06A,43.894,144.372,17,2024001,2024106,2024113,2024173,2024218,2024218,2024,89,5269,3230,3230,0,3569,0.0181,17809,31.9,0.613,1.4,-99,-99,-99,-99,-99,0,0,406,353,90,263,10,39,71,1,40,-99,88,1,9,57,84,74,0.07,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110727,110725,732,0.0,18.6,21.0,58.5,-99,11.4,12.8,35.9,-99,131.7,60.1,80.8,36.9,105,20.2,10.2,16.9,16.1,419.6,282.7,251.4,-99,-99,1,2024-08-05
