,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36201,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,339,342,104,238,1,46,17,1,40,-99,76,0,14,50,72,60,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110832,110830,626,0.0,30.2,27.3,67.5,-99,15.8,14.3,35.3,-99,174.7,91.8,91.4,48.1,109,19.2,9.3,17.2,16.0,419.6,231.2,255.8,-99,-99,1,2024-07-30
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36198,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,341,344,104,241,1,46,16,1,40,-99,77,0,14,50,73,60,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110830,110829,628,0.0,30.0,27.0,67.3,-99,15.7,14.1,35.2,-99,174.6,90.8,91.4,47.5,109,19.3,9.3,17.4,16.0,419.6,233.2,258.5,-99,-99,1,2024-07-30
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36201,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,356,342,104,239,1,46,33,1,40,-99,77,0,14,50,73,61,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110830,110828,629,0.0,28.1,27.2,67.4,-99,14.7,14.3,35.3,-99,174.7,90.4,91.4,47.3,109,19.3,9.3,17.3,16.0,419.6,248.4,256.4,-99,-99,1,2024-07-30
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6985,3649,3649,0,4117,0.0101,36197,82.1,0.522,1.2,-99,-99,-99,-99,-99,0,0,341,342,104,238,1,46,19,1,40,-99,76,0,13,49,72,59,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12819,12818,0,0,110834,110832,625,0.0,29.9,27.3,67.4,-99,15.6,14.2,35.2,-99,174.6,92.0,91.2,48.1,109,19.2,9.2,17.3,16.0,419.6,233.5,256.2,-99,-99,1,2024-07-30
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6985,3656,3656,0,4124,0.0101,36196,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,375,345,104,241,2,46,48,1,40,-99,78,0,13,50,74,62,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110826,110824,632,0.0,26.1,26.9,67.3,-99,13.7,14.1,35.2,-99,174.6,89.2,91.4,46.7,109,19.4,9.4,17.2,16.0,419.6,267.3,259.2,-99,-99,1,2024-07-30
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36198,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,391,344,104,240,6,46,61,1,40,-99,78,0,13,50,74,62,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110829,110827,629,0.0,24.7,27.1,67.4,-99,12.9,14.2,35.3,-99,174.7,89.1,91.4,46.6,109,19.3,9.3,17.2,16.0,419.6,282.9,258.0,-99,-99,1,2024-07-30
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6987,3656,3656,0,4125,0.0101,36200,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,338,345,104,241,1,46,13,1,40,-99,77,0,14,50,72,60,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110830,110829,628,0.0,30.3,27.0,67.1,-99,15.9,14.1,35.1,-99,174.7,91.3,91.4,47.8,109,19.3,9.3,17.5,16.0,419.6,230.6,259.1,-99,-99,1,2024-07-30
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6985,3656,3656,0,4124,0.0101,36197,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,334,341,104,238,1,46,12,1,40,-99,76,0,14,49,72,59,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110833,110832,625,0.0,30.9,27.4,67.4,-99,16.2,14.3,35.3,-99,174.6,92.0,91.4,48.1,109,19.3,9.3,17.3,16.0,419.6,226.2,255.4,-99,-99,1,2024-07-30
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36199,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,333,341,104,237,1,46,11,1,40,-99,76,0,14,50,72,59,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110833,110831,625,0.0,31.1,27.3,67.1,-99,16.3,14.3,35.1,-99,174.7,92.1,91.4,48.2,109,19.3,9.3,17.5,16.0,419.6,224.8,255.5,-99,-99,1,2024-07-30
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36198,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,347,346,104,241,1,46,21,1,40,-99,77,0,14,50,73,61,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110829,110827,630,0.0,29.2,26.9,67.0,-99,15.3,14.1,35.1,-99,174.7,90.4,91.4,47.3,109,19.4,9.4,17.5,16.0,419.6,238.9,259.7,-99,-99,1,2024-07-30
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0102401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36201,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,338,344,104,240,1,46,13,1,40,-99,77,0,13,50,73,61,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110827,110826,631,0.0,30.4,27.1,67.3,-99,15.9,14.2,35.2,-99,174.7,90.3,91.4,47.3,109,19.3,9.3,17.4,16.0,419.6,229.8,258.1,-99,-99,1,2024-07-30
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0112401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6984,3656,3656,0,4124,0.0101,36193,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,336,342,104,238,1,46,14,1,40,-99,76,0,14,50,72,60,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110831,110830,627,0.0,30.6,27.3,67.2,-99,16.0,14.3,35.2,-99,174.6,91.8,91.4,48.0,109,19.4,9.4,17.3,16.0,419.6,228.6,255.7,-99,-99,1,2024-07-30
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0122401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024213,2024213,2024,89,6986,3656,3656,0,4125,0.0101,36199,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,344,344,103,240,1,46,20,1,40,-99,79,0,13,51,75,62,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12817,12817,0,0,110817,110816,641,0.0,29.6,27.1,67.5,-99,15.5,14.2,35.3,-99,174.6,88.7,91.4,46.4,110,19.3,9.4,17.0,16.0,419.6,235.8,257.9,-99,-99,1,2024-07-31
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0132401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024096,2024103,2024168,2024212,2024212,2024,89,6986,3656,3656,0,4125,0.0101,36200,82.1,0.523,1.2,-99,-99,-99,-99,-99,0,0,344,348,104,244,1,46,15,1,40,-99,78,0,13,50,74,61,0.067,-99,-99,-99,-99,-99,-99,-99,-99,0,12818,12818,0,0,110825,110824,633,0.0,29.6,26.6,67.1,-99,15.5,13.9,35.1,-99,174.7,89.7,91.4,47.0,109,19.3,9.4,17.5,16.0,419.6,235.9,262.4,-99,-99,1,2024-07-30
