,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0002401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024228,2024228,2024,89,6495,3017,3017,0,3526,0.0101,29869,53.8,0.464,1.3,-99,-99,-99,-99,-99,0,0,383,374,102,272,1,45,30,1,40,-99,84,0,18,60,80,69,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12808,12808,0,0,110690,110682,778,0.0,29.5,26.9,63.9,-99,13.7,12.5,29.7,-99,162.4,77.2,75.4,35.9,97,21.7,12.1,17.8,16.2,419.6,220.5,241.8,-99,-99,1,2024-08-15
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0012401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024229,2024229,2024,89,6502,3012,3012,0,3522,0.0101,29867,53.8,0.463,1.3,-99,-99,-99,-99,-99,0,0,436,371,97,274,24,45,63,1,40,-99,83,0,17,58,79,68,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110716,110708,751,0.0,23.8,27.2,67.4,-99,11.0,12.6,31.2,-99,162.6,78.7,75.3,36.5,98,21.3,11.7,17.6,16.2,419.6,273.7,239.1,-99,-99,1,2024-08-16
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0022401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024227,2024227,2024,89,6656,3017,3017,0,3526,0.0101,29869,53.8,0.453,1.3,-99,-99,-99,-99,-99,0,0,376,373,104,269,1,45,23,1,40,-99,87,0,14,61,83,72,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12807,12807,0,0,110681,110673,786,0.0,31.2,27.6,64.0,-99,14.1,12.5,29.0,-99,166.4,76.6,75.4,34.7,96,21.8,12.1,18.3,16.2,419.6,213.5,241.0,-99,-99,1,2024-08-14
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0032401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024231,2024231,2024,89,6536,2995,2995,0,3504,0.01,29867,53.8,0.458,1.3,-99,-99,-99,-99,-99,0,0,400,372,98,274,3,45,46,1,40,-99,83,0,17,58,78,68,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110719,110711,749,0.0,27.5,27.2,66.6,-99,12.6,12.5,30.5,-99,163.4,79.2,74.9,36.3,100,21.0,11.5,17.9,16.1,419.6,237.6,240.5,-99,-99,1,2024-08-18
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0042401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024226,2024226,2024,89,6660,3016,3016,0,3526,0.0101,29865,53.8,0.453,1.3,-99,-99,-99,-99,-99,0,0,404,376,101,275,2,45,48,1,40,-99,96,0,10,65,92,81,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12803,12803,0,0,110642,110634,826,0.0,27.6,27.3,66.0,-99,12.5,12.4,29.9,-99,166.5,69.5,75.4,31.5,95,22.1,12.5,17.4,16.2,419.6,241.5,243.9,-99,-99,1,2024-08-13
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0052401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024229,2024229,2024,89,6897,2990,2990,0,3500,0.01,29867,53.8,0.434,1.3,-99,-99,-99,-99,-99,0,0,403,376,104,272,6,45,43,1,40,-99,92,0,10,62,88,77,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12806,12806,0,0,110671,110663,797,0.0,28.7,28.3,66.5,-99,12.4,12.3,28.8,-99,172.4,74.6,74.8,32.3,98,21.4,11.7,17.8,16.2,419.6,240.5,244.0,-99,-99,1,2024-08-16
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0062401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024227,2024227,2024,89,6519,3017,3017,0,3526,0.0101,29869,53.8,0.463,1.3,-99,-99,-99,-99,-99,0,0,367,372,99,273,1,45,15,1,40,-99,81,0,19,60,77,66,0.077,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12808,0,0,110697,110689,771,0.0,32.0,27.1,65.6,-99,14.8,12.5,30.4,-99,163.0,80.4,75.4,37.2,96,21.8,12.0,18.2,16.2,419.6,203.9,240.5,-99,-99,1,2024-08-14
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0072401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024232,2024232,2024,89,6525,2968,2968,0,3478,0.0099,29866,53.8,0.455,1.3,-99,-99,-99,-99,-99,0,0,369,367,97,269,1,45,22,1,40,-99,83,0,16,58,79,68,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12809,0,0,110713,110705,755,0.0,31.7,27.8,67.0,-99,14.4,12.6,30.5,-99,163.1,79.0,74.2,35.9,101,21.0,11.5,17.5,16.1,419.6,205.8,234.8,-99,-99,1,2024-08-19
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0082401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024227,2024227,2024,89,6449,3017,3017,0,3526,0.0101,29868,53.8,0.468,1.3,-99,-99,-99,-99,-99,0,0,337,349,92,257,1,45,9,1,40,-99,68,0,23,52,64,54,0.078,-99,-99,-99,-99,-99,-99,-99,-99,0,12816,12816,0,0,110785,110776,683,0.0,37.0,29.8,70.4,-99,17.3,13.9,32.9,-99,161.2,94.2,75.4,44.1,96,21.8,12.2,18.3,16.2,419.6,174.3,216.7,-99,-99,1,2024-08-14
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,E0092401,2024,JP_NRNP06A,43.928,144.284,66,2024001,2024124,2024131,2024185,2024226,2024226,2024,89,6550,3017,3017,0,3526,0.0101,29867,53.8,0.461,1.3,-99,-99,-99,-99,-99,0,0,400,376,100,276,1,45,44,1,40,-99,91,0,13,63,87,76,0.075,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12805,0,0,110659,110651,809,0.0,27.7,26.9,65.5,-99,12.7,12.4,30.2,-99,163.7,71.9,75.4,33.1,95,21.9,12.3,17.6,16.2,419.6,236.8,243.8,-99,-99,1,2024-08-13
