,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST,MDAT_datetime
0,1,1,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0002401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024222,2024222,2024,89,7578,2530,2530,0,3181,0.02,12649,25.3,0.334,1.4,-99,-99,-99,-99,-99,0,0,367,371,104,267,2,17,43,1,40,-99,88,0,11,58,84,73,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110704,110699,758,0.0,30.4,30.1,73.1,-99,10.2,10.1,24.4,-99,189.5,86.0,63.2,28.7,95,21.6,11.2,18.0,16.2,419.6,249.1,251.4,-99,-99,1,2024-08-09
1,2,2,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0012401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024222,2024222,2024,89,7478,2527,2527,0,3178,0.02,12649,25.3,0.338,1.4,-99,-99,-99,-99,-99,0,0,352,366,103,263,1,17,35,1,40,-99,87,0,11,58,84,73,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110703,110698,759,0.0,31.9,30.3,72.7,-99,10.8,10.2,24.6,-99,187.0,85.5,63.2,28.9,95,21.6,11.2,17.5,16.2,419.6,234.2,246.7,-99,-99,1,2024-08-09
2,3,3,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0022401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024221,2024221,2024,89,7278,2530,2530,0,3181,0.02,12649,25.3,0.348,1.4,-99,-99,-99,-99,-99,0,0,322,360,100,260,0,17,11,1,40,-99,79,0,18,57,75,65,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110719,110714,743,0.0,35.6,30.2,72.6,-99,12.4,10.5,25.2,-99,182.0,91.8,63.2,31.9,94,22.0,11.6,17.3,16.2,419.6,204.4,240.9,-99,-99,1,2024-08-08
3,4,4,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0032401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024219,2024219,2024,89,7266,2530,2530,0,3181,0.02,12649,25.3,0.348,1.4,-99,-99,-99,-99,-99,0,0,355,360,100,261,4,17,40,1,40,-99,79,0,19,56,75,65,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110731,110726,732,0.0,30.6,30.1,72.9,-99,10.6,10.5,25.4,-99,181.7,92.0,63.2,32.0,92,22.1,11.6,17.9,16.3,419.6,237.6,241.3,-99,-99,1,2024-08-06
4,5,5,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0042401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024222,2024222,2024,89,7259,2530,2530,0,3181,0.02,12649,25.3,0.348,1.4,-99,-99,-99,-99,-99,0,0,363,361,98,263,1,17,51,1,40,-99,83,0,15,57,79,68,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12811,0,0,110723,110718,740,0.0,29.5,30.0,73.8,-99,10.3,10.5,25.7,-99,181.5,88.0,63.2,30.7,95,21.6,11.3,17.5,16.2,419.6,245.9,242.0,-99,-99,1,2024-08-09
5,6,6,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0052401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024220,2024220,2024,89,7238,2530,2530,0,3181,0.02,12649,25.3,0.35,1.4,-99,-99,-99,-99,-99,0,0,347,353,96,256,2,17,42,1,40,-99,75,0,20,54,71,60,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12814,12814,0,0,110752,110747,710,0.0,31.5,31.0,75.1,-99,11.0,10.8,26.3,-99,181.0,97.0,63.2,33.9,93,22.1,11.6,17.8,16.3,419.6,229.9,233.5,-99,-99,1,2024-08-07
6,7,7,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0062401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024220,2024220,2024,89,7198,2530,2530,0,3181,0.02,12649,25.3,0.351,1.4,-99,-99,-99,-99,-99,0,0,314,353,97,256,0,17,10,1,40,-99,75,0,20,55,71,61,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110743,110737,720,0.0,36.7,30.8,74.2,-99,12.9,10.8,26.1,-99,180.0,95.8,63.2,33.7,93,22.2,11.7,17.6,16.3,419.6,196.1,233.9,-99,-99,1,2024-08-07
7,8,8,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0072401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024220,2024220,2024,89,7227,2530,2530,0,3181,0.02,12649,25.3,0.35,1.4,-99,-99,-99,-99,-99,0,0,304,349,96,253,0,17,4,1,40,-99,73,0,20,53,69,59,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12815,0,0,110764,110758,699,0.0,38.8,31.5,75.5,-99,13.6,11.0,26.4,-99,180.7,98.7,63.2,34.5,93,22.1,11.5,18.4,16.3,419.6,186.2,229.4,-99,-99,1,2024-08-07
8,9,9,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0082401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024221,2024221,2024,89,7314,2530,2530,0,3181,0.02,12649,25.3,0.346,1.4,-99,-99,-99,-99,-99,0,0,500,361,100,261,44,60,101,1,40,-99,85,4,11,58,81,71,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110705,110700,757,0.0,19.1,30.2,73.2,-99,6.6,10.5,25.3,-99,182.9,86.0,63.2,29.7,94,21.9,11.6,17.1,16.2,419.6,382.5,242.0,-99,-99,1,2024-08-08
9,10,10,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0092401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024222,2024222,2024,89,7412,2530,2530,0,3181,0.02,12649,25.3,0.341,1.4,-99,-99,-99,-99,-99,0,0,348,368,103,265,0,17,29,1,40,-99,83,0,16,58,79,68,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110708,110703,754,0.0,32.2,29.8,72.0,-99,11.0,10.2,24.6,-99,185.3,89.6,63.2,30.6,95,21.6,11.2,17.8,16.2,419.6,230.5,249.1,-99,-99,1,2024-08-09
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0102401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024220,2024220,2024,89,7275,2530,2530,0,3181,0.02,12649,25.3,0.348,1.4,-99,-99,-99,-99,-99,0,0,345,365,101,263,0,17,29,1,40,-99,83,0,17,58,79,68,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110703,110698,760,0.0,32.0,29.6,71.9,-99,11.1,10.3,25.0,-99,181.9,87.8,63.2,30.5,93,22.1,11.8,17.5,16.3,419.6,227.2,245.4,-99,-99,1,2024-08-07
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0112401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024222,2024222,2024,89,7358,2504,2504,0,3155,0.0198,12649,25.3,0.34,1.4,-99,-99,-99,-99,-99,0,0,377,367,101,266,9,17,51,1,40,-99,84,0,15,57,80,69,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110722,110716,741,0.0,28.4,29.7,72.6,-99,9.7,10.1,24.7,-99,183.9,88.0,62.6,30.0,95,21.5,11.1,17.6,16.2,419.6,259.3,247.8,-99,-99,1,2024-08-09
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0122401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024220,2024220,2024,89,7236,2530,2530,0,3181,0.02,12649,25.3,0.35,1.4,-99,-99,-99,-99,-99,0,0,307,350,96,254,0,17,6,1,40,-99,73,0,20,54,69,59,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12815,12814,0,0,110756,110751,706,0.0,38.2,31.3,75.5,-99,13.4,11.0,26.4,-99,180.9,98.7,63.2,34.5,93,22.1,11.6,18.0,16.3,419.6,189.3,230.9,-99,-99,1,2024-08-07
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0132401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024220,2024220,2024,89,7208,2530,2530,0,3181,0.02,12649,25.3,0.351,1.4,-99,-99,-99,-99,-99,0,0,341,358,97,260,0,17,32,1,40,-99,80,0,17,56,77,66,0.073,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110726,110721,736,0.0,32.3,30.2,74.0,-99,11.3,10.6,26.0,-99,180.2,89.7,63.2,31.5,93,22.0,11.6,17.7,16.3,419.6,223.0,238.5,-99,-99,1,2024-08-07
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,W0142401,2024,JP_NRNP06A,43.991,144.118,30,2024001,2024120,2024127,2024182,2024219,2024219,2024,89,7264,2530,2530,0,3181,0.02,12649,25.3,0.348,1.4,-99,-99,-99,-99,-99,0,0,310,352,98,254,0,17,7,1,40,-99,75,0,19,55,72,61,0.074,-99,-99,-99,-99,-99,-99,-99,-99,0,12813,12813,0,0,110744,110739,718,0.0,37.8,31.2,74.4,-99,13.2,10.9,25.9,-99,181.6,96.4,63.2,33.6,92,22.1,11.6,17.8,16.3,419.6,192.3,233.0,-99,-99,1,2024-08-06
